Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,11.815512248987318
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,7.493409482700896e8
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,11.21953997054249
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,6.275784274792154
NENG_Rest_nuclear_1,new_england_uranium,1,13.208928936887082
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,1.8019045366308421e6
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,152807.75093453986
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,5.400655309628405e6
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,517120.8833708787
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,3.918220792794726
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,1.9551367790132703
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,17.044748526097123
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,8.880618264821495
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,1.6009897782073662e8
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,9.21628520886853
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,9.828426145449509
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,2.419946234376983e7
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,9.659762603113046
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,5.961639027978763e7
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,6.151292073198111
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,7,4.352951635142061
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,7,11.165431750089358
NY_Z_J_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,8,1.1481984263607562e6
NY_Z_J_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,8,5.09668042962021e7
NY_Z_J_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,8,4.7753054892490185
NY_Z_J_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,8,8.016009741698195
NY_Z_K_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,9,1.0654877379638243e6
NY_Z_K_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,9,5.141865763234737e7
NY_Z_K_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,9,1.9654190508861942e6
NY_Z_K_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,9,2.40596598730019e6
PJM_EMAC_conventional_steam_coal_1,middle_atlantic_coal,10,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,10,11.494801011679948
PJM_EMAC_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,10,6.591934053164467e8
PJM_EMAC_natural_gas_fired_combined_cycle_3,middle_atlantic_naturalgas,10,4.948998678373406
PJM_EMAC_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,10,6.4266196304247964
PJM_EMAC_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,10,6.760223458901954
PJM_EMAC_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,10,8.025714983001805
PJM_EMAC_nuclear_1,middle_atlantic_uranium,10,4.918396575369072e8
PJM_EMAC_nuclear_2,middle_atlantic_uranium,10,3.471341599099738
PJM_Rest_conventional_steam_coal_1,east_north_central_coal,11,3.05235515575189e9
PJM_Rest_natural_gas_fired_combined_cycle_1,east_north_central_naturalgas,11,9.705349727514245e6
PJM_Rest_natural_gas_fired_combined_cycle_2,east_north_central_naturalgas,11,1.2401956534718297e9
PJM_Rest_natural_gas_fired_combustion_turbine_1,east_north_central_naturalgas,11,8.895895212219935
PJM_Rest_natural_gas_fired_combustion_turbine_2,east_north_central_naturalgas,11,6.623642034963688
PJM_Rest_natural_gas_fired_combustion_turbine_3,east_north_central_naturalgas,11,4.064973793159284
PJM_Rest_natural_gas_fired_combustion_turbine_4,east_north_central_naturalgas,11,4.750727933892275
PJM_Rest_nuclear_1,east_north_central_uranium,11,1.3542780906688569e9
NENG_Rest_naturalgas_ccavgcf_moderate_0,new_england_naturalgas,1,19.52984533158904
NENG_Rest_naturalgas_ctavgcf_moderate_0,new_england_naturalgas,1,8.858449888106223
NENG_Rest_nuclear_nuclear_moderate_0,new_england_uranium,1,0.7212152720297492
NENG_Rest_naturalgas_ccs100_moderate_0,new_england_naturalgas_ccs100,1,3.316525795416849
NY_Z_A_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,2,7.006302484351029
NY_Z_A_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,2,3.88469930763169
NY_Z_A_nuclear_nuclear_moderate_0,middle_atlantic_uranium,2,0.8290898893679887
NY_Z_A_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,2,2.465788962770857
NY_Z_B_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,3,91.81590105334062
NY_Z_B_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,3,6.6757094914723485
NY_Z_B_nuclear_nuclear_moderate_0,middle_atlantic_uranium,3,0.8142573832827058
NY_Z_B_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,3,2.473522391122401
NY_Z_C&E_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,4,12.083495224443006
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,4,3.5526257741699654
NY_Z_C&E_nuclear_nuclear_moderate_0,middle_atlantic_uranium,4,0.6618457215448958
NY_Z_C&E_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,4,1.8918571501182226
NY_Z_D_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,5,12.293292107808531
NY_Z_D_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,5,4.734477544522768
NY_Z_D_nuclear_nuclear_moderate_0,middle_atlantic_uranium,5,0.7025859144808716
NY_Z_D_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,5,1.8739926250397851
NY_Z_F_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,6,8.061279906010773
NY_Z_F_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,6,6.730717273796042
NY_Z_F_nuclear_nuclear_moderate_0,middle_atlantic_uranium,6,0.8697036546193585
NY_Z_F_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,6,2.1473302468805797
NY_Z_G-I_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,7,1.0189258414169321e9
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,7,6.189564367941779
NY_Z_G-I_nuclear_nuclear_moderate_0,middle_atlantic_uranium,7,0.7025805612547923
NY_Z_G-I_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,7,2.369371566506764
NY_Z_J_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,8,10.995384141630742
NY_Z_J_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,8,4.123242688715758
NY_Z_J_nuclear_nuclear_moderate_0,middle_atlantic_uranium,8,0.5962379908969666
NY_Z_J_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,8,2.0928881775005346
NY_Z_K_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,9,19.547451436943245
NY_Z_K_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,9,6.6119998009466405
NY_Z_K_nuclear_nuclear_moderate_0,middle_atlantic_uranium,9,0.6069998015870229
NY_Z_K_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,9,2.4475593946962246
PJM_EMAC_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,10,5.817270788691355e8
PJM_EMAC_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,10,8.509118458841607
PJM_EMAC_nuclear_nuclear_moderate_0,middle_atlantic_uranium,10,0.5687280804617976
PJM_EMAC_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,10,2.6157387823008005
PJM_Rest_naturalgas_ccccsavgcf_moderate_0,east_north_central_naturalgas_ccs90,11,2.397455483581626
PJM_Rest_naturalgas_ccavgcf_moderate_0,east_north_central_naturalgas,11,18.148846166585663
PJM_Rest_naturalgas_ctavgcf_moderate_0,east_north_central_naturalgas,11,6.668763318196895
PJM_Rest_nuclear_nuclear_moderate_0,east_north_central_uranium,11,0.7053547678848844
PJM_Rest_naturalgas_ccs100_moderate_0,east_north_central_naturalgas_ccs100,11,2.486589600577558
