period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,391107.27532715217,SWITCH,BASN,BASN_batteries_1,Battery,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,521.0998831734048,SWITCH,BASN,BASN_battery_moderate_0,Battery,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,62447.911652942166,SWITCH,BASN,BASN_biomass_1,Other,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,177393.93384816812,SWITCH,BASN,BASN_biomass_2,Other,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,8583768.69870274,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,7666603.19240006,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,15533033.214287674,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,2824112.1749741454,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,4344613.588509547,SWITCH,BASN,BASN_geothermal_1,Geothermal,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,10.176167336264136,SWITCH,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,17.25056325203134,SWITCH,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,16485.5948450318,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,348.83036514272976,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,422.89763411299737,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,30683440.211363245,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,1542.2302523472094,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,1917.0571482399494,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,778.1516167888348,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,886.2328577350032,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,720.5702953709595,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,Wind,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,761.5811016776449,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,Wind,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,365.7995854629602,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8_anyQual_0,Wind,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,542.2283969233006,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9_anyQual_1,Wind,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,6186.24937911842,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,28123807.84978851,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,890.0677935597046,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,1116.2932622660649,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,1281.5150780874267,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,325.55569540814207,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,81.99340314576204,SWITCH,BASN,BASN_naturalgas_fframe_ct_moderate_0,Natural Gas,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,311.18133317986474,SWITCH,BASN,BASN_naturalgas_hframe_cc_moderate_0,Natural Gas,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,41.31224014809722,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,3989594.0944491006,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,52.77034294694709,SWITCH,BASN,BASN_petroleum_liquids_1,Other,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,2004453.2962077477,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,19971899.31142273,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,735.4067277556107,SWITCH,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,1038.373582498676,SWITCH,BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,Solar,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,528.8120609882592,SWITCH,BASN,BASN_utilitypv_class1_moderate_2_anyQual_0,Solar,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,432.37080897181664,SWITCH,BASN,BASN_utilitypv_class1_moderate_3_anyQual_1,Solar,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,598.8418717678172,SWITCH,BASN,BASN_utilitypv_class1_moderate_4_anyQual_0,Solar,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,357.1240571336522,SWITCH,BASN,BASN_utilitypv_class1_moderate_5_anyQual_1,Solar,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,615.9060003107684,SWITCH,BASN,BASN_utilitypv_class1_moderate_6_anyQual_0,Solar,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,284.6152620874123,SWITCH,BASN,BASN_utilitypv_class1_moderate_7_anyQual_1,Solar,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,738.8931847604258,SWITCH,BASN,BASN_utilitypv_class1_moderate_8_anyQual_0,Solar,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,234.9259642745651,SWITCH,BASN,BASN_utilitypv_class1_moderate_9_anyQual_1,Solar,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,1306879.360837772,SWITCH,CANO,CANO_batteries_1,Battery,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,458.61673833711217,SWITCH,CANO,CANO_battery_moderate_0,Battery,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,1238434.559830989,SWITCH,CANO,CANO_biomass_1,Other,current_policies_52_week_retire_low_gas,all,MWh,2027
2027,644795.2741923267,SWITCH,CANO,CANO_biomass_2,Other,current_policies_52_week_retire_low_gas,all,MWh,2027
