model,line_name,planning_year,case,unit,value
SWITCH,PJMC_to_MISC,2027,current_policies_52_week_retire_low_gas,MW,0.005269999999654829
SWITCH,PJMC_to_PJMW,2027,current_policies_52_week_retire_low_gas,MW,0.010269999999991342
SWITCH,PJMC_to_MISW,2027,current_policies_52_week_retire_low_gas,MW,0.000210000000151922
SWITCH,PJME_to_NYUP,2027,current_policies_52_week_retire_low_gas,MW,5715.81194
SWITCH,PJME_to_PJMW,2027,current_policies_52_week_retire_low_gas,MW,7.000000005064066e-05
SWITCH,PJME_to_NYCW,2027,current_policies_52_week_retire_low_gas,MW,0.004059999999981301
SWITCH,PJME_to_PJMD,2027,current_policies_52_week_retire_low_gas,MW,1663.9344700000001
SWITCH,MISE_to_MISC,2027,current_policies_52_week_retire_low_gas,MW,0.66677
SWITCH,MISE_to_PJMW,2027,current_policies_52_week_retire_low_gas,MW,0.005709999999908177
SWITCH,MISE_to_MISW,2027,current_policies_52_week_retire_low_gas,MW,0.58565
SWITCH,ISNE_to_NYUP,2027,current_policies_52_week_retire_low_gas,MW,175.43003
SWITCH,ISNE_to_NYCW,2027,current_policies_52_week_retire_low_gas,MW,9.000000000014552e-05
SWITCH,MISC_to_SPPC,2027,current_policies_52_week_retire_low_gas,MW,1270.71772
SWITCH,MISC_to_PJMW,2027,current_policies_52_week_retire_low_gas,MW,0.0027399999999033753
SWITCH,MISC_to_SRCE,2027,current_policies_52_week_retire_low_gas,MW,0.003150000000005093
SWITCH,MISC_to_SPPS,2027,current_policies_52_week_retire_low_gas,MW,350.41461000000004
SWITCH,MISC_to_MISS,2027,current_policies_52_week_retire_low_gas,MW,9.999999997489795e-05
SWITCH,MISC_to_SPPN,2027,current_policies_52_week_retire_low_gas,MW,3.8324
SWITCH,MISC_to_MISW,2027,current_policies_52_week_retire_low_gas,MW,0.11005000000000109
SWITCH,CANO_to_BASN,2027,current_policies_52_week_retire_low_gas,MW,0.0002800000000036107
SWITCH,CANO_to_CASO,2027,current_policies_52_week_retire_low_gas,MW,0.0014700000001539593
SWITCH,CANO_to_NWPP,2027,current_policies_52_week_retire_low_gas,MW,0.0014000000001033186
SWITCH,TREW_to_TRE,2027,current_policies_52_week_retire_low_gas,MW,0.0015300000013667159
SWITCH,TREW_to_SPPS,2027,current_policies_52_week_retire_low_gas,MW,3457.19552
SWITCH,SPPC_to_SPPS,2027,current_policies_52_week_retire_low_gas,MW,0.0002899999999499414
SWITCH,SPPC_to_MISS,2027,current_policies_52_week_retire_low_gas,MW,27.97547
SWITCH,SPPC_to_SPPN,2027,current_policies_52_week_retire_low_gas,MW,497.5832700000001
SWITCH,SPPC_to_MISW,2027,current_policies_52_week_retire_low_gas,MW,0.86383
SWITCH,FRCC_to_SRSE,2027,current_policies_52_week_retire_low_gas,MW,0.2963199999999233
SWITCH,TRE_to_SPPS,2027,current_policies_52_week_retire_low_gas,MW,977.08044
SWITCH,SRCA_to_PJMW,2027,current_policies_52_week_retire_low_gas,MW,0.00043000000005122274
SWITCH,SRCA_to_SRCE,2027,current_policies_52_week_retire_low_gas,MW,0.004189999999994143
SWITCH,SRCA_to_PJMD,2027,current_policies_52_week_retire_low_gas,MW,0.00023999999996249244
SWITCH,SRCA_to_SRSE,2027,current_policies_52_week_retire_low_gas,MW,0.0005799999998998828
SWITCH,NYUP_to_NYCW,2027,current_policies_52_week_retire_low_gas,MW,5.000000010113581e-05
SWITCH,PJMW_to_SRCE,2027,current_policies_52_week_retire_low_gas,MW,0.012400000000070577
SWITCH,PJMW_to_PJMD,2027,current_policies_52_week_retire_low_gas,MW,0.007950000000164437
SWITCH,BASN_to_RMRG,2027,current_policies_52_week_retire_low_gas,MW,0.029259999999794672
SWITCH,BASN_to_CASO,2027,current_policies_52_week_retire_low_gas,MW,9.999999747378752e-06
SWITCH,BASN_to_NWPP,2027,current_policies_52_week_retire_low_gas,MW,0.006719999999859283
SWITCH,BASN_to_SRSG,2027,current_policies_52_week_retire_low_gas,MW,0.19095000000015716
SWITCH,SRCE_to_MISS,2027,current_policies_52_week_retire_low_gas,MW,0.010600000000067666
SWITCH,SRCE_to_SRSE,2027,current_policies_52_week_retire_low_gas,MW,0.010000000000218279
SWITCH,SPPS_to_MISS,2027,current_policies_52_week_retire_low_gas,MW,197.37059999999997
SWITCH,SPPS_to_SRSG,2027,current_policies_52_week_retire_low_gas,MW,831.39626
SWITCH,SPPS_to_SPPN,2027,current_policies_52_week_retire_low_gas,MW,1989.75686
SWITCH,RMRG_to_NWPP,2027,current_policies_52_week_retire_low_gas,MW,0.00760000000002492
SWITCH,RMRG_to_SRSG,2027,current_policies_52_week_retire_low_gas,MW,0.00013000000001284207
SWITCH,MISS_to_SRSE,2027,current_policies_52_week_retire_low_gas,MW,9.999999974752427e-06
SWITCH,CASO_to_NWPP,2027,current_policies_52_week_retire_low_gas,MW,0.004780000000209839
SWITCH,CASO_to_SRSG,2027,current_policies_52_week_retire_low_gas,MW,0.06625999999960186
SWITCH,SPPN_to_MISW,2027,current_policies_52_week_retire_low_gas,MW,0.02059000000008382
SWITCH,NWPP_to_SPPN,2027,current_policies_52_week_retire_low_gas,MW,0.76381
SWITCH,NWPP_to_MISW,2027,current_policies_52_week_retire_low_gas,MW,0.0014999999999929514
SWITCH,RMRG_to_SPPN,2027,current_policies_52_week_retire_low_gas,MW,2141.18661
SWITCH,RMRG_to_SPPC,2027,current_policies_52_week_retire_low_gas,MW,1295.59072
SWITCH,SRSG_to_TRE,2027,current_policies_52_week_retire_low_gas,MW,2.588
SWITCH,PJMC_to_MISC,2030,current_policies_52_week_retire_low_gas,MW,0.0034599999999045394
SWITCH,PJMC_to_PJMW,2030,current_policies_52_week_retire_low_gas,MW,0.07313999999996668
SWITCH,PJMC_to_MISW,2030,current_policies_52_week_retire_low_gas,MW,0.021479999999883148
SWITCH,PJME_to_NYUP,2030,current_policies_52_week_retire_low_gas,MW,1151.7501300000004
