Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-3.180959923291382e-11,-2.825488061973777e-10,-3.744233990921385e-10,-1.892390313389415e-10,-1.7461959781394286e-9,-3.0490250374153744e-10,-1.7259664703910645e-10,-5.183415222447419e-11,-1.4680909818885344e-10,-2.6719266820475582e-11,-6.737234867654977e-12
t2,-3.425906443614631e-11,-3.001665492045817e-10,-3.981975090095022e-10,-2.005377695611451e-10,-1.8649347853719192e-9,-3.238321265437704e-10,-1.8305310800814275e-10,-5.437291662942951e-11,-1.5571802928522622e-10,-2.7440983807921327e-11,-7.1392429551212e-12
t3,-3.601113815632289e-11,-3.130692765389596e-10,-4.1558109586181605e-10,-2.090140302143164e-10,-1.9379657820082997e-9,-3.3800000728165953e-10,-1.9061222849823637e-10,-5.623793771500495e-11,-1.6204758238240675e-10,-2.8369972233124892e-11,-7.455557529319632e-12
t4,-3.723002303838918e-11,-3.205743039983169e-10,-4.259988822034827e-10,-2.1390923472323937e-10,-2.000541997291512e-9,-3.4631027756764607e-10,-1.9540612702077053e-10,-5.7385349645450556e-11,-1.6606871102686516e-10,-2.898567291470265e-11,-7.65706319920302e-12
t5,-3.78631968971649e-11,-3.240598785996151e-10,-4.3076362282465115e-10,-2.1622785284943682e-10,-2.0175474308433973e-9,-3.4991994458045413e-10,-1.973217849738529e-10,-5.7891522162080787e-11,-1.6775792798945452e-10,-2.923789410512572e-11,-7.774912686414891e-12
t6,-3.792433577743205e-11,-3.855253867341009e-10,-4.853611793153816e-10,-2.740470831680731e-10,-1.929092486124091e-9,-4.0981992380817394e-10,-2.5351090786275106e-10,-7.027650201509849e-11,-2.1896822785171695e-10,-3.1015097026532044e-11,-7.672888673591842e-12
t7,-3.798408111946013e-11,-3.240314008468161e-10,-4.303412206335935e-10,-2.1621350186570277e-10,-2.0192184717863863e-9,-3.496848205036451e-10,-1.969973697102369e-10,-5.793347001955946e-11,-1.671794053155943e-10,-3.0875264088044265e-11,-7.676994928732026e-12
t8,-3.6729350039736e-11,-3.02163828090908e-10,-4.0107002479851576e-10,-2.0225589045074842e-10,-1.8799619645817677e-9,-3.265614964387098e-10,-1.8391455795902666e-10,-5.4869475469226275e-11,-1.5610032608154913e-10,-2.8979105732649084e-11,-7.256263664007585e-12
t9,-3.387670749387144e-11,-2.788797949438322e-10,-3.6954182008158843e-10,-1.8670147268473777e-10,-1.723336561313401e-9,-3.0090120727889883e-10,-1.6990833059636568e-10,-5.134286482124643e-11,-1.4441158037232061e-10,-2.6844897816258272e-11,-6.620411967697925e-12
t10,-3.092713107937252e-11,-2.588510614154788e-10,-3.424804000230059e-10,-1.7375319570286373e-10,-1.5999070408392508e-9,-2.795846431444294e-10,-1.5822429013233657e-10,-4.83716322870096e-11,-1.3454333917762908e-10,-2.509455534122321e-11,-6.073233909654754e-12
t11,-2.8932041894538795e-11,-2.4527067340955004e-10,-3.243417817846319e-10,-1.64892529681822e-10,-1.510936662174382e-9,-2.6458580272784693e-10,-1.5030732005521557e-10,-4.627379513600464e-11,-1.2798657671613392e-10,-2.3847138627519675e-11,-5.697492360640458e-12
t12,-2.7797263105556457e-11,-2.3602420245714003e-10,-3.121407107987862e-10,-1.589434626578139e-10,-1.448623043204725e-9,-2.548356561646387e-10,-1.449090374566639e-10,-4.4860678474403944e-11,-1.2345095172568006e-10,-2.2338991155393322e-11,-5.538692517391523e-12
