region,marginal_price,total_demand
BASN,39.55929854510467,104415840.0
CASO,42.43608315087877,106247405.0
CANO,43.5647443707014,164112380.0
FRCC,41.066916771405104,254835658.0
ISNE,51.57506805734621,132079030.0
MISC,40.26425473249433,186790489.0
MISE,43.57888745541964,102056388.0
MISS,39.133105126159876,175440371.0
MISW,38.10757672148391,225553160.0
NWPP,40.46140162046961,195981047.0
NYCW,62.86004648472144,76993625.0
NYUP,35.33681066004573,70257166.0
PJMC,39.367896569337695,118765758.0
PJMD,43.004331042819544,110841999.0
PJME,38.484783079721055,289082184.0
PJMW,41.21104238799067,310165370.0
RMRG,35.24845854744106,88883482.0
SPPC,37.44307280204731,78239307.0
SPPN,35.58835259451493,49626459.0
SPPS,35.0931310723961,122178131.0
SRCA,44.23215107664441,218636717.0
SRCE,40.45289362736078,214888614.0
SRSE,41.787193505903524,242597067.0
SRSG,39.857450247863426,137828950.0
TRE,35.83736972189532,426645124.0
TREW,32.097725875178355,19988250.0
