model,zone,planning_year,case,unit,value
GenX,BASN,2027,Results_p1,tons,2.76469e+07
GenX,CANO,2027,Results_p1,tons,1.94684e+07
GenX,CASO,2027,Results_p1,tons,2.01175e+07
GenX,FRCC,2027,Results_p1,tons,7.51572e+07
GenX,ISNE,2027,Results_p1,tons,2.8507e+07
GenX,MISC,2027,Results_p1,tons,3.75181e+07
GenX,MISE,2027,Results_p1,tons,3.27573e+07
GenX,MISS,2027,Results_p1,tons,5.20255e+07
GenX,MISW,2027,Results_p1,tons,4.33816e+07
GenX,NWPP,2027,Results_p1,tons,1.62172e+07
GenX,NYCW,2027,Results_p1,tons,9.95177e+06
GenX,NYUP,2027,Results_p1,tons,1.34453e+07
GenX,PJMC,2027,Results_p1,tons,1.33731e+07
GenX,PJMD,2027,Results_p1,tons,1.74625e+07
GenX,PJME,2027,Results_p1,tons,7.83747e+07
GenX,PJMW,2027,Results_p1,tons,9.40111e+07
GenX,RMRG,2027,Results_p1,tons,1.6301e+07
GenX,SPPC,2027,Results_p1,tons,1.95961e+07
GenX,SPPN,2027,Results_p1,tons,8.33652e+06
GenX,SPPS,2027,Results_p1,tons,2.01379e+07
GenX,SRCA,2027,Results_p1,tons,3.97402e+07
GenX,SRCE,2027,Results_p1,tons,3.62113e+07
GenX,SRSE,2027,Results_p1,tons,5.41406e+07
GenX,SRSG,2027,Results_p1,tons,2.06725e+07
GenX,TRE,2027,Results_p1,tons,7.06935e+07
GenX,TREW,2027,Results_p1,tons,7.7555e+06
GenX,BASN,2030,Results_p2,tons,2.72614e+06
GenX,CANO,2030,Results_p2,tons,6.31402e+06
GenX,CASO,2030,Results_p2,tons,5.9786e+06
GenX,FRCC,2030,Results_p2,tons,2.92925e+07
GenX,ISNE,2030,Results_p2,tons,8.43515e+06
GenX,MISC,2030,Results_p2,tons,2.82473e+06
GenX,MISE,2030,Results_p2,tons,4.56071e+06
GenX,MISS,2030,Results_p2,tons,1.1029e+07
GenX,MISW,2030,Results_p2,tons,5.02251e+06
GenX,NWPP,2030,Results_p2,tons,682676
GenX,NYCW,2030,Results_p2,tons,3.26519e+06
GenX,NYUP,2030,Results_p2,tons,4.18402e+06
GenX,PJMC,2030,Results_p2,tons,4.34138e+06
GenX,PJMD,2030,Results_p2,tons,5.88294e+06
GenX,PJME,2030,Results_p2,tons,3.14208e+07
GenX,PJMW,2030,Results_p2,tons,2.00698e+07
GenX,RMRG,2030,Results_p2,tons,498851
GenX,SPPC,2030,Results_p2,tons,654311
GenX,SPPN,2030,Results_p2,tons,264156
GenX,SPPS,2030,Results_p2,tons,3.97254e+06
GenX,SRCA,2030,Results_p2,tons,1.08272e+07
GenX,SRCE,2030,Results_p2,tons,6.57631e+06
GenX,SRSE,2030,Results_p2,tons,1.36821e+07
GenX,SRSG,2030,Results_p2,tons,3.39754e+06
GenX,TRE,2030,Results_p2,tons,1.40475e+07
GenX,TREW,2030,Results_p2,tons,2.25681e+06
GenX,BASN,2035,Results_p3,tons,3.62007e+06
GenX,CANO,2035,Results_p3,tons,8.22067e+06
GenX,CASO,2035,Results_p3,tons,7.39554e+06
GenX,FRCC,2035,Results_p3,tons,3.29673e+07
GenX,ISNE,2035,Results_p3,tons,1.18733e+07
GenX,MISC,2035,Results_p3,tons,3.69073e+06
GenX,MISE,2035,Results_p3,tons,7.16842e+06
GenX,MISS,2035,Results_p3,tons,1.18171e+07
GenX,MISW,2035,Results_p3,tons,5.52282e+06
GenX,NWPP,2035,Results_p3,tons,2.44646e+06
GenX,NYCW,2035,Results_p3,tons,3.01371e+06
GenX,NYUP,2035,Results_p3,tons,3.59568e+06
GenX,PJMC,2035,Results_p3,tons,4.75518e+06
GenX,PJMD,2035,Results_p3,tons,6.23039e+06
GenX,PJME,2035,Results_p3,tons,4.01972e+07
GenX,PJMW,2035,Results_p3,tons,2.14674e+07
GenX,RMRG,2035,Results_p3,tons,786916
GenX,SPPC,2035,Results_p3,tons,811841
GenX,SPPN,2035,Results_p3,tons,485175
GenX,SPPS,2035,Results_p3,tons,4.16506e+06
GenX,SRCA,2035,Results_p3,tons,1.51174e+07
GenX,SRCE,2035,Results_p3,tons,7.30589e+06
GenX,SRSE,2035,Results_p3,tons,1.52138e+07
GenX,SRSG,2035,Results_p3,tons,4.68049e+06
GenX,TRE,2035,Results_p3,tons,1.44201e+07
GenX,TREW,2035,Results_p3,tons,1.95963e+06
GenX,BASN,2040,Results_p4,tons,3.87591e+06
GenX,CANO,2040,Results_p4,tons,8.79671e+06
GenX,CASO,2040,Results_p4,tons,9.74897e+06
GenX,FRCC,2040,Results_p4,tons,3.13283e+07
GenX,ISNE,2040,Results_p4,tons,1.30655e+07
GenX,MISC,2040,Results_p4,tons,3.77635e+06
GenX,MISE,2040,Results_p4,tons,8.35994e+06
GenX,MISS,2040,Results_p4,tons,1.12286e+07
GenX,MISW,2040,Results_p4,tons,5.4566e+06
GenX,NWPP,2040,Results_p4,tons,3.03066e+06
GenX,NYCW,2040,Results_p4,tons,2.56837e+06
GenX,NYUP,2040,Results_p4,tons,3.06044e+06
GenX,PJMC,2040,Results_p4,tons,4.40444e+06
GenX,PJMD,2040,Results_p4,tons,4.89197e+06
GenX,PJME,2040,Results_p4,tons,4.50641e+07
GenX,PJMW,2040,Results_p4,tons,2.48027e+07
GenX,RMRG,2040,Results_p4,tons,983869
GenX,SPPC,2040,Results_p4,tons,965640
GenX,SPPN,2040,Results_p4,tons,598612
GenX,SPPS,2040,Results_p4,tons,3.78414e+06
GenX,SRCA,2040,Results_p4,tons,1.58783e+07
GenX,SRCE,2040,Results_p4,tons,6.97824e+06
GenX,SRSE,2040,Results_p4,tons,1.4518e+07
GenX,SRSG,2040,Results_p4,tons,5.04455e+06
GenX,TRE,2040,Results_p4,tons,1.36761e+07
GenX,TREW,2040,Results_p4,tons,1.74448e+06
GenX,BASN,2045,Results_p5,tons,3.50265e+06
GenX,CANO,2045,Results_p5,tons,9.04739e+06
GenX,CASO,2045,Results_p5,tons,9.84626e+06
