model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,Results_p1,MW,100,100.09
GenX,2,BASN_to_CASO,2027,Results_p1,MW,5920,5920.07
GenX,3,BASN_to_NWPP,2027,Results_p1,MW,3350,3350.05
GenX,4,BASN_to_RMRG,2027,Results_p1,MW,3750,3750.06
GenX,5,BASN_to_SRSG,2027,Results_p1,MW,5385,5385.24
GenX,6,CANO_to_CASO,2027,Results_p1,MW,3675,3675.05
GenX,7,CANO_to_NWPP,2027,Results_p1,MW,3675,3675
GenX,8,CASO_to_NWPP,2027,Results_p1,MW,2858,2858.12
GenX,9,CASO_to_SRSG,2027,Results_p1,MW,4354,4354.07
GenX,10,FRCC_to_SRSE,2027,Results_p1,MW,3600,3600.1
GenX,11,ISNE_to_NYCW,2027,Results_p1,MW,760,760.018
GenX,12,ISNE_to_NYUP,2027,Results_p1,MW,1400,1400.16
GenX,13,MISC_to_MISE,2027,Results_p1,MW,0,2.31388
GenX,14,MISC_to_MISS,2027,Results_p1,MW,1039,1039.02
GenX,15,MISC_to_MISW,2027,Results_p1,MW,1655,1655
GenX,16,MISC_to_PJMC,2027,Results_p1,MW,5244,5244.07
GenX,17,MISC_to_PJMW,2027,Results_p1,MW,5441,5441.64
GenX,18,MISC_to_SPPC,2027,Results_p1,MW,1430,1430.33
GenX,19,MISC_to_SPPN,2027,Results_p1,MW,0,4.09308
GenX,20,MISC_to_SPPS,2027,Results_p1,MW,1172,1172.05
GenX,21,MISC_to_SRCE,2027,Results_p1,MW,3745,3745
GenX,22,MISE_to_MISW,2027,Results_p1,MW,0,1.84774
GenX,23,MISE_to_PJMW,2027,Results_p1,MW,2662,2662.01
GenX,24,MISS_to_SPPC,2027,Results_p1,MW,0,4.15906
GenX,25,MISS_to_SPPS,2027,Results_p1,MW,1697,1697.28
GenX,26,MISS_to_SRCE,2027,Results_p1,MW,4092,4092.06
GenX,27,MISS_to_SRSE,2027,Results_p1,MW,891,891.012
GenX,28,MISW_to_NWPP,2027,Results_p1,MW,200,200.019
GenX,29,MISW_to_PJMC,2027,Results_p1,MW,3200,3201.13
GenX,30,MISW_to_SPPC,2027,Results_p1,MW,0,1.93083
GenX,31,MISW_to_SPPN,2027,Results_p1,MW,5512,5512.06
GenX,32,NWPP_to_RMRG,2027,Results_p1,MW,400,400.037
GenX,33,NYCW_to_NYUP,2027,Results_p1,MW,2489,2489.03
GenX,34,NYCW_to_PJME,2027,Results_p1,MW,660,4703.25
GenX,35,NYUP_to_PJME,2027,Results_p1,MW,1255,1255.06
GenX,36,PJMC_to_PJMW,2027,Results_p1,MW,980,980
GenX,37,PJMD_to_PJME,2027,Results_p1,MW,1200,1200.36
GenX,38,PJMD_to_PJMW,2027,Results_p1,MW,6930,6930.59
GenX,39,PJMD_to_SRCA,2027,Results_p1,MW,1000,1000
GenX,40,PJME_to_PJMW,2027,Results_p1,MW,3885,3885.03
GenX,41,PJMW_to_SRCA,2027,Results_p1,MW,1219,1219.06
GenX,42,PJMW_to_SRCE,2027,Results_p1,MW,3333,3333.07
GenX,43,RMRG_to_SPPC,2027,Results_p1,MW,210,210.283
GenX,44,RMRG_to_SPPN,2027,Results_p1,MW,410,1900.04
GenX,45,RMRG_to_SRSG,2027,Results_p1,MW,614,614.026
GenX,46,SPPC_to_SPPN,2027,Results_p1,MW,1433,2993.95
GenX,47,SPPC_to_SPPS,2027,Results_p1,MW,3372,3372.14
GenX,48,SPPN_to_SPPS,2027,Results_p1,MW,0,11.2121
GenX,49,SPPS_to_SRSG,2027,Results_p1,MW,1010,1010
GenX,50,SPPS_to_TRE,2027,Results_p1,MW,600,600.299
GenX,51,SPPS_to_TREW,2027,Results_p1,MW,220,1622.1
GenX,52,SRCA_to_SRCE,2027,Results_p1,MW,216,216.01
GenX,53,SRCA_to_SRSE,2027,Results_p1,MW,1400,1400.06
GenX,54,SRCE_to_SRSE,2027,Results_p1,MW,3196,3196.13
GenX,55,TRE_to_TREW,2027,Results_p1,MW,16529,16529.2
GenX,56,NWPP_to_SPPN,2027,Results_p1,MW,0,1.53697
GenX,57,SRSG_to_TRE,2027,Results_p1,MW,0,2.03033
GenX,1,BASN_to_CANO,2030,Results_p2,MW,100.09,100.315
GenX,2,BASN_to_CASO,2030,Results_p2,MW,5920.07,5920.69
GenX,3,BASN_to_NWPP,2030,Results_p2,MW,3350.05,3350.13
GenX,4,BASN_to_RMRG,2030,Results_p2,MW,3750.06,3750.32
GenX,5,BASN_to_SRSG,2030,Results_p2,MW,5385.24,5385.4
GenX,6,CANO_to_CASO,2030,Results_p2,MW,3675.05,3675.19
GenX,7,CANO_to_NWPP,2030,Results_p2,MW,3675,4581.17
GenX,8,CASO_to_NWPP,2030,Results_p2,MW,2858.12,2858.12
GenX,9,CASO_to_SRSG,2030,Results_p2,MW,4354.07,10940
GenX,10,FRCC_to_SRSE,2030,Results_p2,MW,3600.1,10254.5
GenX,11,ISNE_to_NYCW,2030,Results_p2,MW,760.018,1019.18
GenX,12,ISNE_to_NYUP,2030,Results_p2,MW,1400.16,6727.39
GenX,13,MISC_to_MISE,2030,Results_p2,MW,2.31388,2965.51
GenX,14,MISC_to_MISS,2030,Results_p2,MW,1039.02,1039.14
GenX,15,MISC_to_MISW,2030,Results_p2,MW,1655,1655.13
GenX,16,MISC_to_PJMC,2030,Results_p2,MW,5244.07,5244.1
GenX,17,MISC_to_PJMW,2030,Results_p2,MW,5441.64,24211.7
GenX,18,MISC_to_SPPC,2030,Results_p2,MW,1430.33,13337.1
GenX,19,MISC_to_SPPN,2030,Results_p2,MW,4.09308,10003.6
GenX,20,MISC_to_SPPS,2030,Results_p2,MW,1172.05,12890.1
GenX,21,MISC_to_SRCE,2030,Results_p2,MW,3745,3745.08
GenX,22,MISE_to_MISW,2030,Results_p2,MW,1.84774,3728.03
GenX,23,MISE_to_PJMW,2030,Results_p2,MW,2662.01,2662.18
GenX,24,MISS_to_SPPC,2030,Results_p2,MW,4.15906,8224.44
GenX,25,MISS_to_SPPS,2030,Results_p2,MW,1697.28,18666.9
GenX,26,MISS_to_SRCE,2030,Results_p2,MW,4092.06,4092.86
GenX,27,MISS_to_SRSE,2030,Results_p2,MW,891.012,10890.7
GenX,28,MISW_to_NWPP,2030,Results_p2,MW,200.019,201.111
GenX,29,MISW_to_PJMC,2030,Results_p2,MW,3201.13,15662.6
GenX,30,MISW_to_SPPC,2030,Results_p2,MW,1.93083,17.4375
GenX,31,MISW_to_SPPN,2030,Results_p2,MW,5512.06,5512.12
GenX,32,NWPP_to_RMRG,2030,Results_p2,MW,400.037,3492.14
GenX,33,NYCW_to_NYUP,2030,Results_p2,MW,2489.03,5232.93
GenX,34,NYCW_to_PJME,2030,Results_p2,MW,4703.25,4703.29
GenX,35,NYUP_to_PJME,2030,Results_p2,MW,1255.06,6860.4
GenX,36,PJMC_to_PJMW,2030,Results_p2,MW,980,10979.5
GenX,37,PJMD_to_PJME,2030,Results_p2,MW,1200.36,3219.48
GenX,38,PJMD_to_PJMW,2030,Results_p2,MW,6930.59,6930.63
GenX,39,PJMD_to_SRCA,2030,Results_p2,MW,1000,1000.03
GenX,40,PJME_to_PJMW,2030,Results_p2,MW,3885.03,12674.1
GenX,41,PJMW_to_SRCA,2030,Results_p2,MW,1219.06,1219.14
GenX,42,PJMW_to_SRCE,2030,Results_p2,MW,3333.07,3639.34
GenX,43,RMRG_to_SPPC,2030,Results_p2,MW,210.283,10209.7
GenX,44,RMRG_to_SPPN,2030,Results_p2,MW,1900.04,4845.12
GenX,45,RMRG_to_SRSG,2030,Results_p2,MW,614.026,3469.28
GenX,46,SPPC_to_SPPN,2030,Results_p2,MW,2993.95,4036.33
GenX,47,SPPC_to_SPPS,2030,Results_p2,MW,3372.14,3642
GenX,48,SPPN_to_SPPS,2030,Results_p2,MW,11.2121,7031.3
