model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,Results_p1,MW,0.0898085
GenX,2,BASN_to_CASO,2027,Results_p1,MW,0.0710737
GenX,3,BASN_to_NWPP,2027,Results_p1,MW,0.0535393
GenX,4,BASN_to_RMRG,2027,Results_p1,MW,0.0558652
GenX,5,BASN_to_SRSG,2027,Results_p1,MW,0.23771
GenX,6,CANO_to_CASO,2027,Results_p1,MW,0.0463001
GenX,7,CANO_to_NWPP,2027,Results_p1,MW,0.00335626
GenX,8,CASO_to_NWPP,2027,Results_p1,MW,0.12014
GenX,9,CASO_to_SRSG,2027,Results_p1,MW,0.0651965
GenX,10,FRCC_to_SRSE,2027,Results_p1,MW,0.103965
GenX,11,ISNE_to_NYCW,2027,Results_p1,MW,0.0177048
GenX,12,ISNE_to_NYUP,2027,Results_p1,MW,0.164471
GenX,13,MISC_to_MISE,2027,Results_p1,MW,2.31388
GenX,14,MISC_to_MISS,2027,Results_p1,MW,0.023971
GenX,15,MISC_to_MISW,2027,Results_p1,MW,0.00233796
GenX,16,MISC_to_PJMC,2027,Results_p1,MW,0.0661543
GenX,17,MISC_to_PJMW,2027,Results_p1,MW,0.643799
GenX,18,MISC_to_SPPC,2027,Results_p1,MW,0.330977
GenX,19,MISC_to_SPPN,2027,Results_p1,MW,4.09308
GenX,20,MISC_to_SPPS,2027,Results_p1,MW,0.0518871
GenX,21,MISC_to_SRCE,2027,Results_p1,MW,0.000798311
GenX,22,MISE_to_MISW,2027,Results_p1,MW,1.84774
GenX,23,MISE_to_PJMW,2027,Results_p1,MW,0.0149165
GenX,24,MISS_to_SPPC,2027,Results_p1,MW,4.15906
GenX,25,MISS_to_SPPS,2027,Results_p1,MW,0.282653
GenX,26,MISS_to_SRCE,2027,Results_p1,MW,0.0567911
GenX,27,MISS_to_SRSE,2027,Results_p1,MW,0.0121099
GenX,28,MISW_to_NWPP,2027,Results_p1,MW,0.0193922
GenX,29,MISW_to_PJMC,2027,Results_p1,MW,1.12671
GenX,30,MISW_to_SPPC,2027,Results_p1,MW,1.93083
GenX,31,MISW_to_SPPN,2027,Results_p1,MW,0.0572871
GenX,32,NWPP_to_RMRG,2027,Results_p1,MW,0.0366797
GenX,33,NYCW_to_NYUP,2027,Results_p1,MW,0.0282471
GenX,34,NYCW_to_PJME,2027,Results_p1,MW,4043.25
GenX,35,NYUP_to_PJME,2027,Results_p1,MW,0.0606395
GenX,36,PJMC_to_PJMW,2027,Results_p1,MW,0.0004304
GenX,37,PJMD_to_PJME,2027,Results_p1,MW,0.356237
GenX,38,PJMD_to_PJMW,2027,Results_p1,MW,0.590754
GenX,39,PJMD_to_SRCA,2027,Results_p1,MW,0.000832137
GenX,40,PJME_to_PJMW,2027,Results_p1,MW,0.0342191
GenX,41,PJMW_to_SRCA,2027,Results_p1,MW,0.0641954
GenX,42,PJMW_to_SRCE,2027,Results_p1,MW,0.0707641
GenX,43,RMRG_to_SPPC,2027,Results_p1,MW,0.282817
GenX,44,RMRG_to_SPPN,2027,Results_p1,MW,1490.04
GenX,45,RMRG_to_SRSG,2027,Results_p1,MW,0.0257551
GenX,46,SPPC_to_SPPN,2027,Results_p1,MW,1560.95
GenX,47,SPPC_to_SPPS,2027,Results_p1,MW,0.137063
GenX,48,SPPN_to_SPPS,2027,Results_p1,MW,11.2121
GenX,49,SPPS_to_SRSG,2027,Results_p1,MW,0.00328199
GenX,50,SPPS_to_TRE,2027,Results_p1,MW,0.299436
GenX,51,SPPS_to_TREW,2027,Results_p1,MW,1402.1
GenX,52,SRCA_to_SRCE,2027,Results_p1,MW,0.0101491
GenX,53,SRCA_to_SRSE,2027,Results_p1,MW,0.0643366
GenX,54,SRCE_to_SRSE,2027,Results_p1,MW,0.125356
GenX,55,TRE_to_TREW,2027,Results_p1,MW,0.206017
GenX,56,NWPP_to_SPPN,2027,Results_p1,MW,1.53697
GenX,57,SRSG_to_TRE,2027,Results_p1,MW,2.03033
GenX,1,BASN_to_CANO,2030,Results_p2,MW,0.225621
GenX,2,BASN_to_CASO,2030,Results_p2,MW,0.613962
GenX,3,BASN_to_NWPP,2030,Results_p2,MW,0.0789219
GenX,4,BASN_to_RMRG,2030,Results_p2,MW,0.262323
GenX,5,BASN_to_SRSG,2030,Results_p2,MW,0.16048
GenX,6,CANO_to_CASO,2030,Results_p2,MW,0.140755
GenX,7,CANO_to_NWPP,2030,Results_p2,MW,906.163
GenX,8,CASO_to_NWPP,2030,Results_p2,MW,0.000524855
GenX,9,CASO_to_SRSG,2030,Results_p2,MW,6585.93
GenX,10,FRCC_to_SRSE,2030,Results_p2,MW,6654.36
GenX,11,ISNE_to_NYCW,2030,Results_p2,MW,259.161
GenX,12,ISNE_to_NYUP,2030,Results_p2,MW,5327.23
GenX,13,MISC_to_MISE,2030,Results_p2,MW,2963.2
GenX,14,MISC_to_MISS,2030,Results_p2,MW,0.112059
GenX,15,MISC_to_MISW,2030,Results_p2,MW,0.12882
GenX,16,MISC_to_PJMC,2030,Results_p2,MW,0.0335023
GenX,17,MISC_to_PJMW,2030,Results_p2,MW,18770.1
GenX,18,MISC_to_SPPC,2030,Results_p2,MW,11906.8
GenX,19,MISC_to_SPPN,2030,Results_p2,MW,9999.48
GenX,20,MISC_to_SPPS,2030,Results_p2,MW,11718
GenX,21,MISC_to_SRCE,2030,Results_p2,MW,0.0810555
GenX,22,MISE_to_MISW,2030,Results_p2,MW,3726.18
GenX,23,MISE_to_PJMW,2030,Results_p2,MW,0.168065
GenX,24,MISS_to_SPPC,2030,Results_p2,MW,8220.28
GenX,25,MISS_to_SPPS,2030,Results_p2,MW,16969.7
GenX,26,MISS_to_SRCE,2030,Results_p2,MW,0.802548
GenX,27,MISS_to_SRSE,2030,Results_p2,MW,9999.65
GenX,28,MISW_to_NWPP,2030,Results_p2,MW,1.09127
GenX,29,MISW_to_PJMC,2030,Results_p2,MW,12461.5
GenX,30,MISW_to_SPPC,2030,Results_p2,MW,15.5066
GenX,31,MISW_to_SPPN,2030,Results_p2,MW,0.0673239
GenX,32,NWPP_to_RMRG,2030,Results_p2,MW,3092.1
GenX,33,NYCW_to_NYUP,2030,Results_p2,MW,2743.9
GenX,34,NYCW_to_PJME,2030,Results_p2,MW,0.0477494
GenX,35,NYUP_to_PJME,2030,Results_p2,MW,5605.34
GenX,36,PJMC_to_PJMW,2030,Results_p2,MW,9999.54
GenX,37,PJMD_to_PJME,2030,Results_p2,MW,2019.12
GenX,38,PJMD_to_PJMW,2030,Results_p2,MW,0.0430086
GenX,39,PJMD_to_SRCA,2030,Results_p2,MW,0.0290165
GenX,40,PJME_to_PJMW,2030,Results_p2,MW,8789.08
GenX,41,PJMW_to_SRCA,2030,Results_p2,MW,0.0745739
GenX,42,PJMW_to_SRCE,2030,Results_p2,MW,306.269
GenX,43,RMRG_to_SPPC,2030,Results_p2,MW,9999.4
GenX,44,RMRG_to_SPPN,2030,Results_p2,MW,2945.08
GenX,45,RMRG_to_SRSG,2030,Results_p2,MW,2855.25
GenX,46,SPPC_to_SPPN,2030,Results_p2,MW,1042.38
GenX,47,SPPC_to_SPPS,2030,Results_p2,MW,269.858
GenX,48,SPPN_to_SPPS,2030,Results_p2,MW,7020.08
GenX,49,SPPS_to_SRSG,2030,Results_p2,MW,7014.47
GenX,50,SPPS_to_TRE,2030,Results_p2,MW,9999.21
GenX,51,SPPS_to_TREW,2030,Results_p2,MW,7191.46
GenX,52,SRCA_to_SRCE,2030,Results_p2,MW,2936.33
GenX,53,SRCA_to_SRSE,2030,Results_p2,MW,0.0116777
GenX,54,SRCE_to_SRSE,2030,Results_p2,MW,4561.17
GenX,55,TRE_to_TREW,2030,Results_p2,MW,0.0358145
GenX,56,NWPP_to_SPPN,2030,Results_p2,MW,1969.13
GenX,57,SRSG_to_TRE,2030,Results_p2,MW,5050.06
GenX,1,BASN_to_CANO,2035,Results_p3,MW,255.399
GenX,2,BASN_to_CASO,2035,Results_p3,MW,0.000158868
GenX,3,BASN_to_NWPP,2035,Results_p3,MW,0.0209015
GenX,4,BASN_to_RMRG,2035,Results_p3,MW,700.039
GenX,5,BASN_to_SRSG,2035,Results_p3,MW,0.396221
GenX,6,CANO_to_CASO,2035,Results_p3,MW,45.7442
GenX,7,CANO_to_NWPP,2035,Results_p3,MW,1648.39
GenX,8,CASO_to_NWPP,2035,Results_p3,MW,0.161879
GenX,9,CASO_to_SRSG,2035,Results_p3,MW,3992.07
GenX,10,FRCC_to_SRSE,2035,Results_p3,MW,3805.91
GenX,11,ISNE_to_NYCW,2035,Results_p3,MW,34.7575
GenX,12,ISNE_to_NYUP,2035,Results_p3,MW,4321.01
GenX,13,MISC_to_MISE,2035,Results_p3,MW,991.627
GenX,14,MISC_to_MISS,2035,Results_p3,MW,0.614936
GenX,15,MISC_to_MISW,2035,Results_p3,MW,0.0455066
GenX,16,MISC_to_PJMC,2035,Results_p3,MW,0.427587
GenX,17,MISC_to_PJMW,2035,Results_p3,MW,3608.75
GenX,18,MISC_to_SPPC,2035,Results_p3,MW,1408.63
GenX,19,MISC_to_SPPN,2035,Results_p3,MW,5607.58
GenX,20,MISC_to_SPPS,2035,Results_p3,MW,701.1
GenX,21,MISC_to_SRCE,2035,Results_p3,MW,0.10904
GenX,22,MISE_to_MISW,2035,Results_p3,MW,0.160496
GenX,23,MISE_to_PJMW,2035,Results_p3,MW,4.25064
GenX,24,MISS_to_SPPC,2035,Results_p3,MW,0.0266113
GenX,25,MISS_to_SPPS,2035,Results_p3,MW,16944.8
GenX,26,MISS_to_SRCE,2035,Results_p3,MW,0.151015
GenX,27,MISS_to_SRSE,2035,Results_p3,MW,9997.05
GenX,28,MISW_to_NWPP,2035,Results_p3,MW,0.774458
GenX,29,MISW_to_PJMC,2035,Results_p3,MW,8488.42
GenX,30,MISW_to_SPPC,2035,Results_p3,MW,916.861
GenX,31,MISW_to_SPPN,2035,Results_p3,MW,0.189713
GenX,32,NWPP_to_RMRG,2035,Results_p3,MW,1694.93
GenX,33,NYCW_to_NYUP,2035,Results_p3,MW,0.388179
GenX,34,NYCW_to_PJME,2035,Results_p3,MW,3465.6
GenX,35,NYUP_to_PJME,2035,Results_p3,MW,4013.39
GenX,36,PJMC_to_PJMW,2035,Results_p3,MW,9873.23
GenX,37,PJMD_to_PJME,2035,Results_p3,MW,624.209
GenX,38,PJMD_to_PJMW,2035,Results_p3,MW,0.00419399
GenX,39,PJMD_to_SRCA,2035,Results_p3,MW,46.3074
GenX,40,PJME_to_PJMW,2035,Results_p3,MW,9322.38
GenX,41,PJMW_to_SRCA,2035,Results_p3,MW,0.00908465
GenX,42,PJMW_to_SRCE,2035,Results_p3,MW,1076.63
GenX,43,RMRG_to_SPPC,2035,Results_p3,MW,3739.14
GenX,44,RMRG_to_SPPN,2035,Results_p3,MW,1330.38
GenX,45,RMRG_to_SRSG,2035,Results_p3,MW,2411.41
GenX,46,SPPC_to_SPPN,2035,Results_p3,MW,0.582159
GenX,47,SPPC_to_SPPS,2035,Results_p3,MW,88.6753
GenX,48,SPPN_to_SPPS,2035,Results_p3,MW,1989.41
GenX,49,SPPS_to_SRSG,2035,Results_p3,MW,2328.05
GenX,50,SPPS_to_TRE,2035,Results_p3,MW,4036.02
GenX,51,SPPS_to_TREW,2035,Results_p3,MW,3173.69
GenX,52,SRCA_to_SRCE,2035,Results_p3,MW,1287.08
GenX,53,SRCA_to_SRSE,2035,Results_p3,MW,0.039516
GenX,54,SRCE_to_SRSE,2035,Results_p3,MW,1.18926
GenX,55,TRE_to_TREW,2035,Results_p3,MW,0.220462
GenX,56,NWPP_to_SPPN,2035,Results_p3,MW,635.143
GenX,57,SRSG_to_TRE,2035,Results_p3,MW,1821.99
GenX,1,BASN_to_CANO,2040,Results_p4,MW,91.1024
GenX,2,BASN_to_CASO,2040,Results_p4,MW,0.371663
GenX,3,BASN_to_NWPP,2040,Results_p4,MW,0.944841
GenX,4,BASN_to_RMRG,2040,Results_p4,MW,2265.88
GenX,5,BASN_to_SRSG,2040,Results_p4,MW,1.51193
GenX,6,CANO_to_CASO,2040,Results_p4,MW,888.921
GenX,7,CANO_to_NWPP,2040,Results_p4,MW,627.598
GenX,8,CASO_to_NWPP,2040,Results_p4,MW,0.113506
GenX,9,CASO_to_SRSG,2040,Results_p4,MW,2615.06
GenX,10,FRCC_to_SRSE,2040,Results_p4,MW,3973.72
GenX,11,ISNE_to_NYCW,2040,Results_p4,MW,243.116
GenX,12,ISNE_to_NYUP,2040,Results_p4,MW,403.409
GenX,13,MISC_to_MISE,2040,Results_p4,MW,632.079
GenX,14,MISC_to_MISS,2040,Results_p4,MW,0.00194982
GenX,15,MISC_to_MISW,2040,Results_p4,MW,0.120348
GenX,16,MISC_to_PJMC,2040,Results_p4,MW,4.86281
GenX,17,MISC_to_PJMW,2040,Results_p4,MW,3906.99
GenX,18,MISC_to_SPPC,2040,Results_p4,MW,1155.16
GenX,19,MISC_to_SPPN,2040,Results_p4,MW,758.595
GenX,20,MISC_to_SPPS,2040,Results_p4,MW,1074.17
GenX,21,MISC_to_SRCE,2040,Results_p4,MW,0.0259286
GenX,22,MISE_to_MISW,2040,Results_p4,MW,0.0438177
GenX,23,MISE_to_PJMW,2040,Results_p4,MW,0.00122059
GenX,24,MISS_to_SPPC,2040,Results_p4,MW,0.00713643
GenX,25,MISS_to_SPPS,2040,Results_p4,MW,12542.3
GenX,26,MISS_to_SRCE,2040,Results_p4,MW,0.0534112
GenX,27,MISS_to_SRSE,2040,Results_p4,MW,9888.49
GenX,28,MISW_to_NWPP,2040,Results_p4,MW,1.11647
GenX,29,MISW_to_PJMC,2040,Results_p4,MW,283.557
GenX,30,MISW_to_SPPC,2040,Results_p4,MW,919.984
GenX,31,MISW_to_SPPN,2040,Results_p4,MW,0.461296
GenX,32,NWPP_to_RMRG,2040,Results_p4,MW,819.402
GenX,33,NYCW_to_NYUP,2040,Results_p4,MW,0.580113
GenX,34,NYCW_to_PJME,2040,Results_p4,MW,1607.85
GenX,35,NYUP_to_PJME,2040,Results_p4,MW,181.295
GenX,36,PJMC_to_PJMW,2040,Results_p4,MW,983.932
GenX,37,PJMD_to_PJME,2040,Results_p4,MW,1931.3
GenX,38,PJMD_to_PJMW,2040,Results_p4,MW,0.00337474
GenX,39,PJMD_to_SRCA,2040,Results_p4,MW,322.603
GenX,40,PJME_to_PJMW,2040,Results_p4,MW,2926.91
GenX,41,PJMW_to_SRCA,2040,Results_p4,MW,0.019269
GenX,42,PJMW_to_SRCE,2040,Results_p4,MW,560.358
GenX,43,RMRG_to_SPPC,2040,Results_p4,MW,1048.33
GenX,44,RMRG_to_SPPN,2040,Results_p4,MW,799.219
GenX,45,RMRG_to_SRSG,2040,Results_p4,MW,569.475
GenX,46,SPPC_to_SPPN,2040,Results_p4,MW,0.068255
GenX,47,SPPC_to_SPPS,2040,Results_p4,MW,454.635
GenX,48,SPPN_to_SPPS,2040,Results_p4,MW,820.94
GenX,49,SPPS_to_SRSG,2040,Results_p4,MW,2858.31
GenX,50,SPPS_to_TRE,2040,Results_p4,MW,1939.5
GenX,51,SPPS_to_TREW,2040,Results_p4,MW,156.363
GenX,52,SRCA_to_SRCE,2040,Results_p4,MW,1737.1
GenX,53,SRCA_to_SRSE,2040,Results_p4,MW,0.292841
GenX,54,SRCE_to_SRSE,2040,Results_p4,MW,0.392182
GenX,55,TRE_to_TREW,2040,Results_p4,MW,0.473486
GenX,56,NWPP_to_SPPN,2040,Results_p4,MW,241.102
GenX,57,SRSG_to_TRE,2040,Results_p4,MW,1637.98
GenX,1,BASN_to_CANO,2045,Results_p5,MW,545.594
GenX,2,BASN_to_CASO,2045,Results_p5,MW,2.17336
GenX,3,BASN_to_NWPP,2045,Results_p5,MW,0.00809712
GenX,4,BASN_to_RMRG,2045,Results_p5,MW,0.498678
GenX,5,BASN_to_SRSG,2045,Results_p5,MW,2.21881
GenX,6,CANO_to_CASO,2045,Results_p5,MW,0.0620252
GenX,7,CANO_to_NWPP,2045,Results_p5,MW,619.64
GenX,8,CASO_to_NWPP,2045,Results_p5,MW,0.00192757
GenX,9,CASO_to_SRSG,2045,Results_p5,MW,3672.14
GenX,10,FRCC_to_SRSE,2045,Results_p5,MW,1801.72
GenX,11,ISNE_to_NYCW,2045,Results_p5,MW,8.71329
GenX,12,ISNE_to_NYUP,2045,Results_p5,MW,1.79408
GenX,13,MISC_to_MISE,2045,Results_p5,MW,1072.1
GenX,14,MISC_to_MISS,2045,Results_p5,MW,0.138826
GenX,15,MISC_to_MISW,2045,Results_p5,MW,0.0348861
GenX,16,MISC_to_PJMC,2045,Results_p5,MW,0.345337
GenX,17,MISC_to_PJMW,2045,Results_p5,MW,3265.55
GenX,18,MISC_to_SPPC,2045,Results_p5,MW,3745.26
GenX,19,MISC_to_SPPN,2045,Results_p5,MW,1109.17
GenX,20,MISC_to_SPPS,2045,Results_p5,MW,1053.78
GenX,21,MISC_to_SRCE,2045,Results_p5,MW,0.323112
GenX,22,MISE_to_MISW,2045,Results_p5,MW,0.075762
GenX,23,MISE_to_PJMW,2045,Results_p5,MW,0.00126588
GenX,24,MISS_to_SPPC,2045,Results_p5,MW,0.165412
GenX,25,MISS_to_SPPS,2045,Results_p5,MW,5021.23
GenX,26,MISS_to_SRCE,2045,Results_p5,MW,18.003
GenX,27,MISS_to_SRSE,2045,Results_p5,MW,3677.96
GenX,28,MISW_to_NWPP,2045,Results_p5,MW,1.47369
GenX,29,MISW_to_PJMC,2045,Results_p5,MW,920.761
GenX,30,MISW_to_SPPC,2045,Results_p5,MW,224.212
GenX,31,MISW_to_SPPN,2045,Results_p5,MW,1318.38
GenX,32,NWPP_to_RMRG,2045,Results_p5,MW,2439.79
GenX,33,NYCW_to_NYUP,2045,Results_p5,MW,1.07152
