Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-2.4112618776423548e-12,-2.2449919041620836e-11,-2.8930893483765048e-11,-1.46997218170713e-11,-1.3061075624716818e-10,-2.3718370492816427e-11,-1.3838171217443582e-11,-4.152904592438886e-12,-1.1207662270302115e-11,-1.7781736839528904e-12,-5.164569405983857e-13
t2,-2.563720670720032e-12,-2.4071754888141493e-11,-3.111140202016067e-11,-1.5781376291382968e-11,-1.4018076906928821e-10,-2.548934800685255e-11,-1.481787936027739e-11,-4.430383507429558e-12,-1.201947290840742e-11,-1.8337350761954014e-12,-5.298788580271165e-13
t3,-2.6543713048953975e-12,-2.509275727865738e-11,-3.249916332632475e-11,-1.6465400096129425e-11,-1.4662147017146052e-10,-2.66037725668694e-11,-1.543288554801274e-11,-4.6003896256790855e-12,-1.252849298678478e-11,-1.8597452820470603e-12,-5.384787615073775e-13
t4,-2.694635402688308e-12,-2.5670869941156754e-11,-3.330046219311612e-11,-1.685558622918178e-11,-1.504624275220097e-10,-2.723839429241044e-11,-1.577300613977702e-11,-4.698694430046977e-12,-1.2819712637135149e-11,-1.8635159088341615e-12,-5.380251182972668e-13
t5,-2.7120884190997194e-12,-2.6119132701019988e-11,-3.385883511390438e-11,-1.71440137491214e-11,-1.5287321491196664e-10,-2.7742918743597757e-11,-1.6039610575036922e-11,-4.771017420556782e-12,-1.3033518608941234e-11,-1.8408327589931697e-12,-5.274668012876211e-13
t6,-2.6420607668082917e-12,-2.591676012833824e-11,-3.358235269968985e-11,-1.701563522266747e-11,-1.5208572573518316e-10,-2.753091067134882e-11,-1.590998444965976e-11,-4.7412283829505905e-12,-1.2926877826866366e-11,-1.741550089898179e-12,-4.958310825779739e-13
t7,-2.5914479302652444e-12,-2.4665046752483573e-11,-3.189293407849865e-11,-1.617977474342434e-11,-1.4376318003836617e-10,-2.614853882703838e-11,-1.5130552163367236e-11,-4.540148079093001e-12,-1.2257426241980417e-11,-1.5689314697353212e-12,-4.4592249632729083e-13
t8,-2.2102461623095215e-12,-2.204800781615641e-11,-2.8433163284870682e-11,-1.4442596705170794e-11,-1.2781132527686503e-10,-2.3305390635143133e-11,-1.3569761197410927e-11,-4.099059230968078e-12,-1.0960266459113456e-11,-1.479676169772635e-12,-4.1964479763453326e-13
t9,-2.047271499498262e-12,-2.4021998819911015e-11,-3.1174004569668404e-11,-1.615675190921346e-11,-1.2031509735875328e-10,-2.59288477436767e-11,-1.4593275249317117e-11,-3.901873024092137e-12,-1.2214490203787233e-11,-1.4833886665990536e-12,-4.242314929014675e-13
t10,-2.0709120385286113e-12,-1.9921286585772794e-11,-2.5555136373323135e-11,-1.302901036889588e-11,-1.1506585942759952e-10,-2.0948371831006697e-11,-1.2318800715344853e-11,-3.7158511015640576e-12,-9.948189126664022e-12,-1.4843659231380657e-12,-4.371852486755548e-13
