region,marginal_price,total_demand
BASN,57.79609799212679,154373402.0
CASO,62.7972051869567,141559023.0
CANO,64.83942821042794,219102255.0
FRCC,62.52399742361195,305390926.0
ISNE,99.72859892070127,185912448.0
MISC,50.9160617153355,243790194.0
MISE,56.866354121711964,126030936.0
MISS,52.1935720673286,223677305.0
MISW,49.83988684626544,294141188.0
NWPP,56.66056093117903,260888430.0
NYCW,86.4536357753848,97972883.0
NYUP,64.30383206188662,85901025.0
PJMC,54.83186478110422,142659266.0
PJMD,65.72310173137807,134294097.0
PJME,69.97556179243479,361596414.0
PJMW,55.2071736750232,381430632.0
RMRG,45.334524348514414,129535560.0
SPPC,48.11800761627194,101870818.0
SPPN,45.18005350218555,67540119.0
SPPS,46.80724920294909,162787259.0
SRCA,62.92675717677,263347390.0
SRCE,53.86759045749807,264512199.0
SRSE,59.21916884641513,303257618.0
SRSG,58.521890030679074,183293864.0
TRE,49.206059591482564,515960435.0
TREW,43.94941699603322,24676479.0
