Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,-425.69211105034196,-22.1541058071979,150.83060848637243,930.2066625432827,816.1817155445121,1516.8595011569805,-2654.836892794313,2497.343114150499,2686.9080307902937,1254.9520200458132,2339.519995294898,2629.601594652202,1344.169080382519,5.191375004271998,291.1691215218498,378.72930771348325
t2,0.0,-281.22486976673974,45.227712557107445,206.41486884891387,833.1409927310098,880.9052309937272,1472.4441188423232,-2624.0456750898884,2327.96169814488,2573.946765208436,1361.9452385295485,2291.9564816792026,2614.132231482368,1315.133422078214,6.17868976642455,399.99379309197303,450.9574883941742
t3,0.0,-445.48901678165964,-58.22042083108164,141.33366758243346,699.121668577425,904.0941770330447,1314.3218717127768,-2697.967754623917,2363.2831099182845,2474.51560126885,1396.3166898396591,2065.377315685557,2259.7420661924925,1286.823103049831,5.9975439994168624,366.70510640381747,495.08861748781464
t4,0.0,-268.46882481636464,14.599602858514803,151.6989178355029,640.7176508970801,923.1952439671434,1181.8130413913605,-2737.814719532562,2289.074963699111,2225.203615904483,1421.4495992830598,1548.546549962456,1780.2095416265952,1094.1863844886043,-2.6677905497873438,192.43994547981015,524.9875633966851
t5,0.0,-406.8785000542297,-87.96562018934068,290.0443329591139,639.2450007478784,936.8007480937634,1257.0123609377704,-2700.885337921066,2224.991914546953,1957.2403364277022,1436.2038332664988,1092.6074322334684,594.8269352960931,1469.2833869570673,16.71234642394816,732.1027972836006,542.0653827272158
t6,0.0,-876.3066532139037,-443.12049494995244,349.50484946119485,486.3850732789965,946.1428650689554,1044.5587688660173,-2815.3399348466182,2529.5574539254812,2414.60443629378,1448.2662330608227,1540.322745903607,693.4278516659931,1924.4413231427427,69.19607890449555,1177.180939102695,540.9411285557761
t7,0.0,-1507.9437150164947,-1107.7079752142374,-607.2851598359632,425.5929081716494,960.84371431866,1134.4538164817684,-2581.656204306275,3621.0261129409355,3057.54074332121,1465.6170987448859,2100.15224780083,631.5361939852155,2449.8300523370194,266.03820342629604,905.6731199460041,557.4529046840066
t8,0.0,-1524.1398001404452,-1122.7095720865552,-664.9757887228222,330.5029890680362,946.0179568072234,937.6544670596492,-2068.964787310687,3648.982944767517,3059.282429653335,1449.8700530546867,1998.4943348252864,490.2650808892699,2472.706919716251,280.3638121754272,899.9092690880227,515.713198796031
t9,0.0,-1530.205962678615,-1127.950527766107,-642.4200094202358,263.5315425956777,949.5020930196968,864.953180427251,-1880.424360257862,3654.235306518347,3050.225031311141,1453.7045322664183,1857.320484667981,565.7613293495074,2482.246331182162,286.7468928963249,974.6958582968452,495.5296936873105
t10,0.0,-1528.6777683523528,-1125.8643570121653,-426.6610472999454,366.33989252981405,947.9749757972562,1059.0024825640087,-1861.1166283386838,3863.986946701595,3220.8320610931814,1452.3393042907637,2380.424588083964,1448.4604458218996,2485.685149676518,289.3932944013997,1137.070610113218,403.64584428968647
t11,0.0,-1522.4159136809776,-1118.8478874098914,-280.57625174423,548.8852896942058,947.2008131218637,1377.1465140040355,-2043.1400962793264,4201.831845603346,3456.5682636256975,1451.09428413761,2872.205670402402,2385.4997640150896,2480.041151951593,285.27514107787607,1167.1520792738154,315.6510247166614
t12,0.0,-1507.078496753776,-1101.978845243087,-118.53178626037692,755.297203390795,967.8600548016855,1737.5081736999048,-2574.3922926143987,4643.443509178917,3759.032032308873,1474.949774535011,3556.3985853201584,3584.8580327574055,2456.4631865490865,269.62487185470644,1219.1863115890953,407.80818661411763
t13,0.0,-1458.6984821980304,-1048.5932100556752,5.49087639338286,986.8631030879029,972.7740503303463,2157.797138563676,-2550.1054814554486,4772.644035082081,3801.853032143282,1478.60930232364,3901.509338250566,4108.297639351678,2390.268914928704,228.3905854475549,1204.8691477781324,541.0564535176034
t14,0.0,-1437.991070673112,-1039.9172441943763,26.470289669206505,904.9906388831937,964.6989243048082,2007.3999205696632,-2396.4062148291073,4346.16407256944,3572.481122523909,1468.4920113491062,3312.5163816177705,3171.287834689119,2388.5172193231847,232.83047525580702,1194.2556156310757,549.3005272674111
t15,0.0,-1447.138733542235,-1043.6115850670674,100.5782534254946,832.4067648298904,965.9809514048682,1827.8368118764588,-2667.939105295888,4143.233142709021,3428.274126719081,1471.7296899308303,2845.724660442665,2220.644955047656,2387.294266916015,229.48677926524752,1238.1035934590632,531.6597069570311
t16,0.0,-1375.0439405732425,-968.7754719867668,333.7996689802268,781.3522836405198,969.928914051465,1688.0206312822995,-2970.3192041595516,4273.187996202756,3430.112541188775,1478.5676362663562,2863.0634500349083,2300.7636787785436,2318.4747602114517,190.09464868427563,1264.206049774105,423.43941968780695
t17,0.0,-981.7437755039833,-544.4665738200636,653.0802049899357,559.6835865542193,963.4574220091397,1181.069791859721,-3010.7858002811886,3770.1499278369565,3191.4975186330503,1472.5733334018241,2295.0287791926057,1802.7028263517104,2125.4931488847246,94.99858497184503,1267.0726541025338,-419.0323730681356
t18,0.0,-668.9329451666194,-234.4607765994065,615.4409816227278,418.8848421788438,949.3281842478466,855.3063988374176,-3029.312084656499,3365.541182418163,2956.0688227194614,1458.0940528911133,1956.9501114907735,1475.6735317195878,2067.698211805553,86.2995573225008,1241.8767961574765,-312.11700040134843
t19,0.0,-680.9257848439794,-134.45483289838705,205.56990177016533,729.4312403900852,550.7419516717608,789.0590374917109,-2932.384344936346,2816.3836756057513,3063.7293153039495,692.6356625359723,2716.2233058376255,2706.636228930681,1826.073354826567,48.07648070106986,601.4953691669742,-200.17431716977256
t20,0.0,38.304051470419374,169.01811189662885,179.91673697927152,1056.212789557288,177.04117700009724,827.0336291710194,-1659.220879588186,1331.7055567247376,2559.054559550684,-49.34564649589343,2351.9028837683663,3132.6769664926387,908.0107283200354,2.1956677750111506,-364.348523548243,-5.710384813640918
t21,0.0,-1529.9303042475265,-1116.725309206027,-843.0132750200443,1083.0999749564296,984.7299645352163,1471.5145842834618,-1837.166810327814,1085.2296326061628,2398.3333620366175,1491.9189808111375,1652.2776021404727,2052.4091727145974,514.9823903601707,-9.371487513648635,-1185.762843057593,587.0790852388005
t22,0.0,-725.6895205628031,-175.51500217420914,-8.179191505341576,744.1410096903868,519.7835548017251,519.8216786288012,-1611.0036313486785,949.5602190351511,2117.771495341948,432.2230500308731,1553.6164443844716,1499.8600536850631,973.1987217292497,-2.117200435047692,-510.3065121724024,122.73068872451324
t23,0.0,-831.5092221445071,-291.3717990260982,-67.42689290533926,681.4267579957841,504.8152636227284,497.800855821829,-1968.0175433251388,1199.0974443862474,2212.431526272689,430.37674970958193,1519.2800809866133,1668.5377007613033,855.2805763430433,-7.772645183730928,-564.450965919505,163.52870979193213
t24,0.0,-338.14470343162304,-27.303633207956146,27.401420446578673,963.8783185818128,335.7066888557555,1062.8537985357482,-1808.483186952412,1861.7339872583655,2768.129250633128,55.30927859933421,2530.9256938846656,3898.3354841210166,597.7390854000513,-20.386543932521164,-546.3169555753007,87.91594234473932
t25,0.0,-501.74026823103867,-92.82526403819676,42.96919835533794,661.7739364369847,481.8715896105151,819.2470846378708,-1799.240718231362,1674.036519377358,2444.5946197420476,483.7689971432245,1814.3379794553223,2359.065794486156,1081.0285276465286,10.449726540660938,69.2673721575009,47.01481688216608
t26,0.0,-881.8982089338734,-366.7793502662749,-161.66495775055088,583.769494156876,331.8626321017281,511.4662240689062,-1693.0635470260365,1676.4288921562556,2051.930130399515,274.3686867647045,1066.2148175926868,1136.066947356867,809.2404500840167,7.884653944539369,-442.0858947197255,138.21591548387747
t27,0.0,-544.8257077313492,-175.04531750386266,-52.39502894122147,476.9977592440916,441.3179782618354,399.4578166320797,-1734.109890148024,1288.0063859188479,1779.0158602728566,613.2189345300247,965.1358582478164,1143.4857531288865,663.348249618275,-3.6123286963233996,-422.9744417386414,210.27481466703637
t28,0.0,-309.7737758196973,-148.50290792191356,-57.07874821584816,222.79890387619395,624.6295178325722,54.10425440202937,-1386.6327237162623,817.3404695453571,964.0265880386547,976.9785085675193,501.6468858438724,-227.42155141471198,716.2253929176807,16.336935280770724,-399.9215556554465,329.9990315814003
t29,0.0,-464.3134968189907,-221.35952008023605,-41.85354337472141,276.3277121399087,652.7074290679151,188.6947518438875,-1184.454326335968,828.3835925963366,727.8612493116443,1039.6392368620866,234.92741632248615,-890.0332495238546,888.0941308283932,17.87968041050615,-130.19622290891186,291.24748488162396
t30,0.0,-221.68730401530485,-41.07079585405909,156.55025385832002,334.1301403556707,629.1774047519079,222.83118575376093,-1037.9848779476708,668.4647655984062,727.1860836044648,995.9369491601188,397.95521697434657,-1007.4152337638862,1284.6219709420388,35.87307082776808,406.0637951284687,159.09249982710134
t31,0.0,-172.92312747600687,-12.802629879405336,233.2520326441674,594.3065712256181,628.4082075314733,755.7404368773801,-1135.534270609878,1277.924706597108,1946.382103939056,923.4246831605783,1237.8087468511812,630.0348839593555,1683.6319162234004,40.073974252621184,791.1323051481271,-134.1555698458186
t32,0.0,-716.5102311444375,-211.97078915532242,294.98061737408534,868.3134714862377,578.6919108520974,1252.2597747093678,-1408.4102716786645,2503.26389030424,2974.197870872102,687.7214868240746,2767.4658564646165,2761.408817579169,1993.8907420202345,65.46676467912692,1054.2639390575923,-439.5934100794929
t33,0.0,-1107.4264624901962,-557.8581826987329,281.41627491020233,802.4530227874119,718.9049605390081,1418.4285545510006,-1457.3825561997432,2930.4110335711384,3059.202840884062,990.1329414536815,2764.4163648304047,2485.657687906779,2157.947563341773,116.41829175716818,1086.1542067700077,-439.6322881214411
