Zone,1,2,3,4,5,6,7,8,9,10,11
t1,1.0115783181066157e-14,9.162799983780822e-15,9.262767509706285e-15,9.696440335846139e-15,8.575622563027961e-15,9.860944741317172e-15,1.0012776113509999e-14,1.0112206542201082e-14,1.0321654832840854e-14,1.0664921044035326e-14,1.1808714530894772e-14
t2,9.016249967775075e-15,8.166597840260512e-15,8.256309131614306e-15,8.665313304851967e-15,7.652757490428752e-15,8.81177375787689e-15,8.95291923129994e-15,9.047002706904259e-15,9.259781346335938e-15,9.671904686200903e-15,1.1787492933106267e-14
t3,7.943458592312051e-15,7.111163974026729e-15,7.187562625033418e-15,7.533844748558124e-15,6.343441219857009e-15,7.674000417660194e-15,7.792791835768692e-15,7.868981413921343e-15,8.092129939586638e-15,8.515171257036208e-15,1.1773923566916299e-14
t4,6.2825181890101055e-15,5.588150627663889e-15,5.656842860094932e-15,5.954018610394088e-15,4.671954729772661e-15,6.084375362065898e-15,6.167303618777499e-15,6.2218148913073854e-15,6.4258544657951395e-15,6.768211606973524e-15,1.174869326871794e-14
t5,3.703688390609093e-15,2.9086649217852637e-15,2.9743768822921618e-15,3.3000485013691382e-15,2.247449535605999e-15,3.414885948143615e-15,3.4644776119863595e-15,3.478685020987603e-15,3.8911566238314135e-15,4.475546661577775e-15,1.1758900525334698e-14
t6,7.945311223375468e-16,-2.935005943154437e-16,-2.307856399842236e-16,7.560347238260127e-17,-1.7345771868698147e-15,2.2937165642961354e-16,2.9403123774082024e-16,3.1189190778118195e-16,1.1387004647421218e-15,4.9473215870026155e-15,1.1802652749002155e-14
t7,-7.289114585695421e-16,-8.333018542560266e-15,-8.28528975740397e-15,-7.847995506477303e-15,-8.595476916936193e-15,-7.543059407642224e-15,-7.468794717179798e-15,-7.449788660623471e-15,-1.663619103453968e-15,-4.439733771897968e-16,1.0930415231820763e-14
t8,-7.725287152569603e-16,-1.0351442361501198e-14,-1.0313115777953382e-14,-9.897959035319553e-15,-1.0182107643705813e-14,-9.587198048779534e-15,-9.515459291688606e-15,-9.496658114476033e-15,-2.049046857996453e-15,-7.862703955393038e-16,4.224312662825095e-15
t9,-5.457047414174784e-16,-1.1014671736755188e-14,-1.09815643969931e-14,-1.0547858842566047e-14,-1.0757405340224046e-14,-1.0231458614238493e-14,-1.0165063059856515e-14,-1.0143650461633247e-14,-1.6470454647313103e-15,5.258251385826819e-17,3.745288662553964e-15
t10,-3.230310621524714e-16,-1.0834667925250434e-14,-1.0791364266858083e-14,-1.0267546019868128e-14,-1.0470784003904976e-14,-9.887656799166068e-15,-9.799310177092891e-15,-9.759648699812295e-15,-8.725343869487193e-16,2.607338419423516e-15,4.170824739005692e-15
t11,-2.158448385270431e-16,-1.0297991731710555e-14,-1.0243577881115866e-14,-9.497137603012074e-15,-9.75485203749068e-15,-8.957805407857807e-15,-8.841706078595028e-15,-8.777268946691573e-15,-6.00278828713684e-16,3.2441990836219664e-15,4.4376521137253414e-15
t12,-1.4900024081772738e-16,-9.049427938421718e-15,-8.982559936878665e-15,-7.79944235755386e-15,-8.470088634476333e-15,-6.77107738602258e-15,-6.597173512331859e-15,-6.483120042969674e-15,-3.446496735847047e-16,4.4595356369496475e-15,6.332425032299964e-15
t13,-1.3388604049372942e-16,-7.572480146693663e-15,-7.488541283545782e-15,-4.946716582671271e-15,-5.518397968151406e-15,-3.8310166841318604e-15,-3.613882593131762e-15,-3.4669331316082124e-15,-1.952814967836019e-16,4.182792374075582e-15,1.0845277612620739e-14
t14,-1.0657279583048455e-16,-6.929521548747778e-15,-6.848090732667757e-15,-4.6809692030244266e-15,-5.185827143931469e-15,-3.9646220015438345e-15,-3.790312818215611e-15,-3.682504089065012e-15,-1.5706893052818293e-16,4.036342689169703e-15,1.1617093390139666e-14
t15,-1.2205892563845476e-16,-5.9583010440710425e-15,-5.8845393961126e-15,-4.3185376357972865e-15,-5.1941079929136245e-15,-3.771858436474852e-15,-3.642481912292771e-15,-3.576818414230012e-15,-8.535604321087425e-17,6.716988057584604e-15,1.1703715729115136e-14
t16,-7.283903050568304e-17,-4.073453289890564e-15,-3.994192150093415e-15,-2.865383425924896e-15,-5.678163618375029e-15,-2.3148884284042262e-15,-2.1805220523913614e-15,-2.1115133236712112e-15,2.146456051842993e-16,1.022169913707526e-14,1.1764287293873982e-14
t17,8.769787923754535e-16,-7.727526949026858e-16,-7.056950013658087e-16,-1.433953275564498e-16,-6.325699309457356e-15,2.454075240334178e-16,3.498999395052997e-16,4.0472112900724886e-16,1.799550071839154e-15,1.3980003461456905e-14,1.1812696640402148e-14
t18,4.813741463148728e-15,3.495369075951255e-15,3.553796463746717e-15,4.001377195990416e-15,-5.6317040938626776e-15,4.3261493030494274e-15,4.433126113024251e-15,4.485079573971229e-15,5.685045157672755e-15,1.3117946757700616e-14,1.1849495948686217e-14
t19,1.3754943811795934e-14,1.2816966060778886e-14,1.2913109885238491e-14,1.3101876781682764e-14,9.23950793091252e-15,1.3342025177653921e-14,1.3543446033477737e-14,1.365856525563511e-14,1.4122936336289726e-14,1.4778042350364648e-14,1.3892983080216458e-14
t20,1.5230590346499977e-14,1.471593292095311e-14,1.4852845619601016e-14,1.5082722302383297e-14,1.4701888959886692e-14,1.5219130583339452e-14,1.5416412967409276e-14,1.555920998964335e-14,1.5630736471509583e-14,1.550278055248138e-14,1.520782267281409e-14
t21,2.7519663722654088e-14,1.999110918850114e-14,2.0138080243870005e-14,2.0574174515698907e-14,2.0090566853591e-14,2.073112481682578e-14,2.0945355505352925e-14,2.1075541027683718e-14,2.113752063996077e-14,1.8050039715504476e-14,5.702517053573003e-14
t22,1.5909366860540356e-14,1.50748886656451e-14,1.5169878967538093e-14,1.532457635068597e-14,1.4983804207207007e-14,1.544290524336942e-14,1.5606211833706253e-14,1.56849864531936e-14,1.5889325325999263e-14,1.574626736668674e-14,1.610081074682995e-14
t23,1.5399452299556017e-14,1.4447214129077325e-14,1.4532007692841318e-14,1.4676749177403968e-14,1.425541294212214e-14,1.4808747031777353e-14,1.4961149033038642e-14,1.504419051600502e-14,1.5201815601533453e-14,1.4967704826395483e-14,1.5328378855648632e-14
t24,1.4764477941349927e-14,1.3972649317686074e-14,1.4089872547586888e-14,1.4363387536495192e-14,1.3948767685777699e-14,1.4537996704996653e-14,1.4741734323848782e-14,1.49271447163456e-14,1.4891431553813035e-14,1.459134824150413e-14,1.4586307961198144e-14
t25,1.3571911188374714e-14,1.2864027881344631e-14,1.2940923041605572e-14,1.3127134905646084e-14,1.2741159526334177e-14,1.3275106280869464e-14,1.3426973763927355e-14,1.3530210541016728e-14,1.367190188274287e-14,1.3839780521891519e-14,1.3781135954133462e-14
t26,1.2364877499958179e-14,1.1530408692085765e-14,1.1598314616227719e-14,1.1714644451185053e-14,1.1372314058959726e-14,1.1851741683487862e-14,1.1946050395941655e-14,1.1992858254334045e-14,1.2128935863931899e-14,1.1912165510835091e-14,1.2149778485968546e-14
t27,1.1607788472356762e-14,1.10876584656676e-14,1.1138683546362513e-14,1.123067012797666e-14,1.0890625345089825e-14,1.1339226651296183e-14,1.1423980424718496e-14,1.1471711356113058e-14,1.157517827405125e-14,1.145473568379433e-14,1.1905488901841352e-14
t28,1.1111784073020542e-14,1.078337115412911e-14,1.0817791415638959e-14,1.0851086642091648e-14,1.0585059411733942e-14,1.0923491476031077e-14,1.0968664342518672e-14,1.0952538974941941e-14,1.1126557236633066e-14,1.0960170956863662e-14,1.1848604967337598e-14
t29,1.1033264231070295e-14,1.0619461299494434e-14,1.0657286771118732e-14,1.0711675499056531e-14,1.0481824674531045e-14,1.0781330257312193e-14,1.0803298133018018e-14,1.075878377319921e-14,1.1003418720003228e-14,1.1090143047394012e-14,1.1859736605674421e-14
t30,1.1091813410132645e-14,1.0720639705576447e-14,1.0768388214559028e-14,1.084292343296368e-14,1.063420111148008e-14,1.0903995514371425e-14,1.0939872637395373e-14,1.0890434480549021e-14,1.1238207990038645e-14,1.1686477737144652e-14,1.1920023772444699e-14
t31,1.1159013173139879e-14,1.0722691850572589e-14,1.0793717917710391e-14,1.0968661206617886e-14,1.0749817416009701e-14,1.1076048254601842e-14,1.1175075070852785e-14,1.119732794868445e-14,1.1618432716674263e-14,1.2504662067772402e-14,1.1915978662793919e-14
t32,1.1770108358822806e-14,1.0778442553545578e-14,1.0877297763792909e-14,1.116609723357806e-14,1.0895639913372734e-14,1.1355991175423801e-14,1.1540827690691145e-14,1.164967743328963e-14,1.2311173051273682e-14,1.4300492905887186e-14,1.184785146488389e-14
t33,1.19240022999646e-14,1.0463361311972205e-14,1.056116452130203e-14,1.089025105915662e-14,1.0607542764240887e-14,1.11139247750868e-14,1.1298153903447213e-14,1.1397657992571842e-14,1.2437831568530369e-14,1.425115641544655e-14,1.1809262351934949e-14
t34,1.2020417312633815e-14,9.968188568886496e-15,1.0058316106387175e-14,1.0426247372248176e-14,1.0141477472935153e-14,1.0665037542084848e-14,1.0850906882450566e-14,1.0942898130249631e-14,1.2411951590862046e-14,1.4156781420714852e-14,1.1799759588797714e-14
t35,1.2237070751136583e-14,9.932155621283333e-15,1.0031108489064624e-14,1.0534941427638512e-14,1.0229517835817856e-14,1.0828883861862941e-14,1.1072685759503382e-14,1.1212581648102754e-14,1.2633958339925428e-14,1.41610811409895e-14,1.1814345466902691e-14
t36,1.3415280004665512e-14,1.0101117004403218e-14,1.0218981839900375e-14,1.0971367209823194e-14,1.0615400148448203e-14,1.1385016790976138e-14,1.17246206186495e-14,1.1930148058414692e-14,1.3401583162557609e-14,1.4396709234204592e-14,1.1841309865060095e-14
t37,1.427724535223158e-14,1.0376541024244826e-14,1.0493119063607606e-14,1.1185878813317687e-14,1.0789942468939302e-14,1.1662158870858451e-14,1.2125945930981332e-14,1.2418554340012622e-14,1.379232779349358e-14,1.4394521944144548e-14,1.183844491614587e-14
t38,1.48284104886484e-14,1.028943192936079e-14,1.0405635428727747e-14,1.1158556188347823e-14,1.0771201647846392e-14,1.1899785820912935e-14,1.2562823737828608e-14,1.3008850949549412e-14,1.3958353356046041e-14,1.4362272889940262e-14,1.1849803986315009e-14
t39,1.5759394584159783e-14,1.0721302995121704e-14,1.0838749566742125e-14,1.1413701634704052e-14,1.1006602724296583e-14,1.2438404563926226e-14,1.3156856369163432e-14,1.3663489500226452e-14,1.433976206765144e-14,1.4495183071353394e-14,1.1863974856089801e-14
t40,1.650057284437753e-14,1.1215849532941547e-14,1.1349188530692657e-14,1.1918344547056644e-14,1.1518059179484888e-14,1.2877957890896131e-14,1.3751297525800388e-14,1.4397099311901954e-14,1.4630914195672166e-14,1.451893780489316e-14,1.1894358914911536e-14
t41,1.731131738702178e-14,1.2269930433023274e-14,1.2424831320327138e-14,1.3060615869446842e-14,1.2714795401330434e-14,1.3669458385304954e-14,1.438902251656005e-14,1.4992261269293366e-14,1.512721327514739e-14,1.493627686120938e-14,1.2707885589442505e-14
t42,1.8026619405177934e-14,1.356723121021826e-14,1.3747873553457116e-14,1.4405157876774003e-14,1.4077914443557897e-14,1.4930659808541777e-14,1.551293166273695e-14,1.603388033450968e-14,1.597125005900858e-14,1.5590060526631778e-14,1.3753970707660677e-14
t43,1.9139869962839245e-14,1.5339198082639175e-14,1.559479185793319e-14,1.651978413478359e-14,1.618641583976762e-14,1.6883270312239935e-14,1.7283523610314763e-14,1.7652193586867588e-14,1.7550445993374752e-14,1.653855383186542e-14,1.4726557763453925e-14
t44,2.029811672632015e-14,1.8228695625861318e-14,1.848458903846958e-14,1.921428756502344e-14,1.887191319042326e-14,1.9471832363960823e-14,1.9781192819986455e-14,2.0100667898739997e-14,1.99195881926149e-14,1.8252232858167444e-14,1.7589869093451002e-14
t45,2.3227934151571206e-14,2.1640245081181316e-14,2.181525081483952e-14,2.242099939898744e-14,2.1974390742811666e-14,2.259304762222087e-14,2.2895896645404227e-14,2.319788641404678e-14,2.301379324759112e-14,2.2403984104717373e-14,2.3889019771576215e-14
t46,2.204748875853574e-14,2.0602239031574624e-14,2.076476273682071e-14,2.129014363138535e-14,2.0893619804133525e-14,2.1473866622700025e-14,2.1769988794530083e-14,2.2070243037804134e-14,2.1885887891431618e-14,2.118814390437916e-14,2.2289787534586325e-14
t47,1.8583176193453872e-14,1.6650524925734294e-14,1.6872228668199538e-14,1.751088163448361e-14,1.72156902240041e-14,1.773506199115344e-14,1.7997481885382696e-14,1.8261406418191967e-14,1.8089385344207928e-14,1.669428359845631e-14,1.609016956751204e-14
t48,1.775542061356549e-14,1.555497024291733e-14,1.577806246121664e-14,1.633729519354527e-14,1.6070336393858816e-14,1.6549020609013827e-14,1.6781789044316393e-14,1.6997536235556913e-14,1.685321640335729e-14,1.495306207519207e-14,1.4716637909263892e-14
t49,1.650896719731081e-14,1.4557094393962443e-14,1.4758596947165724e-14,1.5247876244044795e-14,1.5001619246281237e-14,1.5448126558060894e-14,1.564545138831301e-14,1.582905338378358e-14,1.570810914688996e-14,1.437432131027528e-14,1.3854867460221225e-14
t50,1.559805198943085e-14,1.3750447707026999e-14,1.3971777936086647e-14,1.4507753291989894e-14,1.428790448136878e-14,1.4707032682082494e-14,1.4892150279230414e-14,1.505811000411455e-14,1.4984027368719406e-14,1.42320657811497e-14,1.2545643304334785e-14
t51,1.5294445451967817e-14,1.3166998254878065e-14,1.3385537740509974e-14,1.3942880369570242e-14,1.3721415194856306e-14,1.4146764485063072e-14,1.432155121379145e-14,1.4463141807873196e-14,1.4457557567687964e-14,1.3960589133661063e-14,1.2033521590615941e-14
