model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,Results_p1,MW,100,100.005
GenX,2,BASN_to_CASO,2027,Results_p1,MW,5920,5926.34
GenX,3,BASN_to_NWPP,2027,Results_p1,MW,3350,3350.28
GenX,4,BASN_to_RMRG,2027,Results_p1,MW,3750,3750.1
GenX,5,BASN_to_SRSG,2027,Results_p1,MW,5385,5391.35
GenX,6,CANO_to_CASO,2027,Results_p1,MW,3675,3675.5
GenX,7,CANO_to_NWPP,2027,Results_p1,MW,3675,3687.93
GenX,8,CASO_to_NWPP,2027,Results_p1,MW,2858,2859.19
GenX,9,CASO_to_SRSG,2027,Results_p1,MW,4354,4354.5
GenX,10,FRCC_to_SRSE,2027,Results_p1,MW,3600,3600.51
GenX,11,ISNE_to_NYCW,2027,Results_p1,MW,760,760.003
GenX,12,ISNE_to_NYUP,2027,Results_p1,MW,1400,1734
GenX,13,MISC_to_MISE,2027,Results_p1,MW,0,13.5193
GenX,14,MISC_to_MISS,2027,Results_p1,MW,1039,1039.02
GenX,15,MISC_to_MISW,2027,Results_p1,MW,1655,1655.06
GenX,16,MISC_to_PJMC,2027,Results_p1,MW,5244,5244.37
GenX,17,MISC_to_PJMW,2027,Results_p1,MW,5441,5441.28
GenX,18,MISC_to_SPPC,2027,Results_p1,MW,1430,1430.28
GenX,19,MISC_to_SPPN,2027,Results_p1,MW,0,60.4886
GenX,20,MISC_to_SPPS,2027,Results_p1,MW,1172,1172.01
GenX,21,MISC_to_SRCE,2027,Results_p1,MW,3745,3749.6
GenX,22,MISE_to_MISW,2027,Results_p1,MW,0,13.9131
GenX,23,MISE_to_PJMW,2027,Results_p1,MW,2662,2663.78
GenX,24,MISS_to_SPPC,2027,Results_p1,MW,0,134.229
GenX,25,MISS_to_SPPS,2027,Results_p1,MW,1697,4430.8
GenX,26,MISS_to_SRCE,2027,Results_p1,MW,4092,4103.88
GenX,27,MISS_to_SRSE,2027,Results_p1,MW,891,891.137
GenX,28,MISW_to_NWPP,2027,Results_p1,MW,200,200.007
GenX,29,MISW_to_PJMC,2027,Results_p1,MW,3200,3200.04
GenX,30,MISW_to_SPPC,2027,Results_p1,MW,0,14.386
GenX,31,MISW_to_SPPN,2027,Results_p1,MW,5512,5512.73
GenX,32,NWPP_to_RMRG,2027,Results_p1,MW,400,400.017
GenX,33,NYCW_to_NYUP,2027,Results_p1,MW,2489,3256.51
GenX,34,NYCW_to_PJME,2027,Results_p1,MW,660,660.001
GenX,35,NYUP_to_PJME,2027,Results_p1,MW,1255,5346.15
GenX,36,PJMC_to_PJMW,2027,Results_p1,MW,980,980
GenX,37,PJMD_to_PJME,2027,Results_p1,MW,1200,1243.64
GenX,38,PJMD_to_PJMW,2027,Results_p1,MW,6930,6930.37
GenX,39,PJMD_to_SRCA,2027,Results_p1,MW,1000,1000
GenX,40,PJME_to_PJMW,2027,Results_p1,MW,3885,3885.51
GenX,41,PJMW_to_SRCA,2027,Results_p1,MW,1219,1219.07
GenX,42,PJMW_to_SRCE,2027,Results_p1,MW,3333,3333.76
GenX,43,RMRG_to_SPPC,2027,Results_p1,MW,210,1134.23
GenX,44,RMRG_to_SPPN,2027,Results_p1,MW,410,2718.55
GenX,45,RMRG_to_SRSG,2027,Results_p1,MW,614,614.09
GenX,46,SPPC_to_SPPN,2027,Results_p1,MW,1433,2610.73
GenX,47,SPPC_to_SPPS,2027,Results_p1,MW,3372,3372.31
GenX,48,SPPN_to_SPPS,2027,Results_p1,MW,0,1065.14
GenX,49,SPPS_to_SRSG,2027,Results_p1,MW,1010,2055.81
GenX,50,SPPS_to_TRE,2027,Results_p1,MW,600,1964.31
GenX,51,SPPS_to_TREW,2027,Results_p1,MW,220,3483.08
GenX,52,SRCA_to_SRCE,2027,Results_p1,MW,216,216.069
GenX,53,SRCA_to_SRSE,2027,Results_p1,MW,1400,1400.04
GenX,54,SRCE_to_SRSE,2027,Results_p1,MW,3196,3196.04
GenX,55,TRE_to_TREW,2027,Results_p1,MW,16529,16529.5
GenX,56,NWPP_to_SPPN,2027,Results_p1,MW,0,20.9972
GenX,57,SRSG_to_TRE,2027,Results_p1,MW,0,33.1449
GenX,1,BASN_to_CANO,2030,Results_p2,MW,100.005,100.027
GenX,2,BASN_to_CASO,2030,Results_p2,MW,5926.34,5927.26
GenX,3,BASN_to_NWPP,2030,Results_p2,MW,3350.28,3352.51
GenX,4,BASN_to_RMRG,2030,Results_p2,MW,3750.1,3750.19
GenX,5,BASN_to_SRSG,2030,Results_p2,MW,5391.35,5391.45
GenX,6,CANO_to_CASO,2030,Results_p2,MW,3675.5,3675.98
GenX,7,CANO_to_NWPP,2030,Results_p2,MW,3687.93,3688.32
GenX,8,CASO_to_NWPP,2030,Results_p2,MW,2859.19,2859.65
GenX,9,CASO_to_SRSG,2030,Results_p2,MW,4354.5,4354.5
GenX,10,FRCC_to_SRSE,2030,Results_p2,MW,3600.51,3600.54
GenX,11,ISNE_to_NYCW,2030,Results_p2,MW,760.003,760.04
GenX,12,ISNE_to_NYUP,2030,Results_p2,MW,1734,4805.75
GenX,13,MISC_to_MISE,2030,Results_p2,MW,13.5193,15.6999
GenX,14,MISC_to_MISS,2030,Results_p2,MW,1039.02,1039.03
GenX,15,MISC_to_MISW,2030,Results_p2,MW,1655.06,1655.08
GenX,16,MISC_to_PJMC,2030,Results_p2,MW,5244.37,5244.79
GenX,17,MISC_to_PJMW,2030,Results_p2,MW,5441.28,5441.53
GenX,18,MISC_to_SPPC,2030,Results_p2,MW,1430.28,3604.52
GenX,19,MISC_to_SPPN,2030,Results_p2,MW,60.4886,293.16
GenX,20,MISC_to_SPPS,2030,Results_p2,MW,1172.01,1193.69
GenX,21,MISC_to_SRCE,2030,Results_p2,MW,3749.6,3750.24
GenX,22,MISE_to_MISW,2030,Results_p2,MW,13.9131,19.2956
GenX,23,MISE_to_PJMW,2030,Results_p2,MW,2663.78,2664.02
GenX,24,MISS_to_SPPC,2030,Results_p2,MW,134.229,996.52
GenX,25,MISS_to_SPPS,2030,Results_p2,MW,4430.8,7644.88
GenX,26,MISS_to_SRCE,2030,Results_p2,MW,4103.88,4104.37
GenX,27,MISS_to_SRSE,2030,Results_p2,MW,891.137,891.267
GenX,28,MISW_to_NWPP,2030,Results_p2,MW,200.007,200.029
GenX,29,MISW_to_PJMC,2030,Results_p2,MW,3200.04,3200.2
GenX,30,MISW_to_SPPC,2030,Results_p2,MW,14.386,14.8949
GenX,31,MISW_to_SPPN,2030,Results_p2,MW,5512.73,5514.18
GenX,32,NWPP_to_RMRG,2030,Results_p2,MW,400.017,400.217
