region,marginal_price,total_demand
BASN,28.624313777620422,117622650.0
CASO,33.19173162804766,115510879.0
CANO,32.91338273244828,178550343.0
FRCC,30.479031116819467,263664150.0
ISNE,23.23124993853038,149354094.0
MISC,26.567449248034674,200796305.0
MISE,39.7494595392955,108618551.0
MISS,27.296495470154763,185407544.0
MISW,24.31259590441105,244560055.0
NWPP,30.319042367779545,213747716.0
NYCW,27.22820083371372,83015898.0
NYUP,20.752160763822133,74762455.0
PJMC,26.554849044444033,125041636.0
PJMD,29.226567169118937,116835353.0
PJME,26.02645656000582,308414943.0
PJMW,27.06753281489042,328889729.0
RMRG,21.72142314999573,100288099.0
SPPC,23.10840209091789,83557695.0
SPPN,20.89920144531467,54220969.0
SPPS,21.363428255188396,131322851.0
SRCA,27.881243780167523,228687588.0
SRCE,28.447764834060585,225061849.0
SRSE,30.153338036636057,255962582.0
SRSG,29.28531407677796,147664933.0
TRE,23.28128456752048,442846698.0
TREW,20.49139101481491,20819394.0
