region,marginal_price,total_demand
BASN,41.090208069787074,104415840.0
CASO,43.42966124842777,106247405.0
CANO,44.773555751773195,164112380.0
FRCC,41.88298884975979,254835658.0
ISNE,52.02547793644135,132079030.0
MISC,41.753597948262396,186790489.0
MISE,44.98580335029596,102056388.0
MISS,40.22241728920947,175440371.0
MISW,39.33886398411831,225553160.0
NWPP,41.50998396330067,195981047.0
NYCW,53.228167510010685,76993625.0
NYUP,34.937105291169466,70257166.0
PJMC,40.73799108283325,118765758.0
PJMD,44.74777001118867,110841999.0
PJME,40.996717430597336,289082184.0
PJMW,42.68850326800835,310165370.0
RMRG,36.9725557070833,88883482.0
SPPC,38.85043524087121,78239307.0
SPPN,36.809889381405455,49626459.0
SPPS,36.325508523387164,122178131.0
SRCA,45.62317400010021,218636717.0
SRCE,41.62823248417432,214888614.0
SRSE,42.80924370483154,242597067.0
SRSG,41.166811561686146,137828950.0
TRE,36.950698124431625,426645124.0
TREW,33.22284757186621,19988250.0
