Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-2.770077704730436e-12,-2.858472464692207e-11,-3.837735321304184e-11,-1.905417164677876e-11,-1.8085178484591408e-10,-3.125221542083309e-11,-1.7179860108625732e-11,-4.580537385452644e-12,-1.4343335939360345e-11,-1.9863651020460407e-12,-5.752503568414448e-13
t2,-2.9626691080707982e-12,-3.074643475534917e-11,-4.135388997664348e-11,-2.050972048902582e-11,-1.9448293400530107e-10,-3.365856962185609e-11,-1.846942684282503e-11,-4.922160337214847e-12,-1.5428430804994756e-11,-2.053518068057326e-12,-5.902604690760662e-13
t3,-3.077833148874268e-12,-3.210827357139204e-11,-4.324875845565644e-11,-2.1430456348020457e-11,-2.0366453360876308e-10,-3.517392742193517e-11,-1.9280085718074667e-11,-5.133014563603316e-12,-1.6109426868775236e-11,-2.0851919689698516e-12,-5.998853090974144e-13
t4,-3.1288633779205065e-12,-3.287927483710143e-11,-4.434254686723775e-11,-2.1955515795415016e-11,-2.0914095513535464e-10,-3.6036806307331154e-11,-1.9728684884577033e-11,-5.2554193730906994e-12,-1.6499119759880678e-11,-2.089678083093353e-12,-5.993561715639459e-13
t5,-3.150834636809592e-12,-3.3475515011495225e-11,-4.5097857627971425e-11,-2.2340666927381156e-11,-2.125298493302266e-10,-3.671878577076238e-11,-2.0079137553179984e-11,-5.3445712835941085e-12,-1.6783821581738477e-11,-2.0619401258833825e-12,-5.875293496650711e-13
t6,-3.0626339707022972e-12,-3.320411880671392e-11,-4.4715587610905466e-11,-2.216582229788577e-11,-2.1138213141220317e-10,-3.6429169169081516e-11,-1.990766141035836e-11,-5.3072218995521184e-12,-1.664008385816175e-11,-1.942257762424996e-12,-5.520333393415017e-13
t7,-2.874179800274763e-12,-3.15318439676194e-11,-4.240004265701936e-11,-2.1037272675996225e-11,-1.9946440522553085e-10,-3.4550671635424307e-11,-1.8880420347952717e-11,-5.056879178535464e-12,-1.5744560874166366e-11,-1.7429317301389415e-12,-4.961075400053609e-13
t8,-2.454172248185098e-12,-2.8042628633242527e-11,-3.766990516617864e-11,-1.869589930703395e-11,-1.7670403804921317e-10,-3.0684642366686524e-11,-1.682472046199072e-11,-4.513282598498655e-12,-1.4013982848665501e-11,-1.6532312826453929e-12,-4.666771406831307e-13
t9,-2.292028612365272e-12,-2.5957968575348125e-11,-3.408239260898445e-11,-1.7505479279754222e-11,-1.4979571216667182e-10,-2.8056932169086824e-11,-1.583738230138951e-11,-4.340729000461561e-12,-1.329571599327087e-11,-1.6587069229701322e-12,-4.722082882965171e-13
t10,-2.31018669051909e-12,-2.520097486907883e-11,-3.372945685457254e-11,-1.6786559077392516e-11,-1.5850521457124873e-10,-2.7470583729989272e-11,-1.517754810932336e-11,-4.050469555251228e-12,-1.2651937273361422e-11,-1.64737679442631e-12,-4.861900173758208e-13
t11,-2.293312825621187e-12,-2.4883152957698426e-11,-3.3351137948272045e-11,-1.6598230268345532e-11,-1.5606558800300884e-10,-2.7160724154755377e-11,-1.499834006757634e-11,-4.004684238669177e-12,-1.251227902152602e-11,-1.6591207481608252e-12,-4.977046899413398e-13
t12,-2.261859579249349e-12,-2.499773894084478e-11,-3.345398509787254e-11,-1.665790516814218e-11,-1.5721936430479462e-10,-2.726779421168289e-11,-1.507972086346688e-11,-4.0157176519040155e-12,-1.2578010660921705e-11,-1.6998761513192398e-12,-5.063668647886654e-13
t13,-2.220522647888508e-12,-2.506527579038081e-11,-3.354294336705309e-11,-1.67019743592258e-11,-1.5720472412662064e-10,-2.7303901055064956e-11,-1.5109442553406103e-11,-4.023537743540402e-12,-1.2616054398413798e-11,-1.723129212163125e-12,-5.138824657919576e-13
t14,-2.2474946312144197e-12,-2.5321044966867967e-11,-3.391381474562809e-11,-1.6877660193423973e-11,-1.5916094596806926e-10,-2.7611581745630818e-11,-1.5274949345520017e-11,-4.0640331816410044e-12,-1.2754055186689917e-11,-1.7361154048479895e-12,-5.231381349606101e-13
