model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,PJMW,PJMW_natural_gas_fired_combustion_turbine_1,Natural Gas,2040,full-base-1000,MWh,649
USENSYS,PJMW,PJMW_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,full-base-1000,MWh,137328
USENSYS,PJMW,PJMW_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,full-base-1000,MWh,51725
USENSYS,PJMW,PJMW_natural_gas_fired_combustion_turbine_2,Natural Gas,2035,full-base-1000,MWh,108279
USENSYS,PJMW,PJMW_natural_gas_fired_combustion_turbine_2,Natural Gas,2040,full-base-1000,MWh,53190
USENSYS,PJMW,PJMW_natural_gas_internal_combustion_engine_1,Natural Gas,2027,full-base-1000,MWh,26477
USENSYS,PJMW,PJMW_natural_gas_internal_combustion_engine_1,Natural Gas,2030,full-base-1000,MWh,13287
USENSYS,PJMW,PJMW_natural_gas_internal_combustion_engine_1,Natural Gas,2035,full-base-1000,MWh,6140
USENSYS,PJMW,PJMW_natural_gas_internal_combustion_engine_1,Natural Gas,2040,full-base-1000,MWh,3650
USENSYS,PJMW,PJMW_natural_gas_internal_combustion_engine_1,Natural Gas,2045,full-base-1000,MWh,308
USENSYS,PJMW,PJMW_natural_gas_steam_turbine_1,Natural Gas,2027,full-base-1000,MWh,264858
USENSYS,PJMW,PJMW_natural_gas_steam_turbine_1,Natural Gas,2030,full-base-1000,MWh,13607
USENSYS,PJMW,PJMW_natural_gas_steam_turbine_1,Natural Gas,2035,full-base-1000,MWh,5404
USENSYS,PJMW,PJMW_natural_gas_steam_turbine_1,Natural Gas,2040,full-base-1000,MWh,1836
USENSYS,PJMW,PJMW_natural_gas_steam_turbine_1,Natural Gas,2045,full-base-1000,MWh,238
USENSYS,PJMW,PJMW_naturalgas_hframe_cc_95_ccs_moderate_0,PJMW_naturalgas_hframe_cc_95_ccs_moderate_0,2030,full-base-1000,MWh,116764587
