model,line_name,planning_year,case,unit,value
USENSYS,BASN_to_CASO,2027,full-base-1000,MW,-1
USENSYS,BASN_to_NWPP,2027,full-base-1000,MW,-1
USENSYS,BASN_to_RMRG,2027,full-base-1000,MW,-1
USENSYS,BASN_to_SRSG,2027,full-base-1000,MW,-1
USENSYS,CANO_to_CASO,2027,full-base-1000,MW,-1
USENSYS,CANO_to_NWPP,2027,full-base-1000,MW,-1
USENSYS,CASO_to_SRSG,2027,full-base-1000,MW,-1
USENSYS,FRCC_to_SRSE,2027,full-base-1000,MW,-1
USENSYS,ISNE_to_NYCW,2027,full-base-1000,MW,154
USENSYS,MISC_to_PJMC,2027,full-base-1000,MW,-1
USENSYS,MISC_to_PJMW,2027,full-base-1000,MW,-1
USENSYS,MISC_to_SRCE,2027,full-base-1000,MW,-1
USENSYS,MISS_to_SRCE,2027,full-base-1000,MW,-1
USENSYS,MISW_to_PJMC,2027,full-base-1000,MW,-1
USENSYS,MISW_to_SPPN,2027,full-base-1000,MW,-1
USENSYS,NYCW_to_PJME,2027,full-base-1000,MW,4737
USENSYS,PJMD_to_PJMW,2027,full-base-1000,MW,-1
USENSYS,PJME_to_PJMW,2027,full-base-1000,MW,-1
USENSYS,PJMW_to_SRCE,2027,full-base-1000,MW,-1
USENSYS,RMRG_to_SPPN,2027,full-base-1000,MW,1468
USENSYS,SPPC_to_SPPN,2027,full-base-1000,MW,1591
USENSYS,SPPC_to_SPPS,2027,full-base-1000,MW,-1
USENSYS,SPPS_to_TREW,2027,full-base-1000,MW,1515
USENSYS,SRCE_to_SRSE,2027,full-base-1000,MW,-1
USENSYS,TRE_to_TREW,2027,full-base-1000,MW,-3
USENSYS,BASN_to_CASO,2030,full-base-1000,MW,-1
USENSYS,CASO_to_SRSG,2030,full-base-1000,MW,2518
USENSYS,ISNE_to_NYUP,2030,full-base-1000,MW,3338
USENSYS,MISC_to_SPPC,2030,full-base-1000,MW,5395
USENSYS,MISC_to_SPPS,2030,full-base-1000,MW,2924
USENSYS,MISS_to_SPPS,2030,full-base-1000,MW,19802
USENSYS,MISS_to_SRSE,2030,full-base-1000,MW,8225
USENSYS,MISW_to_PJMC,2030,full-base-1000,MW,6540
USENSYS,NWPP_to_RMRG,2030,full-base-1000,MW,3105
USENSYS,NYCW_to_NYUP,2030,full-base-1000,MW,2451
USENSYS,NYUP_to_PJME,2030,full-base-1000,MW,2796
USENSYS,PJMC_to_PJMW,2030,full-base-1000,MW,8912
USENSYS,PJMD_to_PJME,2030,full-base-1000,MW,2682
USENSYS,PJMD_to_PJMW,2030,full-base-1000,MW,-1
USENSYS,PJME_to_PJMW,2030,full-base-1000,MW,2886
USENSYS,RMRG_to_SPPC,2030,full-base-1000,MW,5841
USENSYS,RMRG_to_SPPN,2030,full-base-1000,MW,1732
USENSYS,RMRG_to_SRSG,2030,full-base-1000,MW,300
USENSYS,SPPS_to_SRSG,2030,full-base-1000,MW,6768
USENSYS,SPPS_to_TRE,2030,full-base-1000,MW,7580
USENSYS,SPPS_to_TREW,2030,full-base-1000,MW,4338
USENSYS,TRE_to_TREW,2030,full-base-1000,MW,-1
USENSYS,MISC_to_MISE,2030,full-base-1000,MW,1808
USENSYS,MISC_to_SPPN,2030,full-base-1000,MW,1246
USENSYS,MISE_to_MISW,2030,full-base-1000,MW,836
USENSYS,MISS_to_SPPC,2030,full-base-1000,MW,2194
USENSYS,NWPP_to_SPPN,2030,full-base-1000,MW,611
USENSYS,SPPN_to_SPPS,2030,full-base-1000,MW,5394
USENSYS,SRSG_to_TRE,2030,full-base-1000,MW,1614
USENSYS,BASN_to_CASO,2035,full-base-1000,MW,-2
USENSYS,BASN_to_NWPP,2035,full-base-1000,MW,-1
USENSYS,BASN_to_RMRG,2035,full-base-1000,MW,-1
USENSYS,BASN_to_SRSG,2035,full-base-1000,MW,-2
USENSYS,CANO_to_CASO,2035,full-base-1000,MW,-1
USENSYS,CANO_to_NWPP,2035,full-base-1000,MW,-1
USENSYS,CASO_to_NWPP,2035,full-base-1000,MW,-1
USENSYS,CASO_to_SRSG,2035,full-base-1000,MW,1408
USENSYS,FRCC_to_SRSE,2035,full-base-1000,MW,-1
USENSYS,ISNE_to_NYUP,2035,full-base-1000,MW,6477
USENSYS,MISC_to_MISE,2035,full-base-1000,MW,181
USENSYS,MISC_to_MISW,2035,full-base-1000,MW,-1
USENSYS,MISC_to_PJMC,2035,full-base-1000,MW,-2
USENSYS,MISC_to_PJMW,2035,full-base-1000,MW,133
USENSYS,MISC_to_SPPC,2035,full-base-1000,MW,1237
USENSYS,MISC_to_SPPN,2035,full-base-1000,MW,499
USENSYS,MISC_to_SPPS,2035,full-base-1000,MW,302
USENSYS,MISC_to_SRCE,2035,full-base-1000,MW,-1
USENSYS,MISE_to_PJMW,2035,full-base-1000,MW,-1
USENSYS,MISS_to_SPPC,2035,full-base-1000,MW,79
USENSYS,MISS_to_SPPS,2035,full-base-1000,MW,2396
USENSYS,MISS_to_SRCE,2035,full-base-1000,MW,-2
USENSYS,MISS_to_SRSE,2035,full-base-1000,MW,-4
USENSYS,MISW_to_PJMC,2035,full-base-1000,MW,627
USENSYS,MISW_to_SPPN,2035,full-base-1000,MW,-2
