model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,Results_p1,MW,100,101.11
GenX,2,BASN_to_CASO,2027,Results_p1,MW,5920,5920.06
GenX,3,BASN_to_NWPP,2027,Results_p1,MW,3350,3350.21
GenX,4,BASN_to_RMRG,2027,Results_p1,MW,3750,3751.74
GenX,5,BASN_to_SRSG,2027,Results_p1,MW,5385,5385.01
GenX,6,CANO_to_CASO,2027,Results_p1,MW,3675,3678.4
GenX,7,CANO_to_NWPP,2027,Results_p1,MW,3675,3675.02
GenX,8,CASO_to_NWPP,2027,Results_p1,MW,2858,2858.2
GenX,9,CASO_to_SRSG,2027,Results_p1,MW,4354,4354.04
GenX,10,FRCC_to_SRSE,2027,Results_p1,MW,3600,3601.32
GenX,11,ISNE_to_NYCW,2027,Results_p1,MW,760,760.102
GenX,12,ISNE_to_NYUP,2027,Results_p1,MW,1400,1403.25
GenX,13,MISC_to_MISE,2027,Results_p1,MW,0,118.804
GenX,14,MISC_to_MISS,2027,Results_p1,MW,1039,1039.53
GenX,15,MISC_to_MISW,2027,Results_p1,MW,1655,1655.35
GenX,16,MISC_to_PJMC,2027,Results_p1,MW,5244,5250.43
GenX,17,MISC_to_PJMW,2027,Results_p1,MW,5441,5441.83
GenX,18,MISC_to_SPPC,2027,Results_p1,MW,1430,4209.68
GenX,19,MISC_to_SPPN,2027,Results_p1,MW,0,869.932
GenX,20,MISC_to_SPPS,2027,Results_p1,MW,1172,6362.5
GenX,21,MISC_to_SRCE,2027,Results_p1,MW,3745,3745.26
GenX,22,MISE_to_MISW,2027,Results_p1,MW,0,123.451
GenX,23,MISE_to_PJMW,2027,Results_p1,MW,2662,2662.8
GenX,24,MISS_to_SPPC,2027,Results_p1,MW,0,1998.16
GenX,25,MISS_to_SPPS,2027,Results_p1,MW,1697,18633.1
GenX,26,MISS_to_SRCE,2027,Results_p1,MW,4092,4092.47
GenX,27,MISS_to_SRSE,2027,Results_p1,MW,891,10890.8
GenX,28,MISW_to_NWPP,2027,Results_p1,MW,200,217.13
GenX,29,MISW_to_PJMC,2027,Results_p1,MW,3200,3207.35
GenX,30,MISW_to_SPPC,2027,Results_p1,MW,0,80.1208
GenX,31,MISW_to_SPPN,2027,Results_p1,MW,5512,5518.79
GenX,32,NWPP_to_RMRG,2027,Results_p1,MW,400,500.855
GenX,33,NYCW_to_NYUP,2027,Results_p1,MW,2489,2489.67
GenX,34,NYCW_to_PJME,2027,Results_p1,MW,660,4053.17
GenX,35,NYUP_to_PJME,2027,Results_p1,MW,1255,1256.35
GenX,36,PJMC_to_PJMW,2027,Results_p1,MW,980,3073.96
GenX,37,PJMD_to_PJME,2027,Results_p1,MW,1200,2839.41
GenX,38,PJMD_to_PJMW,2027,Results_p1,MW,6930,6930.01
GenX,39,PJMD_to_SRCA,2027,Results_p1,MW,1000,1000.17
GenX,40,PJME_to_PJMW,2027,Results_p1,MW,3885,3885.09
GenX,41,PJMW_to_SRCA,2027,Results_p1,MW,1219,1219.07
GenX,42,PJMW_to_SRCE,2027,Results_p1,MW,3333,3334.55
GenX,43,RMRG_to_SPPC,2027,Results_p1,MW,210,1465.27
GenX,44,RMRG_to_SPPN,2027,Results_p1,MW,410,2485.14
GenX,45,RMRG_to_SRSG,2027,Results_p1,MW,614,666.085
GenX,46,SPPC_to_SPPN,2027,Results_p1,MW,1433,3202.73
GenX,47,SPPC_to_SPPS,2027,Results_p1,MW,3372,3378.12
GenX,48,SPPN_to_SPPS,2027,Results_p1,MW,0,954.171
GenX,49,SPPS_to_SRSG,2027,Results_p1,MW,1010,1163.82
GenX,50,SPPS_to_TRE,2027,Results_p1,MW,600,3786.17
GenX,51,SPPS_to_TREW,2027,Results_p1,MW,220,4040.92
GenX,52,SRCA_to_SRCE,2027,Results_p1,MW,216,218.785
GenX,53,SRCA_to_SRSE,2027,Results_p1,MW,1400,1400.65
GenX,54,SRCE_to_SRSE,2027,Results_p1,MW,3196,3196.8
GenX,55,TRE_to_TREW,2027,Results_p1,MW,16529,16529.1
GenX,56,NWPP_to_SPPN,2027,Results_p1,MW,0,70.6354
GenX,57,SRSG_to_TRE,2027,Results_p1,MW,0,216.006
GenX,1,BASN_to_CANO,2030,Results_p2,MW,101.11,106.807
GenX,2,BASN_to_CASO,2030,Results_p2,MW,5920.06,5927.75
GenX,3,BASN_to_NWPP,2030,Results_p2,MW,3350.21,3350.22
GenX,4,BASN_to_RMRG,2030,Results_p2,MW,3751.74,3752.76
GenX,5,BASN_to_SRSG,2030,Results_p2,MW,5385.01,5385.07
GenX,6,CANO_to_CASO,2030,Results_p2,MW,3678.4,3678.4
GenX,7,CANO_to_NWPP,2030,Results_p2,MW,3675.02,3940.78
GenX,8,CASO_to_NWPP,2030,Results_p2,MW,2858.2,2858.22
GenX,9,CASO_to_SRSG,2030,Results_p2,MW,4354.04,11949
GenX,10,FRCC_to_SRSE,2030,Results_p2,MW,3601.32,6629.39
GenX,11,ISNE_to_NYCW,2030,Results_p2,MW,760.102,952.869
GenX,12,ISNE_to_NYUP,2030,Results_p2,MW,1403.25,7040.65
GenX,13,MISC_to_MISE,2030,Results_p2,MW,118.804,3953.41
GenX,14,MISC_to_MISS,2030,Results_p2,MW,1039.53,1039.59
GenX,15,MISC_to_MISW,2030,Results_p2,MW,1655.35,1655.37
GenX,16,MISC_to_PJMC,2030,Results_p2,MW,5250.43,5250.44
GenX,17,MISC_to_PJMW,2030,Results_p2,MW,5441.83,14065.9
GenX,18,MISC_to_SPPC,2030,Results_p2,MW,4209.68,4223.95
GenX,19,MISC_to_SPPN,2030,Results_p2,MW,869.932,874.77
GenX,20,MISC_to_SPPS,2030,Results_p2,MW,6362.5,18082.4
GenX,21,MISC_to_SRCE,2030,Results_p2,MW,3745.26,3745.33
GenX,22,MISE_to_MISW,2030,Results_p2,MW,123.451,364.217
GenX,23,MISE_to_PJMW,2030,Results_p2,MW,2662.8,2662.91
GenX,24,MISS_to_SPPC,2030,Results_p2,MW,1998.16,6377.89
GenX,25,MISS_to_SPPS,2030,Results_p2,MW,18633.1,35602.7
GenX,26,MISS_to_SRCE,2030,Results_p2,MW,4092.47,4092.48
GenX,27,MISS_to_SRSE,2030,Results_p2,MW,10890.8,20890.4
GenX,28,MISW_to_NWPP,2030,Results_p2,MW,217.13,217.729
GenX,29,MISW_to_PJMC,2030,Results_p2,MW,3207.35,17755.5
GenX,30,MISW_to_SPPC,2030,Results_p2,MW,80.1208,117.473
GenX,31,MISW_to_SPPN,2030,Results_p2,MW,5518.79,5519.07
GenX,32,NWPP_to_RMRG,2030,Results_p2,MW,500.855,1848.99
GenX,33,NYCW_to_NYUP,2030,Results_p2,MW,2489.67,2489.73
GenX,34,NYCW_to_PJME,2030,Results_p2,MW,4053.17,7489.78
GenX,35,NYUP_to_PJME,2030,Results_p2,MW,1256.35,5805.25
GenX,36,PJMC_to_PJMW,2030,Results_p2,MW,3073.96,13073.9
GenX,37,PJMD_to_PJME,2030,Results_p2,MW,2839.41,3338.07
GenX,38,PJMD_to_PJMW,2030,Results_p2,MW,6930.01,6930.05
GenX,39,PJMD_to_SRCA,2030,Results_p2,MW,1000.17,1001.44
