region,marginal_price,total_demand
BASN,28.38557973012103,104415840.0
CASO,32.27371374788592,106247405.0
CANO,32.38371422999332,164112380.0
FRCC,30.2138805311495,254835658.0
ISNE,24.982006469614547,132079030.0
MISC,24.11015817119493,186790489.0
MISE,27.596615595407776,102056388.0
MISS,25.409370448890325,175440371.0
MISW,22.33635112982513,225553160.0
NWPP,29.8127069808434,195981047.0
NYCW,27.290097136020414,76993625.0
NYUP,11.065318602985588,70257166.0
PJMC,24.190151960735072,118765758.0
PJMD,27.86791817082947,110841999.0
PJME,24.826331720249442,289082184.0
PJMW,24.8470675014249,310165370.0
RMRG,20.842977713248914,88883482.0
SPPC,21.68450663853832,78239307.0
SPPN,20.223315673783116,49626459.0
SPPS,21.203121353213263,122178131.0
SRCA,26.867993606762433,218636717.0
SRCE,26.19374658431937,214888614.0
SRSE,28.917773321829575,242597067.0
SRSG,28.911742655323465,137828950.0
TRE,22.714181035399083,426645124.0
TREW,20.583828737047686,19988250.0
