Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,168.0,15,26585,20392,31577,47067,27071,36992,17842,31200,47290,50806,13543,11317,19405,18744,50225,55047,26206,14440,10518,22003,36490,38107,43718,27425,67153,3297
,,,,,,,168.0,16,27654,21468,33251,47205,27111,37504,18246,31677,47949,53243,13618,11364,19616,19065,51350,56138,26377,14640,10688,22377,37721,39144,44474,28114,67425,3307
,,,,,,,168.0,17,27608,21626,33496,49196,27577,38949,18958,32264,49263,53141,13731,11428,20348,20390,55410,58890,27078,15022,10915,22744,41485,41562,46772,28445,67908,3332
,,,,,,,168.0,18,27911,21925,33960,51272,28795,41227,20341,33435,53400,52793,14055,11669,21551,20939,57557,60566,27588,16089,11484,23771,41011,43912,49223,28802,69607,3424
,,,,,,,168.0,19,28658,22388,34683,50326,32702,43155,21154,33496,54428,53816,15511,12880,23378,22361,59917,64209,29237,16662,11887,24230,43226,45114,50617,29767,71281,3496
,,,,,,,168.0,20,30583,23460,36352,49242,33013,44373,21016,36855,56499,58288,15546,12907,23444,21801,58732,63623,29568,18005,12534,27280,42226,46066,51423,31525,80621,3957
,,,,,,,168.0,21,31717,25348,39275,45889,31797,43358,20150,36936,55034,59535,15071,12563,22620,20656,56030,61324,32010,17902,12377,27339,39377,44565,49149,33531,81771,4016
,,,,,,,168.0,22,32888,27075,41954,41450,30832,41410,19035,35650,51837,62457,14725,12311,21891,19233,53002,58212,30873,17062,11752,26242,36359,42407,45885,34039,79087,3871
,,,,,,,168.0,23,32124,26567,41167,36971,29683,39209,17695,34107,48807,61255,14255,11976,21149,17585,49416,54334,28991,16194,11087,24982,32591,39377,42127,33010,75661,3692
,,,,,,,168.0,24,30544,25163,38980,32465,27654,36422,16057,31999,44879,56950,13519,11423,19920,15669,44983,49810,27166,14991,10194,23062,29018,35891,37850,31028,70223,3416
,,,,,,,168.0,25,28454,23689,36687,27635,22794,33043,14241,29288,40709,52654,12011,10382,18225,13350,39300,44785,24588,13623,9197,20841,24504,31476,32621,28531,63441,3071
,,,,,,,168.0,26,26169,21597,33437,24847,21440,30162,13105,25193,34234,47135,11393,9833,16952,12817,38097,43444,21891,11639,7868,17522,24046,29372,29644,25679,54094,2577
,,,,,,,168.0,27,22983,18945,29330,24228,20619,29701,12810,24460,32987,40979,10932,9446,16632,12683,37521,42949,17428,11309,7577,16730,24166,29275,29341,22258,51692,2461
,,,,,,,168.0,28,19520,15472,23978,24313,20530,29693,12788,24040,32301,33111,10767,9271,16499,13016,38182,43431,17252,11209,7510,16411,25416,29700,29929,19785,50817,2419
,,,,,,,168.0,29,19158,14766,22884,25241,20426,30229,12933,24225,32716,32248,10661,9154,16640,13411,39263,44329,17505,11440,7593,16446,27097,30716,31239,19389,51321,2451
,,,,,,,168.0,30,18997,14311,22182,27660,21307,31240,13438,24564,33104,31670,10853,9294,17009,14584,42080,46870,17675,11657,7689,16601,30856,32929,33913,19384,52421,2507
,,,,,,,168.0,31,19277,14319,22193,30554,22647,33361,14556,26270,35202,32503,11323,9625,17946,16083,46057,50706,17614,12344,8071,17688,34558,35916,37833,19819,56469,2712
,,,,,,,168.0,32,19713,14442,22384,35604,23834,36143,16378,28227,38250,33659,12088,10258,19192,17778,49450,55681,18387,13336,8753,19339,38071,38809,41673,20810,63340,3081
,,,,,,,168.0,33,20988,15292,23703,39604,23863,38041,17218,31081,42922,36948,12551,10693,20696,18553,50831,57232,19841,14319,9693,21351,38650,40716,44331,22379,69355,3377
,,,,,,,168.0,34,22731,16641,25809,41368,24306,38425,17513,31795,44497,42712,12821,11010,20988,19072,51768,58255,21053,14546,9957,21851,37997,41226,45014,24413,70690,3432
,,,,,,,168.0,35,23971,17896,27756,42249,25292,38954,18054,31580,44989,47214,13457,11529,21414,19322,53282,59894,21594,14644,9958,21991,37351,41531,44898,25563,70098,3379
,,,,,,,168.0,36,24132,18579,28807,43715,26329,39663,18417,31055,45531,48258,14056,12039,21824,19856,54622,61325,21235,14877,10105,21875,37794,42238,45400,25777,69722,3365
,,,,,,,168.0,37,24200,19042,29509,44661,27096,40323,19038,31740,46624,47492,14540,12445,21871,20293,55913,62698,21354,15147,10262,22451,38236,43201,46056,25676,70571,3406
,,,,,,,168.0,38,24614,19824,30719,44949,27085,40668,19176,31928,47754,49213,14637,12546,22054,20239,55976,62701,21859,15335,10269,22783,37964,43598,46038,26278,70916,3429
,,,,,,,168.0,39,25080,20515,31791,45814,27638,40766,19362,31485,47377,50270,14839,12685,22068,20685,57246,63578,22662,15179,10156,22544,39256,44526,46746,26829,69658,3366
,,,,,,,168.0,40,25366,20964,32489,49538,29599,42532,20445,31847,48331,50497,15550,13180,22679,22581,61609,67812,22673,15343,10327,22810,44793,48312,51241,27119,69710,3376
,,,,,,,168.0,41,25382,21034,32598,58073,32188,46490,22337,34314,52871,49799,16381,13745,24131,25316,69006,74571,23687,16527,11364,24503,54808,55371,60630,27485,73641,3593
,,,,,,,168.0,42,26394,21713,33655,66213,36435,51683,25402,38577,60501,51031,17717,14721,26636,28625,78248,82816,26784,18474,12953,27147,61680,62117,71343,29167,80256,3947
,,,,,,,168.0,43,29309,23612,36611,62312,36546,53274,25210,43056,67474,56625,18338,15301,27629,26827,72899,78548,30811,20559,14456,30462,56808,60485,69843,32318,89743,4437
,,,,,,,168.0,44,33413,26107,40496,53310,32954,48246,22161,42493,61384,65169,17139,14446,25306,23605,64304,69677,34957,19735,13537,30258,48477,53531,60751,36438,91457,4482
,,,,,,,168.0,45,35672,29835,46289,46482,31938,43632,20263,37759,51998,70629,16664,14074,23690,22434,61179,66172,30748,17132,11550,26652,45177,48469,53980,37374,81830,3951
,,,,,,,168.0,46,31220,27506,42667,41640,31002,41827,19288,35939,48719,62732,16308,13770,22998,21080,57812,63184,24598,16103,10728,25328,41733,45418,49801,32910,77811,3735
,,,,,,,168.0,47,26688,23597,36591,36798,29744,39547,17976,34072,45416,51411,15768,13312,22025,19280,53267,59390,22820,15182,10045,23985,38441,42384,45603,29069,73862,3531
,,,,,,,168.0,48,24899,22082,34243,33386,28429,37483,16802,31322,41525,46955,15119,12731,20813,17977,50008,56630,21149,14045,9184,22138,36895,40086,42752,27024,67849,3236
,,,,,,,168.0,49,23062,20428,31678,29808,30159,36047,15748,29381,39178,42566,14561,12193,19769,16984,48195,54600,19115,13321,8584,20699,35769,38570,40700,24609,63075,3011
,,,,,,,168.0,50,21101,18457,28616,28163,28965,35006,15100,26898,37065,37848,13894,11618,19133,16592,47036,53303,17863,12823,8126,19265,35767,37708,39614,22491,59229,2835
,,,,,,,168.0,51,19943,16847,26114,27909,28510,34601,14739,26182,35972,34275,13439,11247,18762,16539,46719,52759,16906,12622,7934,18709,36294,37553,39581,21283,57561,2762
,,,,,,,168.0,52,19013,15641,24239,29032,28695,34564,14645,25911,35375,32034,13306,11103,18612,16890,47617,53216,16600,12507,7849,18455,37838,38076,40736,20388,56962,2736
,,,,,,,,53,18590,14964,23190,32119,29379,34942,14785,26307,35957,31112,13302,11067,18690,17464,49223,54395,16768,12723,7980,18630,40478,39417,43209,20029,57935,2790
,,,,,,,,54,18500,14571,22583,37775,31004,36658,16083,27118,37063,30482,13918,11520,19171,19374,54216,59309,17057,13039,8205,18945,46270,42656,48150,20060,59884,2888
,,,,,,,,55,18802,14611,22645,42618,41031,41874,19703,30074,41495,31234,16711,13539,20998,22721,65891,73532,16962,14073,8994,20782,53467,48137,56084,20766,66647,3228
,,,,,,,,56,19717,14944,23157,46233,56365,45711,22834,34877,50477,32915,20167,16258,25395,24524,73508,78687,18519,15617,10282,24550,55116,51106,59252,22492,80374,3971
,,,,,,,,57,22157,16368,25367,47193,56894,46601,23099,37537,56063,38045,21393,17358,26914,24139,72184,76133,21250,16723,11239,26297,53069,50581,58642,25218,85473,4205
,,,,,,,,58,24807,18807,29163,46511,53730,45224,22579,36418,54902,46444,21096,17272,26051,23522,70205,73913,22980,16484,11116,25610,51020,49015,57054,27210,82846,4050
,,,,,,,,59,25900,20707,32111,45209,51038,43969,22413,34516,52999,50931,20912,17158,25262,23322,69773,72844,23059,16042,10754,24685,49347,47888,55206,27562,77953,3771
,,,,,,,,60,25108,20987,32533,45718,50465,43563,22530,32885,52142,49664,21003,17275,25058,23863,70304,73176,22276,15894,10707,23827,49384,47508,54941,27189,74643,3607
,,,,,,,,61,24619,21093,32680,45850,49885,43674,23004,33263,52580,46851,21240,17473,24716,24363,71135,74166,22497,15868,10775,24122,49976,47764,55767,26613,74507,3595
,,,,,,,,62,24808,21726,33659,45691,49173,43514,23008,33407,53457,47186,21066,17362,24599,24482,71288,73749,23054,15854,10798,24351,49363,47613,55542,27236,74345,3591
,,,,,,,,63,25216,22434,34759,46754,49781,43341,23070,32795,53022,47573,21252,17501,24516,25081,72437,74185,23918,15623,10757,24085,51133,47689,56314,27818,73262,3535
,,,,,,,,64,25468,22957,35572,51564,52155,44486,23899,33261,53443,48171,22049,18077,24783,27120,77250,78282,23917,15678,10948,24261,57588,50980,61402,28234,73671,3561
,,,,,,,,65,25551,23157,35881,62912,57494,47991,25821,36128,57596,47883,23441,19063,25892,30210,86061,85029,25117,16746,11876,25930,68179,58154,71757,28563,78155,3806
,,,,,,,,66,26549,23797,36879,74900,65369,53394,28937,40619,64621,49249,25187,20317,28289,33514,96952,93855,28398,18616,13184,28471,75292,65930,82824,30203,85098,4180
,,,,,,,,67,29240,25404,39385,75151,70217,55557,28660,44872,71126,54420,26432,21354,29633,31725,92093,90229,32277,20735,14471,31382,69268,64534,81301,33255,94420,4665
,,,,,,,,68,33308,27682,42935,67472,69575,50701,25678,44622,64969,62815,25512,20673,27313,28173,84087,81544,36085,19581,13318,31036,59598,57784,71421,37288,95425,4675
,,,,,,,,69,35461,31075,48209,60676,69855,46326,23660,39838,55831,68738,25362,20523,26019,26994,81503,78387,31493,17013,11363,27385,55818,52607,63882,38092,84887,4100
,,,,,,,,70,31390,28447,44124,55440,44655,43893,21176,38090,52388,61305,20313,16815,25410,24866,70158,71314,25306,16043,10409,26069,49985,49100,57462,33697,80294,3859
,,,,,,,,71,27053,24383,37808,50205,40192,40502,19130,35281,45776,50843,18793,15638,22981,22789,64166,65498,23391,14876,9379,24281,45721,45193,52157,29835,74684,3565
,,,,,,,,72,25046,22752,35281,46492,39028,37927,17668,32011,41269,46841,18078,15017,21360,21388,60691,61868,20768,13590,8531,22041,43824,42558,48879,27629,67205,3199
,,,,,,,,73,23069,20948,32481,44011,38786,35928,16401,29758,39269,42285,17202,14230,19997,20356,58371,59133,18703,12685,8313,20355,42200,40996,46644,25028,61135,2914
,,,,,,,,74,21183,18909,29314,43210,37232,34661,15618,28023,37009,37528,16212,13410,19007,19860,57063,57632,17633,12143,7895,18951,42157,39851,45601,22839,56825,2710
,,,,,,,,75,20024,17420,26998,43140,36691,34042,15187,27175,35807,34270,15714,13011,18498,19905,56658,56897,16691,11872,7644,18267,42377,39532,45517,21470,54693,2616
,,,,,,,,76,19282,16244,25169,44461,36760,33822,15036,26738,35198,32055,15517,12819,18201,20217,57179,57282,16513,11688,7592,17887,43859,39948,46424,20632,53597,2566
,,,,,,,,77,18938,15508,24029,47775,37675,34038,15148,26958,35511,31195,15424,12719,18139,20720,58543,58212,16701,11796,7704,17944,46355,41148,48630,20241,53962,2590
,,,,,,,,78,18798,15053,23327,53437,39236,35537,16261,27573,36344,30594,15959,13105,18512,22527,63436,63037,17000,12061,7899,18146,52120,44188,53635,20261,55398,2663
,,,,,,,,79,19150,15085,23374,57750,49285,40172,19548,30312,40610,31302,19297,15477,20158,25933,76389,76174,17058,13022,8670,19766,61310,49605,64091,21029,61202,2953
,,,,,,,,80,19981,15361,23800,58985,67864,43622,22413,35438,48402,32882,23305,18608,23782,27580,84406,80826,18555,14483,10001,23340,60676,51908,65203,22819,72184,3539
,,,,,,,,81,22423,16786,26010,56211,70503,43629,22589,36893,53222,37864,24478,19682,24997,26737,82532,77692,21246,15416,10897,24804,54628,49850,60369,25665,77409,3788
,,,,,,,,82,25158,19180,29738,51967,66194,41803,21779,34753,51836,45966,23605,19179,23964,25705,79568,74252,23276,15066,10686,24081,50156,46947,55936,27767,74913,3642
,,,,,,,,83,26202,21055,32647,47950,60992,40665,21518,33001,49921,50866,22983,18759,23131,24740,77184,72593,23012,14601,10318,23451,47097,44754,52550,27892,71479,3436
,,,,,,,,84,25537,21267,32963,46576,59071,39964,21315,31270,49251,49407,22855,18731,22833,24717,76376,71456,22131,14485,10285,22715,46335,43923,51440,27132,69314,3330
,,,,,,,,85,25069,21253,32924,45662,57882,39683,21562,31579,49167,46512,22803,18711,22395,24660,76096,71566,22161,14509,10351,23120,46265,43815,51626,26594,69704,3344
,,,,,,,,86,24897,21856,33858,44984,55874,39399,21529,31741,49663,46905,22275,18330,22303,24313,74914,70269,22753,14565,10441,23427,45151,43504,50948,26993,70144,3368
,,,,,,,,87,25357,22657,35103,45888,55624,39165,21526,31479,49224,47753,22234,18303,22321,24514,75463,69807,23380,14439,10393,23326,46525,43752,51807,27634,69810,3350
,,,,,,,,88,25739,23244,36014,50327,57649,40550,22447,32179,49938,48486,22815,18715,22884,26365,80596,73297,23525,14566,10675,23655,52604,46943,56553,27981,70550,3393
,,,,,,,,89,25644,23506,36420,60529,63650,43775,24335,34643,54200,48345,24106,19614,23943,29196,89393,79777,24541,15617,11574,25314,62767,53347,66108,28359,74569,3614
,,,,,,,,90,26814,24180,37473,71019,72169,48615,27362,38426,61134,49852,26202,21120,26052,32127,99227,88073,27757,17265,12896,27507,69421,60315,76568,29971,80509,3935
,,,,,,,,91,29485,26006,40315,70429,75732,50224,26940,42328,67609,55287,26941,21751,26902,30162,93486,83895,31790,19345,14195,30224,63447,58489,74687,32964,87979,4324
,,,,,,,,92,33411,28257,43825,62598,74490,45558,23862,40924,61487,63285,25962,21034,24500,26224,84257,75199,35477,18426,13194,29528,54170,51561,65021,36913,87798,4281
,,,,,,,,93,35604,31435,48766,56044,73966,41552,21866,36056,53124,68904,25521,20644,23248,24804,80835,72044,31011,16056,11280,26067,50233,46465,57455,37766,77964,3747
,,,,,,,,94,31440,28625,44400,50607,44892,39211,19606,34226,49763,61230,20114,16668,22542,22611,68372,65092,25067,15145,10378,24848,44519,42924,51225,33369,73591,3516
,,,,,,,,95,27016,24466,37936,45337,39163,36209,17799,31972,43723,50645,18452,15386,20479,20086,61124,58992,23187,14076,9408,23373,39978,38912,45576,29568,69176,3284
,,,,,,,,96,24938,22793,35344,41588,37865,33860,16409,28888,39424,46573,17557,14614,19168,18450,57131,55438,20680,12860,8491,21358,37447,36087,41856,27201,63011,2979
,,,,,,,,97,22935,20958,32495,40028,34730,32358,15534,26655,37224,41557,15957,13291,18081,17050,53264,52227,18511,12096,7932,19802,35578,34655,39677,24716,57505,2719
,,,,,,,,98,20911,18911,29316,39088,33421,31556,14940,24828,35339,36889,14950,12442,17530,16562,51765,50884,17350,11581,7545,18527,34756,33761,38368,22616,53528,2535
,,,,,,,,99,19745,17408,26979,39248,32769,30949,14519,23933,34206,33503,14410,12002,17136,16328,51091,49966,16255,11279,7346,17903,34584,33600,38114,21254,51631,2451
,,,,,,,,100,18874,16286,25233,40674,32544,30923,14363,23634,33549,31436,14153,11770,16951,16457,51191,50235,15971,11132,7281,17619,35495,34169,38831,20397,50647,2406
,,,,,,,,101,18498,15528,24058,44102,33031,31483,14530,23864,33986,30568,14016,11638,17035,16778,52137,51295,16032,11292,7409,17643,37613,35461,40856,19983,51029,2431
,,,,,,,,102,18262,15060,23335,50523,34306,33072,15639,24531,34965,29916,14494,11984,17564,18350,56453,55908,16267,11566,7664,17949,43239,38853,45934,20035,52401,2502
,,,,,,,,103,18674,15112,23415,53981,44287,36856,18439,27154,38948,30737,17181,13921,19260,21724,68456,65898,16330,12530,8416,19591,50164,44176,53439,20824,58170,2789
,,,,,,,,104,19537,15419,23888,54570,60686,40269,20801,30445,45581,32322,20530,16566,22338,23267,75601,70754,17723,13959,9586,22242,49862,46221,53674,22638,68289,3321
,,,,,,,,105,21888,16766,25977,50546,60736,40473,21037,32761,49395,37201,21375,17417,23088,22662,73469,68543,20190,14964,10481,24428,46097,44657,51497,25628,74488,3624
,,,,,,,,106,24487,19194,29756,46399,56199,38727,20384,31706,48079,45578,20745,17117,22164,21729,70578,65587,22125,14659,10249,24098,42691,41762,48305,27677,72605,3511
,,,,,,,,107,25544,20918,32433,43531,52302,37283,20016,30629,45604,50520,20219,16738,21247,20783,68688,64211,21818,14099,9873,23441,40413,39862,45817,27752,69738,3337
,,,,,,,,108,24984,21221,32891,43802,50473,37007,20030,29600,45976,49103,19731,16440,21132,20847,67383,63409,20924,14043,9860,22709,40104,39258,45326,27119,68257,3268
,,,,,,,,109,24549,21283,32971,44098,48692,36868,20244,30357,46044,46332,19558,16339,20797,20997,66946,63155,21026,14090,9973,23072,40385,39696,46315,26541,69040,3306
,,,,,,,,110,24732,21810,33787,43839,46874,36502,20195,30935,46710,46923,19123,16028,20516,20779,66039,62160,21588,14139,10112,23454,39828,39513,46113,26932,69578,3336
,,,,,,,,111,24972,22630,35062,44694,46745,36218,20231,30971,46448,47440,19105,16021,20350,21134,66236,62106,22328,14021,10161,23218,40814,39721,46642,27447,69326,3323
,,,,,,,,112,25407,23226,35988,48577,48729,37278,21096,31587,46989,48187,19687,16441,20758,22667,70267,65395,22523,14136,10392,23541,45479,42597,50607,27783,70062,3367
,,,,,,,,113,25461,23448,36331,56929,53467,40304,22831,33893,50708,48055,20803,17207,21616,25189,78189,71555,23634,15064,11229,24981,53849,48319,58200,28146,74069,3586
,,,,,,,,114,26512,24123,37384,66545,60683,44839,25557,37266,57091,49522,22475,18396,23484,28526,88365,79629,26754,16593,12525,26992,61009,55404,68215,29848,79446,3880
,,,,,,,,115,29301,25903,40156,63785,64276,46890,25407,40762,63610,54771,23096,18971,24519,27171,83037,76509,30664,18556,13631,29619,55843,54272,67060,32773,86211,4234
,,,,,,,,116,33025,28019,43457,55350,62509,42391,22483,39100,57624,63166,22044,18178,22336,23960,74801,68384,34268,17600,12583,28809,48126,48054,58337,36629,85658,4175
,,,,,,,,117,35435,31102,48251,48614,62316,38245,20491,34698,49361,70218,21645,17837,20948,22877,71995,65166,30220,15213,10794,25492,44967,43411,51796,37681,76013,3651
,,,,,,,,118,31335,28414,44073,43665,38539,36034,18437,33195,46128,63402,17301,14641,20157,21057,61528,59266,24400,14233,9946,24324,40427,40363,46687,33277,71631,3419
,,,,,,,,119,27046,24267,37629,38841,33651,33488,16819,31098,41044,52916,15993,13614,18523,19027,55704,54636,22508,13193,9067,22972,36557,36949,42094,29518,67036,3181
,,,,,,,,120,25128,22659,35137,35337,32102,31078,15447,28815,36932,49146,15267,12982,17258,17568,51938,51053,20101,11988,8179,21177,34514,34465,38996,27413,60924,2879
,,,,,,,,121,23245,21017,32587,33043,30786,29544,14265,26884,34372,44374,14095,11994,16076,16464,47909,48008,18028,11147,7505,19702,32987,32859,37039,24913,55712,2629
,,,,,,,,122,21303,18962,29396,31550,29602,28699,13640,25309,32630,39451,13337,11331,15500,15992,46659,46829,16925,10683,7083,18227,32532,31894,35881,22852,51913,2446
,,,,,,,,123,20276,17443,27034,30893,29204,28141,13279,24177,31710,36229,12842,10918,15058,15793,45902,46059,16175,10422,6907,17458,32571,31521,35666,21447,49517,2335
,,,,,,,,124,19537,16357,25346,31845,29002,28075,13184,23550,31121,34225,12650,10727,14943,15826,46391,46260,16013,10263,6842,17070,33888,31989,36728,20646,48154,2269
,,,,,,,,125,19274,15607,24183,34879,29262,28627,13358,23380,31553,33329,12552,10616,15055,16189,47263,47224,16055,10454,6956,17060,36048,33245,38972,20330,48218,2279
,,,,,,,,126,19176,15127,23442,40692,30536,29911,14353,23817,32520,32890,13015,10944,15524,17727,51595,51241,16277,10737,7229,17236,41551,36444,43866,20371,48974,2320
,,,,,,,,127,19535,15161,23495,44464,40727,33261,16926,26033,36350,33808,15385,12656,17088,20113,61834,58850,16330,11717,7973,18626,46098,40750,49502,21066,53608,2552
,,,,,,,,128,20452,15430,23911,46264,54180,36667,18991,28391,42526,35583,17813,14644,20007,21916,67658,63772,17768,13124,9203,20651,47216,42504,51548,22879,62054,2991
,,,,,,,,129,22926,16817,26062,44880,53189,37151,19211,30863,46504,40853,18129,15095,20896,21424,65156,61914,20422,14157,10101,22852,43974,41543,50176,25814,68493,3314
,,,,,,,,130,25418,19251,29854,42708,49326,35697,18593,30464,45566,49540,17373,14690,20285,20738,61889,59084,22612,13913,9987,22659,40579,39487,47425,27998,67479,3248
,,,,,,,,131,26582,21087,32702,41267,45728,34701,18554,30016,44394,55055,17010,14417,19696,19881,60188,58008,22687,13568,9685,22360,38489,37941,44989,28157,66080,3150
,,,,,,,,132,26114,21388,33158,42442,43638,34608,18527,29476,44408,54080,16595,14158,19765,19933,58997,57457,21978,13517,9714,21928,38290,37713,44729,27453,66007,3151
,,,,,,,,133,25675,21249,32925,43184,42059,34625,18802,30201,44849,51161,16424,14060,19478,20065,58272,57267,22082,13657,9927,22373,38607,38140,45429,26730,67269,3217
,,,,,,,,134,25706,21706,33633,43283,40238,34521,18786,30815,45573,51461,15995,13753,19370,19728,57180,56426,22652,13767,10110,22681,37933,38094,45306,27069,68275,3271
,,,,,,,,135,26085,22325,34593,44110,40141,34336,18875,30753,45335,51897,15967,13717,19327,19784,57521,56333,23574,13676,10217,22652,38544,38092,45478,27496,68527,3284
,,,,,,,,136,26323,22730,35224,47250,42001,35573,19704,31111,46120,52577,16589,14151,19741,21032,61188,59163,23704,13794,10463,22948,42464,40415,48964,27738,69454,3337
,,,,,,,,137,26423,22816,35355,53943,46368,38155,21288,33400,49808,52403,17601,14836,20578,22911,67488,63844,24639,14696,11377,24390,49600,45354,55846,28158,73552,3561
,,,,,,,,138,27487,23384,36241,61745,52290,41993,23848,36235,55596,54093,18960,15799,22303,25897,76320,70595,27491,16169,12637,26155,55567,51103,64485,29739,78723,3845
,,,,,,,,139,30286,25083,38889,57276,53970,43603,23459,38904,61143,60107,19206,16074,23071,24061,70716,67138,31042,17919,13732,28209,49566,49082,61657,32476,83846,4119
,,,,,,,,140,34019,27319,42375,48991,51186,39179,20442,36756,55231,68393,18055,15220,20887,20788,61742,59071,34911,16847,12707,27048,41814,42967,52898,35999,81857,3992
,,,,,,,,141,35884,30522,47356,43032,50395,35364,18546,32029,47383,74062,17519,14775,19519,19754,58661,56091,30929,14515,10938,23547,39365,38713,46893,36797,71597,3441
,,,,,,,,142,31582,27822,43158,39262,32366,33463,16978,30170,44403,65833,14487,12530,18803,18487,51626,52161,25177,13625,10139,22210,36203,36004,43130,32308,66592,3180
,,,,,,,,143,27119,23748,36829,35223,28256,31354,15558,28776,39873,54300,13538,11790,17561,17015,47004,48251,23369,12793,9268,21150,32749,32792,39187,28757,62775,2981
,,,,,,,,144,25222,22317,34612,32055,27100,29527,14348,27013,36366,50096,13075,11385,16507,15751,43909,45304,20953,11897,8448,19708,30601,30431,36025,26933,58198,2750
,,,,,,,,145,23462,20692,32088,31324,27188,29219,14172,25465,34368,45242,13312,11243,15868,15194,43490,45258,18907,11210,8011,18492,30843,29838,34991,24786,53842,2539
,,,,,,,,146,21833,18921,29335,29546,25322,29176,13598,25708,35469,40530,12392,10490,15890,14065,40684,42573,18058,11603,8279,18437,28723,28586,33287,22956,52020,2485
,,,,,,,,147,21240,17775,27549,28224,24961,27990,13136,23897,33040,37791,12052,10161,15440,13918,40344,41784,19156,10932,7876,17135,28726,27375,31893,22514,48223,2299
,,,,,,,,148,21674,17893,27695,28079,24852,27951,13009,23391,32758,38153,11851,9955,15342,13874,40361,41518,17846,10902,7832,16732,28837,27017,31535,22077,46645,2227
,,,,,,,,149,20558,16483,25507,28455,24870,28072,12962,22845,32777,35271,11689,9808,15328,13893,40534,41504,18163,10969,7869,16388,29123,26912,31344,21220,45982,2200
