region,marginal_price,total_demand
BASN,70.81976812929923,177158138.0
CASO,77.59299373629179,158791938.0
CANO,84.24767807504281,245898072.0
FRCC,71.11074408616369,334048179.0
ISNE,100.99128234325364,210413923.0
MISC,49.24468943002046,264171318.0
MISE,56.46681939644555,137137308.0
MISS,35.30957178200677,242486982.0
MISW,58.35187115049982,324181570.0
NWPP,139.64003860786843,300529644.0
NYCW,92.96623541450475,106442119.0
NYUP,55.012930342740084,92400602.0
PJMC,56.27153391337138,152682741.0
PJMD,57.555245519645034,145712440.0
PJME,65.45921194632378,389826566.0
PJMW,57.171347949929334,412215498.0
RMRG,40.42441390191533,150676430.0
SPPC,34.47345173461371,108907378.0
SPPN,33.99075355077967,74985567.0
SPPS,30.50799983067306,177543457.0
SRCA,51.50522475893347,287884867.0
SRCE,50.7085982324065,285639456.0
SRSE,39.87670483575998,333542368.0
SRSG,54.530910600677046,204888767.0
TRE,53.26686021390587,555402906.0
TREW,41.651421090809365,26667903.0
