line_name,planning_year,case,start_region,dest_region,value
SPPS_to_TREW,2027,20-week-foresight,SPPS,TREW,3349.5
SRCA_to_SRCE,2027,20-week-foresight,SRCA,SRCE,1.5
BASN_to_SRSG,2027,20-week-foresight,BASN,SRSG,0.5
SPPS_to_TRE,2027,20-week-foresight,SPPS,TRE,1593.0
SRCA_to_SRSE,2027,20-week-foresight,SRCA,SRSE,0.5
SRSG_to_TRE,2027,20-week-foresight,SRSG,TRE,118.0
RMRG_to_SPPN,2027,20-week-foresight,RMRG,SPPN,1803.5
TREW_to_TRE,2027,20-week-foresight,TREW,TRE,0.0
RMRG_to_SRSG,2027,20-week-foresight,RMRG,SRSG,26.0
SPPC_to_SPPN,2027,20-week-foresight,SPPC,SPPN,1056.5
NYCW_to_PJME,2030,20-week-foresight,NYCW,PJME,2429.3333333333335
NYUP_to_PJME,2030,20-week-foresight,NYUP,PJME,2967.3333333333335
PJMC_to_PJMW,2030,20-week-foresight,PJMC,PJMW,6534.666666666667
ISNE_to_NYCW,2030,20-week-foresight,ISNE,NYCW,96.5
ISNE_to_NYUP,2030,20-week-foresight,ISNE,NYUP,3766.6666666666665
NWPP_to_RMRG,2030,20-week-foresight,NWPP,RMRG,3259.0
MISC_to_MISE,2030,20-week-foresight,MISC,MISE,2123.6666666666665
NWPP_to_SPPN,2030,20-week-foresight,NWPP,SPPN,208.0
NYCW_to_NYUP,2030,20-week-foresight,NYCW,NYUP,514.3333333333334
PJMD_to_PJME,2030,20-week-foresight,PJMD,PJME,1966.0
CASO_to_SRSG,2030,20-week-foresight,CASO,SRSG,4848.5
PJMW_to_SRCA,2030,20-week-foresight,PJMW,SRCA,0.0
PJMW_to_SRCE,2030,20-week-foresight,PJMW,SRCE,0.0
CASO_to_NWPP,2030,20-week-foresight,CASO,NWPP,0.0
PJME_to_PJMW,2030,20-week-foresight,PJME,PJMW,12717.5
PJMD_to_PJMW,2030,20-week-foresight,PJMD,PJMW,0.0
FRCC_to_SRSE,2030,20-week-foresight,FRCC,SRSE,1514.0
PJMD_to_SRCA,2030,20-week-foresight,PJMD,SRCA,0.5
MISE_to_PJMW,2030,20-week-foresight,MISE,PJMW,0.5
MISC_to_SPPC,2030,20-week-foresight,MISC,SPPC,2971.6666666666665
MISS_to_SPPC,2030,20-week-foresight,MISS,SPPC,2129.3333333333335
MISS_to_SPPS,2030,20-week-foresight,MISS,SPPS,13111.333333333334
MISC_to_PJMW,2030,20-week-foresight,MISC,PJMW,4312.0
MISC_to_SPPS,2030,20-week-foresight,MISC,SPPS,7532.0
MISC_to_SPPN,2030,20-week-foresight,MISC,SPPN,369.3333333333333
MISC_to_SRCE,2030,20-week-foresight,MISC,SRCE,0.0
MISE_to_MISW,2030,20-week-foresight,MISE,MISW,209.0
MISS_to_SRCE,2030,20-week-foresight,MISS,SRCE,0.0
MISC_to_MISW,2030,20-week-foresight,MISC,MISW,0.0
MISW_to_SPPC,2030,20-week-foresight,MISW,SPPC,39.5
MISW_to_SPPN,2030,20-week-foresight,MISW,SPPN,0.0
MISC_to_MISS,2030,20-week-foresight,MISC,MISS,0.0
MISW_to_PJMC,2030,20-week-foresight,MISW,PJMC,6028.333333333333
MISS_to_SRSE,2030,20-week-foresight,MISS,SRSE,5381.333333333333
MISC_to_PJMC,2030,20-week-foresight,MISC,PJMC,0.0
MISW_to_NWPP,2030,20-week-foresight,MISW,NWPP,0.5
RMRG_to_SPPC,2030,20-week-foresight,RMRG,SPPC,6384.333333333333
CANO_to_CASO,2030,20-week-foresight,CANO,CASO,0.0
SPPN_to_SPPS,2030,20-week-foresight,SPPN,SPPS,4193.0
SPPS_to_SRSG,2030,20-week-foresight,SPPS,SRSG,4597.666666666667
SRCE_to_SRSE,2030,20-week-foresight,SRCE,SRSE,0.0
BASN_to_CASO,2030,20-week-foresight,BASN,CASO,4.0
SPPC_to_SPPS,2030,20-week-foresight,SPPC,SPPS,79.5
SPPS_to_TREW,2030,20-week-foresight,SPPS,TREW,2928.0
BASN_to_RMRG,2030,20-week-foresight,BASN,RMRG,0.5
SRCA_to_SRCE,2030,20-week-foresight,SRCA,SRCE,422.0
BASN_to_NWPP,2030,20-week-foresight,BASN,NWPP,0.0
BASN_to_SRSG,2030,20-week-foresight,BASN,SRSG,0.0
SPPS_to_TRE,2030,20-week-foresight,SPPS,TRE,6737.0
SRCA_to_SRSE,2030,20-week-foresight,SRCA,SRSE,0.0
BASN_to_CANO,2030,20-week-foresight,BASN,CANO,3.0
SRSG_to_TRE,2030,20-week-foresight,SRSG,TRE,2928.3333333333335
TREW_to_TRE,2030,20-week-foresight,TREW,TRE,0.0
RMRG_to_SRSG,2030,20-week-foresight,RMRG,SRSG,4451.5
RMRG_to_SPPN,2030,20-week-foresight,RMRG,SPPN,2104.3333333333335
CANO_to_NWPP,2030,20-week-foresight,CANO,NWPP,133.0
SPPC_to_SPPN,2030,20-week-foresight,SPPC,SPPN,14.0
NYCW_to_PJME,2035,20-week-foresight,NYCW,PJME,3337.6666666666665
NYUP_to_PJME,2035,20-week-foresight,NYUP,PJME,4622.666666666667
ISNE_to_NYCW,2035,20-week-foresight,ISNE,NYCW,792.0
PJMC_to_PJMW,2035,20-week-foresight,PJMC,PJMW,800.6666666666666
MISC_to_MISE,2035,20-week-foresight,MISC,MISE,150.33333333333334
NWPP_to_RMRG,2035,20-week-foresight,NWPP,RMRG,785.3333333333334
NWPP_to_SPPN,2035,20-week-foresight,NWPP,SPPN,625.0
NYCW_to_NYUP,2035,20-week-foresight,NYCW,NYUP,74.5
ISNE_to_NYUP,2035,20-week-foresight,ISNE,NYUP,4078.6666666666665
CASO_to_SRSG,2035,20-week-foresight,CASO,SRSG,734.0
PJMW_to_SRCA,2035,20-week-foresight,PJMW,SRCA,1.5
CASO_to_NWPP,2035,20-week-foresight,CASO,NWPP,8.0
PJMW_to_SRCE,2035,20-week-foresight,PJMW,SRCE,4.0
PJME_to_PJMW,2035,20-week-foresight,PJME,PJMW,13492.333333333334
PJMD_to_PJME,2035,20-week-foresight,PJMD,PJME,909.0
PJMD_to_PJMW,2035,20-week-foresight,PJMD,PJMW,1.5
FRCC_to_SRSE,2035,20-week-foresight,FRCC,SRSE,4.5
PJMD_to_SRCA,2035,20-week-foresight,PJMD,SRCA,718.5
MISE_to_PJMW,2035,20-week-foresight,MISE,PJMW,0.5
MISS_to_SPPC,2035,20-week-foresight,MISS,SPPC,1.5
MISS_to_SPPS,2035,20-week-foresight,MISS,SPPS,467.6666666666667
MISC_to_PJMW,2035,20-week-foresight,MISC,PJMW,206.5
MISC_to_SPPC,2035,20-week-foresight,MISC,SPPC,113.66666666666667
MISC_to_SPPN,2035,20-week-foresight,MISC,SPPN,13.5
MISC_to_SPPS,2035,20-week-foresight,MISC,SPPS,1.0
MISC_to_SRCE,2035,20-week-foresight,MISC,SRCE,1.5
MISE_to_MISW,2035,20-week-foresight,MISE,MISW,4.5
MISS_to_SRCE,2035,20-week-foresight,MISS,SRCE,1.0
MISC_to_MISW,2035,20-week-foresight,MISC,MISW,0.0
MISW_to_SPPC,2035,20-week-foresight,MISW,SPPC,112.5
MISC_to_MISS,2035,20-week-foresight,MISC,MISS,1.0
MISW_to_SPPN,2035,20-week-foresight,MISW,SPPN,1.5
MISW_to_PJMC,2035,20-week-foresight,MISW,PJMC,47.0
MISS_to_SRSE,2035,20-week-foresight,MISS,SRSE,43.0
MISC_to_PJMC,2035,20-week-foresight,MISC,PJMC,0.5
MISW_to_NWPP,2035,20-week-foresight,MISW,NWPP,1.5
SPPN_to_SPPS,2035,20-week-foresight,SPPN,SPPS,44.0
CANO_to_CASO,2035,20-week-foresight,CANO,CASO,0.5
SPPC_to_SPPS,2035,20-week-foresight,SPPC,SPPS,46.0
SRCE_to_SRSE,2035,20-week-foresight,SRCE,SRSE,1.0
BASN_to_CASO,2035,20-week-foresight,BASN,CASO,1.0
BASN_to_SRSG,2035,20-week-foresight,BASN,SRSG,0.0
SPPS_to_SRSG,2035,20-week-foresight,SPPS,SRSG,147.0
SRCA_to_SRCE,2035,20-week-foresight,SRCA,SRCE,3.0
SPPS_to_TREW,2035,20-week-foresight,SPPS,TREW,6.0
BASN_to_RMRG,2035,20-week-foresight,BASN,RMRG,0.5
SRCA_to_SRSE,2035,20-week-foresight,SRCA,SRSE,1.5
BASN_to_NWPP,2035,20-week-foresight,BASN,NWPP,1.0
SPPS_to_TRE,2035,20-week-foresight,SPPS,TRE,2.0
RMRG_to_SPPN,2035,20-week-foresight,RMRG,SPPN,452.6666666666667
RMRG_to_SRSG,2035,20-week-foresight,RMRG,SRSG,198.0
TREW_to_TRE,2035,20-week-foresight,TREW,TRE,1.0
SRSG_to_TRE,2035,20-week-foresight,SRSG,TRE,2.0
BASN_to_CANO,2035,20-week-foresight,BASN,CANO,83.5
CANO_to_NWPP,2035,20-week-foresight,CANO,NWPP,911.5
SPPC_to_SPPN,2035,20-week-foresight,SPPC,SPPN,1.5
RMRG_to_SPPC,2035,20-week-foresight,RMRG,SPPC,75.33333333333333
NYCW_to_PJME,2040,20-week-foresight,NYCW,PJME,2109.6666666666665
NYUP_to_PJME,2040,20-week-foresight,NYUP,PJME,805.0
ISNE_to_NYCW,2040,20-week-foresight,ISNE,NYCW,0.0
PJMC_to_PJMW,2040,20-week-foresight,PJMC,PJMW,162.66666666666666
NWPP_to_RMRG,2040,20-week-foresight,NWPP,RMRG,533.0
NWPP_to_SPPN,2040,20-week-foresight,NWPP,SPPN,367.0
ISNE_to_NYUP,2040,20-week-foresight,ISNE,NYUP,79.5
NYCW_to_NYUP,2040,20-week-foresight,NYCW,NYUP,0.0
PJMW_to_SRCA,2040,20-week-foresight,PJMW,SRCA,0.5
CASO_to_NWPP,2040,20-week-foresight,CASO,NWPP,239.5
PJMW_to_SRCE,2040,20-week-foresight,PJMW,SRCE,1.0
CASO_to_SRSG,2040,20-week-foresight,CASO,SRSG,631.5
PJME_to_PJMW,2040,20-week-foresight,PJME,PJMW,10869.0
PJMD_to_PJME,2040,20-week-foresight,PJMD,PJME,556.0
FRCC_to_SRSE,2040,20-week-foresight,FRCC,SRSE,0.5
PJMD_to_PJMW,2040,20-week-foresight,PJMD,PJMW,0.0
MISC_to_MISE,2040,20-week-foresight,MISC,MISE,99.0
PJMD_to_SRCA,2040,20-week-foresight,PJMD,SRCA,132.66666666666666
MISE_to_PJMW,2040,20-week-foresight,MISE,PJMW,0.0
MISS_to_SPPC,2040,20-week-foresight,MISS,SPPC,326.0
MISC_to_PJMW,2040,20-week-foresight,MISC,PJMW,1.0
MISS_to_SPPS,2040,20-week-foresight,MISS,SPPS,531.5
MISC_to_SPPS,2040,20-week-foresight,MISC,SPPS,1.0
MISC_to_SRCE,2040,20-week-foresight,MISC,SRCE,0.0
MISE_to_MISW,2040,20-week-foresight,MISE,MISW,3.0
MISC_to_SPPC,2040,20-week-foresight,MISC,SPPC,16.666666666666668
MISW_to_PJMC,2040,20-week-foresight,MISW,PJMC,0.5
MISW_to_SPPC,2040,20-week-foresight,MISW,SPPC,8.0
MISC_to_MISS,2040,20-week-foresight,MISC,MISS,0.0
MISW_to_SPPN,2040,20-week-foresight,MISW,SPPN,0.0
MISC_to_MISW,2040,20-week-foresight,MISC,MISW,0.0
MISS_to_SRCE,2040,20-week-foresight,MISS,SRCE,0.0
MISS_to_SRSE,2040,20-week-foresight,MISS,SRSE,1.0
MISC_to_PJMC,2040,20-week-foresight,MISC,PJMC,0.0
MISW_to_NWPP,2040,20-week-foresight,MISW,NWPP,0.5
MISC_to_SPPN,2040,20-week-foresight,MISC,SPPN,1.0
SPPN_to_SPPS,2040,20-week-foresight,SPPN,SPPS,13.0
BASN_to_SRSG,2040,20-week-foresight,BASN,SRSG,0.0
BASN_to_CASO,2040,20-week-foresight,BASN,CASO,0.0
SPPC_to_SPPS,2040,20-week-foresight,SPPC,SPPS,294.5
CANO_to_CASO,2040,20-week-foresight,CANO,CASO,0.0
SRCE_to_SRSE,2040,20-week-foresight,SRCE,SRSE,0.0
SRCA_to_SRCE,2040,20-week-foresight,SRCA,SRCE,0.5
BASN_to_RMRG,2040,20-week-foresight,BASN,RMRG,1.0
SPPS_to_TREW,2040,20-week-foresight,SPPS,TREW,1.5
SPPS_to_SRSG,2040,20-week-foresight,SPPS,SRSG,1803.0
SRCA_to_SRSE,2040,20-week-foresight,SRCA,SRSE,0.0
SPPS_to_TRE,2040,20-week-foresight,SPPS,TRE,0.5
BASN_to_NWPP,2040,20-week-foresight,BASN,NWPP,0.0
CANO_to_NWPP,2040,20-week-foresight,CANO,NWPP,2.0
RMRG_to_SRSG,2040,20-week-foresight,RMRG,SRSG,59.0
TREW_to_TRE,2040,20-week-foresight,TREW,TRE,0.0
SRSG_to_TRE,2040,20-week-foresight,SRSG,TRE,581.5
BASN_to_CANO,2040,20-week-foresight,BASN,CANO,1.0
RMRG_to_SPPN,2040,20-week-foresight,RMRG,SPPN,536.3333333333334
RMRG_to_SPPC,2040,20-week-foresight,RMRG,SPPC,226.0
SPPC_to_SPPN,2040,20-week-foresight,SPPC,SPPN,0.5
NYCW_to_PJME,2045,20-week-foresight,NYCW,PJME,1257.6666666666667
ISNE_to_NYCW,2045,20-week-foresight,ISNE,NYCW,0.0
NYUP_to_PJME,2045,20-week-foresight,NYUP,PJME,100.5
PJMC_to_PJMW,2045,20-week-foresight,PJMC,PJMW,605.3333333333334
NYCW_to_NYUP,2045,20-week-foresight,NYCW,NYUP,0.0
NWPP_to_RMRG,2045,20-week-foresight,NWPP,RMRG,826.0
ISNE_to_NYUP,2045,20-week-foresight,ISNE,NYUP,0.0
NWPP_to_SPPN,2045,20-week-foresight,NWPP,SPPN,163.0
PJME_to_PJMW,2045,20-week-foresight,PJME,PJMW,8608.666666666666
PJMW_to_SRCA,2045,20-week-foresight,PJMW,SRCA,0.0
CASO_to_NWPP,2045,20-week-foresight,CASO,NWPP,0.5
PJMW_to_SRCE,2045,20-week-foresight,PJMW,SRCE,0.0
FRCC_to_SRSE,2045,20-week-foresight,FRCC,SRSE,0.0
PJMD_to_PJME,2045,20-week-foresight,PJMD,PJME,1255.0
MISC_to_SPPN,2045,20-week-foresight,MISC,SPPN,0.0
PJMD_to_PJMW,2045,20-week-foresight,PJMD,PJMW,0.5
PJMD_to_SRCA,2045,20-week-foresight,PJMD,SRCA,758.6666666666666
CASO_to_SRSG,2045,20-week-foresight,CASO,SRSG,34.0
MISC_to_MISE,2045,20-week-foresight,MISC,MISE,0.0
MISE_to_PJMW,2045,20-week-foresight,MISE,PJMW,0.0
MISS_to_SPPC,2045,20-week-foresight,MISS,SPPC,368.0
MISC_to_PJMW,2045,20-week-foresight,MISC,PJMW,0.5
MISS_to_SPPS,2045,20-week-foresight,MISS,SPPS,1824.5
MISE_to_MISW,2045,20-week-foresight,MISE,MISW,0.0
MISC_to_SPPS,2045,20-week-foresight,MISC,SPPS,4.0
MISC_to_SRCE,2045,20-week-foresight,MISC,SRCE,0.0
MISC_to_SPPC,2045,20-week-foresight,MISC,SPPC,319.0
MISW_to_PJMC,2045,20-week-foresight,MISW,PJMC,1097.0
MISC_to_MISS,2045,20-week-foresight,MISC,MISS,0.0
MISW_to_SPPC,2045,20-week-foresight,MISW,SPPC,77.5
MISW_to_SPPN,2045,20-week-foresight,MISW,SPPN,0.5
MISS_to_SRCE,2045,20-week-foresight,MISS,SRCE,0.0
MISC_to_PJMC,2045,20-week-foresight,MISC,PJMC,0.0
MISS_to_SRSE,2045,20-week-foresight,MISS,SRSE,0.5
MISW_to_NWPP,2045,20-week-foresight,MISW,NWPP,0.0
MISC_to_MISW,2045,20-week-foresight,MISC,MISW,0.0
BASN_to_CASO,2045,20-week-foresight,BASN,CASO,0.0
BASN_to_SRSG,2045,20-week-foresight,BASN,SRSG,0.0
SPPN_to_SPPS,2045,20-week-foresight,SPPN,SPPS,66.5
SRCE_to_SRSE,2045,20-week-foresight,SRCE,SRSE,0.0
CANO_to_CASO,2045,20-week-foresight,CANO,CASO,0.0
SPPC_to_SPPS,2045,20-week-foresight,SPPC,SPPS,470.5
SRCA_to_SRSE,2045,20-week-foresight,SRCA,SRSE,0.0
SPPS_to_TRE,2045,20-week-foresight,SPPS,TRE,301.5
SRCA_to_SRCE,2045,20-week-foresight,SRCA,SRCE,0.0
BASN_to_RMRG,2045,20-week-foresight,BASN,RMRG,0.0
BASN_to_NWPP,2045,20-week-foresight,BASN,NWPP,0.0
SPPS_to_SRSG,2045,20-week-foresight,SPPS,SRSG,1818.3333333333333
SPPC_to_SPPN,2045,20-week-foresight,SPPC,SPPN,0.0
SPPS_to_TREW,2045,20-week-foresight,SPPS,TREW,0.5
RMRG_to_SRSG,2045,20-week-foresight,RMRG,SRSG,92.5
TREW_to_TRE,2045,20-week-foresight,TREW,TRE,0.0
CANO_to_NWPP,2045,20-week-foresight,CANO,NWPP,73.0
BASN_to_CANO,2045,20-week-foresight,BASN,CANO,0.0
RMRG_to_SPPN,2045,20-week-foresight,RMRG,SPPN,337.0
SRSG_to_TRE,2045,20-week-foresight,SRSG,TRE,32.333333333333336
RMRG_to_SPPC,2045,20-week-foresight,RMRG,SPPC,145.0
ISNE_to_NYCW,2050,20-week-foresight,ISNE,NYCW,0.0
NYCW_to_PJME,2050,20-week-foresight,NYCW,PJME,178.66666666666666
NYUP_to_PJME,2050,20-week-foresight,NYUP,PJME,0.0
PJMC_to_PJMW,2050,20-week-foresight,PJMC,PJMW,1377.0
NWPP_to_RMRG,2050,20-week-foresight,NWPP,RMRG,362.5
ISNE_to_NYUP,2050,20-week-foresight,ISNE,NYUP,0.0
NWPP_to_SPPN,2050,20-week-foresight,NWPP,SPPN,360.0
NYCW_to_NYUP,2050,20-week-foresight,NYCW,NYUP,0.0
FRCC_to_SRSE,2050,20-week-foresight,FRCC,SRSE,0.0
PJME_to_PJMW,2050,20-week-foresight,PJME,PJMW,813.3333333333334
CASO_to_NWPP,2050,20-week-foresight,CASO,NWPP,3.5
PJMW_to_SRCA,2050,20-week-foresight,PJMW,SRCA,0.0
PJMW_to_SRCE,2050,20-week-foresight,PJMW,SRCE,167.0
CASO_to_SRSG,2050,20-week-foresight,CASO,SRSG,123.5
PJMD_to_SRCA,2050,20-week-foresight,PJMD,SRCA,36.0
PJMD_to_PJMW,2050,20-week-foresight,PJMD,PJMW,0.0
MISW_to_SPPN,2050,20-week-foresight,MISW,SPPN,0.5
MISE_to_PJMW,2050,20-week-foresight,MISE,PJMW,0.0
MISC_to_PJMW,2050,20-week-foresight,MISC,PJMW,0.0
MISS_to_SPPC,2050,20-week-foresight,MISS,SPPC,320.0
MISS_to_SPPS,2050,20-week-foresight,MISS,SPPS,0.5
MISC_to_SPPN,2050,20-week-foresight,MISC,SPPN,0.0
MISC_to_SPPS,2050,20-week-foresight,MISC,SPPS,2.0
MISC_to_SPPC,2050,20-week-foresight,MISC,SPPC,1363.6666666666667
MISC_to_SRCE,2050,20-week-foresight,MISC,SRCE,0.0
MISE_to_MISW,2050,20-week-foresight,MISE,MISW,0.0
MISW_to_PJMC,2050,20-week-foresight,MISW,PJMC,200.0
MISC_to_MISS,2050,20-week-foresight,MISC,MISS,0.0
MISW_to_SPPC,2050,20-week-foresight,MISW,SPPC,77.5
MISC_to_PJMC,2050,20-week-foresight,MISC,PJMC,0.0
MISS_to_SRCE,2050,20-week-foresight,MISS,SRCE,0.0
MISC_to_MISE,2050,20-week-foresight,MISC,MISE,95.33333333333333
MISC_to_MISW,2050,20-week-foresight,MISC,MISW,0.0
MISW_to_NWPP,2050,20-week-foresight,MISW,NWPP,0.5
MISS_to_SRSE,2050,20-week-foresight,MISS,SRSE,209.33333333333334
PJMD_to_PJME,2050,20-week-foresight,PJMD,PJME,572.0
BASN_to_SRSG,2050,20-week-foresight,BASN,SRSG,0.0
BASN_to_CASO,2050,20-week-foresight,BASN,CASO,1.0
SPPN_to_SPPS,2050,20-week-foresight,SPPN,SPPS,0.5
SRCA_to_SRSE,2050,20-week-foresight,SRCA,SRSE,0.0
SPPC_to_SPPN,2050,20-week-foresight,SPPC,SPPN,0.0
CANO_to_CASO,2050,20-week-foresight,CANO,CASO,0.0
BASN_to_NWPP,2050,20-week-foresight,BASN,NWPP,0.0
SPPS_to_TRE,2050,20-week-foresight,SPPS,TRE,78.0
SPPS_to_TREW,2050,20-week-foresight,SPPS,TREW,0.0
SRCA_to_SRCE,2050,20-week-foresight,SRCA,SRCE,0.0
SPPS_to_SRSG,2050,20-week-foresight,SPPS,SRSG,1487.6666666666667
BASN_to_RMRG,2050,20-week-foresight,BASN,RMRG,0.0
SRCE_to_SRSE,2050,20-week-foresight,SRCE,SRSE,0.0
SPPC_to_SPPS,2050,20-week-foresight,SPPC,SPPS,76.0
CANO_to_NWPP,2050,20-week-foresight,CANO,NWPP,150.5
RMRG_to_SPPN,2050,20-week-foresight,RMRG,SPPN,716.0
TREW_to_TRE,2050,20-week-foresight,TREW,TRE,0.5
SRSG_to_TRE,2050,20-week-foresight,SRSG,TRE,0.5
RMRG_to_SRSG,2050,20-week-foresight,RMRG,SRSG,0.0
BASN_to_CANO,2050,20-week-foresight,BASN,CANO,0.0
RMRG_to_SPPC,2050,20-week-foresight,RMRG,SPPC,1525.6666666666667
MISW_to_SPPC,2027,20-week-foresight-current-policy,MISW,SPPC,114.25
MISW_to_NWPP,2027,20-week-foresight-current-policy,MISW,NWPP,1.5
MISW_to_MISC,2027,20-week-foresight-current-policy,MISW,MISC,3.0
SRCA_to_SRSE,2027,20-week-foresight-current-policy,SRCA,SRSE,12.0
MISW_to_PJMC,2027,20-week-foresight-current-policy,MISW,PJMC,17.25
TRE_to_TREW,2027,20-week-foresight-current-policy,TRE,TREW,12.5
MISC_to_SPPS,2027,20-week-foresight-current-policy,MISC,SPPS,27.0
SRCA_to_SRCE,2027,20-week-foresight-current-policy,SRCA,SRCE,12.0
MISS_to_SPPC,2027,20-week-foresight-current-policy,MISS,SPPC,905.75
SRCE_to_SRSE,2027,20-week-foresight-current-policy,SRCE,SRSE,8.5
MISS_to_SPPS,2027,20-week-foresight-current-policy,MISS,SPPS,4258.25
SRSG_to_BASN,2027,20-week-foresight-current-policy,SRSG,BASN,11.0
MISS_to_MISC,2027,20-week-foresight-current-policy,MISS,MISC,0.0
MISS_to_SRSE,2027,20-week-foresight-current-policy,MISS,SRSE,1726.0
SRCE_to_MISC,2027,20-week-foresight-current-policy,SRCE,MISC,0.0
MISS_to_SRCE,2027,20-week-foresight-current-policy,MISS,SRCE,1.0
SRSG_to_TRE,2027,20-week-foresight-current-policy,SRSG,TRE,408.25
MISE_to_MISW,2027,20-week-foresight-current-policy,MISE,MISW,258.75
RMRG_to_SPPC,2027,20-week-foresight-current-policy,RMRG,SPPC,631.5
PJMD_to_SRCA,2027,20-week-foresight-current-policy,PJMD,SRCA,9.5
SPPC_to_SPPN,2027,20-week-foresight-current-policy,SPPC,SPPN,363.75
PJMD_to_PJMW,2027,20-week-foresight-current-policy,PJMD,PJMW,2.0
PJMC_to_PJMW,2027,20-week-foresight-current-policy,PJMC,PJMW,291.75
PJMD_to_PJME,2027,20-week-foresight-current-policy,PJMD,PJME,341.5
SPPC_to_SPPS,2027,20-week-foresight-current-policy,SPPC,SPPS,55.0
PJME_to_PJMW,2027,20-week-foresight-current-policy,PJME,PJMW,7.75
RMRG_to_SPPN,2027,20-week-foresight-current-policy,RMRG,SPPN,655.25
PJMW_to_SRCE,2027,20-week-foresight-current-policy,PJMW,SRCE,9.25
RMRG_to_SRSG,2027,20-week-foresight-current-policy,RMRG,SRSG,978.5
PJMW_to_SRCA,2027,20-week-foresight-current-policy,PJMW,SRCA,4.0
PJMW_to_MISE,2027,20-week-foresight-current-policy,PJMW,MISE,0.5
NWPP_to_CANO,2027,20-week-foresight-current-policy,NWPP,CANO,0.0
NWPP_to_CASO,2027,20-week-foresight-current-policy,NWPP,CASO,0.5
NWPP_to_RMRG,2027,20-week-foresight-current-policy,NWPP,RMRG,377.75
MISW_to_SPPN,2027,20-week-foresight-current-policy,MISW,SPPN,7.0
NWPP_to_BASN,2027,20-week-foresight-current-policy,NWPP,BASN,5.0
SPPS_to_TREW,2027,20-week-foresight-current-policy,SPPS,TREW,2694.75
NYCW_to_PJME,2027,20-week-foresight-current-policy,NYCW,PJME,455.5
NYUP_to_PJME,2027,20-week-foresight-current-policy,NYUP,PJME,2454.75
