case,tech_type,planning_year,agg_zone,value,min,max
20-week-foresight-current-policy,Hydrogen,2045,WECC,33550.0,6241.0,60859.0
20-week-foresight-current-policy,Hydrogen,2050,CA,23994.0,8993.0,38995.0
20-week-foresight-current-policy,Hydrogen,2050,MISO,56607.5,22743.0,90472.0
20-week-foresight-current-policy,Hydrogen,2050,NE,36806.666666666664,2682.0,85432.0
20-week-foresight-current-policy,Hydrogen,2050,PJM,47952.5,20389.0,75516.0
20-week-foresight-current-policy,Hydrogen,2050,SOU,36335.5,13695.0,58976.0
20-week-foresight-current-policy,Hydrogen,2050,SPP,33913.5,12968.0,54859.0
20-week-foresight-current-policy,Hydrogen,2050,TRE,21518.0,7709.0,35327.0
20-week-foresight-current-policy,Hydrogen,2050,WECC,50758.0,21035.0,80481.0
20-week-foresight-current-policy,Natural Gas CC,2027,CA,66903338.0,43462816.0,88315630.0
20-week-foresight-current-policy,Natural Gas CC,2027,MISO,119260321.0,88223034.0,157675486.0
20-week-foresight-current-policy,Natural Gas CC,2027,NE,84193473.33333333,68948732.0,109284814.0
20-week-foresight-current-policy,Natural Gas CC,2027,PJM,194773473.0,172034772.0,224361708.0
20-week-foresight-current-policy,Natural Gas CC,2027,SOU,177027006.33333334,154107003.0,200786937.0
20-week-foresight-current-policy,Natural Gas CC,2027,SPP,11618997.333333334,8469041.0,13243473.0
20-week-foresight-current-policy,Natural Gas CC,2027,TRE,61100244.0,33392624.0,75267713.0
20-week-foresight-current-policy,Natural Gas CC,2027,WECC,38862974.333333336,9758119.0,71466171.0
20-week-foresight-current-policy,Natural Gas CC,2030,CA,71388737.33333333,39520035.0,93236491.0
20-week-foresight-current-policy,Natural Gas CC,2030,MISO,124737928.0,81869173.0,166389289.0
20-week-foresight-current-policy,Natural Gas CC,2030,NE,67163946.0,48452097.0,95938974.0
20-week-foresight-current-policy,Natural Gas CC,2030,PJM,192479677.0,166294643.0,210200705.0
20-week-foresight-current-policy,Natural Gas CC,2030,SOU,181884949.0,146468839.0,222783045.0
20-week-foresight-current-policy,Natural Gas CC,2030,SPP,12482342.666666666,7554256.0,15710003.0
20-week-foresight-current-policy,Natural Gas CC,2030,TRE,62648799.333333336,31478782.0,81224456.0
20-week-foresight-current-policy,Natural Gas CC,2030,WECC,38769094.333333336,8967371.0,64133147.0
20-week-foresight-current-policy,Natural Gas CC,2035,CA,82487629.0,55620695.0,98508192.0
20-week-foresight-current-policy,Natural Gas CC,2035,MISO,176002533.0,116033532.0,215087617.0
20-week-foresight-current-policy,Natural Gas CC,2035,NE,86398623.33333333,56935844.0,131320461.0
20-week-foresight-current-policy,Natural Gas CC,2035,PJM,266056868.66666666,205371041.0,305786880.0
20-week-foresight-current-policy,Natural Gas CC,2035,SOU,215589570.33333334,153750393.0,267399087.0
20-week-foresight-current-policy,Natural Gas CC,2035,SPP,21714360.333333332,12328184.0,28825270.0
20-week-foresight-current-policy,Natural Gas CC,2035,TRE,100005164.66666667,64381339.0,122677767.0
20-week-foresight-current-policy,Natural Gas CC,2035,WECC,65368400.666666664,24472443.0,86009603.0
20-week-foresight-current-policy,Natural Gas CC,2040,CA,117469108.66666667,84117845.0,141051086.0
20-week-foresight-current-policy,Natural Gas CC,2040,MISO,273360480.3333333,188481393.0,342664596.0
20-week-foresight-current-policy,Natural Gas CC,2040,NE,114447281.66666667,78493713.0,167062811.0
20-week-foresight-current-policy,Natural Gas CC,2040,PJM,401245763.0,353832802.0,467755154.0
20-week-foresight-current-policy,Natural Gas CC,2040,SOU,257350458.0,192790922.0,295652132.0
20-week-foresight-current-policy,Natural Gas CC,2040,SPP,23502711.333333332,16846308.0,29415829.0
20-week-foresight-current-policy,Natural Gas CC,2040,TRE,106794902.33333333,68781265.0,136962597.0
20-week-foresight-current-policy,Natural Gas CC,2040,WECC,91241125.33333333,40258716.0,129334940.0
20-week-foresight-current-policy,Natural Gas CC,2045,CA,191423012.0,146775757.0,226800031.0
20-week-foresight-current-policy,Natural Gas CC,2045,MISO,536911111.3333334,431260022.0,591396722.0
20-week-foresight-current-policy,Natural Gas CC,2045,NE,139334097.0,101071232.0,200389857.0
20-week-foresight-current-policy,Natural Gas CC,2045,PJM,538658439.6666666,489223400.0,600966652.0
20-week-foresight-current-policy,Natural Gas CC,2045,SOU,381077586.6666667,306624886.0,419516016.0
20-week-foresight-current-policy,Natural Gas CC,2045,SPP,47433453.333333336,20014204.0,85723669.0
20-week-foresight-current-policy,Natural Gas CC,2045,TRE,209352453.33333334,167826990.0,240490201.0
20-week-foresight-current-policy,Natural Gas CC,2045,WECC,208304108.0,140034717.0,252999250.0
20-week-foresight-current-policy,Natural Gas CC,2050,CA,215219621.0,157197228.0,265392499.0
20-week-foresight-current-policy,Natural Gas CC,2050,MISO,723250386.0,648512140.0,772159825.0
20-week-foresight-current-policy,Natural Gas CC,2050,NE,141346415.33333334,94439740.0,221566585.0
20-week-foresight-current-policy,Natural Gas CC,2050,PJM,589743760.6666666,541269881.0,671749465.0
20-week-foresight-current-policy,Natural Gas CC,2050,SOU,474217949.0,408174321.0,510344295.0
20-week-foresight-current-policy,Natural Gas CC,2050,SPP,58042997.333333336,18477054.0,106836698.0
20-week-foresight-current-policy,Natural Gas CC,2050,TRE,248112463.0,213286056.0,268899918.0
20-week-foresight-current-policy,Natural Gas CC,2050,WECC,269675479.3333333,201052585.0,325379634.0
20-week-foresight-current-policy,Natural Gas CT,2027,CA,295582.5,121794.0,469371.0
20-week-foresight-current-policy,Natural Gas CT,2027,MISO,1158395.3333333333,942405.0,1339507.0
20-week-foresight-current-policy,Natural Gas CT,2027,NE,1885998.0,1123775.0,3011641.0
20-week-foresight-current-policy,Natural Gas CT,2027,PJM,736822.6666666666,280708.0,983217.0
20-week-foresight-current-policy,Natural Gas CT,2027,SOU,249006.33333333334,3566.0,616498.0
20-week-foresight-current-policy,Natural Gas CT,2027,SPP,234910.66666666666,16796.0,557849.0
20-week-foresight-current-policy,Natural Gas CT,2027,TRE,164804.33333333334,35464.0,368910.0
20-week-foresight-current-policy,Natural Gas CT,2027,WECC,376833.0,145837.0,607829.0
20-week-foresight-current-policy,Natural Gas CT,2030,CA,113349.5,49589.0,177110.0
20-week-foresight-current-policy,Natural Gas CT,2030,MISO,2971179.0,372191.0,4753192.0
20-week-foresight-current-policy,Natural Gas CT,2030,NE,966163.3333333334,367060.0,1732491.0
20-week-foresight-current-policy,Natural Gas CT,2030,PJM,924588.3333333334,140024.0,1947215.0
20-week-foresight-current-policy,Natural Gas CT,2030,SOU,86708.0,7802.0,193221.0
20-week-foresight-current-policy,Natural Gas CT,2030,SPP,259112.33333333334,70608.0,392301.0
20-week-foresight-current-policy,Natural Gas CT,2030,TRE,127833.0,40812.0,230055.0
20-week-foresight-current-policy,Natural Gas CT,2030,WECC,132598.0,72838.0,192358.0
20-week-foresight-current-policy,Natural Gas CT,2035,CA,1198491.3333333333,224469.0,1993484.0
20-week-foresight-current-policy,Natural Gas CT,2035,MISO,8162972.666666667,2048594.0,15088381.0
20-week-foresight-current-policy,Natural Gas CT,2035,NE,1765463.6666666667,1519297.0,2252534.0
20-week-foresight-current-policy,Natural Gas CT,2035,PJM,8107364.666666667,2468793.0,12729961.0
20-week-foresight-current-policy,Natural Gas CT,2035,SOU,1592061.3333333333,325556.0,3042550.0
20-week-foresight-current-policy,Natural Gas CT,2035,SPP,1119399.0,32336.0,2868024.0
20-week-foresight-current-policy,Natural Gas CT,2035,TRE,1427104.6666666667,95609.0,2796943.0
20-week-foresight-current-policy,Natural Gas CT,2035,WECC,341274.3333333333,21311.0,744123.0
20-week-foresight-current-policy,Natural Gas CT,2040,CA,3199716.6666666665,1682294.0,6220223.0
20-week-foresight-current-policy,Natural Gas CT,2040,MISO,10188171.666666666,6502599.0,13455208.0
20-week-foresight-current-policy,Natural Gas CT,2040,NE,1701090.6666666667,1326815.0,2288075.0
20-week-foresight-current-policy,Natural Gas CT,2040,PJM,10316191.0,5488800.0,14374327.0
20-week-foresight-current-policy,Natural Gas CT,2040,SOU,8502745.0,4136285.0,11279001.0
20-week-foresight-current-policy,Natural Gas CT,2040,SPP,1388168.3333333333,535867.0,2962092.0
20-week-foresight-current-policy,Natural Gas CT,2040,TRE,3360533.0,1321867.0,6020930.0
20-week-foresight-current-policy,Natural Gas CT,2040,WECC,805022.3333333334,479478.0,1104152.0
20-week-foresight-current-policy,Natural Gas CT,2045,CA,2052790.6666666667,1160127.0,3801535.0
20-week-foresight-current-policy,Natural Gas CT,2045,MISO,8046357.333333333,5795627.0,9353281.0
20-week-foresight-current-policy,Natural Gas CT,2045,NE,1406750.3333333333,846680.0,1969505.0
20-week-foresight-current-policy,Natural Gas CT,2045,PJM,8140906.666666667,5119707.0,10974638.0
20-week-foresight-current-policy,Natural Gas CT,2045,SOU,5381901.0,4159379.0,6151842.0
20-week-foresight-current-policy,Natural Gas CT,2045,SPP,2141285.0,913277.0,2765531.0
20-week-foresight-current-policy,Natural Gas CT,2045,TRE,3895516.0,2177250.0,7005995.0
20-week-foresight-current-policy,Natural Gas CT,2045,WECC,694232.0,409277.0,874826.0
20-week-foresight-current-policy,Natural Gas CT,2050,CA,1660186.0,907436.0,3092173.0
20-week-foresight-current-policy,Natural Gas CT,2050,MISO,4539382.333333333,3063947.0,5660433.0
20-week-foresight-current-policy,Natural Gas CT,2050,NE,1251972.3333333333,847843.0,1583840.0
20-week-foresight-current-policy,Natural Gas CT,2050,PJM,4651509.333333333,2915734.0,6157418.0
20-week-foresight-current-policy,Natural Gas CT,2050,SOU,2635784.6666666665,1927572.0,3103834.0
20-week-foresight-current-policy,Natural Gas CT,2050,SPP,1608525.0,668993.0,2383985.0
20-week-foresight-current-policy,Natural Gas CT,2050,TRE,2736528.3333333335,1377134.0,4609785.0
20-week-foresight-current-policy,Natural Gas CT,2050,WECC,626413.3333333334,400507.0,852110.0
20-week-foresight-current-policy,Nuclear,2027,CA,60040.0,20957.0,99123.0
20-week-foresight-current-policy,Nuclear,2027,MISO,173080929.66666666,167932449.0,176801331.0
20-week-foresight-current-policy,Nuclear,2027,NE,55759639.666666664,54330821.0,58567224.0
20-week-foresight-current-policy,Nuclear,2027,PJM,291981765.6666667,288707989.0,294631533.0
20-week-foresight-current-policy,Nuclear,2027,SOU,208855735.0,208589460.0,209000064.0
20-week-foresight-current-policy,Nuclear,2027,SPP,15521921.333333334,13754677.0,16847206.0
20-week-foresight-current-policy,Nuclear,2027,TRE,36776628.333333336,31757039.0,39709210.0
20-week-foresight-current-policy,Nuclear,2027,WECC,43771906.333333336,41570662.0,45226609.0
20-week-foresight-current-policy,Nuclear,2030,CA,84351.5,33179.0,135524.0
20-week-foresight-current-policy,Nuclear,2030,MISO,168288875.0,157088371.0,176113698.0
20-week-foresight-current-policy,Nuclear,2030,NE,52229966.0,50807900.0,54031883.0
20-week-foresight-current-policy,Nuclear,2030,PJM,289688890.3333333,284369390.0,294537066.0
20-week-foresight-current-policy,Nuclear,2030,SOU,209008124.0,208976848.0,209047460.0
20-week-foresight-current-policy,Nuclear,2030,SPP,14859904.0,13049497.0,16130019.0
20-week-foresight-current-policy,Nuclear,2030,TRE,34500369.0,30007561.0,36959391.0
20-week-foresight-current-policy,Nuclear,2030,WECC,42771496.333333336,39518573.0,45118341.0
20-week-foresight-current-policy,Nuclear,2035,CA,81812.0,34427.0,129197.0
20-week-foresight-current-policy,Nuclear,2035,MISO,167032200.33333334,153073569.0,175708711.0
20-week-foresight-current-policy,Nuclear,2035,NE,50624815.666666664,50185235.0,51041901.0
20-week-foresight-current-policy,Nuclear,2035,PJM,288568549.0,279564195.0,294400571.0
20-week-foresight-current-policy,Nuclear,2035,SOU,205384467.0,198723870.0,209000410.0
20-week-foresight-current-policy,Nuclear,2035,SPP,14782257.333333334,12868529.0,15927814.0
20-week-foresight-current-policy,Nuclear,2035,TRE,34816280.333333336,31878537.0,36285878.0
20-week-foresight-current-policy,Nuclear,2035,WECC,40860702.0,36799894.0,43474796.0
20-week-foresight-current-policy,Nuclear,2040,CA,90499.0,60426.0,120572.0
20-week-foresight-current-policy,Nuclear,2040,MISO,166586834.66666666,152794080.0,174889793.0
20-week-foresight-current-policy,Nuclear,2040,NE,53111938.666666664,52405617.0,53953997.0
20-week-foresight-current-policy,Nuclear,2040,PJM,289908561.0,282804168.0,293501649.0
20-week-foresight-current-policy,Nuclear,2040,SOU,200125432.66666666,192469947.0,205403959.0
20-week-foresight-current-policy,Nuclear,2040,SPP,14446777.333333334,13026445.0,15215547.0
20-week-foresight-current-policy,Nuclear,2040,TRE,35155256.0,32147024.0,36762606.0
20-week-foresight-current-policy,Nuclear,2040,WECC,39691193.0,35844794.0,42220744.0
20-week-foresight-current-policy,Nuclear,2045,CA,99109.5,59911.0,138308.0
20-week-foresight-current-policy,Nuclear,2045,MISO,173175709.0,165828716.0,177327802.0
20-week-foresight-current-policy,Nuclear,2045,NE,54499006.0,53027547.0,56531776.0
20-week-foresight-current-policy,Nuclear,2045,PJM,293490019.3333333,290778711.0,294865662.0
20-week-foresight-current-policy,Nuclear,2045,SOU,205956446.66666666,201888135.0,208199347.0
20-week-foresight-current-policy,Nuclear,2045,SPP,16383724.666666666,15212653.0,17170908.0
20-week-foresight-current-policy,Nuclear,2045,TRE,39583300.0,36739069.0,41183513.0
20-week-foresight-current-policy,Nuclear,2045,WECC,43633209.666666664,41695927.0,44635172.0
20-week-foresight-current-policy,Nuclear,2050,CA,93566.5,57613.0,129520.0
20-week-foresight-current-policy,Nuclear,2050,MISO,170006757.33333334,166172159.0,171940447.0
20-week-foresight-current-policy,Nuclear,2050,NE,44982859.0,43410314.0,46676961.0
20-week-foresight-current-policy,Nuclear,2050,PJM,286209223.6666667,285424996.0,286689312.0
20-week-foresight-current-policy,Nuclear,2050,SOU,206885643.33333334,204441004.0,208471153.0
20-week-foresight-current-policy,Nuclear,2050,SPP,16610967.666666666,16136103.0,16890778.0
20-week-foresight-current-policy,Nuclear,2050,TRE,41119248.666666664,39794414.0,42240493.0
20-week-foresight-current-policy,Nuclear,2050,WECC,43453355.333333336,42334881.0,44425094.0
20-week-foresight-current-policy,Solar,2027,CA,47525158.0,46239035.0,48666833.0
20-week-foresight-current-policy,Solar,2027,MISO,27811707.666666668,26302178.0,30333354.0
20-week-foresight-current-policy,Solar,2027,NE,26490152.0,8990308.0,45568248.0
20-week-foresight-current-policy,Solar,2027,PJM,26162601.0,24390327.0,28702215.0
20-week-foresight-current-policy,Solar,2027,SOU,51709322.333333336,50051424.0,54827127.0
20-week-foresight-current-policy,Solar,2027,SPP,2976508.6666666665,1381830.0,4539422.0
20-week-foresight-current-policy,Solar,2027,TRE,50681245.0,48702498.0,52666693.0
20-week-foresight-current-policy,Solar,2027,WECC,49052582.666666664,47368436.0,51890701.0
20-week-foresight-current-policy,Solar,2030,CA,47750109.0,46239035.0,49059810.0
20-week-foresight-current-policy,Solar,2030,MISO,28201482.333333332,26302178.0,31082507.0
20-week-foresight-current-policy,Solar,2030,NE,29910207.333333332,8990308.0,54073590.0
20-week-foresight-current-policy,Solar,2030,PJM,26951812.333333332,24377405.0,29607395.0
20-week-foresight-current-policy,Solar,2030,SOU,55589051.0,50710217.0,60456051.0
20-week-foresight-current-policy,Solar,2030,SPP,3300918.3333333335,1381830.0,5314042.0
20-week-foresight-current-policy,Solar,2030,TRE,50089315.0,47649692.0,52666693.0
20-week-foresight-current-policy,Solar,2030,WECC,49506472.333333336,47368436.0,52665535.0
20-week-foresight-current-policy,Solar,2035,CA,128941140.0,121227519.0,141476908.0
20-week-foresight-current-policy,Solar,2035,MISO,97823323.0,81287776.0,129622128.0
20-week-foresight-current-policy,Solar,2035,NE,29979376.666666668,8970467.0,54118152.0
20-week-foresight-current-policy,Solar,2035,PJM,78996687.0,43581480.0,147938428.0
20-week-foresight-current-policy,Solar,2035,SOU,176089324.66666666,146385943.0,217378800.0
20-week-foresight-current-policy,Solar,2035,SPP,19581787.333333332,8542861.0,38241903.0
20-week-foresight-current-policy,Solar,2035,TRE,50963331.0,49590426.0,51677206.0
20-week-foresight-current-policy,Solar,2035,WECC,91810067.66666667,81494105.0,97798730.0
20-week-foresight-current-policy,Solar,2040,CA,153280731.0,136535715.0,171609697.0
20-week-foresight-current-policy,Solar,2040,MISO,180390466.33333334,123909287.0,219737385.0
20-week-foresight-current-policy,Solar,2040,NE,46823386.333333336,8964990.0,79609592.0
20-week-foresight-current-policy,Solar,2040,PJM,123746394.33333333,49799706.0,174627322.0
20-week-foresight-current-policy,Solar,2040,SOU,260012438.33333334,222364059.0,292541138.0
20-week-foresight-current-policy,Solar,2040,SPP,53829104.666666664,29951690.0,68624720.0
20-week-foresight-current-policy,Solar,2040,TRE,86953004.0,71303451.0,105833017.0
20-week-foresight-current-policy,Solar,2040,WECC,166511486.66666666,120360321.0,191806560.0
20-week-foresight-current-policy,Solar,2045,CA,154017028.66666666,129605017.0,180743968.0
20-week-foresight-current-policy,Solar,2045,MISO,180630884.0,123318837.0,221537494.0
20-week-foresight-current-policy,Solar,2045,NE,58262551.666666664,7954311.0,95120432.0
20-week-foresight-current-policy,Solar,2045,PJM,122159905.66666667,48129931.0,173416538.0
20-week-foresight-current-policy,Solar,2045,SOU,257478764.0,218836423.0,291651486.0
20-week-foresight-current-policy,Solar,2045,SPP,56789998.0,38988519.0,68137994.0
20-week-foresight-current-policy,Solar,2045,TRE,90760773.0,73217864.0,112673643.0
20-week-foresight-current-policy,Solar,2045,WECC,173971217.66666666,132199141.0,195490233.0
20-week-foresight-current-policy,Solar,2050,CA,167252955.66666666,134515131.0,202421388.0
20-week-foresight-current-policy,Solar,2050,MISO,184508005.66666666,129624817.0,219513552.0
20-week-foresight-current-policy,Solar,2050,NE,80612513.33333333,4554630.0,130453216.0
20-week-foresight-current-policy,Solar,2050,PJM,126795931.0,47792304.0,166756025.0
20-week-foresight-current-policy,Solar,2050,SOU,278203509.0,240329197.0,302930455.0
20-week-foresight-current-policy,Solar,2050,SPP,71214212.0,47622875.0,93132993.0
20-week-foresight-current-policy,Solar,2050,TRE,101759647.0,83791522.0,120864327.0
20-week-foresight-current-policy,Solar,2050,WECC,224502211.66666666,164025371.0,261151234.0
20-week-foresight-current-policy,Wind,2027,CA,15611327.333333334,14440841.0,17644825.0
20-week-foresight-current-policy,Wind,2027,MISO,201846657.66666666,88982047.0,268656450.0
20-week-foresight-current-policy,Wind,2027,NE,76762285.66666667,50232391.0,102964109.0
20-week-foresight-current-policy,Wind,2027,PJM,95868285.66666667,91970726.0,101338175.0
20-week-foresight-current-policy,Wind,2027,SOU,28507549.0,1289209.0,47948047.0
20-week-foresight-current-policy,Wind,2027,SPP,209316478.0,128184346.0,354534191.0
20-week-foresight-current-policy,Wind,2027,TRE,229635953.33333334,191583855.0,301251191.0
20-week-foresight-current-policy,Wind,2027,WECC,171739719.0,83465790.0,245368371.0
20-week-foresight-current-policy,Wind,2030,CA,15610905.333333334,14125143.0,18057766.0
20-week-foresight-current-policy,Wind,2030,MISO,264160846.0,146820203.0,329860829.0
20-week-foresight-current-policy,Wind,2030,NE,129832195.66666667,100263778.0,162292349.0
20-week-foresight-current-policy,Wind,2030,PJM,134984024.33333334,130303587.0,137710899.0
20-week-foresight-current-policy,Wind,2030,SOU,46217894.333333336,14128665.0,68728531.0
20-week-foresight-current-policy,Wind,2030,SPP,258392347.0,163824667.0,444256511.0
20-week-foresight-current-policy,Wind,2030,TRE,264826104.33333334,223560437.0,345619700.0
20-week-foresight-current-policy,Wind,2030,WECC,244156463.0,160382799.0,327476988.0
20-week-foresight-current-policy,Wind,2035,CA,15206119.0,13009605.0,18967365.0
20-week-foresight-current-policy,Wind,2035,MISO,344566911.6666667,258791961.0,393011242.0
20-week-foresight-current-policy,Wind,2035,NE,172747633.0,140777258.0,207818286.0
20-week-foresight-current-policy,Wind,2035,PJM,177898851.66666666,169518224.0,187410005.0
20-week-foresight-current-policy,Wind,2035,SOU,44650967.666666664,17426303.0,64502809.0
20-week-foresight-current-policy,Wind,2035,SPP,289861491.6666667,198235631.0,439127631.0
20-week-foresight-current-policy,Wind,2035,TRE,280423204.6666667,247259856.0,340111565.0
20-week-foresight-current-policy,Wind,2035,WECC,323024943.3333333,253511078.0,403505808.0
20-week-foresight-current-policy,Wind,2040,CA,13474537.666666666,11370732.0,17062963.0
20-week-foresight-current-policy,Wind,2040,MISO,338720217.3333333,244285953.0,389096911.0
20-week-foresight-current-policy,Wind,2040,NE,173770391.33333334,139774864.0,205863556.0
20-week-foresight-current-policy,Wind,2040,PJM,173068779.33333334,167796995.0,179373497.0
20-week-foresight-current-policy,Wind,2040,SOU,67189529.0,41798051.0,89760547.0
20-week-foresight-current-policy,Wind,2040,SPP,307121777.0,222426965.0,440922275.0
20-week-foresight-current-policy,Wind,2040,TRE,277836601.0,246507424.0,327958737.0
20-week-foresight-current-policy,Wind,2040,WECC,341799999.0,269427707.0,403291397.0
20-week-foresight-current-policy,Wind,2045,CA,5250017.0,2790536.0,9174891.0
20-week-foresight-current-policy,Wind,2045,MISO,324650989.3333333,228116012.0,372937503.0
20-week-foresight-current-policy,Wind,2045,NE,173614049.66666666,137350359.0,203620829.0
20-week-foresight-current-policy,Wind,2045,PJM,168253158.66666666,162911063.0,174712811.0
20-week-foresight-current-policy,Wind,2045,SOU,67022560.0,41639135.0,89667165.0
20-week-foresight-current-policy,Wind,2045,SPP,290859076.0,200341438.0,428488875.0
20-week-foresight-current-policy,Wind,2045,TRE,265032554.66666666,234784064.0,321000782.0
20-week-foresight-current-policy,Wind,2045,WECC,330909785.0,267720824.0,390403473.0
20-week-foresight-current-policy,Wind,2050,CA,3865215.3333333335,1322683.0,7715486.0
20-week-foresight-current-policy,Wind,2050,MISO,300502301.6666667,200985337.0,352633483.0
20-week-foresight-current-policy,Wind,2050,NE,174907483.66666666,136704016.0,205369724.0
20-week-foresight-current-policy,Wind,2050,PJM,163473409.0,158452978.0,169769146.0
20-week-foresight-current-policy,Wind,2050,SOU,67112954.66666667,41809172.0,89667168.0
20-week-foresight-current-policy,Wind,2050,SPP,282758298.0,203046020.0,401925766.0
20-week-foresight-current-policy,Wind,2050,TRE,250455571.33333334,217411221.0,297032475.0
20-week-foresight-current-policy,Wind,2050,WECC,337937040.0,293776946.0,380825402.0
20-week-myopic,Battery,2027,CA,3294142.0,2897411.0,3837537.0
20-week-myopic,Battery,2027,MISO,76651.33333333333,39708.0,100465.0
20-week-myopic,Battery,2027,NE,160304.0,76593.0,219265.0
20-week-myopic,Battery,2027,PJM,122742.33333333333,71360.0,149068.0
20-week-myopic,Battery,2027,SOU,177385.33333333334,12558.0,264397.0
20-week-myopic,Battery,2027,SPP,111327.0,56225.0,141001.0
20-week-myopic,Battery,2027,TRE,1975327.3333333333,1316474.0,2383485.0
20-week-myopic,Battery,2027,WECC,571099.3333333334,471337.0,627611.0
20-week-myopic,Battery,2030,CA,12613629.666666666,10032194.0,14349929.0
20-week-myopic,Battery,2030,MISO,176031.33333333334,142195.0,214407.0
20-week-myopic,Battery,2030,NE,467280.0,443414.0,480775.0
20-week-myopic,Battery,2030,PJM,139938.0,126043.0,157713.0
20-week-myopic,Battery,2030,SOU,677404.0,551411.0,759656.0
20-week-myopic,Battery,2030,SPP,191772.66666666666,154470.0,226306.0
20-week-myopic,Battery,2030,TRE,3054739.3333333335,2718343.0,3277045.0
20-week-myopic,Battery,2030,WECC,2120092.6666666665,1590657.0,2412355.0
20-week-myopic,Battery,2035,CA,14544481.333333334,13539608.0,15432101.0
20-week-myopic,Battery,2035,MISO,344464.6666666667,121484.0,774027.0
20-week-myopic,Battery,2035,NE,2214659.0,1811627.0,2988216.0
20-week-myopic,Battery,2035,PJM,241917.0,74326.0,573573.0
20-week-myopic,Battery,2035,SOU,820088.3333333334,600340.0,1114670.0
20-week-myopic,Battery,2035,SPP,319562.3333333333,160681.0,610572.0
20-week-myopic,Battery,2035,TRE,3394214.3333333335,2981597.0,3742102.0
20-week-myopic,Battery,2035,WECC,2762641.6666666665,2253917.0,3361671.0
20-week-myopic,Battery,2040,CA,1273018.6666666667,119091.0,3100903.0
20-week-myopic,Battery,2040,MISO,242186.5,74.0,484299.0
20-week-myopic,Battery,2040,NE,10926042.333333334,9671300.0,12152980.0
20-week-myopic,Battery,2040,PJM,1782690.6666666667,424615.0,4237474.0
20-week-myopic,Battery,2040,SOU,139629.5,75.0,279184.0
20-week-myopic,Battery,2040,SPP,174687.0,40.0,349334.0
20-week-myopic,Battery,2040,TRE,102964.5,20.0,205909.0
20-week-myopic,Battery,2040,WECC,3121420.5,1500746.0,4742095.0
20-week-myopic,Battery,2045,CA,6100117.0,3996353.0,8751352.0
20-week-myopic,Battery,2045,MISO,4622790.0,3381077.0,5864503.0
20-week-myopic,Battery,2045,NE,17475533.0,15508567.0,18492946.0
20-week-myopic,Battery,2045,PJM,10802359.0,7997366.0,13236447.0
20-week-myopic,Battery,2045,SOU,2308872.6666666665,290874.0,4120127.0
20-week-myopic,Battery,2045,SPP,588915.0,72.0,1177758.0
20-week-myopic,Battery,2045,TRE,312892.0,34.0,625750.0
20-week-myopic,Battery,2045,WECC,18012883.666666668,10713403.0,25773548.0
20-week-myopic,Battery,2050,CA,17743425.666666668,13486824.0,21524731.0
20-week-myopic,Battery,2050,MISO,13211993.333333334,10806615.0,17198790.0
20-week-myopic,Battery,2050,NE,20627374.333333332,19228696.0,21838276.0
20-week-myopic,Battery,2050,PJM,25513120.666666668,22422063.0,30870237.0
20-week-myopic,Battery,2050,SOU,13813488.666666666,8259111.0,22610029.0
20-week-myopic,Battery,2050,SPP,4669945.666666667,3778865.0,6362155.0
20-week-myopic,Battery,2050,TRE,1387546.3333333333,425962.0,2363665.0
20-week-myopic,Battery,2050,WECC,40186829.333333336,30031095.0,48760908.0
20-week-myopic,CCS,2027,CA,1270.0,4.0,2536.0
20-week-myopic,CCS,2027,MISO,4273.5,15.0,8532.0
20-week-myopic,CCS,2027,PJM,1714.5,6.0,3423.0
20-week-myopic,CCS,2027,SOU,2265.5,8.0,4523.0
20-week-myopic,CCS,2027,SPP,2031.5,6.0,4057.0
20-week-myopic,CCS,2027,TRE,1345.0,4.0,2686.0
20-week-myopic,CCS,2027,WECC,1429.0,5.0,2853.0
20-week-myopic,CCS,2030,CA,31757633.333333332,27299094.0,36096223.0
20-week-myopic,CCS,2030,MISO,83870714.0,22040993.0,119209027.0
20-week-myopic,CCS,2030,PJM,131770417.66666667,92084708.0,152198366.0
20-week-myopic,CCS,2030,SOU,174529702.66666666,91575133.0,216816296.0
20-week-myopic,CCS,2030,SPP,23884.0,9.0,47759.0
20-week-myopic,CCS,2030,TRE,16867422.0,16172482.0,17562362.0
20-week-myopic,CCS,2030,WECC,19042.5,7.0,38078.0
20-week-myopic,CCS,2035,CA,81351909.0,76913796.0,85148948.0
20-week-myopic,CCS,2035,MISO,228048436.33333334,158694606.0,270184584.0
20-week-myopic,CCS,2035,PJM,280973429.0,261216122.0,291729843.0
20-week-myopic,CCS,2035,SOU,278820918.0,232813949.0,303001130.0
20-week-myopic,CCS,2035,SPP,1189536.5,66.0,2379007.0
20-week-myopic,CCS,2035,TRE,89686147.66666667,78609654.0,96930604.0
20-week-myopic,CCS,2035,WECC,670768.0,25.0,1341511.0
20-week-myopic,CCS,2040,CA,128056311.33333333,119474528.0,138545967.0
20-week-myopic,CCS,2040,MISO,283908161.6666667,235392794.0,312686544.0
20-week-myopic,CCS,2040,PJM,352588759.3333333,323636981.0,370144635.0
20-week-myopic,CCS,2040,SOU,321099264.0,287742329.0,339937146.0
20-week-myopic,CCS,2040,SPP,1008092.0,340.0,2015844.0
20-week-myopic,CCS,2040,TRE,103969278.0,100631033.0,108063144.0
