period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,184164.88724065784,SWITCH,BASN,BASN_batteries_1,Battery,base_52_week_no_ccs,all,MWh,2027
2027,1818.7908410619773,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_52_week_no_ccs,all,MWh,2027
2027,69084.83454062438,SWITCH,BASN,BASN_biomass_1,Other,base_52_week_no_ccs,all,MWh,2027
2027,177439.11154347126,SWITCH,BASN,BASN_biomass_2,Other,base_52_week_no_ccs,all,MWh,2027
2027,8470571.13629922,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_52_week_no_ccs,all,MWh,2027
2027,4322088.264512869,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_52_week_no_ccs,all,MWh,2027
2027,11615952.03427944,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_52_week_no_ccs,all,MWh,2027
2027,2823892.9378960095,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_52_week_no_ccs,all,MWh,2027
2027,4035029.5356509336,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_52_week_no_ccs,all,MWh,2027
2027,36.63008286915462,SWITCH,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week_no_ccs,all,MWh,2027
2027,64.91411021834504,SWITCH,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week_no_ccs,all,MWh,2027
2027,29543447.03565088,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week_no_ccs,all,MWh,2027
2027,1184.6821657312573,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_52_week_no_ccs,all,MWh,2027
2027,1163.5844361986665,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_52_week_no_ccs,all,MWh,2027
2027,9062134.028061772,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,base_52_week_no_ccs,all,MWh,2027
2027,3256.168760182517,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_52_week_no_ccs,all,MWh,2027
