model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,base_52_week_no_ccs,kg,27275952373.952152
SWITCH,CANO,2027,base_52_week_no_ccs,kg,19805220565.742584
SWITCH,CASO,2027,base_52_week_no_ccs,kg,20831958156.630264
SWITCH,FRCC,2027,base_52_week_no_ccs,kg,75190306280.85118
SWITCH,ISNE,2027,base_52_week_no_ccs,kg,29145936750.883255
SWITCH,MISC,2027,base_52_week_no_ccs,kg,37945177270.544334
SWITCH,MISE,2027,base_52_week_no_ccs,kg,32998907820.870808
SWITCH,MISS,2027,base_52_week_no_ccs,kg,52304484861.446144
SWITCH,MISW,2027,base_52_week_no_ccs,kg,44476672041.204834
SWITCH,NWPP,2027,base_52_week_no_ccs,kg,16325905063.945187
SWITCH,NYCW,2027,base_52_week_no_ccs,kg,9340458181.506096
SWITCH,NYUP,2027,base_52_week_no_ccs,kg,12167196189.736712
SWITCH,PJMC,2027,base_52_week_no_ccs,kg,13425133513.083296
SWITCH,PJMD,2027,base_52_week_no_ccs,kg,17767613916.54856
SWITCH,PJME,2027,base_52_week_no_ccs,kg,79308945454.02533
SWITCH,PJMW,2027,base_52_week_no_ccs,kg,93227744609.52168
SWITCH,RMRG,2027,base_52_week_no_ccs,kg,16548021128.9449
SWITCH,SPPC,2027,base_52_week_no_ccs,kg,19718894361.184677
SWITCH,SPPN,2027,base_52_week_no_ccs,kg,8453155869.188018
SWITCH,SPPS,2027,base_52_week_no_ccs,kg,20404263290.389763
SWITCH,SRCA,2027,base_52_week_no_ccs,kg,39348721455.51622
SWITCH,SRCE,2027,base_52_week_no_ccs,kg,35472544743.635925
SWITCH,SRSE,2027,base_52_week_no_ccs,kg,53245596338.41651
SWITCH,SRSG,2027,base_52_week_no_ccs,kg,20546940042.672894
SWITCH,TRE,2027,base_52_week_no_ccs,kg,70264656299.97208
SWITCH,TREW,2027,base_52_week_no_ccs,kg,7459593422.930765
SWITCH,BASN,2030,base_52_week_no_ccs,kg,2728084795.174796
SWITCH,CANO,2030,base_52_week_no_ccs,kg,6081154508.224393
SWITCH,CASO,2030,base_52_week_no_ccs,kg,6118658051.319047
SWITCH,FRCC,2030,base_52_week_no_ccs,kg,27914015783.889088
SWITCH,ISNE,2030,base_52_week_no_ccs,kg,8431372046.879323
SWITCH,MISC,2030,base_52_week_no_ccs,kg,2933023542.9193797
SWITCH,MISE,2030,base_52_week_no_ccs,kg,4866249719.104847
SWITCH,MISS,2030,base_52_week_no_ccs,kg,11332963386.570766
SWITCH,MISW,2030,base_52_week_no_ccs,kg,5240827526.097287
SWITCH,NWPP,2030,base_52_week_no_ccs,kg,568094950.2732219
SWITCH,NYCW,2030,base_52_week_no_ccs,kg,3166135468.124091
SWITCH,NYUP,2030,base_52_week_no_ccs,kg,3834461645.0911584
SWITCH,PJMC,2030,base_52_week_no_ccs,kg,4444345871.372677
SWITCH,PJMD,2030,base_52_week_no_ccs,kg,5706017043.954154
SWITCH,PJME,2030,base_52_week_no_ccs,kg,32543721733.905426
SWITCH,PJMW,2030,base_52_week_no_ccs,kg,20314895123.440357
SWITCH,RMRG,2030,base_52_week_no_ccs,kg,478592284.55702204
SWITCH,SPPC,2030,base_52_week_no_ccs,kg,679042236.8469762
SWITCH,SPPN,2030,base_52_week_no_ccs,kg,258262763.13526067
SWITCH,SPPS,2030,base_52_week_no_ccs,kg,4098941592.5995846
SWITCH,SRCA,2030,base_52_week_no_ccs,kg,11080645004.28616
SWITCH,SRCE,2030,base_52_week_no_ccs,kg,6627561322.203419
SWITCH,SRSE,2030,base_52_week_no_ccs,kg,13930384286.40764
SWITCH,SRSG,2030,base_52_week_no_ccs,kg,3441497103.269745
SWITCH,TRE,2030,base_52_week_no_ccs,kg,14785530392.707155
SWITCH,TREW,2030,base_52_week_no_ccs,kg,2281104821.7188497
SWITCH,BASN,2035,base_52_week_no_ccs,kg,3806937443.694031
SWITCH,CANO,2035,base_52_week_no_ccs,kg,8411622233.268367
SWITCH,CASO,2035,base_52_week_no_ccs,kg,7789151966.798484
SWITCH,FRCC,2035,base_52_week_no_ccs,kg,32156885495.550076
SWITCH,ISNE,2035,base_52_week_no_ccs,kg,11824562534.020048
SWITCH,MISC,2035,base_52_week_no_ccs,kg,3754163197.638277
SWITCH,MISE,2035,base_52_week_no_ccs,kg,7771849745.911635
SWITCH,MISS,2035,base_52_week_no_ccs,kg,12419327647.1722
SWITCH,MISW,2035,base_52_week_no_ccs,kg,5702148983.318345
SWITCH,NWPP,2035,base_52_week_no_ccs,kg,2147538056.3440967
SWITCH,NYCW,2035,base_52_week_no_ccs,kg,2816743563.0860844
SWITCH,NYUP,2035,base_52_week_no_ccs,kg,3348949670.1976414
SWITCH,PJMC,2035,base_52_week_no_ccs,kg,4807744244.644814
SWITCH,PJMD,2035,base_52_week_no_ccs,kg,5881350351.490572
SWITCH,PJME,2035,base_52_week_no_ccs,kg,42462902688.12771
SWITCH,PJMW,2035,base_52_week_no_ccs,kg,23192569658.994007
SWITCH,RMRG,2035,base_52_week_no_ccs,kg,717678314.1183625
SWITCH,SPPC,2035,base_52_week_no_ccs,kg,779769577.1125131
SWITCH,SPPN,2035,base_52_week_no_ccs,kg,451359374.6085426
SWITCH,SPPS,2035,base_52_week_no_ccs,kg,4286282407.6899934
SWITCH,SRCA,2035,base_52_week_no_ccs,kg,15500817260.661163
SWITCH,SRCE,2035,base_52_week_no_ccs,kg,7390618823.326903
SWITCH,SRSE,2035,base_52_week_no_ccs,kg,15500987058.231642
SWITCH,SRSG,2035,base_52_week_no_ccs,kg,4803520240.171902
SWITCH,TRE,2035,base_52_week_no_ccs,kg,14977214506.409975
SWITCH,TREW,2035,base_52_week_no_ccs,kg,2040498464.0532143
SWITCH,BASN,2040,base_52_week_no_ccs,kg,4106109759.7375064
SWITCH,CANO,2040,base_52_week_no_ccs,kg,9140023759.270424
SWITCH,CASO,2040,base_52_week_no_ccs,kg,10005403911.64706
SWITCH,FRCC,2040,base_52_week_no_ccs,kg,30600290101.9862
SWITCH,ISNE,2040,base_52_week_no_ccs,kg,13089095225.084291
SWITCH,MISC,2040,base_52_week_no_ccs,kg,3870459329.3454547
SWITCH,MISE,2040,base_52_week_no_ccs,kg,8491460516.340088
SWITCH,MISS,2040,base_52_week_no_ccs,kg,11733447025.465803
SWITCH,MISW,2040,base_52_week_no_ccs,kg,5542969622.165821
SWITCH,NWPP,2040,base_52_week_no_ccs,kg,2908521508.48317
SWITCH,NYCW,2040,base_52_week_no_ccs,kg,2478567737.8117876
SWITCH,NYUP,2040,base_52_week_no_ccs,kg,2906797737.8221583
SWITCH,PJMC,2040,base_52_week_no_ccs,kg,4477722110.604311
SWITCH,PJMD,2040,base_52_week_no_ccs,kg,4601356000.248061
SWITCH,PJME,2040,base_52_week_no_ccs,kg,46984936154.66006
SWITCH,PJMW,2040,base_52_week_no_ccs,kg,24416027205.258804
SWITCH,RMRG,2040,base_52_week_no_ccs,kg,922963599.3566085
SWITCH,SPPC,2040,base_52_week_no_ccs,kg,916923430.1226674
SWITCH,SPPN,2040,base_52_week_no_ccs,kg,555267813.0445797
SWITCH,SPPS,2040,base_52_week_no_ccs,kg,3992529827.575143
SWITCH,SRCA,2040,base_52_week_no_ccs,kg,15592994601.179085
SWITCH,SRCE,2040,base_52_week_no_ccs,kg,7059307955.706582
SWITCH,SRSE,2040,base_52_week_no_ccs,kg,14797942396.426083
SWITCH,SRSG,2040,base_52_week_no_ccs,kg,5044369991.390198
SWITCH,TRE,2040,base_52_week_no_ccs,kg,14196247845.166086
SWITCH,TREW,2040,base_52_week_no_ccs,kg,1765472087.0475235
SWITCH,BASN,2045,base_52_week_no_ccs,kg,3786421617.8211646
SWITCH,CANO,2045,base_52_week_no_ccs,kg,9771245741.864264
SWITCH,CASO,2045,base_52_week_no_ccs,kg,10955526648.446068
SWITCH,FRCC,2045,base_52_week_no_ccs,kg,29679686069.56999
SWITCH,ISNE,2045,base_52_week_no_ccs,kg,13703233452.674486
SWITCH,MISC,2045,base_52_week_no_ccs,kg,3542777467.8236303
SWITCH,MISE,2045,base_52_week_no_ccs,kg,10163449436.66984
SWITCH,MISS,2045,base_52_week_no_ccs,kg,10680004566.632795
SWITCH,MISW,2045,base_52_week_no_ccs,kg,4996284012.922425
SWITCH,NWPP,2045,base_52_week_no_ccs,kg,4087049325.8374476
SWITCH,NYCW,2045,base_52_week_no_ccs,kg,2142275669.003449
SWITCH,NYUP,2045,base_52_week_no_ccs,kg,2722544371.5111647
SWITCH,PJMC,2045,base_52_week_no_ccs,kg,4096655239.5265245
SWITCH,PJMD,2045,base_52_week_no_ccs,kg,3891725265.749665
SWITCH,PJME,2045,base_52_week_no_ccs,kg,51989650458.928055
SWITCH,PJMW,2045,base_52_week_no_ccs,kg,28508530190.023376
SWITCH,RMRG,2045,base_52_week_no_ccs,kg,874045203.0141888
SWITCH,SPPC,2045,base_52_week_no_ccs,kg,800710575.5545164
SWITCH,SPPN,2045,base_52_week_no_ccs,kg,494183615.8452481
SWITCH,SPPS,2045,base_52_week_no_ccs,kg,3488213934.8317704
SWITCH,SRCA,2045,base_52_week_no_ccs,kg,16744680431.567022
SWITCH,SRCE,2045,base_52_week_no_ccs,kg,6368503212.021337
SWITCH,SRSE,2045,base_52_week_no_ccs,kg,13286947718.887102
SWITCH,SRSG,2045,base_52_week_no_ccs,kg,4306234529.955243
SWITCH,TRE,2045,base_52_week_no_ccs,kg,17438860736.802326
SWITCH,TREW,2045,base_52_week_no_ccs,kg,1530915857.2470787
SWITCH,BASN,2050,base_52_week_no_ccs,kg,3695807540.694769
SWITCH,CANO,2050,base_52_week_no_ccs,kg,8193463125.221256
SWITCH,CASO,2050,base_52_week_no_ccs,kg,12030091935.846268
SWITCH,FRCC,2050,base_52_week_no_ccs,kg,27637290857.785778
SWITCH,ISNE,2050,base_52_week_no_ccs,kg,12377565711.178997
SWITCH,MISC,2050,base_52_week_no_ccs,kg,6273545365.819797
SWITCH,MISE,2050,base_52_week_no_ccs,kg,9125781964.930357
