model,line_name,planning_year,case,unit,start_value,end_value
SWITCH,PJMC_to_MISC,2027,base_52_week_no_ccs,MW,5244.0,5244.04822
SWITCH,PJMC_to_PJMW,2027,base_52_week_no_ccs,MW,980.0,980.00204
SWITCH,PJMC_to_MISW,2027,base_52_week_no_ccs,MW,3200.0,3200.0796
SWITCH,PJME_to_NYUP,2027,base_52_week_no_ccs,MW,1255.0,1255.01796
SWITCH,PJME_to_PJMW,2027,base_52_week_no_ccs,MW,3885.0,3885.01668
SWITCH,PJME_to_NYCW,2027,base_52_week_no_ccs,MW,660.0,5195.52664
SWITCH,PJME_to_PJMD,2027,base_52_week_no_ccs,MW,1200.0,1200.09983
SWITCH,MISE_to_MISC,2027,base_52_week_no_ccs,MW,0.0,0.89522
SWITCH,MISE_to_PJMW,2027,base_52_week_no_ccs,MW,2662.0,2662.01119
SWITCH,MISE_to_MISW,2027,base_52_week_no_ccs,MW,0.0,0.82483
SWITCH,ISNE_to_NYUP,2027,base_52_week_no_ccs,MW,1400.0,1400.04349
SWITCH,ISNE_to_NYCW,2027,base_52_week_no_ccs,MW,760.0,760.01308
SWITCH,MISC_to_SPPC,2027,base_52_week_no_ccs,MW,1430.0,1430.2571
SWITCH,MISC_to_PJMW,2027,base_52_week_no_ccs,MW,5441.0,5441.16787
SWITCH,MISC_to_SRCE,2027,base_52_week_no_ccs,MW,3745.0,3745.04007
SWITCH,MISC_to_SPPS,2027,base_52_week_no_ccs,MW,1172.0,1172.66478
SWITCH,MISC_to_MISS,2027,base_52_week_no_ccs,MW,1039.0,1039.27857
SWITCH,MISC_to_SPPN,2027,base_52_week_no_ccs,MW,0.0,1.90179
SWITCH,MISC_to_MISW,2027,base_52_week_no_ccs,MW,1655.0,1655.0169
SWITCH,CANO_to_BASN,2027,base_52_week_no_ccs,MW,100.0,100.00849
SWITCH,CANO_to_CASO,2027,base_52_week_no_ccs,MW,3675.0,3675.19799
SWITCH,CANO_to_NWPP,2027,base_52_week_no_ccs,MW,3675.0,3675.02006
SWITCH,TREW_to_TRE,2027,base_52_week_no_ccs,MW,16529.0,16529.01547
SWITCH,TREW_to_SPPS,2027,base_52_week_no_ccs,MW,220.0,1739.27955
SWITCH,SPPC_to_SPPS,2027,base_52_week_no_ccs,MW,3372.0,3372.03668
SWITCH,SPPC_to_MISS,2027,base_52_week_no_ccs,MW,0.0,1.9914
SWITCH,SPPC_to_SPPN,2027,base_52_week_no_ccs,MW,1433.0,2943.02409
SWITCH,SPPC_to_MISW,2027,base_52_week_no_ccs,MW,0.0,0.83113
SWITCH,FRCC_to_SRSE,2027,base_52_week_no_ccs,MW,3600.0,3600.03586
SWITCH,TRE_to_SPPS,2027,base_52_week_no_ccs,MW,600.0,600.1094
SWITCH,SRCA_to_PJMW,2027,base_52_week_no_ccs,MW,1219.0,1219.03549
SWITCH,SRCA_to_SRCE,2027,base_52_week_no_ccs,MW,216.0,216.00651
SWITCH,SRCA_to_PJMD,2027,base_52_week_no_ccs,MW,1000.0,1000.01444
SWITCH,SRCA_to_SRSE,2027,base_52_week_no_ccs,MW,1400.0,1400.01157
SWITCH,NYUP_to_NYCW,2027,base_52_week_no_ccs,MW,2489.0,2489.00249
SWITCH,PJMW_to_SRCE,2027,base_52_week_no_ccs,MW,3333.0,3333.03153
SWITCH,PJMW_to_PJMD,2027,base_52_week_no_ccs,MW,6930.0,6930.70912
SWITCH,BASN_to_RMRG,2027,base_52_week_no_ccs,MW,3750.0,3750.08103
SWITCH,BASN_to_CASO,2027,base_52_week_no_ccs,MW,5920.0,5920.67826
SWITCH,BASN_to_NWPP,2027,base_52_week_no_ccs,MW,3350.0,3350.03177
SWITCH,BASN_to_SRSG,2027,base_52_week_no_ccs,MW,5385.0,5385.29353
SWITCH,SRCE_to_MISS,2027,base_52_week_no_ccs,MW,4092.0,4092.02719
SWITCH,SRCE_to_SRSE,2027,base_52_week_no_ccs,MW,3196.0,3196.01037
SWITCH,SPPS_to_MISS,2027,base_52_week_no_ccs,MW,1697.0,1697.93906
SWITCH,SPPS_to_SRSG,2027,base_52_week_no_ccs,MW,1010.0,1010.04366
SWITCH,SPPS_to_SPPN,2027,base_52_week_no_ccs,MW,0.0,6.29832
SWITCH,RMRG_to_NWPP,2027,base_52_week_no_ccs,MW,400.0,400.01081
SWITCH,RMRG_to_SRSG,2027,base_52_week_no_ccs,MW,614.0,614.00413
SWITCH,MISS_to_SRSE,2027,base_52_week_no_ccs,MW,891.0,891.01414
SWITCH,CASO_to_NWPP,2027,base_52_week_no_ccs,MW,2858.0,2858.0082
SWITCH,CASO_to_SRSG,2027,base_52_week_no_ccs,MW,4354.0,4354.01116
SWITCH,SPPN_to_MISW,2027,base_52_week_no_ccs,MW,5512.0,5512.4381
SWITCH,NWPP_to_SPPN,2027,base_52_week_no_ccs,MW,0.0,0.72298
SWITCH,NWPP_to_MISW,2027,base_52_week_no_ccs,MW,200.0,200.0074
SWITCH,RMRG_to_SPPN,2027,base_52_week_no_ccs,MW,410.0,1732.46195
SWITCH,RMRG_to_SPPC,2027,base_52_week_no_ccs,MW,210.0,210.04339
SWITCH,SRSG_to_TRE,2027,base_52_week_no_ccs,MW,0.0,0.89214
SWITCH,PJMC_to_MISC,2030,base_52_week_no_ccs,MW,5244.04822,5244.70319
SWITCH,PJMC_to_PJMW,2030,base_52_week_no_ccs,MW,980.00204,10977.96436
SWITCH,PJMC_to_MISW,2030,base_52_week_no_ccs,MW,3200.0796,15195.80257
SWITCH,PJME_to_NYUP,2030,base_52_week_no_ccs,MW,1255.01796,7593.70535
SWITCH,PJME_to_PJMW,2030,base_52_week_no_ccs,MW,3885.01668,11742.02102
SWITCH,PJME_to_NYCW,2030,base_52_week_no_ccs,MW,5195.52664,5195.68794
SWITCH,PJME_to_PJMD,2030,base_52_week_no_ccs,MW,1200.09983,3440.43431
SWITCH,MISE_to_MISC,2030,base_52_week_no_ccs,MW,0.89522,3294.06637
SWITCH,MISE_to_PJMW,2030,base_52_week_no_ccs,MW,2662.01119,2662.49471
SWITCH,MISE_to_MISW,2030,base_52_week_no_ccs,MW,0.82483,3972.23804
SWITCH,ISNE_to_NYUP,2030,base_52_week_no_ccs,MW,1400.04349,6823.78467
SWITCH,ISNE_to_NYCW,2030,base_52_week_no_ccs,MW,760.01308,1075.22385
SWITCH,MISC_to_SPPC,2030,base_52_week_no_ccs,MW,1430.2571,11170.10185
SWITCH,MISC_to_PJMW,2030,base_52_week_no_ccs,MW,5441.16787,23002.39489
SWITCH,MISC_to_SRCE,2030,base_52_week_no_ccs,MW,3745.04007,3745.36211
SWITCH,MISC_to_SPPS,2030,base_52_week_no_ccs,MW,1172.66478,12876.075
SWITCH,MISC_to_MISS,2030,base_52_week_no_ccs,MW,1039.27857,1042.14147
SWITCH,MISC_to_SPPN,2030,base_52_week_no_ccs,MW,1.90179,9992.32833
