region,marginal_price,total_demand
BASN,56.1821573871143,223174656.0
CASO,60.942646152393245,199559149.0
CANO,61.996282839007826,309235468.0
FRCC,52.14078092158105,398150391.0
ISNE,95.24890443591991,233966756.0
MISC,48.371393871382466,302266317.0
MISE,56.11785665696202,154617099.0
MISS,50.121023020965026,285422687.0
MISW,50.47003792384347,372086880.0
NWPP,95.8751972007563,372645986.0
NYCW,85.02385745658742,120232798.0
NYUP,68.48592778345528,103480882.0
PJMC,52.00969061209515,168907776.0
PJMD,61.96268129404075,168177932.0
PJME,68.7979670488421,442681870.0
PJMW,50.97399016137063,466199508.0
RMRG,45.292243318134425,188991709.0
SPPC,46.55519827373529,124929928.0
SPPN,46.06614678574244,88318595.0
SPPS,43.37895179643076,210273247.0
SRCA,58.53607555897242,340830683.0
SRCE,52.486673564641016,332833523.0
SRSE,54.05567760534972,398994725.0
SRSG,52.46093603413039,258600147.0
TRE,47.51619387993445,648762932.0
TREW,42.89206396843159,31419683.0
