region,marginal_price,total_demand
BASN,27.666261662472323,104415840.0
CASO,32.20735300395234,106247405.0
CANO,32.27509104260948,164112380.0
FRCC,30.190833608963583,254835658.0
ISNE,30.30357265630523,132079030.0
MISC,24.615943895369625,186790489.0
MISE,27.86509855957986,102056388.0
MISS,25.44029822096004,175440371.0
MISW,22.42981124709809,225553160.0
NWPP,29.580364811205747,195981047.0
NYCW,65.54629344064477,76993625.0
NYUP,18.615368627688078,70257166.0
PJMC,24.469078953850467,118765758.0
PJMD,27.359499430891997,110841999.0
PJME,24.28383095482081,289082184.0
PJMW,24.67007778488223,310165370.0
RMRG,20.086465710451698,88883482.0
SPPC,20.702148211554377,78239307.0
SPPN,19.52650697317167,49626459.0
SPPS,20.300956976104274,122178131.0
SRCA,26.78726960547124,218636717.0
SRCE,26.053175431744208,214888614.0
SRSE,28.886728601774536,242597067.0
SRSG,28.955564114334383,137828950.0
TRE,21.719718598360352,426645124.0
TREW,19.286358682440344,19988250.0
