region,marginal_price,total_demand
BASN,56.84798284190536,223174656.0
CASO,55.72983345032365,199559149.0
CANO,65.09530392846665,309235468.0
FRCC,61.11829975058022,398150391.0
ISNE,61.35839224869714,233966756.0
MISC,47.274238692142234,302266317.0
MISE,51.32949111526918,154617099.0
MISS,46.81069252677551,285422687.0
MISW,50.47714044368536,372086880.0
NWPP,52.14716344223134,372645986.0
NYCW,76.19097688058797,120232798.0
NYUP,44.906051004009555,103480882.0
PJMC,51.640029886474075,168907776.0
PJMD,52.397816517815265,168177932.0
PJME,54.371271426945206,442681870.0
PJMW,50.462958047360644,466199508.0
RMRG,47.118446639133154,188991709.0
SPPC,45.30343701688483,124929928.0
SPPN,44.9919920799106,88318595.0
SPPS,41.597517926212625,210273247.0
SRCA,61.117581182877565,340830683.0
SRCE,53.88219899831908,332833523.0
SRSE,60.49640642673825,398994725.0
SRSG,55.97275755644601,258600147.0
TRE,40.48870776826359,648762932.0
TREW,35.971293133754976,31419683.0
