region,marginal_price,total_demand
BASN,44.23835080789356,223174656.0
CASO,48.551526409583104,199559149.0
CANO,49.35650999652238,309235468.0
FRCC,43.498581884782155,398150391.0
ISNE,45.36475335029306,233966756.0
MISC,38.90316433418265,302266317.0
MISE,42.089665039770516,154617099.0
MISS,40.05724779346182,285422687.0
MISW,38.772977789076144,372086880.0
NWPP,65.24150931453924,372645986.0
NYCW,50.53440412002172,120232798.0
NYUP,40.30390979634374,103480882.0
PJMC,41.231689848969836,168907776.0
PJMD,42.64949025293189,168177932.0
PJME,42.205465993098095,442681870.0
PJMW,40.61914785212162,466199508.0
RMRG,37.63883036992667,188991709.0
SPPC,37.58743360807236,124929928.0
SPPN,36.949784189807524,88318595.0
SPPS,35.14940619901591,210273247.0
SRCA,45.10562343859648,340830683.0
SRCE,39.99498977701452,332833523.0
SRSE,44.71624938241541,398994725.0
SRSG,42.379766958745,258600147.0
TRE,37.19067050366908,648762932.0
TREW,33.47147793581852,31419683.0
