Zone,1,2,3,4,5,6,7,8,9,10,11,Total
CO2_Price_1,6.924146029274315e-12,6.924146029274315e-12,6.924146029274315e-12,6.924146029274315e-12,6.924146029274315e-12,6.924146029274315e-12,6.924146029274315e-12,6.924146029274315e-12,6.924146029274315e-12,6.924146029274315e-12,6.924146029274315e-12,0.0
AnnualSum,1.474545068752475e7,114760.94899031034,0.3812820164775784,0.7038869638209881,5.40039348948409e6,1.638065910055155,1.992369610145744e6,3.530521268996617e6,969669.8001128546,2.1073197127455372e7,3.198389515899555e8,3.6766531724590015e8
t1,523.8090422985742,16.379609861140644,2.7222937037633468e-5,4.330073551871032e-5,875.9972942759312,7.399914816664858e-5,98.81730167078334,0.00010266631510186903,8.512149248007046e-5,522.7212485477913,32105.523738833974,34143.24856779882
t2,523.8089218179837,16.379601153573518,2.63084134304403e-5,4.140764284296536e-5,875.9972898496497,6.396796223680424e-5,0.00010527052462108502,8.565334170045493e-5,6.943920788544426e-5,522.7212387542239,32036.00344480896,33974.910888431485
t3,523.8089171268167,16.379560319363538,2.5390671590534963e-5,3.9551775441578314e-5,875.997287857362,5.672282315695836e-5,8.650745407469498e-5,7.498760373976918e-5,6.251475055598588e-5,522.7212339941321,31237.02103623707,33175.92838120982
t4,523.8089041978261,7.043239822401258,2.405458986936387e-5,3.565180135344452e-5,460.3631837263801,4.786620975486018e-5,6.719675154105421e-5,6.360359076029174e-5,5.569960063635901e-5,522.721202998398,30260.518054814274,31774.454879631823
t5,523.8089005248578,3.636344992983625,2.2431184640269056e-5,3.1982760785963714e-5,175.1995109869198,3.9688597111221514e-5,5.557613544387528e-5,5.386696351180086e-5,5.0517832350931835e-5,522.7211669247778,29884.56885801233,31109.935035505343
t6,523.8088933282392,3.6362904704935395,1.9198577199247845e-5,2.486534450515201e-5,175.1994731530242,2.72437720585033e-5,4.027490537191859e-5,4.026366834699463e-5,4.342936897318163e-5,522.7210964147449,30625.308388708392,31850.67433735053
t7,239.3807718986145,3.636284160219428,1.5322189947140583e-5,2.0264652093586483e-5,175.1994685093095,1.9276047631554943e-5,3.103422441966528e-5,2.9676891685081656e-5,3.739056288556022e-5,522.7210923097774,28887.966626324764,29828.904396167254
t8,239.38077068635167,3.6362836193116284,1.4758133514950438e-5,1.990181973031446e-5,175.19946788801363,1.8360200688540077e-5,3.0282276530401075e-5,2.78097955617533e-5,3.620264866859641e-5,522.7210918354164,29980.8522327995,30921.78999414347
t9,239.38077063607608,3.636283370017023,1.4475685895228461e-5,1.978177385936471e-5,175.19946761124717,1.8009272417264958e-5,3.0000953923074006e-5,2.738189475821825e-5,3.550911789656743e-5,522.7210908866998,32090.315953097688,33031.25371076043
t10,239.3807700414829,3.6362832557389777,1.4317508458127666e-5,1.979209200977516e-5,175.19946751402628,1.7911549954459914e-5,2.9920444291112653e-5,2.8013918750902747e-5,3.5124254055380294e-5,522.7210900040523,32109.009653272493,33049.94740916756
t11,239.38076995324178,3.6362832489650088,1.4252973039129698e-5,1.9911437637913545e-5,175.1994675728949,1.8027245383060773e-5,3.0015444145473387e-5,3.027720454024709e-5,3.4979983303439485e-5,522.7210898681687,32142.739609474007,33083.677367581564
t12,239.38076907045564,3.636283350380183,1.4281541914056637e-5,2.0886757607211798e-5,175.1994678077321,1.8987862288357006e-5,3.123440339613453e-5,3.057247270596522e-5,3.505060917569917e-5,522.7210890863156,32312.0176606782,33252.95542100673
t13,239.3807688008434,3.6362835812083474,1.4409664028355592e-5,2.128560050573717e-5,175.19946908360734,1.9541545229416447e-5,3.1722274948348417e-5,3.146473822433664e-5,3.533835030150692e-5,522.7210896924745,34242.78002428989,35183.7177892102
t14,239.3807686630018,3.6362840161697387,1.4664675096138399e-5,2.1790576881514678e-5,175.19946943953838,2.023578235571547e-5,3.22855205991011e-5,3.184247800743854e-5,3.59743272286819e-5,522.7210917326282,34850.87687892774,35791.814649572436
t15,239.38077102875576,3.6362844470179017,1.4871458149578112e-5,2.24770486367624e-5,175.19947008329146,2.1278033859870557e-5,3.312175832910382e-5,3.358264544608904e-5,3.692898034335985e-5,522.7211069901268,35469.898521462026,36410.83631627114
t16,239.38076616445892,3.6362853758029283,1.5334077816309802e-5,2.3587514761711175e-5,175.19947095452815,2.305494928842036e-5,3.4490740399984795e-5,3.6973325434337715e-5,3.8740488717026685e-5,711.6631620434407,35886.067253548004,37015.947110267334
t17,523.8088957563514,3.6362923583292197,1.960326160123157e-5,2.8404637432776008e-5,175.19947427030587,3.036640986907267e-5,4.0601773968191674e-5,4.620580446315396e-5,4.5749984110619044e-5,1371.5816587528122,35656.44972692082,37730.67625899049
t18,523.8090075257977,12.972637688215311,2.640191864394887e-5,4.60421940482967e-5,356.4023635345741,9.369510430665353e-5,146.1116678868029,8.309708787519384e-5,7.433302257849462e-5,2014.5669152927996,36055.54465788412,39109.40757338164
t19,523.8095538357712,16.37964602263501,3.242370328829255e-5,6.665037997347866e-5,633.0454961514475,0.00023805108024772475,306.4165640195745,0.00017298898246453462,0.0003105716013192657,2538.240005838219,37009.894178143455,41027.78626469685
t20,681.4963537946747,16.37964159540289,3.4126571187387886e-5,7.260315622256556e-5,875.9972997714295,0.00024414354734267113,274.4923943026447,0.000191015573667754,0.00034384399232448445,2482.118196279017,37314.74709848137,41645.23186995738
t21,835.8822136244055,16.379641850109017,3.5077549577600364e-5,8.988405390285757e-5,875.9972972852579,0.00025730977450050946,274.4924128971113,0.00022975659165912115,0.0003686852245806142,2482.1182089751524,37314.74712283602,41799.617878181256
t22,812.4696122252356,16.379642756478773,3.568750721381724e-5,7.53262807145598e-5,875.9972961532451,0.000247861372772973,274.4923966166917,0.0002011877996542848,0.000349917897396817,2482.1182014483948,37314.74709301944,41776.205152200346
t23,812.4690226741841,16.379643640386565,3.634814435800335e-5,7.453513260758102e-5,875.9972947582264,0.00024924249091118887,274.4923975270598,0.0002022680374954147,0.00035138913643816287,2482.118203411342,37314.74703889005,41776.204514684185
t24,643.0261453075364,16.379644465403487,3.699069715337101e-5,7.391202399962888e-5,875.997299175278,0.0002501027993779242,274.4923982926872,0.00019699593301163688,0.0003498369901312008,2482.118200026097,36664.55653631707,40956.57113142251
t25,643.026047744473,16.379641662654585,3.603497872947836e-5,6.679311690706786e-5,875.9972983169389,0.00020782217117060628,274.49239258802425,0.00015475890021259738,0.0002025969233195122,1593.6089174666272,35924.021036873,39327.5260026578
