Resource,NENG_Rest_conventional_steam_coal_1,NENG_Rest_natural_gas_fired_combined_cycle_1,NENG_Rest_natural_gas_fired_combined_cycle_2,NENG_Rest_natural_gas_fired_combustion_turbine_1,NENG_Rest_natural_gas_fired_combustion_turbine_2,NENG_Rest_nuclear_1,NY_Z_A_natural_gas_fired_combined_cycle_1,NY_Z_A_natural_gas_fired_combustion_turbine_1,NY_Z_A_natural_gas_steam_turbine_1,NY_Z_B_natural_gas_fired_combined_cycle_1,NY_Z_B_natural_gas_fired_combustion_turbine_1,NY_Z_B_natural_gas_steam_turbine_1,NY_Z_B_nuclear_1,NY_Z_C&E_natural_gas_fired_combined_cycle_1,NY_Z_C&E_natural_gas_steam_turbine_1,NY_Z_C&E_nuclear_1,NY_Z_D_natural_gas_fired_combined_cycle_1,NY_Z_D_natural_gas_fired_combined_cycle_2,NY_Z_F_natural_gas_fired_combined_cycle_1,NY_Z_F_natural_gas_fired_combined_cycle_2,NY_Z_F_natural_gas_fired_combustion_turbine_1,NY_Z_G-I_natural_gas_fired_combined_cycle_1,NY_Z_G-I_natural_gas_fired_combined_cycle_2,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,NY_Z_J_natural_gas_fired_combined_cycle_1,NY_Z_J_natural_gas_fired_combined_cycle_2,NY_Z_J_natural_gas_fired_combustion_turbine_1,NY_Z_J_natural_gas_fired_combustion_turbine_2,NY_Z_K_natural_gas_fired_combined_cycle_1,NY_Z_K_natural_gas_fired_combined_cycle_2,NY_Z_K_natural_gas_fired_combustion_turbine_1,NY_Z_K_natural_gas_fired_combustion_turbine_2,PJM_EMAC_conventional_steam_coal_1,PJM_EMAC_natural_gas_fired_combined_cycle_1,PJM_EMAC_natural_gas_fired_combined_cycle_2,PJM_EMAC_natural_gas_fired_combined_cycle_3,PJM_EMAC_natural_gas_fired_combustion_turbine_1,PJM_EMAC_natural_gas_fired_combustion_turbine_2,PJM_EMAC_natural_gas_steam_turbine_1,PJM_EMAC_nuclear_1,PJM_EMAC_nuclear_2,PJM_Rest_conventional_steam_coal_1,PJM_Rest_natural_gas_fired_combined_cycle_1,PJM_Rest_natural_gas_fired_combined_cycle_2,PJM_Rest_natural_gas_fired_combustion_turbine_1,PJM_Rest_natural_gas_fired_combustion_turbine_2,PJM_Rest_natural_gas_fired_combustion_turbine_3,PJM_Rest_natural_gas_fired_combustion_turbine_4,PJM_Rest_nuclear_1,NENG_Rest_naturalgas_ccavgcf_moderate_0,NENG_Rest_naturalgas_ctavgcf_moderate_0,NENG_Rest_nuclear_nuclear_moderate_0,NENG_Rest_naturalgas_ccs100_moderate_0,NY_Z_A_naturalgas_ccavgcf_moderate_0,NY_Z_A_naturalgas_ctavgcf_moderate_0,NY_Z_A_nuclear_nuclear_moderate_0,NY_Z_A_naturalgas_ccs100_moderate_0,NY_Z_B_naturalgas_ccavgcf_moderate_0,NY_Z_B_naturalgas_ctavgcf_moderate_0,NY_Z_B_nuclear_nuclear_moderate_0,NY_Z_B_naturalgas_ccs100_moderate_0,NY_Z_C&E_naturalgas_ccavgcf_moderate_0,NY_Z_C&E_naturalgas_ctavgcf_moderate_0,NY_Z_C&E_nuclear_nuclear_moderate_0,NY_Z_C&E_naturalgas_ccs100_moderate_0,NY_Z_D_naturalgas_ccavgcf_moderate_0,NY_Z_D_naturalgas_ctavgcf_moderate_0,NY_Z_D_nuclear_nuclear_moderate_0,NY_Z_D_naturalgas_ccs100_moderate_0,NY_Z_F_naturalgas_ccavgcf_moderate_0,NY_Z_F_naturalgas_ctavgcf_moderate_0,NY_Z_F_nuclear_nuclear_moderate_0,NY_Z_F_naturalgas_ccs100_moderate_0,NY_Z_G-I_naturalgas_ccavgcf_moderate_0,NY_Z_G-I_naturalgas_ctavgcf_moderate_0,NY_Z_G-I_nuclear_nuclear_moderate_0,NY_Z_G-I_naturalgas_ccs100_moderate_0,NY_Z_J_naturalgas_ccavgcf_moderate_0,NY_Z_J_naturalgas_ctavgcf_moderate_0,NY_Z_J_nuclear_nuclear_moderate_0,NY_Z_J_naturalgas_ccs100_moderate_0,NY_Z_K_naturalgas_ccavgcf_moderate_0,NY_Z_K_naturalgas_ctavgcf_moderate_0,NY_Z_K_nuclear_nuclear_moderate_0,NY_Z_K_naturalgas_ccs100_moderate_0,PJM_EMAC_naturalgas_ccavgcf_moderate_0,PJM_EMAC_naturalgas_ctavgcf_moderate_0,PJM_EMAC_nuclear_nuclear_moderate_0,PJM_EMAC_naturalgas_ccs100_moderate_0,PJM_Rest_naturalgas_ccccsavgcf_moderate_0,PJM_Rest_naturalgas_ccavgcf_moderate_0,PJM_Rest_naturalgas_ctavgcf_moderate_0,PJM_Rest_nuclear_nuclear_moderate_0,PJM_Rest_naturalgas_ccs100_moderate_0
t1,5483.759890372694,0.0001784778372597877,0.0005518841162517004,0.00015106299172940727,0.0001091117111242278,34695.86966907301,0.00013919480549642844,0.00011266891648040941,308.6991968520738,0.00014455926096228642,0.0,0.00010849011429273176,0.0007622757895675592,0.00018973469191078444,0.00012771122258775256,27917.99748981588,0.00013218071226724038,0.0001518315090489795,0.0007064279035885624,0.00019735911833359824,0.0,1862.3682543086966,0.00010577904395219376,9.173833832988388e-5,0.00012230737489031087,0.0005547009618452746,0.0006249580837146686,0.00011522157918513013,0.00015437723623101565,0.0002488659127924487,0.0007710224556402069,0.00011965207411168852,0.00015462214014180082,0.0,0.0002511354985928123,9851.508363698535,0.00011699920161798562,0.00013866175949420764,0.00015982920208391888,0.0001661716033610134,75975.21785930354,0.0010529002037244256,317942.66253535217,0.00016834093500625084,12338.718437931453,0.00013187224257707434,0.00015143863503910038,9.026525056899794e-5,0.00010046549955346575,30658.100079951888,0.004517083760514261,0.00010056229418379411,9.533580510610628e-5,7.901692262598985e-5,0.00023110694515739627,9.140116863676524e-5,9.828538654008081e-5,7.433224552337316e-5,0.00015425431698587002,0.00010575580714911302,0.000134400452824966,7.127641137519437e-5,0.0003842627621095125,0.0001143624790404675,0.0001544284033214797,7.887075653333356e-5,16509.560391541825,9.104850112064075e-5,0.00014110807568353778,6.411120582821036e-5,0.0003629599116692235,0.00012788458104579244,0.00010834114777756706,6.4893117691685e-5,0.00027159615869425916,0.00020196701968829627,0.00012029368546923974,7.790154154667964e-5,0.0003127759337206374,0.0001728760262959049,0.00010889783268881547,8.080251421197468e-5,0.00016341400443061155,0.00014667317692528022,8.350700759468855e-5,7.108812354467439e-5,0.0030605850740149975,0.00015429852629324258,0.0001247424914610887,0.00010901473109816322,8.893429595083388e-5,20372.18563163659,0.00016903142364605456,0.00012979697623524645,7.348537251065555e-5
t2,5483.759888085127,0.00016643589888904863,0.00043382333588558807,0.00014873155640099658,0.0001050545536240797,34695.86966693087,0.00013372790377001002,0.00011074035799851885,308.6990563960652,0.00013883155990970203,0.0,0.00010772559347207274,0.0007601368914585256,0.00018080052137728155,0.0001258914356579341,27917.997486957665,0.000128073858678204,0.00014595054035324899,0.0005570948002582695,0.00018415708549725495,0.0,0.0012176310051108749,0.00010205583750617456,9.090536129518025e-5,0.00012139614299264979,0.0004264171278371214,0.0004669206028716616,0.00011095123643942379,0.00014699476662701462,0.00022912287437039716,0.0005186815789077629,0.00011598243818766897,0.00014768457149662596,0.0,0.0002397877260709611,9851.508241920328,0.00011548701049383178,0.0001354456322125157,0.00015496527059824703,0.00016591540744085025,75975.2178595183,0.0010523215158837864,317408.5860541153,0.00016812719282343846,12338.718415169746,0.00013092170384830987,0.00015107304203052494,9.015534891382807e-5,0.0001003450126984686,30658.10007716952,0.002389029569789357,9.85777894767838e-5,9.404951387609518e-5,7.663438908379643e-5,0.00021699136762130583,8.926027827484392e-5,9.751450394328112e-5,7.229249202545482e-5,0.00014605578657725463,0.00010321090908809275,0.00013329871298450673,6.936047452412533e-5,0.00036178421261802847,0.0001119166468368682,0.00015320968486797737,7.667148771423485e-5,16509.560320128134,8.902970778897611e-5,0.00014001916315739275,6.270168324555769e-5,0.000339521904140035,0.00012480408867217928,0.00010696584905177634,6.295656388907747e-5,0.0002542901719533009,0.0001977117680073492,0.00011874437938130307,7.526079565601204e-5,0.0002941837633077439,0.0001688058105019372,0.0001074650212811851,7.780848136406516e-5,0.00015335161725872116,0.0001438691151320891,8.254473245156579e-5,6.925411284896272e-5,0.0030199588415668745,0.00015332385460008397,0.00012419264690631722,0.00010655033835698611,8.876607526288749e-5,20023.423717582282,0.00016760793078854933,0.00012949260332502315,7.309882136635519e-5
t3,5483.75988638029,0.00015857105647322669,0.0003764094159740418,0.0001474603991991813,0.00010119451366886194,34695.86966613305,0.0001274991805076898,0.0001093196634388251,308.69830900785524,0.000131955740992143,0.0,0.000106996623450835,0.0007580379895337037,0.00017142483564573633,0.0001245029984560463,27917.997485907534,0.00012427777504280161,0.0001386517211138015,0.0004575796299282062,0.00017000843352394531,0.0,0.0008875045197991746,9.837769685769465e-5,9.014310325825891e-5,0.00012088291807052196,0.0003465225524925389,0.00037744476053406183,0.00010631267454462272,0.00013974647683800387,0.0002114619794969092,0.00042694321479462614,0.00011212885503587017,0.00014072429352577118,0.0,0.00022817261388688383,9851.508184588978,0.00011388820610839685,0.00013235522595838678,0.00015008167372809405,0.00016616450693957794,75975.21785253486,0.0010547233728357,309044.02986108523,0.00016841912464224965,12338.718415506333,0.0001309194571401742,0.00015095843133535212,9.01148455035212e-5,0.00010038383020566512,30658.100077307987,0.002375193979840722,9.747993488740101e-5,9.306498579519233e-5,7.466454746860645e-5,0.00020431702455161533,8.738668599420638e-5,9.648676093372319e-5,6.993781286288133e-5,0.00013851331192772068,0.00010106186962506011,0.00013186417822559095,6.714980257574485e-5,0.00033947098125020324,0.00011001723141730009,0.00015164626031861328,7.424926680142834e-5,16509.560295301577,8.740333971188943e-5,0.0001385184399384808,6.107462817125085e-5,0.0003190128340389683,0.00012243082427590538,0.00010565915407487245,6.103238534731415e-5,0.00023907876116510942,0.0001943834131126211,0.00011725399321572921,7.266647569066603e-5,0.00027759351925071694,0.00016564054667871328,0.00010610460497966635,7.489559976290784e-5,0.0001451883345537103,0.0001417431182204384,8.169385389740856e-5,6.755859349138624e-5,0.003009034005430639,0.00015280736517328037,0.0001236894951927634,0.000104543163570982,8.869540116512512e-5,20023.423698260136,0.0001673232552804133,0.0001293109192906267,7.292919478930995e-5
t4,5483.759883117034,0.00014731570509546663,0.00032582812001522894,0.00014424223360485976,9.648348561657925e-5,34695.86966061094,0.00011933277436198721,0.00010687829061317433,132.74055105240927,0.00012309887196292437,0.0,0.00010604389982599471,0.0007542354634623246,0.00015876837440460193,0.0001218934247041411,27917.99748682131,0.00011856836162047129,0.00012916023869512865,0.00035846084432520703,0.00015336753958860504,0.0,0.0005709207637585751,9.380350958628025e-5,8.89870608035235e-5,0.0001191629872970627,0.00027352600657134667,0.0002961205427367481,0.00010076074518599992,0.00013048987282271435,0.0001914190254505065,0.00035167575208260276,0.00010755343300982088,0.0001324396815390154,0.0,0.00021251128071264513,9851.508113749873,0.00011069712861657232,0.00012627189212710386,0.00014246641999423972,0.00016194483385494307,75975.217839987,0.0010484386036371828,298821.00870341656,0.00016829891480292432,12338.71841764505,0.00013103642544047453,0.00015099801697414112,9.012714800991758e-5,0.00010052087655889274,30658.100077601903,0.0022099823581557426,9.466462301586223e-5,9.152270216475301e-5,7.200842792577567e-5,0.00018271126565984585,8.45484650979266e-5,9.466501839177602e-5,6.687621982250776e-5,0.0001262983323678479,9.790585908039603e-5,0.0001291713276432158,6.427714844296627e-5,0.00028466410029793295,0.00010658893951990757,0.00014843290167058847,7.104531359000502e-5,8676.27527516262,8.446611287730039e-5,0.00013552749499701466,5.8845260581661544e-5,0.0002718527910734864,0.00011843359611824584,0.00010347102437877043,5.859262459661327e-5,0.00020488813051157748,0.00018866709084460577,0.00011466339110147592,6.932678161666505e-5,0.00023768985747994552,0.00016012369439457125,0.00010384255634766202,7.119807118155797e-5,0.00012934963804378413,0.0001373099375779832,8.04266901019601e-5,6.533816088061503e-5,0.0025398793406576758,0.00014540795080427324,0.00012107376847386276,9.969848840518234e-5,8.862362265362492e-5,20023.423687649556,0.00016728089671640405,0.00012923366942226672,7.285622089224622e-5
t5,5483.759880854654,0.0001372133904569379,0.0002933401598768625,0.00014245960398312488,9.199206545699565e-5,34695.86965917723,0.00010953843365825643,0.00010528393594783986,68.5322432000275,0.00011192877336702567,0.0,0.00010509879090183953,0.0007332600050324028,0.0001464398973548695,0.00011988902338652745,27917.997468045513,0.00011330032682467838,0.0001171444119183589,0.00027592141637208247,0.00013449441714495901,0.0,0.0003961991521390307,8.923931582577465e-5,8.804640348997619e-5,0.0001184149053886987,0.00021372666728218477,0.00023217463394901324,9.445033751886686e-5,0.00012181802203795662,0.00017343532604280196,0.000303318312299082,0.00010290985611007461,0.0001246266066828163,0.0,0.00019983959110240993,9851.508084486399,0.00010837927645939907,0.00012205945316733461,0.00013635412099670334,0.00016076991600183653,75975.21783709642,0.0010443758822586986,294885.19214069506,0.00016787016069604973,12338.718422298494,0.00013146094471180606,0.00015125798122557602,9.022588113137453e-5,0.00010081075279723124,30658.100078048028,0.0021953132815903725,9.304790062947751e-5,8.931761553679132e-5,6.956397701418235e-5,0.0001584739315483361,8.220294811418392e-5,9.119556451084188e-5,6.325573433344333e-5,0.00011063101939032698,9.509272882232025e-5,0.00012361231222978266,6.082724119962888e-5,0.0002323170400670852,0.00010411997937176127,0.00014178924430890014,6.749811966783723e-5,3301.9128231391596,8.224195487763822e-5,0.00012959982993775957,5.629568883982825e-5,0.0002220600079650616,0.00011551882702942197,9.943427357714836e-5,5.590696048307459e-5,0.0001706214288218994,0.00018489936432850015,0.00010996855878634325,6.579600596735746e-5,0.00019654002171168563,0.00015649882695752717,9.985020492984167e-5,6.734010780631753e-5,0.0001129909803484119,0.00013480773025695338,7.855121724056831e-5,6.319545697532591e-5,0.0019180642649414008,0.0001431110102065613,0.00011787459449415199,9.647120275800217e-5,8.872796116717063e-5,20023.42370588267,0.00016766012375103912,0.0001292968870426231,7.292988023520061e-5
t6,5483.759871707901,0.00012801136947355283,0.0002581569680823471,0.00013680797722746227,8.578149541360357e-5,33066.24961676997,9.363052344564365e-5,9.825825396503214e-5,68.5313041860695,9.513035014299915e-5,0.0,0.00010286551766403237,0.0005917526946167722,0.00012473835707760663,0.00011347499144717594,20938.498147960305,0.00010250670174626525,9.971000155575769e-5,0.00017151833978281333,0.00010924889055875902,0.0,0.00019709392051859832,8.221242174180273e-5,8.592081867469544e-5,0.00011426569110894387,0.00014440872815079335,0.00015662508814129095,8.611981592887213e-5,0.0001087848370748768,0.0001503474242323808,0.0002512306892432528,9.678597801119852e-5,0.0001140840573713719,0.0,0.00018446327588866808,9851.508044359773,0.00010470314736718327,0.00011578239990228381,0.0001287108729562959,0.0001559950054199816,75975.21776486661,0.0010221657614556822,302640.00295957125,0.00016755177100733184,12338.718426062649,0.00013197455315540647,0.00015164057664702338,9.040791616823704e-5,0.0001013115809526153,30658.10007850682,0.002137516993989988,8.792610846704311e-5,8.483354433799203e-5,6.559181118364429e-5,9.970684887037006e-5,7.535463176243335e-5,8.363648336346549e-5,5.734350930415283e-5,7.627496596144474e-5,8.75568556255653e-5,0.00011130150425361023,5.530610296502537e-5,0.0001334363040885031,9.697726983586637e-5,0.00012679449846927706,6.18506094923872e-5,3301.912144613355,7.595592408681288e-5,0.00011656636698774417,5.2109189294902634e-5,0.00012528602910045765,0.00010739890901826588,9.074482426972666e-5,5.1615410677626034e-5,0.00010417549552575647,0.00017537623162203506,9.98325839651374e-5,6.032260739025053e-5,0.0001156434938433705,0.0001472508364649164,9.138335075462865e-5,6.145903132297002e-5,7.903730272543636e-5,0.00012701000588303187,7.480792708138844e-5,5.9612637057070356e-5,0.0006746953420429139,0.00013548063043634516,0.00011254590617048828,9.090198659287764e-5,8.871979690243209e-5,20023.423724390468,0.00016819538809087305,0.0001294118701993416,7.292930389279769e-5
t7,2506.078579514417,0.00011296209005022973,0.00023275063076901254,0.00012949515757418821,7.840568531844374e-5,24392.28225091836,7.105559744424053e-5,8.502934025622043e-5,68.53126855540715,7.140652874893354e-5,0.0,9.639902476451392e-5,0.0004235963877973549,9.927063362753877e-5,0.00010069805383627313,13958.998794659174,8.613076764813823e-5,7.574192536664886e-5,0.0001007068605680252,7.962424481017561e-5,0.0,0.00010207259095088102,7.084977360735978e-5,7.939686381614181e-5,0.00010390120417465297,8.776717174428278e-5,9.739252649935519e-5,7.400806618277835e-5,9.050485300030612e-5,0.0001283017065272594,0.00021741976125740268,8.863148776178722e-5,0.00010160708706235596,0.0,0.0001724075651615643,9851.508026290003,0.00010150536708436862,0.0001105539859499793,0.00012232901960103863,0.0001523450404142785,56981.413780534465,0.0009036671272763452,284451.75168301543,0.00016680724803849547,12338.71843057243,0.0001321255501394412,0.0001517640171950286,9.053784299774621e-5,0.00010160040689482413,30658.100079686563,0.0021165413859186733,8.11341090770579e-5,7.82759650503014e-5,6.046916154775592e-5,6.499009296827408e-5,6.257874850785155e-5,7.144495434757125e-5,4.8036259079348014e-5,4.667902127376852e-5,7.428643816303998e-5,9.248485203638863e-5,4.6498756654164625e-5,9.783153674168414e-5,8.411934031743042e-5,0.00010428748630203202,5.283867061316295e-5,3301.9121093698654,6.40252422443044e-5,9.676234600707223e-5,4.499204603263632e-5,8.90801021420183e-5,9.38765352531496e-5,7.707943467660726e-5,4.451166783593474e-5,6.850101467096412e-5,0.00016016781813366185,8.403127421784145e-5,5.1566823201642114e-5,7.739755131465287e-5,0.00013223800474301316,7.78147133376296e-5,5.229673137058572e-5,5.222067990979706e-5,0.00011650383996839747,6.90736153269348e-5,5.441770474988115e-5,0.0006510808907108778,0.00013031393464416866,0.00010704363813636627,8.65230794866795e-5,8.891390682541552e-5,20023.423711776195,0.00016790722324046937,0.00012983778936845195,7.302291954896615e-5
t8,2506.0785766276394,0.00010482706012813868,0.00022737702106225477,0.00012899169486643478,7.562205527998571e-5,17347.93490202177,6.442372061373252e-5,8.413959655470353e-5,68.53126807606095,6.378212141802842e-5,0.0,9.57144416150681e-5,0.000401158277025416,9.442657281698026e-5,0.00010015843336133399,13958.998768411413,8.336278241591052e-5,6.859860712348016e-5,9.273177804230962e-5,7.223614778910805e-5,0.0,9.40679345332478e-5,6.77993368250523e-5,7.87861317476249e-5,0.0001036332411500734,7.984090001658758e-5,8.109960478394957e-5,6.929547731526608e-5,8.643148209995199e-5,0.0001217162948434162,0.000210270200982306,8.545220822393048e-5,9.741973497289397e-5,0.0,0.00016782562219471228,9851.508023435648,0.00010057424635687142,0.00010905694320186162,0.00011967278452067049,0.00015325261133181776,37987.62674521798,0.0008633767957167931,295893.18387954525,0.00016962378054656988,12338.718442793946,0.00013420984955391793,0.00015347315528486128,9.11984095599339e-5,0.0001027874077119364,30658.10008245182,0.002116249904355039,8.057115481060066e-5,7.58402206646222e-5,5.897914776030143e-5,6.424739912471166e-5,6.112814223831537e-5,6.743494226777363e-5,4.507277864055644e-5,4.59210154248965e-5,7.272289487314981e-5,8.701947811756578e-5,4.368141642291163e-5,9.73862720650934e-5,8.31101339374151e-5,9.831859173315496e-5,5.04596398908085e-5,3301.912108702517,6.289458728133222e-5,9.120259535562664e-5,4.30122465670313e-5,8.841932998723015e-5,9.263989624580888e-5,7.277416803317379e-5,4.261067212240592e-5,6.779709557349664e-5,0.00015863387288066457,7.924637680123687e-5,4.922122612823613e-5,7.668082539925813e-5,0.00013077149104373712,7.349106011504954e-5,4.98511518946614e-5,5.169443114429022e-5,0.00011574356158205906,6.678405187890284e-5,5.300829750803481e-5,0.000653250567996462,0.00013081729496153223,0.00010528286530802273,8.56741053794743e-5,8.990903723268095e-5,20023.423746573186,0.00017004376102376688,0.00013106644852119097,7.389985265710145e-5
t9,2506.078580063481,0.00010383224012067507,0.00022371039636565756,0.0001287628306356627,7.384332749906335e-5,17347.934901624147,6.092017228394447e-5,8.37708080163113e-5,68.53126828539261,5.977958806748106e-5,0.0,9.546504224883987e-5,0.0004005319246034512,9.232132384804669e-5,0.00010028265987013754,13958.998768258058,8.202450788905785e-5,6.539334017212623e-5,8.976993002300442e-5,6.92133191373531e-5,0.0,9.121100517595987e-5,6.633386100862172e-5,7.858624272983357e-5,0.00010365941178462866,7.687328573742471e-5,8.092321792440542e-5,6.70317117954125e-5,8.45755088768488e-5,0.00011798074662199984,0.00020651920673357644,8.33054829435233e-5,9.47559285971852e-5,0.0,0.00016361768612245127,9851.508019419287,9.925440859066974e-5,0.00010699606393499444,0.00011687931635155865,0.00015283311354996276,37987.61014094861,0.0008073312219042362,317942.66285873536,0.00017465690570896635,12338.718465049464,0.00013576928723954234,0.000154837379377818,9.161437192791271e-5,0.0001036112210037861,30658.10006639059,0.0021161014174096754,8.025586398190125e-5,7.5021003910942e-5,5.8049572333334215e-5,6.400608726405216e-5,6.0334106400696246e-5,6.658373414740927e-5,4.33519187373019e-5,4.569357582407966e-5,7.187909305350177e-5,8.611606603105801e-5,4.201556294850706e-5,9.74011366199248e-5,8.281383667969541e-5,9.755602245548432e-5,4.931685517358782e-5,3301.9121085216552,6.240288519803726e-5,9.033592588370066e-5,4.198518486359828e-5,8.824794092098739e-5,9.218216116752341e-5,7.198290019168948e-5,4.167785733862254e-5,6.760590852069836e-5,0.00015801921199914233,7.842843824354944e-5,4.809420442928737e-5,7.647790467796273e-5,0.00013017368116921695,7.265717229004022e-5,4.8649228901139086e-5,5.1465819532704573e-5,0.00011519855806191569,6.590537779165576e-5,5.21044429188869e-5,0.0006512128487282493,0.0001297929271184104,0.00010322830958487894,8.42708239710348e-5,9.070631898387281e-5,20085.57011747557,0.0001717924062451137,0.00013205433221285048,7.452259643513601e-5
t10,2506.0785762875566,0.0001014604682621849,0.00022264594410222998,0.00012879982735182997,7.285826868904653e-5,17347.9349020344,5.890562841553835e-5,8.363637837770818e-5,68.53126878644458,5.747670312375279e-5,0.0,9.536716341676578e-5,0.0004002087081773442,9.183797027623148e-5,0.00010066994290788771,13958.998768081125,8.148515151618595e-5,6.425197346018569e-5,8.883173023540593e-5,6.835880484610748e-5,0.0,9.033753812429893e-5,6.583458744581166e-5,7.854714029774257e-5,0.00010371051171790692,7.601833078383381e-5,9.505291035028487e-5,6.641213094987388e-5,8.399270916759619e-5,0.00011591222819052568,0.00020450731436393206,8.202950645308441e-5,9.324620167330278e-5,0.0,0.00016078447027903308,9851.508016071572,9.796209457746375e-5,0.00010527768674195437,0.00011474253504606243,0.00015140699630033426,37987.609452515826,0.000748599771556456,317942.6594411172,0.00017776367643732382,12338.718481003454,0.00013667421323687817,0.00015581898531278723,9.187279400305973e-5,0.00010420290824396684,30658.100099108327,0.0021161615344629115,8.017149785631715e-5,7.476623114297822e-5,5.749816913197796e-5,6.394954231392298e-5,5.9884821571806e-5,6.638298081154322e-5,4.229198787652619e-5,4.558958805854352e-5,7.140273948551506e-5,8.592293852602676e-5,4.09597627464027e-5,9.75911913425892e-5,8.291431442872242e-5,9.75661116071964e-5,4.889171417514763e-5,3301.912108548625,6.22243574240336e-5,9.017809926628309e-5,4.149578102467878e-5,8.824033041067741e-5,9.214075068685009e-5,7.195347506694793e-5,4.12897922649207e-5,6.75600751542083e-5,0.00015790845655352286,7.837795291416072e-5,4.764546203208602e-5,7.642814224628817e-5,0.00013006258296467007,7.26189155361851e-5,4.815060229606934e-5,5.134210195497868e-5,0.00011493501930877293,6.554981641868322e-5,5.152672352820437e-5,0.0006485771031102347,0.00012854829928081004,0.00010089924582590634,8.293723381593052e-5,9.117033196889517e-5,20437.888726779976,0.0001728659841578087,0.0001325624007013238,7.483708977952751e-5
