Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,114.34903409309986
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,6.763661068893585e8
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,115.59318695450449
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,66.67426973896126
NENG_Rest_nuclear_1,new_england_uranium,1,1.9446985127047804e8
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,102.09602744969324
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,129.82799423845935
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,5.899943955069821e6
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,114.63770006441223
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,53.86380787866632
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,23.612278134252364
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,355.7446823442193
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,117.74988906821662
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,1.6365927457049137e8
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,129.94728858315358
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,126.41191560004529
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,3.0020474722582406e8
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,137.2532887644932
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,1.15932652745061e8
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,70.99883198083555
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,7,53.71517054260369
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,7,603460.2660023887
NY_Z_J_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,8,4.669508003446364e7
NY_Z_J_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,8,2.214784065713793e8
NY_Z_J_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,8,56.06197422376693
NY_Z_J_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,8,114.84506578913097
NY_Z_K_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,9,277.6286398324878
NY_Z_K_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,9,7.795602328517587e7
NY_Z_K_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,9,60.83838433527182
NY_Z_K_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,9,97.20359222858445
PJM_EMAC_conventional_steam_coal_1,middle_atlantic_coal,10,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,10,7.643382662705842e6
PJM_EMAC_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,10,1.310902619310046e9
PJM_EMAC_natural_gas_fired_combined_cycle_3,middle_atlantic_naturalgas,10,56.88528148462882
PJM_EMAC_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,10,93.50456603631298
PJM_EMAC_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,10,180091.15498448387
PJM_EMAC_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,10,78.80495769772743
PJM_EMAC_nuclear_1,middle_atlantic_uranium,10,4.6335253385043716e8
PJM_EMAC_nuclear_2,middle_atlantic_uranium,10,32.79423107796805
PJM_Rest_conventional_steam_coal_1,east_north_central_coal,11,4.775917118361283e9
PJM_Rest_natural_gas_fired_combined_cycle_1,east_north_central_naturalgas,11,1.5653772062350743e7
PJM_Rest_natural_gas_fired_combined_cycle_2,east_north_central_naturalgas,11,1.8008858535761364e9
PJM_Rest_natural_gas_fired_combustion_turbine_1,east_north_central_naturalgas,11,36808.21239563206
PJM_Rest_natural_gas_fired_combustion_turbine_2,east_north_central_naturalgas,11,87.21136104214095
PJM_Rest_natural_gas_fired_combustion_turbine_3,east_north_central_naturalgas,11,46.111115601099456
PJM_Rest_natural_gas_fired_combustion_turbine_4,east_north_central_naturalgas,11,56.72826338789949
PJM_Rest_nuclear_1,east_north_central_uranium,11,6.248125110241913e8
NENG_Rest_naturalgas_ccavgcf_moderate_0,new_england_naturalgas,1,381.0327382619373
NENG_Rest_naturalgas_ctavgcf_moderate_0,new_england_naturalgas,1,76.82598504924552
NENG_Rest_nuclear_nuclear_moderate_0,new_england_uranium,1,7.363206854175938
NENG_Rest_naturalgas_ccs100_moderate_0,new_england_naturalgas_ccs100,1,32.77366545428718
NY_Z_A_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,2,128.16029279768512
NY_Z_A_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,2,61.15824452809993
NY_Z_A_nuclear_nuclear_moderate_0,middle_atlantic_uranium,2,8.097870824573432
NY_Z_A_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,2,24.8160209866794
NY_Z_B_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,3,101.10366596520954
NY_Z_B_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,3,75.40411553847423
NY_Z_B_nuclear_nuclear_moderate_0,middle_atlantic_uranium,3,7.674446051004953
NY_Z_B_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,3,26.938610502670652
NY_Z_C&E_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,4,329.13834581689156
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,4,57.67462829529002
NY_Z_C&E_nuclear_nuclear_moderate_0,middle_atlantic_uranium,4,8.003398373748444
NY_Z_C&E_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,4,24.747338287713976
NY_Z_D_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,5,8.840790452812444e7
NY_Z_D_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,5,65.10551418744602
NY_Z_D_nuclear_nuclear_moderate_0,middle_atlantic_uranium,5,8.544229645247427
NY_Z_D_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,5,25.508204738280323
NY_Z_F_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,6,1020.7387698620327
NY_Z_F_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,6,69.87573397599236
NY_Z_F_nuclear_nuclear_moderate_0,middle_atlantic_uranium,6,7.749077265713013
NY_Z_F_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,6,26.11306781897097
NY_Z_G-I_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,7,184.20640662459286
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,7,84.91075663839027
NY_Z_G-I_nuclear_nuclear_moderate_0,middle_atlantic_uranium,7,9.274484951643506
NY_Z_G-I_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,7,31.088724865920526
NY_Z_J_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,8,101.48714045265788
NY_Z_J_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,8,51.73542826439857
NY_Z_J_nuclear_nuclear_moderate_0,middle_atlantic_uranium,8,5.963536928924052
NY_Z_J_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,8,31.19822086918024
NY_Z_K_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,9,74.2056267776556
NY_Z_K_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,9,58.93076274214811
NY_Z_K_nuclear_nuclear_moderate_0,middle_atlantic_uranium,9,6.0750559968023445
NY_Z_K_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,9,25.35730942359567
PJM_EMAC_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,10,141.90809654560394
PJM_EMAC_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,10,70.0313361652033
PJM_EMAC_nuclear_nuclear_moderate_0,middle_atlantic_uranium,10,7.554881548017073
PJM_EMAC_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,10,30.349543653437266
PJM_Rest_naturalgas_ccccsavgcf_moderate_0,east_north_central_naturalgas_ccs90,11,31.3464017619713
PJM_Rest_naturalgas_ccavgcf_moderate_0,east_north_central_naturalgas,11,214.38090229847285
PJM_Rest_naturalgas_ctavgcf_moderate_0,east_north_central_naturalgas,11,2.744130720525503e8
PJM_Rest_nuclear_nuclear_moderate_0,east_north_central_uranium,11,8.870677484873292
PJM_Rest_naturalgas_ccs100_moderate_0,east_north_central_naturalgas_ccs100,11,37.014801866033345
