model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,base_52_1000,kg,27047275679.983242
SWITCH,CANO,2027,base_52_1000,kg,19776158255.21341
SWITCH,CASO,2027,base_52_1000,kg,20536557940.341957
SWITCH,FRCC,2027,base_52_1000,kg,75156203503.69728
SWITCH,ISNE,2027,base_52_1000,kg,29085833348.27799
SWITCH,MISC,2027,base_52_1000,kg,38363631774.47551
SWITCH,MISE,2027,base_52_1000,kg,32941980687.416916
SWITCH,MISS,2027,base_52_1000,kg,52062430937.237755
SWITCH,MISW,2027,base_52_1000,kg,44337366816.58323
SWITCH,NWPP,2027,base_52_1000,kg,16263472420.764347
SWITCH,NYCW,2027,base_52_1000,kg,9322423034.004452
SWITCH,NYUP,2027,base_52_1000,kg,12110308733.742872
SWITCH,PJMC,2027,base_52_1000,kg,13313736885.15855
SWITCH,PJMD,2027,base_52_1000,kg,17660779035.711452
SWITCH,PJME,2027,base_52_1000,kg,79205664411.96198
SWITCH,PJMW,2027,base_52_1000,kg,93649949622.39827
SWITCH,RMRG,2027,base_52_1000,kg,16516482621.291943
SWITCH,SPPC,2027,base_52_1000,kg,19650355403.35294
SWITCH,SPPN,2027,base_52_1000,kg,8383911220.114022
SWITCH,SPPS,2027,base_52_1000,kg,20243710523.910454
SWITCH,SRCA,2027,base_52_1000,kg,39249533795.96377
SWITCH,SRCE,2027,base_52_1000,kg,35774589230.03192
SWITCH,SRSE,2027,base_52_1000,kg,53040361464.01219
SWITCH,SRSG,2027,base_52_1000,kg,21340712411.090427
SWITCH,TRE,2027,base_52_1000,kg,70513072903.221
SWITCH,TREW,2027,base_52_1000,kg,7453497345.278377
SWITCH,BASN,2030,base_52_1000,kg,3458977066.8688173
SWITCH,CANO,2030,base_52_1000,kg,5066017109.936313
SWITCH,CASO,2030,base_52_1000,kg,7438634541.080579
SWITCH,FRCC,2030,base_52_1000,kg,11020314856.369251
SWITCH,ISNE,2030,base_52_1000,kg,10014119290.119402
SWITCH,MISC,2030,base_52_1000,kg,3820794032.605548
