period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,184570.70207895967,SWITCH,BASN,BASN_batteries_1,Battery,base_52_week_1000,all,MWh,2027
2027,5709.760547338487,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_52_week_1000,all,MWh,2027
2027,68980.04021220564,SWITCH,BASN,BASN_biomass_1,Other,base_52_week_1000,all,MWh,2027
2027,177075.1044082788,SWITCH,BASN,BASN_biomass_2,Other,base_52_week_1000,all,MWh,2027
2027,8469908.65818527,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_52_week_1000,all,MWh,2027
2027,2327547.788060156,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_52_week_1000,all,MWh,2027
2027,11420151.179296833,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_52_week_1000,all,MWh,2027
2027,2823860.00070239,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_52_week_1000,all,MWh,2027
2027,4034593.882653813,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_52_week_1000,all,MWh,2027
2027,71.5218582196273,SWITCH,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week_1000,all,MWh,2027
2027,122.78824081180069,SWITCH,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week_1000,all,MWh,2027
2027,29554262.358293593,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week_1000,all,MWh,2027
2027,1548.423053250833,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_52_week_1000,all,MWh,2027
2027,1536.4914259542916,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_52_week_1000,all,MWh,2027
2027,10455963.568489721,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,base_52_week_1000,all,MWh,2027
2027,3703.0424428527663,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_52_week_1000,all,MWh,2027
2027,4196.1184983591165,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,base_52_week_1000,all,MWh,2027
2027,2484.745790646751,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_52_week_1000,all,MWh,2027
2027,2708.7309966974804,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_52_week_1000,all,MWh,2027
2027,2106.296888969146,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,Wind,base_52_week_1000,all,MWh,2027
2027,2023.6335380106636,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,Wind,base_52_week_1000,all,MWh,2027
2027,1717.9191967522534,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_52_week_1000,all,MWh,2027
2027,1877.4813320926032,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_52_week_1000,all,MWh,2027
2027,652513.1086784389,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week_1000,all,MWh,2027
2027,30302494.16543487,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week_1000,all,MWh,2027
2027,858.7226286458801,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_52_week_1000,all,MWh,2027
2027,1072.040449129849,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_52_week_1000,all,MWh,2027
2027,1632.302754754289,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,base_52_week_1000,all,MWh,2027
2027,665.5047863404048,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,base_52_week_1000,all,MWh,2027
2027,472.8853419913156,SWITCH,BASN,BASN_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week_1000,all,MWh,2027
2027,1959.1397056351293,SWITCH,BASN,BASN_naturalgas_hframe_cc_moderate_0,Natural Gas,base_52_week_1000,all,MWh,2027
2027,191.15173357390302,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,base_52_week_1000,all,MWh,2027
2027,3989468.009098889,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,base_52_week_1000,all,MWh,2027
2027,96.9652212221089,SWITCH,BASN,BASN_petroleum_liquids_1,Other,base_52_week_1000,all,MWh,2027
2027,1510686.9096185693,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,base_52_week_1000,all,MWh,2027
2027,19971268.248885673,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,base_52_week_1000,all,MWh,2027
2027,4347.409495058545,SWITCH,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,base_52_week_1000,all,MWh,2027
2027,3627.2211886585046,SWITCH,BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,Solar,base_52_week_1000,all,MWh,2027
2027,2498.4113932123737,SWITCH,BASN,BASN_utilitypv_class1_moderate_2_anyQual_0,Solar,base_52_week_1000,all,MWh,2027
2027,2313.1886786191308,SWITCH,BASN,BASN_utilitypv_class1_moderate_3_anyQual_1,Solar,base_52_week_1000,all,MWh,2027
2027,2418.94142752086,SWITCH,BASN,BASN_utilitypv_class1_moderate_4_anyQual_0,Solar,base_52_week_1000,all,MWh,2027
2027,1685.3507224045975,SWITCH,BASN,BASN_utilitypv_class1_moderate_5_anyQual_1,Solar,base_52_week_1000,all,MWh,2027
2027,2481.532596396923,SWITCH,BASN,BASN_utilitypv_class1_moderate_6_anyQual_0,Solar,base_52_week_1000,all,MWh,2027
2027,1374.8453312151519,SWITCH,BASN,BASN_utilitypv_class1_moderate_7_anyQual_1,Solar,base_52_week_1000,all,MWh,2027
2027,1839.6496775026217,SWITCH,BASN,BASN_utilitypv_class1_moderate_8_anyQual_0,Solar,base_52_week_1000,all,MWh,2027
2027,1410.4850896340074,SWITCH,BASN,BASN_utilitypv_class1_moderate_9_anyQual_1,Solar,base_52_week_1000,all,MWh,2027
2027,254066.9721538987,SWITCH,CANO,CANO_batteries_1,Battery,base_52_week_1000,all,MWh,2027
2027,5160.304874388878,SWITCH,CANO,CANO_battery_moderate_0,Battery,base_52_week_1000,all,MWh,2027
2027,1359182.8181557707,SWITCH,CANO,CANO_biomass_1,Other,base_52_week_1000,all,MWh,2027
