region,marginal_price,total_demand
BASN,88.66716484185969,223174656.0
CASO,95.4039860038954,199559149.0
CANO,99.91404300258606,309235468.0
FRCC,50.151409001223456,398150391.0
ISNE,12.165722083064253,233966756.0
MISC,42.27028509404609,302266317.0
MISE,26.30235194929869,154617099.0
MISS,36.86428680431052,285422687.0
MISW,49.4742677039715,372086880.0
NWPP,135.67913530685848,372645986.0
NYCW,35.126670515649586,120232798.0
NYUP,-6.737685166085028,103480882.0
PJMC,46.59789933295555,168907776.0
PJMD,37.8654222798849,168177932.0
PJME,35.52657498421045,442681870.0
PJMW,35.47426461981671,466199508.0
RMRG,66.50464893116845,188991709.0
SPPC,52.45595815410218,124929928.0
SPPN,53.4510073306881,88318595.0
SPPS,41.929978497981836,210273247.0
SRCA,39.548349824285985,340830683.0
SRCE,32.11829887935025,332833523.0
SRSE,40.46057958913976,398994725.0
SRSG,73.4164855318349,258600147.0
TRE,60.655362188006364,648762932.0
TREW,58.13809635021579,31419683.0
