region,marginal_price,total_demand
BASN,65.9993774855202,154373402.0
CASO,70.11982456941278,141559023.0
CANO,73.94265621656132,219102255.0
FRCC,71.80484744249746,305390926.0
ISNE,95.532276558946,185912448.0
MISC,58.52088066241911,243790194.0
MISE,53.708195062008116,126030936.0
MISS,60.365572547385405,223677305.0
MISW,60.78648412349139,294141188.0
NWPP,64.68339630032978,260888430.0
NYCW,89.20141089446791,97972883.0
NYUP,69.29648755714281,85901025.0
PJMC,61.688934816773035,142659266.0
PJMD,70.91751995139695,134294097.0
PJME,75.46478100502875,361596414.0
PJMW,61.20633999354355,381430632.0
RMRG,57.380720051049764,129535560.0
SPPC,59.3002844973067,101870818.0
SPPN,58.7954305313972,67540119.0
SPPS,58.77247625145085,162787259.0
SRCA,68.23494672308996,263347390.0
SRCE,45.68428543588098,264512199.0
SRSE,67.39268890053158,303257618.0
SRSG,68.28234476873165,183293864.0
TRE,64.7937453780701,515960435.0
TREW,57.88786783057108,24676479.0
