region,marginal_price,total_demand
BASN,57.15295496717315,223174656.0
CASO,59.14659665026483,199559149.0
CANO,61.69225059311127,309235468.0
FRCC,56.39690740395094,398150391.0
ISNE,79.19456639626075,233966756.0
MISC,50.81045135680651,302266317.0
MISE,54.381912923816955,154617099.0
MISS,51.89195631224922,285422687.0
MISW,50.252686073003794,372086880.0
NWPP,78.51586126294669,372645986.0
NYCW,74.39681215640118,120232798.0
NYUP,61.07446504253922,103480882.0
PJMC,52.993963819305165,168907776.0
PJMD,60.02636015970905,168177932.0
PJME,62.39187593397244,442681870.0
PJMW,52.350269680055284,466199508.0
RMRG,49.27789892037081,188991709.0
SPPC,48.618620754540984,124929928.0
SPPN,48.292490294609024,88318595.0
SPPS,46.37980740851283,210273247.0
SRCA,57.88868640209505,340830683.0
SRCE,52.38630431676894,332833523.0
SRSE,56.19220257631432,398994725.0
SRSG,53.600548837340106,258600147.0
TRE,48.05952819487371,648762932.0
TREW,44.02828326943102,31419683.0
