region,marginal_price,total_demand
BASN,58.07496622352187,177158138.0
CASO,69.27045264329603,158791938.0
CANO,68.47083507910853,245898072.0
FRCC,71.61387537662695,334048179.0
ISNE,92.68339757153706,210413923.0
MISC,59.49739108853759,264171318.0
MISE,68.76353986425244,137137308.0
MISS,58.812903969243294,242486982.0
MISW,57.44586786527029,324181570.0
NWPP,58.092138176641384,300529644.0
NYCW,87.46827174751786,106442119.0
NYUP,66.09797565927302,92400602.0
PJMC,62.707716861071724,152682741.0
PJMD,73.52347976862382,145712440.0
PJME,75.94138193502859,389826566.0
PJMW,68.01678882312177,412215498.0
RMRG,46.274986413162154,150676430.0
SPPC,52.001846873960034,108907378.0
SPPN,50.46472374970905,74985567.0
SPPS,50.133121038595405,177543457.0
SRCA,74.95499490935111,287884867.0
SRCE,62.987746572429415,285639456.0
SRSE,66.60903339313569,333542368.0
SRSG,57.36102587996083,204888767.0
TRE,51.73625430033498,555402906.0
TREW,46.56664857527452,26667903.0
