model,line,line_name,planning_year,case,unit,start_value,end_value
TEMOA,1,BASN_to_CANO,2027,base_20_week_new,MW,100,100
TEMOA,2,BASN_to_CASO,2027,base_20_week_new,MW,5920,5920
TEMOA,3,BASN_to_NWPP,2027,base_20_week_new,MW,3350,3350
TEMOA,4,BASN_to_RMRG,2027,base_20_week_new,MW,3750,3750
TEMOA,5,BASN_to_SRSG,2027,base_20_week_new,MW,5385,5385
TEMOA,6,CANO_to_CASO,2027,base_20_week_new,MW,3675,3675
TEMOA,7,CANO_to_NWPP,2027,base_20_week_new,MW,3675,3675
TEMOA,8,CASO_to_NWPP,2027,base_20_week_new,MW,2858,2858
TEMOA,9,CASO_to_SRSG,2027,base_20_week_new,MW,4354,4354
TEMOA,10,FRCC_to_SRSE,2027,base_20_week_new,MW,3600,3600
TEMOA,11,ISNE_to_NYCW,2027,base_20_week_new,MW,760,760
TEMOA,12,ISNE_to_NYUP,2027,base_20_week_new,MW,1400,1412.74
TEMOA,14,MISC_to_MISS,2027,base_20_week_new,MW,1039,1039
TEMOA,15,MISC_to_MISW,2027,base_20_week_new,MW,1655,1655
TEMOA,16,MISC_to_PJMC,2027,base_20_week_new,MW,5244,5244
TEMOA,17,MISC_to_PJMW,2027,base_20_week_new,MW,5441,5441
TEMOA,18,MISC_to_SPPC,2027,base_20_week_new,MW,1430,1446.59
TEMOA,20,MISC_to_SPPS,2027,base_20_week_new,MW,1172,1172
TEMOA,21,MISC_to_SRCE,2027,base_20_week_new,MW,3745,3745
TEMOA,23,MISE_to_PJMW,2027,base_20_week_new,MW,2662,2662
TEMOA,24,MISS_to_SPPC,2027,base_20_week_new,MW,0,29.2292
TEMOA,25,MISS_to_SPPS,2027,base_20_week_new,MW,1697,2278.73
TEMOA,26,MISS_to_SRCE,2027,base_20_week_new,MW,4092,4092
TEMOA,27,MISS_to_SRSE,2027,base_20_week_new,MW,891,891
TEMOA,28,MISW_to_NWPP,2027,base_20_week_new,MW,200,200
TEMOA,29,MISW_to_PJMC,2027,base_20_week_new,MW,3200,3200
TEMOA,31,MISW_to_SPPN,2027,base_20_week_new,MW,5512,5512
TEMOA,32,NWPP_to_RMRG,2027,base_20_week_new,MW,400,400
TEMOA,33,NYCW_to_NYUP,2027,base_20_week_new,MW,2489,2489
TEMOA,34,NYCW_to_PJME,2027,base_20_week_new,MW,660,3166.04
TEMOA,35,NYUP_to_PJME,2027,base_20_week_new,MW,1255,1255
TEMOA,36,PJMC_to_PJMW,2027,base_20_week_new,MW,980,990.565
TEMOA,37,PJMD_to_PJME,2027,base_20_week_new,MW,1200,1235.31
TEMOA,38,PJMD_to_PJMW,2027,base_20_week_new,MW,6930,6930
TEMOA,39,PJMD_to_SRCA,2027,base_20_week_new,MW,1000,1000
TEMOA,40,PJME_to_PJMW,2027,base_20_week_new,MW,3885,3885
TEMOA,41,PJMW_to_SRCA,2027,base_20_week_new,MW,1219,1219
TEMOA,42,PJMW_to_SRCE,2027,base_20_week_new,MW,3333,3333
TEMOA,43,RMRG_to_SPPC,2027,base_20_week_new,MW,210,661.992
TEMOA,44,RMRG_to_SPPN,2027,base_20_week_new,MW,410,2014.08
TEMOA,45,RMRG_to_SRSG,2027,base_20_week_new,MW,614,614
TEMOA,46,SPPC_to_SPPN,2027,base_20_week_new,MW,1433,2504.46
TEMOA,47,SPPC_to_SPPS,2027,base_20_week_new,MW,3372,3383.52
TEMOA,48,SPPN_to_SPPS,2027,base_20_week_new,MW,0,101.562
TEMOA,49,SPPS_to_SRSG,2027,base_20_week_new,MW,1010,1024.42
TEMOA,50,SPPS_to_TRE,2027,base_20_week_new,MW,600,661.712
TEMOA,51,SPPS_to_TREW,2027,base_20_week_new,MW,220,1941.3
TEMOA,52,SRCA_to_SRCE,2027,base_20_week_new,MW,216,216
TEMOA,53,SRCA_to_SRSE,2027,base_20_week_new,MW,1400,1400
TEMOA,54,SRCE_to_SRSE,2027,base_20_week_new,MW,3196,3196
TEMOA,55,TRE_to_TREW,2027,base_20_week_new,MW,16529,16529
TEMOA,1,BASN_to_CANO,2030,base_20_week_new,MW,100,100
TEMOA,2,BASN_to_CASO,2030,base_20_week_new,MW,5920,5920
TEMOA,3,BASN_to_NWPP,2030,base_20_week_new,MW,3350,3350
TEMOA,4,BASN_to_RMRG,2030,base_20_week_new,MW,3750,3767.93
TEMOA,5,BASN_to_SRSG,2030,base_20_week_new,MW,5385,5385
TEMOA,6,CANO_to_CASO,2030,base_20_week_new,MW,3675,3675
TEMOA,7,CANO_to_NWPP,2030,base_20_week_new,MW,3675,3675
TEMOA,8,CASO_to_NWPP,2030,base_20_week_new,MW,2858,2858
TEMOA,9,CASO_to_SRSG,2030,base_20_week_new,MW,4354,4767.96
TEMOA,10,FRCC_to_SRSE,2030,base_20_week_new,MW,3600,3600
TEMOA,11,ISNE_to_NYCW,2030,base_20_week_new,MW,760,772.972
TEMOA,12,ISNE_to_NYUP,2030,base_20_week_new,MW,1412.74,5509.01
TEMOA,13,MISC_to_MISE,2030,base_20_week_new,MW,0,1089.16
TEMOA,14,MISC_to_MISS,2030,base_20_week_new,MW,1039,1039
TEMOA,15,MISC_to_MISW,2030,base_20_week_new,MW,1655,1655
TEMOA,16,MISC_to_PJMC,2030,base_20_week_new,MW,5244,5244
TEMOA,17,MISC_to_PJMW,2030,base_20_week_new,MW,5441,5456.77
TEMOA,18,MISC_to_SPPC,2030,base_20_week_new,MW,1446.59,6404.21
TEMOA,19,MISC_to_SPPN,2030,base_20_week_new,MW,0,404.665
TEMOA,20,MISC_to_SPPS,2030,base_20_week_new,MW,1172,2031.7
