model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
TEMOA,BASN,BASN_batteries_1,Battery,2027,base_20_week_new,all,MWh,311281
TEMOA,BASN,BASN_biomass_1,Other,2027,base_20_week_new,all,MWh,50112.6
TEMOA,BASN,BASN_biomass_2,Other,2027,base_20_week_new,all,MWh,163152
TEMOA,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,base_20_week_new,all,MWh,8.90731e+06
TEMOA,BASN,BASN_conventional_steam_coal_1,Coal,2027,base_20_week_new,all,MWh,1.05986e+06
TEMOA,BASN,BASN_conventional_steam_coal_2,Coal,2027,base_20_week_new,all,MWh,2.19536e+06
TEMOA,BASN,BASN_distributed_generation_1,Distributed Solar,2027,base_20_week_new,all,MWh,2.7834e+06
TEMOA,BASN,BASN_geothermal_1,Geothermal,2027,base_20_week_new,all,MWh,4.85487e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,base_20_week_new,all,MWh,2.88673e+07
TEMOA,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,2027,base_20_week_new,all,MWh,73.9156
TEMOA,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,base_20_week_new,all,MWh,1.04157e+07
TEMOA,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,base_20_week_new,all,MWh,7584.34
TEMOA,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,base_20_week_new,all,MWh,11774.6
TEMOA,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,2027,base_20_week_new,all,MWh,1463.59
TEMOA,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,base_20_week_new,all,MWh,3592.66
TEMOA,BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,Wind,2027,base_20_week_new,all,MWh,506.73
TEMOA,BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,Wind,2027,base_20_week_new,all,MWh,914.857
TEMOA,BASN,BASN_landbasedwind_class3_moderate_9_anyQual_1,Wind,2027,base_20_week_new,all,MWh,714.4
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_20_week_new,all,MWh,464761
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_20_week_new,all,MWh,3.23044e+07
TEMOA,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_20_week_new,all,MWh,98.5365
TEMOA,BASN,BASN_naturalgas_hframe_cc_moderate_0,Natural Gas,2027,base_20_week_new,all,MWh,15009.4
TEMOA,BASN,BASN_onshore_wind_turbine_1,Wind,2027,base_20_week_new,all,MWh,3.7615e+06
TEMOA,BASN,BASN_small_hydroelectric_1,Hydro,2027,base_20_week_new,all,MWh,1.62377e+06
TEMOA,BASN,BASN_solar_photovoltaic_1,Solar,2027,base_20_week_new,all,MWh,1.93118e+07
TEMOA,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,2027,base_20_week_new,all,MWh,56623.6
TEMOA,BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,Solar,2027,base_20_week_new,all,MWh,18712.4
TEMOA,BASN,BASN_utilitypv_class1_moderate_2_anyQual_0,Solar,2027,base_20_week_new,all,MWh,7418.81
TEMOA,BASN,BASN_utilitypv_class1_moderate_3_anyQual_1,Solar,2027,base_20_week_new,all,MWh,4752.07
TEMOA,BASN,BASN_utilitypv_class1_moderate_4_anyQual_0,Solar,2027,base_20_week_new,all,MWh,6882.85
TEMOA,BASN,BASN_utilitypv_class1_moderate_5_anyQual_1,Solar,2027,base_20_week_new,all,MWh,3682.14
TEMOA,BASN,BASN_utilitypv_class1_moderate_6_anyQual_0,Solar,2027,base_20_week_new,all,MWh,7106.15
TEMOA,BASN,BASN_utilitypv_class1_moderate_7_anyQual_1,Solar,2027,base_20_week_new,all,MWh,3293.71
TEMOA,BASN,BASN_utilitypv_class1_moderate_8_anyQual_0,Solar,2027,base_20_week_new,all,MWh,7678.91
TEMOA,BASN,BASN_utilitypv_class1_moderate_9_anyQual_1,Solar,2027,base_20_week_new,all,MWh,2250.59
TEMOA,CANO,CANO_batteries_1,Battery,2027,base_20_week_new,all,MWh,477363
TEMOA,CANO,CANO_biomass_1,Other,2027,base_20_week_new,all,MWh,1.29509e+06
TEMOA,CANO,CANO_biomass_2,Other,2027,base_20_week_new,all,MWh,597375
TEMOA,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,base_20_week_new,all,MWh,2.00911e+07
TEMOA,CANO,CANO_distributed_generation_1,Distributed Solar,2027,base_20_week_new,all,MWh,1.04183e+07
TEMOA,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,base_20_week_new,all,MWh,245110
TEMOA,CANO,CANO_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,base_20_week_new,all,MWh,7321.66
TEMOA,CANO,CANO_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,base_20_week_new,all,MWh,310.595
TEMOA,CANO,CANO_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,base_20_week_new,all,MWh,263.845
TEMOA,CANO,CANO_landbasedwind_class3_moderate_7_anyQual_1,Wind,2027,base_20_week_new,all,MWh,52.345
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_20_week_new,all,MWh,836034
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_20_week_new,all,MWh,4.67409e+07
TEMOA,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_20_week_new,all,MWh,5630.76
TEMOA,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2027,base_20_week_new,all,MWh,1089.65
TEMOA,CANO,CANO_naturalgas_hframe_cc_moderate_0,Natural Gas,2027,base_20_week_new,all,MWh,2400.11
TEMOA,CANO,CANO_onshore_wind_turbine_1,Wind,2027,base_20_week_new,all,MWh,2.62935e+06
TEMOA,CANO,CANO_small_hydroelectric_1,Hydro,2027,base_20_week_new,all,MWh,2.09853e+06
TEMOA,CANO,CANO_solar_photovoltaic_1,Solar,2027,base_20_week_new,all,MWh,1.53603e+07
TEMOA,CANO,CANO_utilitypv_class1_moderate_0_anyQual_0,Solar,2027,base_20_week_new,all,MWh,16649.4
TEMOA,CANO,CANO_utilitypv_class1_moderate_10_anyQual_0,Solar,2027,base_20_week_new,all,MWh,2211.87
TEMOA,CANO,CANO_utilitypv_class1_moderate_11_anyQual_1,Solar,2027,base_20_week_new,all,MWh,10798.4
TEMOA,CANO,CANO_utilitypv_class1_moderate_12_anyQual_0,Solar,2027,base_20_week_new,all,MWh,1339.13
TEMOA,CANO,CANO_utilitypv_class1_moderate_13_anyQual_0,Solar,2027,base_20_week_new,all,MWh,510.429
TEMOA,CANO,CANO_utilitypv_class1_moderate_14_anyQual_0,Solar,2027,base_20_week_new,all,MWh,214.326
TEMOA,CANO,CANO_utilitypv_class1_moderate_15_anyQual_1,Solar,2027,base_20_week_new,all,MWh,8792.81
TEMOA,CANO,CANO_utilitypv_class1_moderate_16_anyQual_0,Solar,2027,base_20_week_new,all,MWh,822.894
TEMOA,CANO,CANO_utilitypv_class1_moderate_19_anyQual_1,Solar,2027,base_20_week_new,all,MWh,4796.44
TEMOA,CANO,CANO_utilitypv_class1_moderate_1_anyQual_0,Solar,2027,base_20_week_new,all,MWh,40392.3
TEMOA,CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,Solar,2027,base_20_week_new,all,MWh,332917
TEMOA,CANO,CANO_utilitypv_class1_moderate_3_anyQual_1,Solar,2027,base_20_week_new,all,MWh,18889.4
TEMOA,CANO,CANO_utilitypv_class1_moderate_4_anyQual_0,Solar,2027,base_20_week_new,all,MWh,4472.9
