model,zone,planning_year,case,unit,value
TEMOA,BASN,2027,base_20_week_new,tons,1.64396e+07
TEMOA,BASN,2030,base_20_week_new,tons,2.66402e+06
TEMOA,BASN,2035,base_20_week_new,tons,2.75927e+06
TEMOA,BASN,2040,base_20_week_new,tons,2.99444e+06
TEMOA,BASN,2045,base_20_week_new,tons,2.80465e+06
TEMOA,BASN,2050,base_20_week_new,tons,2.27391e+06
TEMOA,CANO,2027,base_20_week_new,tons,1.88108e+07
TEMOA,CANO,2030,base_20_week_new,tons,4.67434e+06
TEMOA,CANO,2035,base_20_week_new,tons,3.48558e+06
TEMOA,CANO,2040,base_20_week_new,tons,4.2389e+06
TEMOA,CANO,2045,base_20_week_new,tons,4.39688e+06
TEMOA,CANO,2050,base_20_week_new,tons,3.95582e+06
TEMOA,CASO,2027,base_20_week_new,tons,1.95449e+07
TEMOA,CASO,2030,base_20_week_new,tons,6.48308e+06
TEMOA,CASO,2035,base_20_week_new,tons,5.04504e+06
TEMOA,CASO,2040,base_20_week_new,tons,4.93616e+06
TEMOA,CASO,2045,base_20_week_new,tons,5.2849e+06
TEMOA,CASO,2050,base_20_week_new,tons,4.49433e+06
TEMOA,FRCC,2027,base_20_week_new,tons,7.39382e+07
TEMOA,FRCC,2030,base_20_week_new,tons,1.05705e+07
TEMOA,FRCC,2035,base_20_week_new,tons,8.76464e+06
TEMOA,FRCC,2040,base_20_week_new,tons,9.27009e+06
TEMOA,FRCC,2045,base_20_week_new,tons,1.00045e+07
TEMOA,FRCC,2050,base_20_week_new,tons,9.39543e+06
TEMOA,ISNE,2027,base_20_week_new,tons,3.11798e+07
TEMOA,ISNE,2030,base_20_week_new,tons,1.00991e+07
TEMOA,ISNE,2035,base_20_week_new,tons,1.2407e+07
TEMOA,ISNE,2040,base_20_week_new,tons,1.11849e+07
TEMOA,ISNE,2045,base_20_week_new,tons,1.14758e+07
TEMOA,ISNE,2050,base_20_week_new,tons,1.09522e+07
TEMOA,MISC,2027,base_20_week_new,tons,4.36395e+07
TEMOA,MISC,2030,base_20_week_new,tons,3.64466e+06
TEMOA,MISC,2035,base_20_week_new,tons,3.01711e+06
TEMOA,MISC,2040,base_20_week_new,tons,3.01908e+06
TEMOA,MISC,2045,base_20_week_new,tons,3.40849e+06
TEMOA,MISC,2050,base_20_week_new,tons,3.32086e+06
TEMOA,MISE,2027,base_20_week_new,tons,3.14201e+07
TEMOA,MISE,2030,base_20_week_new,tons,4.65316e+06
TEMOA,MISE,2035,base_20_week_new,tons,3.08344e+06
TEMOA,MISE,2040,base_20_week_new,tons,2.95955e+06
TEMOA,MISE,2045,base_20_week_new,tons,3.10388e+06
TEMOA,MISE,2050,base_20_week_new,tons,2.73869e+06
TEMOA,MISS,2027,base_20_week_new,tons,5.1712e+07
TEMOA,MISS,2030,base_20_week_new,tons,1.46578e+07
