region,marginal_price,total_demand
BASN,96.21689266878987,154373402.0
CASO,94.01037051197633,141559023.0
CANO,112.14735311140744,219102255.0
FRCC,68.09896879910501,305390926.0
ISNE,58.914290097231095,185912448.0
MISC,85.65288656951529,243790194.0
MISE,81.58770086804215,126030936.0
MISS,63.90516570744599,223677305.0
MISW,102.54029318296551,294141188.0
NWPP,120.32886505726239,260888430.0
NYCW,82.23199726927852,97972883.0
NYUP,35.88555725765753,85901025.0
PJMC,95.79150973802327,142659266.0
PJMD,70.96921622773304,134294097.0
PJME,71.2149812839687,361596414.0
PJMW,74.81870549316369,381430632.0
RMRG,57.681767025001065,129535560.0
SPPC,72.70201789601292,101870818.0
SPPN,69.03325574606528,67540119.0
SPPS,59.077871616483286,162787259.0
SRCA,46.36245345310854,263347390.0
SRCE,81.90581933398563,264512199.0
SRSE,53.63361672122795,303257618.0
SRSG,101.91158531114885,183293864.0
TRE,106.67435362922339,515960435.0
TREW,98.77761871868742,24676479.0
