region,marginal_price,total_demand
BASN,51.95996378282837,177158138.0
CASO,57.352501479827424,158791938.0
CANO,57.497692834280855,245898072.0
FRCC,57.62565952139658,334048179.0
ISNE,90.19392060873052,210413923.0
MISC,49.68408638048551,264171318.0
MISE,54.41952887793109,137137308.0
MISS,50.42021637424431,242486982.0
MISW,48.020186822798124,324181570.0
NWPP,52.86121229820687,300529644.0
NYCW,82.05561278920963,106442119.0
NYUP,64.32214708604477,92400602.0
PJMC,52.61827792084388,152682741.0
PJMD,63.31286413698486,145712440.0
PJME,68.16691628289011,389826566.0
PJMW,53.23887886307084,412215498.0
RMRG,45.09381600649029,150676430.0
SPPC,46.64654118134092,108907378.0
SPPN,45.042389503664666,74985567.0
SPPS,44.521491894493266,177543457.0
SRCA,57.78957299333587,287884867.0
SRCE,51.923755498838304,285639456.0
SRSE,56.425664840970036,333542368.0
SRSG,50.84197962867538,204888767.0
TRE,46.177222899342645,555402906.0
TREW,42.07978082674119,26667903.0
