Constraint,CapRes_1,CapRes_2,CapRes_3
t114,1.9492188312495958e-10,1.401639421793521e-10,2.8916870487962055e-11
t115,2.338431366716665e-10,1.4956638431316855e-10,2.9445603216240794e-11
t116,2.0812376108990457e-10,1.635591396382664e-10,2.743029058029562e-11
t117,2.077186830770775e-10,2.554983999395118e-10,2.5831730662367098e-11
t118,1.752312085689277e-10,2.6910097719857217e-10,3.980525081056214e-11
t119,2.0688025304250912e-10,1.1380953586266727e-10,2.2797705714906908e-11
t120,1.6019071624357888e-10,1.1281499398078827e-10,2.1282543505747798e-11
t121,1.8727850203424277e-10,1.0236000351713905e-10,2.0846968178246687e-11
t122,9.84567190910017e-11,9.903859579752902e-11,1.678401957015968e-11
t123,1.0306746377063967e-10,9.848807043719199e-11,1.8322155616387157e-11
t124,9.601217491066073e-11,1.0154900948023427e-10,1.48362202130254e-11
t125,1.3647484056640365e-10,1.0046028558096548e-10,1.9747253180076935e-11
t126,1.618128699157642e-10,1.0350921330879281e-10,1.9959971909497027e-11
t127,1.7255775754327888e-10,1.0465244926797874e-10,2.190881089540992e-11
t128,1.291939486610276e-10,1.2884465428570289e-10,2.2488367887718626e-11
t129,1.9060984612439871e-10,1.3825192707038128e-10,2.3061784975790752e-11
t130,1.8083223785230917e-10,8.089177616078695e-11,1.5397118624842024e-11
t131,1.441190758839299e-10,7.848591861937225e-11,1.2907902084924416e-11
t132,1.3699265316201062e-10,8.229683599592832e-11,1.2725903994681684e-11
t133,1.321364955383365e-10,8.220040830968423e-11,1.1775712033455176e-11
t134,1.2461928142718786e-10,8.178128012782815e-11,1.1204563865901964e-11
t135,1.183130451764586e-10,7.686388932698177e-11,1.1048170755279106e-11
t136,1.0857274437467747e-10,7.381809805134258e-11,1.188880976246457e-11
t137,2.0929310403218652e-10,9.431921835340765e-11,1.2843907268186982e-11
t138,1.403349662370983e-10,8.678267668968784e-11,1.950904975962376e-11
t139,1.5261627883804524e-10,8.885772920910591e-11,2.1036236389302633e-11
t140,1.438061270722737e-10,8.636571739046049e-11,2.0394284752298567e-11
t141,1.3749763729584923e-10,8.109176897265962e-11,1.9769678825417188e-11
t142,1.327254705743969e-10,7.692826002096788e-11,1.8842888462003536e-11
t143,1.1862100481527703e-10,7.565201156766255e-11,1.699207781164524e-11
t144,1.1085368463542719e-10,7.495062585428422e-11,1.5287972766109314e-11
t145,1.057858302350502e-10,7.312238507995351e-11,1.3602361414545065e-11
t146,1.0312662461666397e-10,7.152282061213649e-11,1.2369980708657623e-11
