Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-5.857510409994203e-11,-5.332049686384631e-10,-7.017726723841417e-10,-3.5984964595096977e-10,-3.148743570083731e-9,-5.74288402495577e-10,-3.28669933651898e-10,-9.601942476920267e-11,-2.801173488130772e-10,-5.011401642158664e-11,-1.3051973072846568e-11
t2,-6.298265058718706e-11,-5.657171379807239e-10,-7.451264309233588e-10,-3.8100759406878995e-10,-3.359069874973067e-9,-6.090578373836206e-10,-3.483156155957967e-10,-1.0101200640001673e-10,-2.969846593760679e-10,-5.0919385117832406e-11,-1.36325975421393e-11
t3,-6.614405933711191e-11,-5.89458794753514e-10,-7.767597389428947e-10,-3.9684125696775603e-10,-3.488385748355773e-9,-6.350303374007092e-10,-3.624882021090948e-10,-1.0469252402036326e-10,-3.089400842397859e-10,-5.267514436817221e-11,-1.4225747854285398e-11
t4,-6.834510468738345e-11,-6.032675654694062e-10,-7.956940094510037e-10,-4.0597185243902043e-10,-3.5991536097347067e-9,-6.502480284878782e-10,-3.714623885911808e-10,-1.0695554592639177e-10,-3.1652562587543827e-10,-5.376807359314709e-11,-1.460220890607299e-11
t5,-6.948477821484648e-11,-6.096111117180843e-10,-8.042341770711945e-10,-4.1022811658943367e-10,-3.628629551958927e-9,-6.568016615563679e-10,-3.7500113783327556e-10,-1.079348369257348e-10,-3.19678474505627e-10,-5.420941917840156e-11,-1.4821330225823156e-11
t6,-6.958642911804927e-11,-7.080338784001027e-10,-9.027650232151769e-10,-5.026419792153089e-10,-3.626141493679708e-9,-7.551892935870413e-10,-4.661351331901989e-10,-1.3356322208807358e-10,-4.0531614184701714e-10,-5.99316551476883e-11,-1.540142483335429e-11
t7,-6.969053934338973e-11,-6.096698653027893e-10,-8.036580129353844e-10,-4.1029439631252317e-10,-3.63236530642667e-9,-6.564653370755103e-10,-3.7444832234296675e-10,-1.0804784031939007e-10,-3.1867353178507676e-10,-5.955710649267969e-11,-1.5375995725532986e-11
t8,-6.740471411480074e-11,-5.697788275239271e-10,-7.508084609145785e-10,-3.8444871726917585e-10,-3.3878054527073153e-9,-6.144800783274684e-10,-3.501495796867984e-10,-1.0207685436787374e-10,-2.9797815486319295e-10,-5.607425671744372e-11,-1.4599709558815505e-11
t9,-6.225347603937455e-11,-5.267989796179403e-10,-6.932249416486457e-10,-3.5529300843879264e-10,-3.1098468189154664e-9,-5.672777535971499e-10,-3.2380299056054353e-10,-9.51286151001021e-11,-2.758261682092961e-10,-5.1940229470222956e-11,-1.3339016681577701e-11
t10,-5.696098479847219e-11,-4.897627555611433e-10,-6.437288453344758e-10,-3.309781457182103e-10,-2.8910542372417945e-9,-5.279756638091549e-10,-3.0177098536322176e-10,-8.93198985433933e-11,-2.5709489215843284e-10,-4.8694862589815543e-11,-1.2299103476377058e-11
t11,-5.347755365890486e-11,-4.645705631387974e-10,-6.104846530377945e-10,-3.143056964677946e-10,-2.733433644022543e-9,-5.00252757998445e-10,-2.8680513370253134e-10,-8.52839503770491e-11,-2.445826514608154e-10,-4.6323791580952104e-11,-1.1563146370024867e-11
t12,-5.1484985507981716e-11,-4.473091336011594e-10,-5.878676576874811e-10,-3.0299505772108857e-10,-2.621798621426722e-9,-4.820119588147829e-10,-2.7645754883587604e-10,-8.25220989232695e-11,-2.3571773107964984e-10,-4.134897608634873e-11,-1.0631232618098644e-11
t13,-5.010554842897766e-11,-4.366636561147084e-10,-5.728757835561675e-10,-2.9579003765665196e-10,-2.560019991729749e-9,-4.700653405556051e-10,-2.696583387511053e-10,-8.072059583170014e-11,-2.3001416313680504e-10,-4.0268246188433937e-11,-1.021252269643331e-11
t14,-4.949045181513434e-11,-4.717765196409602e-10,-6.060015991301737e-10,-3.312828259167125e-10,-2.5045810411831426e-9,-5.048429227828973e-10,-3.0552101185021624e-10,-9.24246068837684e-11,-2.638195711105532e-10,-3.9672970886768163e-11,-9.944182655392136e-12
