Zone,1,2,3,4,5,6,7,8,9,10,11,Total
AnnualSum,1.845215731338335e7,14788.488546851868,9418.274748506705,1.297870265128066e6,189602.52804706985,1.4880546695878514,2.0136287595418743e6,7.453901389435433e6,1.9047221453440285e6,4.235570628153622e7,1.9098536143137395e8,2.6467715836514002e8
t1,2483.143372647046,0.00011738487993102743,7.491756741409358e-5,0.0003747807847323649,0.00014940887166716932,0.00020693233276888916,274.4924283145529,1540.7450659439019,214.83970520290634,5579.918722974079,27074.28309328196,37167.42331178888
t2,2483.1433693656513,0.00011776305744773264,7.539655670186831e-5,0.0003752676761801509,0.0001502648032548793,0.00020750985617127952,274.4924287882844,1540.745067494838,214.83970607245064,5544.778762849364,27074.283095835577,37132.28335660812
t3,2451.3378162776266,0.00011677382244014584,7.526857974241069e-5,0.00036543349598796735,0.00014748839119393644,0.0002056723874131678,274.4924274016846,1540.7450580407115,214.8396966421259,5489.254751203798,27074.283097112606,37044.953757315234
t4,1807.5686791824733,0.00011683178225902895,7.551081418664763e-5,0.0003639126928366849,0.00014782834713638547,0.00020639991351331562,274.4924275240574,1540.7450470814604,214.8396975420475,4601.041817785043,27074.283099113032,35512.97167871166
t5,1746.4399033316015,0.0001172167951472885,7.589526753321615e-5,0.00036480638004520154,0.00014847204370063173,0.0002067054720312636,274.4924277815969,1540.7450485442212,214.83969838959845,4685.546219965658,27074.283099269935,35536.347310378565
t6,2087.237756206552,0.000116150915225891,7.558833776503154e-5,0.0003657656977278937,0.0001493070218115097,0.00020669284841570606,274.4924278903109,1540.7450600893417,214.83969931048162,4947.83093553825,27074.28309850759,36139.429891047344
t7,2483.143377129286,0.00011938031738759411,7.719213506583978e-5,0.00037999972454607006,0.00015491280586843762,0.00020936079622932026,274.49243004411096,1540.7450755339448,214.83971101179057,5883.63732943259,27074.28309496008,37471.14195895758
t8,2483.143397527628,0.00011841371427575191,7.699889004399667e-5,0.00039669211353336693,0.00017970165065027993,0.00021545832812776657,274.4924359755269,1540.7450908853232,214.83974534373104,6062.6113059800045,27074.283164780893,37650.11612775781
t9,2483.1433838886296,0.00011893935190131743,7.677278152082581e-5,0.00037785533104890624,0.00015432908659750367,0.00020872974819711453,274.49243003143977,1540.7450776995067,214.83971336307044,5870.818404836517,27074.283095359307,37458.323041804775
t10,2317.197599007443,0.0001120961275637094,7.38193395068542e-5,0.00023729845774587098,0.00014607830055091405,0.00020175195097383702,274.4924242978368,1307.2032815095693,214.83966845400525,5423.825322899252,23796.64887061323,33334.207937825515
t11,2299.2877255396734,0.00010821574518665119,7.183405114503667e-5,0.00021315158665700088,0.00014254574335739829,0.00019204739039616934,274.492409487439,732.0748927164892,94.31474260479516,5147.637773405469,22607.63556612205,31155.443837670435
t12,2292.8101277971105,0.00010823389041083016,7.19224763018998e-5,0.0002130871212721343,0.00014269985817368618,0.00019127319291854003,274.49240891784723,732.0748929703801,94.31474286970733,5169.7338512009455,20428.261210582146,28991.687961554675
t13,2007.3154858926334,0.00010854015510263175,7.221408334318458e-5,0.00021328748768518235,0.00014297766385573058,0.00019156253967341972,274.49240776922454,732.0748940822164,94.31474345819323,5064.58257847713,17260.18595828182,25432.966796543147
t14,1839.9193488735339,0.00010875317931119593,7.246970509529813e-5,0.00021339066335436052,0.00014333283018203572,0.00019175635641520698,274.4924075083594,732.0748945189565,94.31474407802062,4798.019321025248,15608.90103510574,23347.722480812594
t15,1886.9973450960429,0.00010930333677758826,7.281405597062093e-5,0.00021401539928948043,0.00014387325692927187,0.00019266455482779042,274.4924033345197,732.0748963362533,94.31474458518352,4646.044095251648,16685.757188171647,24319.6814054459
t16,1891.693755951992,0.00011000995890592597,7.364434978733842e-5,0.00021492034173583633,0.00014464869795694765,0.00019473153954382026,274.4924057642656,732.0748980980649,94.31474542571034,5141.464290514396,21515.407971217355,29649.448804926673
t17,2420.5810223193357,0.00011600615768764327,7.69934271841946e-5,0.0002693992685759845,0.0001514823041121837,0.00020701397143819725,274.4924275828575,1540.7449623465163,214.8396873047115,5783.003591129261,23550.28730834518,33783.94981992299
t18,2483.14341317868,0.00014847858053888585,8.660738986404783e-5,0.00040877748610650453,0.00020116378656740563,0.00022270284453853448,274.49244206953676,1540.7451065266575,214.83976844566823,6011.288063638239,27074.283120154603,37598.79298174347
t19,2483.1434139991306,0.00014950206084364342,8.674735686410885e-5,0.0004094406430687018,0.00020454828969630292,0.00022236193099936015,274.4924422312544,1540.7451069699057,214.83977001883989,6010.719587127446,27074.283119602504,37598.224512549365
t20,2483.143413837633,0.00014955969318291882,8.681857776423189e-5,0.0004093960533896176,0.00020472992554401947,0.0002222638277659837,274.49244211871957,1540.7451070484192,214.8397701184983,6012.693208504874,27074.28311948984,37600.198133886064
t21,2483.1434146771476,0.00014890301204100866,8.654136348356982e-5,0.0004086797577262126,0.00020391875427281446,0.00022194151316265147,274.49244172717516,1540.7451063549895,214.83976985755075,6022.823694720401,27074.283119513195,37610.32861683486
t22,2483.1434174098467,0.00014935440214894864,8.654419514236554e-5,0.0004086270273430823,0.00020397728289314312,0.00022188460614990188,274.4924417086354,1540.7451060168464,214.83976958419169,6008.107229791474,27074.28311389268,37595.61214879119
t23,2483.143414442964,0.00014894751202731543,8.643518158594484e-5,0.0004081760645565229,0.00020336707486631506,0.0002216060021918382,274.4924415998867,1540.7451049018596,214.83976893511604,6011.542391687877,27074.283117872365,37599.0473079719
t24,2483.143413410097,0.00014782580405381658,8.576707101976511e-5,0.00040629022879337933,0.00019937279396445464,0.00022089393373771164,274.4924410001164,1540.7451030451052,214.8397670620059,6008.71612229739,27074.28311526351,37596.221022228056
t25,2483.143388196107,0.00012302271571505878,7.95115694033827e-5,0.00038436757819832596,0.00016046860420033048,0.00021131405907675284,274.49243175373255,1540.7450825584338,214.83971892986295,5987.460159745745,26795.114944134773,37295.79668400318
t26,2483.1433813283356,0.0001205805780283879,7.835917025740019e-5,0.000379406888128061,0.0001547913329650978,0.00020995869555884582,274.4924305184788,1540.745077203217,214.8397131008238,5527.687096447248,25346.874257285774,35387.78289898054
t27,2483.1433754402674,0.00011984781504006955,7.744047594691925e-5,0.0003769660091459546,0.00015314045829017582,0.00020893450827962808,274.49242972744395,1540.745072467181,214.83971054652218,5136.450476532596,24425.746803947874,34075.418804991146
t28,2483.1433839054557,0.00011905919183509483,7.653520849631746e-5,0.0003757342285141419,0.00015179232163622832,0.00020826652372567996,274.49242886658624,1540.745066871878,214.8397086719433,5143.754028524122,23952.250294644822,33609.225842872285
t29,2483.1433826362486,0.00011508046931861932,7.405138805792877e-5,0.0003626334460711771,0.00014605883766127895,0.00020495562971254536,274.49242612246053,1540.7450487520791,214.8396974048536,5200.982409512965,24119.750213537267,33833.95408074564
t30,2483.1433821937303,0.00011404003588255898,7.271081628329247e-5,0.0003596254403167416,0.0001439173162342983,0.00020385436669318063,274.49242528813716,1540.745040125306,214.8396950550642,5198.328371941562,25344.15942926004,35055.70923801181
t31,2483.143372292377,0.00011170796639543459,7.04091800294068e-5,0.0003493172243614991,0.000140047539393134,0.00020104887330315126,274.49242369886696,1540.745018372309,214.83968949096464,5720.262067080624,27074.28302454045,37307.766468006375
t32,2483.1433824180112,0.00011234629456559079,6.962939068408994e-5,0.0003476975379019769,0.00014008959827799906,0.00020082968776920655,274.4924230311334,1540.744995606523,214.83969278950337,5307.459892403478,27074.283025895675,36894.96428273684
t33,2413.074433377186,0.00010279666892355131,6.38338809800525e-5,0.0002129195266514048,0.00012721851928332515,0.00019035002720078193,274.49241483214763,1112.1953358422634,214.8396507407047,4961.964367079121,24621.287768621216,33597.85466761126
t34,1636.8233641346121,7.982980178839746e-5,5.335780559456493e-5,0.000129882346842196,9.959624747949476e-5,0.00012090620587778579,149.5983911780508,126.12132995235292,94.31469149547398,4040.2044706894467,14332.501941723442,20379.564672745786
t35,1371.7629730641213,7.414374608822855e-5,5.0820965558045185e-5,0.00012387880039669267,9.265143870022094e-5,0.00010622342530599613,149.5983898161339,126.12132169734156,94.31468567508774,3388.368037819129,10444.466593172518,15574.632448962708
t36,1362.4877471791651,7.283800514457575e-5,4.979486595059066e-5,0.00012196952304881532,9.074811342201734e-5,0.00010446772125768323,149.59838919957335,126.12131815169991,94.31468322367374,3256.1425043958247,10444.46658955867,15433.131671526835
t37,1357.122590039562,7.229517125345816e-5,4.918465292601272e-5,0.00012098180140624548,8.972661686798298e-5,0.00010395399123205916,149.59838879682275,126.12131599937796,94.31468188632763,3274.2494035578366,10444.466587607269,15445.87340402943
t38,1354.2515429582388,7.199034696091575e-5,4.8776994952619325e-5,0.00012035480467080784,8.90850218339983e-5,0.00010368574213808353,149.5983884296445,126.12131445880803,94.31468110905062,3166.8758692223373,10444.466586265764,15335.628816336754
t39,1353.437194927331,7.227915535999259e-5,4.863068548946455e-5,0.00012020344652579362,8.916807656705574e-5,0.00010450913118014272,149.5983875292619,126.12131265961632,94.31468099554397,3325.0612867267037,10444.466585246344,15492.999882875296
t40,1353.223576814353,7.645675853969586e-5,5.016055676687147e-5,0.00012689192000823625,9.767922395083787e-5,0.00013023780830367321,149.59839277829883,126.12131766780001,94.31468406488139,3339.3077018801496,10444.466584803398,15507.032739435148
t41,1571.8552084372927,8.714010949456953e-5,5.3833843794422095e-5,0.0001670616071563922,0.0001153058544541294,0.00018342232583391425,274.49240938677127,285.9891591690186,214.83964562538813,4521.561032523819,17786.378365681525,24655.116427587556
t42,2390.552541192143,0.00010250916499733097,6.010003543092036e-5,0.00020211511861369894,0.00011709041305205178,0.0001871104138474296,274.49241173593373,285.98923047599726,214.83966149140417,5418.7481838313315,24073.339108944332,32657.961806596286
t43,2451.7413241170807,0.00010286596832452248,6.0210257977921084e-5,0.00020446130164459683,0.00011648677606207769,0.0001867301785446231,274.49241138835015,285.9892292406939,214.83966100847067,5289.797421663942,24073.339116069037,32590.199834242056
t44,2439.924354323103,0.00010256219128936388,5.996577469999341e-5,0.00020350870648959388,0.00011592759705464374,0.0001860936113799494,274.49241084039056,285.9892272085282,214.83966026022057,5185.428795475336,24073.339112595175,32474.014228760636
t45,2434.0981223269764,0.00010221131872438795,5.965849132106213e-5,0.0002025925315070031,0.00011522569491257186,0.00018548425288733849,274.4924102789064,285.98922509713867,214.83965956504338,5205.562190624979,24073.3391074756,32488.321380540932
t46,2372.8080407988164,0.00010179635299902239,5.923944234196444e-5,0.00020120742016334334,0.00011435547640106901,0.00018467290166151513,274.4924095655104,285.98922239300134,214.83965857427543,5398.8715539481655,24073.339102550974,32620.340649102334
t47,2158.563482254402,0.00010129464897304528,5.870902903699526e-5,0.0001996716579172175,0.00011352994068690022,0.00018378142312806096,274.4924088168782,285.9892193355285,214.8396574313687,5064.363233961822,24073.339100404617,32071.587759191316
t48,1745.269777950482,0.00010067032323510891,5.8037808120015025e-5,0.00019739281423174644,0.00011258179548064719,0.00018267344727632362,274.49240787179644,285.9892155827655,214.83965622595912,4804.597685667196,24073.339096676023,31398.528491330413
t49,1371.9899716346158,9.942901246267846e-5,5.692233119476937e-5,0.0001884376962655362,0.00011107321617333634,0.00018072088752971955,274.49240627088835,285.98920957893785,214.8396544522893,3946.000250345959,22934.275027647243,29027.587156513076
t50,1333.0139756795832,8.573716852232844e-5,5.096561715303018e-5,0.00012804590822919896,9.813858855523612e-5,0.00015225955050779296,149.59840173338137,126.12130953278306,94.31469183652405,3449.679096053573,21797.38424266448,26950.11223264716
t51,1333.0139733684327,8.311484141671829e-5,4.946836578667082e-5,0.00012585322224287267,9.560142426253798e-5,0.00014919897684032227,149.5983991663806,126.12130598878005,94.31468996611304,3163.465267877763,20659.17767637711,25525.69181598141
t52,1333.0139722892538,8.211553524796118e-5,4.8583945409681516e-5,0.00012499510931715085,9.43528610701631e-5,0.00014810605718917072,149.5983985409999,126.12130386561037,94.31468918136622,3083.26514720099,17754.77481883356,22541.088828065287
t53,1333.0139714105387,8.136269991149761e-5,4.773989880568328e-5,0.00012431597879331875,9.318172410216475e-5,0.00014706236165763325,149.5983977367705,126.12130202710503,94.31468838980116,3336.992419715817,17169.62766689548,22209.66893983818
t54,1333.0139706750053,8.082281615618127e-5,4.692892948873968e-5,0.00012368527281760326,9.209871468641351e-5,0.00014598397528871792,149.59839663786494,126.12130031730263,94.31468757692505,3969.7148104211697,19271.24201363246,24944.00566878044
t55,1333.0139708749118,8.138921417185014e-5,4.6381268134030735e-5,0.00012349962989445615,9.150800734015272e-5,0.0001456201834595898,149.5983973468722,126.12129927527388,94.31468728745018,4420.146640391573,21264.23767294145,27387.433156515835
t56,1333.013985025928,8.99081277704247e-5,4.910402572886993e-5,0.00014094152809194035,9.881253355185086e-5,0.00016589501052383405,274.49239421195017,126.12146566451327,214.8394662992505,4680.729486401604,21803.24090112388,28432.43824338835
t57,1333.0139707556323,7.700257054271326e-5,4.354416725742175e-5,0.00012086439638894805,8.757062094505367e-5,0.0001411288662836178,149.59840604852698,126.1212956837974,94.31468664959608,4368.5318221163125,19722.737642135704,25794.31829350019
t58,1333.0139680188472,6.429841153112309e-5,3.878980195247461e-5,0.00011260171514783463,7.707129343222777e-5,0.00011480912012966982,149.59838240010149,126.12128780974987,94.31467596656532,3940.881578275445,10444.466556987165,16088.396857028216
t59,1333.0139675708194,5.101571371294884e-5,3.261529051321733e-5,9.817121306412398e-5,6.152032067892231e-5,7.512961973537008e-5,149.5983678150619,126.12127276248383,94.31466843155755,2907.6816042881655,10444.466496769366,15055.196696089613
t60,1333.0139675571415,5.0727292071764713e-5,3.229180440949864e-5,9.771795301915625e-5,6.085049307618677e-5,7.453733902753113e-5,149.59836728337325,126.12127188567047,94.3146665109646,2631.1700469788116,10444.466496714998,14778.685133055842
t61,1333.013967683272,5.077638969333693e-5,3.227928476174747e-5,9.77039739352921e-5,6.06973628084514e-5,7.446581128167957e-5,149.59836726321,126.12127179024648,94.31466627769237,2618.226013847522,10444.466496682184,14765.74109946695
t62,1333.0139677779118,5.1017652721372004e-5,3.24775214988882e-5,9.786808649538816e-5,6.0857299861285084e-5,7.472312750849638e-5,149.5983674973074,126.12127219978916,94.3146665740083,2498.9763470741036,10444.466497081654,14646.491435148462
t63,1333.0139678128603,5.135463775264434e-5,3.283907670127124e-5,9.808969746054051e-5,6.12430689394222e-5,7.527886401938414e-5,149.59836794741935,126.12127309662138,94.31466720965501,2460.8447351965215,10444.466497892285,14608.359827960707
t64,1333.0139683884895,5.216694304932751e-5,3.364243257748072e-5,9.874487473872204e-5,6.234214876457255e-5,7.644445072963638e-5,149.5983690025439,126.12127508461684,94.31466988038187,2632.1476107876683,10444.46649915429,14779.66271563884
t65,1333.0139707634048,6.985409197901322e-5,4.1929369052415944e-5,0.00011619405660004052,8.209739291529401e-5,0.000122198330679951,149.5983869749887,126.12129621041588,94.31467989887894,3515.384469496513,10444.466567373194,15662.899802990636
t66,1653.6335137341212,9.424694300973926e-5,5.247411834034786e-5,0.00016529544678370097,0.00010366578997149705,0.0001741390593383043,274.4924012843227,285.98917431119025,214.83963999677206,4781.433094148651,24073.339012776672,31283.72742607309
t67,1887.0960483732408,9.682653711895643e-5,5.435280317004757e-5,0.00017172599583459565,0.00010584484724529263,0.00017720646211631595,274.492403454861,285.9891830447245,214.8396413607578,4696.447526079038,24073.33908250937,31432.204490778637
t68,1899.108957717246,9.767593093009568e-5,5.532208163904803e-5,0.00017370882437762358,0.00010672850717177268,0.0001789095059756257,274.4924054027652,285.9892010531692,214.83964628903772,4829.618591227289,24073.33908495446,31577.388498988817
t69,1441.3145197711494,9.831329946406188e-5,5.609872544798494e-5,0.0001742984325902655,0.00010788857337402443,0.00018055049305938976,274.4924062960238,285.9891927992891,214.83964380698214,4246.560077409268,24073.339086075986,30536.535543308222
t70,1333.014007146305,9.886311414729718e-5,5.671779725290546e-5,0.00017475713239623145,0.00010880978791658955,0.00018181133058281743,274.49240733368487,285.9891959370749,214.83964372800864,4031.5132051837104,24073.339088057703,30213.18816834565
t71,1333.0140059999972,9.932721958210709e-5,5.7228222612409905e-5,0.00017536123104085904,0.00010948806980867951,0.00018294032264334139,274.492408269615,285.9891987744692,214.83964446494048,3734.9599125176105,24073.339089819685,29916.634884191382
t72,1333.0140024461152,9.972116429828476e-5,5.764610042292907e-5,0.00017589977922371355,0.00011020449054053064,0.00018362193542506637,274.4924090852847,285.98920140294706,214.8396427511753,3407.377697880586,24073.339091552123,29589.0526722117
t73,1333.0140024475893,0.00010016470575237043,5.8026396468405276e-5,0.0001761954754456578,0.0001109074247838826,0.00018449252985012216,274.49240972951327,285.98920688677754,214.83964277195045,3136.285847253912,24073.33909325793,29317.960832134206
t74,1333.0140004470063,0.00010025840623042385,5.8192022993527866e-5,0.00017401858366202104,0.00011116160995500618,0.00018490935322436862,274.4924099468245,285.98919588745,214.83963981154858,2969.2217454517386,24073.339093129925,29150.896713214468
t75,1333.0140002408605,0.00010049812299897114,5.835208554327475e-5,0.0001740771233070563,0.00011163720060361716,0.0001854786480183612,274.49241034726305,285.9892003411614,214.8396386216859,3231.6551691797035,24073.339092290193,29413.33014106405
t76,1333.0139999993778,0.00010082495225660893,5.855357536176452e-5,0.00017505377307632352,0.0001121929103079866,0.00018603969766499065,274.49241086799776,285.98920233209094,214.83964103187364,3611.7910920578715,24073.338885583922,29793.46586453804
t77,1333.0139728776894,0.00010090901291768811,5.8604934766188563e-5,0.000175453864624505,0.00011234445274977125,0.00018579424601654189,274.4924109955257,285.98920399959917,214.83963307770273,4011.1141660005333,24073.33884700461,30192.78886706217
t78,1333.013971811216,0.0001009844762179749,5.8589525790568424e-5,0.0001765967418334263,0.00011241952844097916,0.00018592332495503215,274.492411153282,285.98921244158385,214.839631146759,4289.471414094689,24073.338844567603,30471.146119728728
t79,1333.0139725248246,0.00010103938578025313,5.8371309276665585e-5,0.00017734600619680324,0.00011219114374294348,0.00018517569849711213,274.4924113420392,285.98921574458933,214.83963378376225,4628.387746097187,24073.339012184777,30810.062625800725
t80,1333.0139973311138,0.00010026428548575055,5.776204119116595e-5,0.00017052358446903833,0.00011149192348071741,0.0001849375982074415,274.49241047130175,285.9892136085058,214.83964152084312,4673.967579141901,24073.339095431376,30855.642562484474
t81,1333.013978893053,9.459220176961925e-5,5.505385202509825e-5,0.00013755634601305086,0.00010594406971421257,0.00017249162328935853,274.4924008953358,126.1213510296853,94.31471466196248,4355.89471190534,23254.082579577742,29437.92030260121
