Resource,NENG_Rest_conventional_steam_coal_1,NENG_Rest_natural_gas_fired_combined_cycle_1,NENG_Rest_natural_gas_fired_combined_cycle_2,NENG_Rest_natural_gas_fired_combustion_turbine_1,NENG_Rest_natural_gas_fired_combustion_turbine_2,NENG_Rest_nuclear_1,NY_Z_A_natural_gas_fired_combined_cycle_1,NY_Z_A_natural_gas_fired_combustion_turbine_1,NY_Z_A_natural_gas_steam_turbine_1,NY_Z_B_natural_gas_fired_combined_cycle_1,NY_Z_B_natural_gas_fired_combustion_turbine_1,NY_Z_B_natural_gas_steam_turbine_1,NY_Z_B_nuclear_1,NY_Z_C&E_natural_gas_fired_combined_cycle_1,NY_Z_C&E_natural_gas_steam_turbine_1,NY_Z_C&E_nuclear_1,NY_Z_D_natural_gas_fired_combined_cycle_1,NY_Z_D_natural_gas_fired_combined_cycle_2,NY_Z_F_natural_gas_fired_combined_cycle_1,NY_Z_F_natural_gas_fired_combined_cycle_2,NY_Z_F_natural_gas_fired_combustion_turbine_1,NY_Z_G-I_natural_gas_fired_combined_cycle_1,NY_Z_G-I_natural_gas_fired_combined_cycle_2,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,NY_Z_J_natural_gas_fired_combined_cycle_1,NY_Z_J_natural_gas_fired_combined_cycle_2,NY_Z_J_natural_gas_fired_combustion_turbine_1,NY_Z_J_natural_gas_fired_combustion_turbine_2,NY_Z_K_natural_gas_fired_combined_cycle_1,NY_Z_K_natural_gas_fired_combined_cycle_2,NY_Z_K_natural_gas_fired_combustion_turbine_1,NY_Z_K_natural_gas_fired_combustion_turbine_2,PJM_EMAC_conventional_steam_coal_1,PJM_EMAC_natural_gas_fired_combined_cycle_1,PJM_EMAC_natural_gas_fired_combined_cycle_2,PJM_EMAC_natural_gas_fired_combined_cycle_3,PJM_EMAC_natural_gas_fired_combustion_turbine_1,PJM_EMAC_natural_gas_fired_combustion_turbine_2,PJM_EMAC_natural_gas_steam_turbine_1,PJM_EMAC_nuclear_1,PJM_EMAC_nuclear_2,PJM_Rest_conventional_steam_coal_1,PJM_Rest_natural_gas_fired_combined_cycle_1,PJM_Rest_natural_gas_fired_combined_cycle_2,PJM_Rest_natural_gas_fired_combustion_turbine_1,PJM_Rest_natural_gas_fired_combustion_turbine_2,PJM_Rest_natural_gas_fired_combustion_turbine_3,PJM_Rest_natural_gas_fired_combustion_turbine_4,PJM_Rest_nuclear_1,NENG_Rest_naturalgas_ccavgcf_moderate_0,NENG_Rest_naturalgas_ctavgcf_moderate_0,NENG_Rest_nuclear_nuclear_moderate_0,NENG_Rest_naturalgas_ccs100_moderate_0,NY_Z_A_naturalgas_ccavgcf_moderate_0,NY_Z_A_naturalgas_ctavgcf_moderate_0,NY_Z_A_nuclear_nuclear_moderate_0,NY_Z_A_naturalgas_ccs100_moderate_0,NY_Z_B_naturalgas_ccavgcf_moderate_0,NY_Z_B_naturalgas_ctavgcf_moderate_0,NY_Z_B_nuclear_nuclear_moderate_0,NY_Z_B_naturalgas_ccs100_moderate_0,NY_Z_C&E_naturalgas_ccavgcf_moderate_0,NY_Z_C&E_naturalgas_ctavgcf_moderate_0,NY_Z_C&E_nuclear_nuclear_moderate_0,NY_Z_C&E_naturalgas_ccs100_moderate_0,NY_Z_D_naturalgas_ccavgcf_moderate_0,NY_Z_D_naturalgas_ctavgcf_moderate_0,NY_Z_D_nuclear_nuclear_moderate_0,NY_Z_D_naturalgas_ccs100_moderate_0,NY_Z_F_naturalgas_ccavgcf_moderate_0,NY_Z_F_naturalgas_ctavgcf_moderate_0,NY_Z_F_nuclear_nuclear_moderate_0,NY_Z_F_naturalgas_ccs100_moderate_0,NY_Z_G-I_naturalgas_ccavgcf_moderate_0,NY_Z_G-I_naturalgas_ctavgcf_moderate_0,NY_Z_G-I_nuclear_nuclear_moderate_0,NY_Z_G-I_naturalgas_ccs100_moderate_0,NY_Z_J_naturalgas_ccavgcf_moderate_0,NY_Z_J_naturalgas_ctavgcf_moderate_0,NY_Z_J_nuclear_nuclear_moderate_0,NY_Z_J_naturalgas_ccs100_moderate_0,NY_Z_K_naturalgas_ccavgcf_moderate_0,NY_Z_K_naturalgas_ctavgcf_moderate_0,NY_Z_K_nuclear_nuclear_moderate_0,NY_Z_K_naturalgas_ccs100_moderate_0,PJM_EMAC_naturalgas_ccavgcf_moderate_0,PJM_EMAC_naturalgas_ctavgcf_moderate_0,PJM_EMAC_nuclear_nuclear_moderate_0,PJM_EMAC_naturalgas_ccs100_moderate_0,PJM_Rest_naturalgas_ccccsavgcf_moderate_0,PJM_Rest_naturalgas_ccavgcf_moderate_0,PJM_Rest_naturalgas_ctavgcf_moderate_0,PJM_Rest_nuclear_nuclear_moderate_0,PJM_Rest_naturalgas_ccs100_moderate_0
t1,5483.759875242427,0.000403593306720616,36926.772500801766,0.0002668142716312986,0.0002022089587656745,34695.86986300382,0.0006102597110038135,0.00035484320040429584,0.0006848345627556332,0.0007119598388685736,0.0,0.0001487316992244292,0.00031479452799501335,0.00571720951687722,0.00036630669608763534,28714.17975206659,0.0005400912760968838,0.001020075201274265,0.0014068444918104448,0.0005258057609413217,0.0,5173.244703328869,0.0002478104888333327,0.00015548602348250832,0.00026314471538248777,5901.47796076272,23136.309521430765,0.00018977771415016768,0.00037983264199701347,0.0010340403780726612,4048.9921003261074,0.0002077510701967423,0.00037272133977345184,0.0,0.0002145601963461251,0.00042978232856428795,0.00015310001670803094,0.00016896092884336752,0.0001791578598996604,0.0001855916175973068,36086.5991722875,0.00045403984151446374,212348.46690260855,0.00029093899622254,127982.61114578963,0.00021193237713137676,0.0002529038769230335,0.0001311503442777574,0.0001556991625166727,235212.25183303628,0.0003862415913543965,0.00025775227588392745,0.00011488624793145343,9.210666767403733e-5,0.0003177736853999364,0.00024459340001090535,9.842514388787478e-5,0.00012596252159905848,0.0003905739703848303,0.00016067507603203485,0.00010243878595083674,9.606195677179937e-5,0.0006303055393976268,0.00034951757542426475,0.00014018513243358423,0.00015948217517205006,0.0007916737541972335,0.00046400733094894366,0.00012297159385880587,9.491624657291097e-5,0.0017051642367065458,0.00026215408892256117,0.00010054587134662104,9.922842032217245e-5,0.00033115583002228503,0.00021529255852719236,0.00014747866620424402,0.00013312562909963444,0.00040680134649772286,0.00019469111895010206,9.221327887884228e-5,0.00010345997085506838,0.0013242763282803902,0.0005357605084498383,0.0001064280837514827,8.979940323969836e-5,105162.4320458643,0.00015057563402893495,9.305032443962466e-5,7.903734740598756e-5,0.00013405316730180183,0.0022954742296154066,0.00017937889922014008,0.00015413254725870213,0.0001852667962009612
t2,5483.759875969704,0.00040743388385718906,36926.77242638525,0.0002680238665650576,0.00020372503427377984,34695.86986380475,0.0006151827407780909,0.00035569083922831784,0.0006857916059702431,0.0007203080662524182,0.0,0.0001488622921980717,0.0003151564272479486,0.005723482972888961,0.0003668496761698522,28714.179752909604,0.0005418983045842272,0.0010313990250358364,0.001410085856919442,0.0005303149536767577,0.0,5173.244707779189,0.0002489616116781896,0.00015570129772585686,0.0002635053808708964,5901.477976672699,23136.30952916496,0.00019037885541083567,0.0003823418631478433,0.0010348424154352667,4048.9921097137467,0.0002085480604151147,0.00037533298965752296,0.0,0.00021422744384067514,0.00043041298443613626,0.00015310681128975596,0.00016890587179973807,0.00017899192503686284,0.00018561481521383154,36086.599172430964,0.00045413360460957753,212348.46690776793,0.00029695093475193914,127982.61117233017,0.00021241376992142176,0.00025429858626124243,0.00013139210123863906,0.0001563142659746989,235212.25183360884,0.00038966956078924836,0.00025902220882159936,0.00011495600530498124,9.233988986357929e-5,0.0003182101398863506,0.00024455658985001355,9.850544130976269e-5,0.00012626073474648582,0.00039133153796353464,0.00016046600222653903,0.00010252962888791107,9.622149180261567e-5,0.0006324030361708852,0.00034977988544785315,0.00014028385347834678,0.00015992043836758835,0.0007928506534308372,0.0004658309701130517,0.00012303055314842425,9.513767400067802e-5,0.001707862051984994,0.0002625900618681003,0.00010061191318691271,9.939695577592997e-5,0.00033309838264110027,0.00021610084754203573,0.0001475834098922489,0.00013343565854463668,0.00040845758165897075,0.00019551020340804464,9.226428745174791e-5,0.00010367289818128308,0.0013263863657580132,0.0005364400989549788,0.00010645558711244594,8.992616626872892e-5,104500.16366780047,0.00015075806976127805,9.31163686071948e-5,7.907167747351513e-5,0.00013468864445937258,0.0022988600025182094,0.0001794828928471414,0.00015422386656433246,0.00018605588591676415
t3,5483.7598755325225,0.00040331738173285153,36327.346266371176,0.0002629359596040998,0.00020379074464034393,34695.86986310566,0.0006103804018755093,0.0003496698420974821,0.0006843398992548167,0.0007219214425831484,0.0,0.00014872696748210461,0.0003151665661897744,0.0055678620856989295,0.00035774118521582056,28714.179752287753,0.0005124211166978134,0.0010322077521430736,0.0013966485681819313,0.000528494512164526,0.0,5173.244699952107,0.00024787678797258693,0.00015519692547727023,0.0002590873691785842,5901.477910575419,23136.309437678014,0.00019017694959442034,0.0003733848816591908,0.0009612215178252924,4048.9920467749484,0.00020804019504985753,0.0003714757736355128,0.0,0.0002139193528753659,0.0004284066456204731,0.0001530523929713964,0.00016878642967538173,0.00017875103632630665,0.00018555601344658366,36086.5991724472,0.00045421397334645766,212348.46690858025,0.00029693903798016987,127982.61119241526,0.00021260362283160504,0.00025537976633772957,0.0001315692184984847,0.0001567710238595202,235212.25183395427,0.00038548086399290874,0.0002535799418050061,0.0001148083084071295,9.201461954568353e-5,0.00031689666322475945,0.00023950140387811166,9.848349165519858e-5,0.00012607909665155308,0.00039010976226057977,0.00015779779718812678,0.00010251967898448983,9.609325673136862e-5,0.0006295071426599871,0.0003320644071558966,0.00014007400695269383,0.0001588783528753765,0.0007882117496486512,0.00044681243831288234,0.0001228362417865215,9.473174440571361e-5,0.001704221972968582,0.00024685785307711574,0.00010045984129592922,9.88478920139639e-5,0.0003310123992488057,0.00020588844238441178,0.00014734690424187186,0.00013263802033168927,0.00040583806056717497,0.00018669479769641839,9.211737336673824e-5,0.00010315627464818192,0.0013223498514666908,0.0005036719366392862,0.00010626067660930099,8.946535240670803e-5,103453.72545648116,0.00015066320011118992,9.31855009359919e-5,7.908989973080848e-5,0.00013516272001763615,0.0022997634371944515,0.0001791592691640783,0.00015428091641519375,0.00018657210989473603
t4,5483.759876203721,0.00040692065029096535,24194.494068543623,0.0002638729305067295,0.00020510830583856394,34695.86986395435,0.0006124690630915701,0.000349196716169287,0.0006846093564527044,0.000726969321159126,0.0,0.00014880048057461017,0.00031538015884670356,0.005539544546777157,0.0003574267439270976,28714.17975286533,0.0005114656993083856,0.0010397737264777281,0.0014039742327804398,0.0005321172438085447,0.0,5173.244701100696,0.00024852800034123217,0.00015532907386842253,0.0002589886412456406,5901.477845046833,23136.30930352352,0.0001901997857461676,0.00037092064875247595,0.0009633489764044582,4048.9920569589353,0.00020852965397004903,0.0003735637415899257,0.0,0.00021416672159173394,0.0004323635079517654,0.00015329363961268967,0.00016919104306243753,0.00017892109559555517,0.0001862993937100476,36086.599174051895,0.00045516628019263755,212348.46691199753,0.00029923701852965654,127982.61121402559,0.00021359651152691846,0.0002569592754615404,0.00013183026891494786,0.00015732654596768825,235212.25183466723,0.0003872989732245749,0.00025452565540449117,0.0001148621386299856,9.215926291857937e-5,0.0003166281329132216,0.00023897728657542086,9.852175391321369e-5,0.00012614540648604082,0.000389886065523222,0.0001574653952128426,0.00010256570258774097,9.61089666483211e-5,0.0006300165467821799,0.00033152503165576383,0.00014010843898893524,0.00015896502827482704,0.000788316898969594,0.0004465037418930948,0.00012286916408754615,9.47624126888819e-5,0.0017057560111383423,0.00024808680389188997,0.00010050687434859203,9.892602623708451e-5,0.0003317486154053967,0.00020562531429199607,0.00014737091802490435,0.00013265909392787977,0.00040472477675094636,0.00018338805414723814,9.205084367044166e-5,0.00010293316951484473,0.0013235158306259035,0.0005045775380962586,0.00010626177462581358,8.949330039541737e-5,86713.94155511809,0.0001522040473868126,9.332760310216017e-5,7.932124420388779e-5,0.00013586118546784215,0.002302770497219871,0.00018033442001935202,0.00015444209000334928,0.00018755616417655675
t5,5483.759876542349,0.0004093710749233381,23042.425164030614,0.0002642645119004324,0.00020612864748633067,34695.86986447494,0.0006165822920093611,0.00034989761911755936,0.0006853034686164404,0.0007324235818950053,0.0,0.00014900052507634112,0.0003157337689437552,0.005554298082252407,0.00035803360666327046,28714.179753321852,0.0005137068475132015,0.0010475819902060536,0.0014053690895473436,0.0005351825652784277,0.0,5173.244704718408,0.0002492806112478718,0.0001554803100943839,0.0002590403548765396,5901.477857215146,23136.309317193056,0.0001903816613026916,0.0003722538427812593,0.0009686476154708851,4048.992065071807,0.00020884572734269541,0.00037517944556530363,0.0,0.00021330816322834458,0.00042267480418564695,0.00015308375255998003,0.00016874457799191247,0.00017835664485181158,0.0001859104650283562,36086.599173353585,0.0004549185042289127,212348.4669113254,0.00030020464252710367,127982.61121436697,0.00021413325922817214,0.0002580395848950329,0.00013206146820928443,0.00015773176127555658,235212.25183498827,0.00038674846222629925,0.0002547992535244988,0.00011492826791532792,9.220361080325927e-5,0.0003172763442809033,0.00024007701075312904,9.859633934695978e-5,0.00012628379734687061,0.00039066297205275833,0.00015827981756873615,0.00010264000107168143,9.617785545890369e-5,0.0006307031617209684,0.00033232097381117676,0.00014020442872949063,0.00015916033635961512,0.0007895277966397415,0.0004473749167271653,0.00012299503702352404,9.482005273788554e-5,0.001706671202065097,0.00024847017046050003,0.00010055737558555057,9.891861564644638e-5,0.0003318158128078059,0.00020583858664072777,0.00014744022126332484,0.00013269304889388853,0.0004048631842464518,0.00018346478630414201,9.207837299375595e-5,0.00010292940730188368,0.001324028293615175,0.0005046952317255782,0.00010628455559682514,8.94462913054164e-5,88306.56128520683,0.00015120812469516108,9.327987062631086e-5,7.920165850342895e-5,0.00013637417819335081,0.002303177628691799,0.00018048045061860385,0.00015462078321807675,0.00018825032462259228
t6,5483.759876558136,0.0004121124270017874,29465.302150084743,0.000263799012154442,0.00020693423912513582,34695.869864931876,0.000611315422250028,0.0003436755904892818,0.0006827620142305768,0.0007311039659255939,0.0,0.00014881936492691398,0.000315753723339962,0.0055720238018644825,0.0003588729036689745,28714.17975326119,0.0005187484723233277,0.001054819941304652,0.0014034691824926305,0.0005378546633208084,0.0,5173.244707686422,0.00024997474548021215,0.00015553254344472347,0.0002589061823311462,5901.477935535088,23136.30944824835,0.0001906975744984289,0.0003764233751052229,0.0009789324872297941,4048.9920718812577,0.00020901029492087825,0.00037644671288292224,0.0,0.00021254301170117832,0.0004283932923834132,0.00015290545141614717,0.0001685058520936517,0.00017791318978774916,0.00018582586891595633,36086.599173301845,0.00045462515941510634,212348.4669067141,0.0003013745560330429,127982.61120490797,0.00021442808146570372,0.00025894891245115977,0.00013229531525105263,0.00015804715194210297,235212.25183533225,0.0003840269275657623,0.00025431513644122975,0.00011507452062776654,9.220014590048293e-5,0.00031615374574951125,0.00023514176150395266,9.862124293570063e-5,0.00012598927847763504,0.0003893490016564585,0.00015530998496241598,0.00010264938251146307,9.595732976565263e-5,0.0006303999116222173,0.0003321390731551762,0.00014038468924514353,0.00015944075831995778,0.0007918630723906091,0.0004484965541530979,0.00012324976943972718,9.496733593609042e-5,0.0017062382487890307,0.00024789302065772635,0.0001006449226978599,9.89040448750155e-5,0.000330729390283983,0.00020539368808613408,0.00014758629924031046,0.00013276354280187654,0.0004058451722015875,0.00018620825888143172,9.224042479136612e-5,0.00010319685336884348,0.0013233149327532498,0.000504237941652793,0.00010637846488129002,8.940590517510788e-5,93249.73345559977,0.00015118672405225152,9.31606317188532e-5,7.90930770065971e-5,0.00013686392629245106,0.002303594393182621,0.00018048405319176964,0.00015496566521709125,0.00018901071414135096
t7,5483.759879138841,0.00042403163185018053,36926.7725448869,0.00026809100293072715,0.0002087766891881224,34695.86986640396,0.0006350737938477563,0.00035786640900924946,0.0006884237317551216,0.0007485683993861044,0.0,0.000149616019850844,0.0003167928965164851,0.005800251791296406,0.00037206807049435046,28714.17975475661,0.0005751104769017729,0.0010719554598487278,0.0014241935435458123,0.0005461215669132597,0.0,5173.244725047089,0.00025298474647249806,0.0001563687300718733,0.00026354362832775596,5901.478041300727,23136.309605801027,0.00019135589025699696,0.00038941552713551595,0.0010791373147580683,4048.99214725089,0.0002100599082069369,0.00038344968563883017,0.0,0.0002091089784910096,0.00039013697014516436,0.00015170941606414137,0.00016644051472041927,0.0001759312711884626,0.00018302045512318463,36086.599169447196,0.000452430517439238,212348.4669027975,0.000307106042312894,127982.61116009213,0.0002109491737333179,0.0002561004662960348,0.00013217139197989564,0.00015754882208213154,235212.25183408725,0.00038919631673087207,0.00025989012813864334,0.0001157069787036441,9.296574567308554e-5,0.0003208360434721026,0.00024771177064539885,9.884578606545076e-5,0.00012699629467642016,0.00039455074859216826,0.00016207325783691788,0.00010285979129243216,9.649749822259363e-5,0.0006351796598128835,0.00035419901865399537,0.0001409835910305833,0.0001616261076307358,0.0008005227241306935,0.00047198928613044586,0.00012384142999609764,9.57853040456527e-5,0.001711375378451362,0.0002640463416459223,0.00010096238217252828,9.960084304785118e-5,0.0003333597935560966,0.00021751076802037781,0.00014817964120682217,0.0001341347037930677,0.0004094745590119245,0.00019668816593284067,9.258054586493595e-5,0.00010403462781883671,0.0013278627485944214,0.0005365928374020447,0.00010672668694765285,8.990344693676029e-5,110886.49178235329,0.00014583343576505685,9.274888437316121e-5,7.823753236071118e-5,0.0001378324338724762,0.0023025711741356558,0.00016763679421444495,0.00015596919470372075,0.0001907511771117141
t8,5483.759881825256,0.0004698391728421056,36926.77278017892,0.0003027850093645634,0.00021533076889713868,34695.86987145767,0.0006316308291827771,0.0003555673787949497,0.000688439297464363,0.0007518865147524721,0.0,0.00014931857571436793,0.00031680281393658104,0.005927766803240374,0.00042139925547214825,28714.179758688846,0.0008079620655345702,0.001106360166226554,0.0014493577217056016,0.0005617879928283364,0.0,5173.244747695113,0.00026169230010639227,0.00015873374382126848,0.00028666686784403273,5901.478129082604,23136.309702340226,0.0001927846935893724,0.0004467942695977531,0.0012898211865991775,4048.992218000494,0.0002128561706760857,0.0004063653222960444,0.0,0.0002084924204281316,0.00035167203359830917,0.00015125841118351598,0.00016553032072870013,0.000175072010162652,0.00018157715344601724,36086.59916992648,0.0004524627108833196,212348.4669950011,0.0004842409046817191,127982.61138605088,0.0005603649631484699,0.000366964284301669,0.0001394455188627716,0.0001758621218527791,235212.25185165388,0.0004084373229012176,0.0002979044869213813,0.0001165251215267177,9.476716251593206e-5,0.00032046094414091986,0.00023559612779640792,9.87402193199959e-5,0.00012657799997946485,0.00039419070334627076,0.00015577062239489298,0.00010268746407219562,9.613829115732734e-5,0.0006449564339447769,0.0004821706383899491,0.00014174970564179512,0.00016604286984420202,0.0008120980780082159,0.0006603428008654111,0.00012452032715989982,9.741560961173569e-5,0.0017212944531889796,0.00032821433901976166,0.00010132518136002914,0.00010104513493682741,0.0003407129608820816,0.0002651007281348137,0.00014899211888683636,0.00013706068500461503,0.00041762659431528637,0.00023472862322193515,9.297822601470645e-5,0.00010578871916951078,0.0013388254610670254,0.0008655247120494511,0.00010718323466231293,9.11317783191769e-5,114259.54076445183,0.00014254144623710235,9.269522864494581e-5,7.807202697447508e-5,0.00016116620522613117,0.002366712362373529,0.00036209658898332425,0.00016116407802568738,0.00022226421575831075
t9,5483.7598787494635,0.00043071164935927074,36926.77265912248,0.00026959682096261493,0.00021025873533721,34695.869867440764,0.000636526518994851,0.00035780865275321415,0.0006883888434082865,0.0007535155015685732,0.0,0.00014953912086569814,0.000316242308326333,0.00577754561827788,0.00037059848134637897,28714.179754326073,0.0005725290710828398,0.001079587382304897,0.0014240590332524222,0.000547992285682757,0.0,5173.244728242479,0.0002535404112980784,0.00015629455019060395,0.0002643617368054415,5901.478063204841,23136.309631099408,0.00019013606852783983,0.0003888094156704171,0.0011036857726656572,4048.9921633308636,0.00020928400970004113,0.0003853581507929656,0.0,0.00021054971690673998,0.0004230183520166398,0.00015228156761439943,0.00016729717492277555,0.00017626186567964037,0.00018496279594761394,36086.59917154424,0.0004536121720766611,212348.46690293873,0.00030741090822055945,127982.61116924595,0.00021104832609942413,0.00025588898308488234,0.00013097551028360584,0.00015601496653346045,235212.25183564975,0.00039287386766244755,0.0002604006471710378,0.00011554664188527458,9.257590005914688e-5,0.00031750233917557727,0.00024137469921721243,9.84041599387773e-5,0.00012630236121426554,0.00039136685831537123,0.00015248356110534816,0.0001023840614630386,9.596505481258926e-5,0.0006340290950043696,0.0003391108432324012,0.00014037140274809976,0.00016081905542290022,0.0007992928059029689,0.00045716757066601544,0.00012336154777406442,9.541692712828066e-5,0.0017109793952209966,0.0002508130136447012,0.00010045485141357366,9.89910136790246e-5,0.0003324826354747045,0.00021365413555123365,0.00014764827002941217,0.00013360363929503037,0.0004084547819637033,0.000193144835969015,9.226325795945524e-5,0.00010359942650249751,0.0013267455917330322,0.0005402626005710928,0.00010642026276947289,8.95994439024154e-5,110644.89874111208,0.00014874782680213895,9.296618930990245e-5,7.863115675164511e-5,0.00013738828653895907,0.002301460606011967,0.0001694449788605111,0.00015571014885021862,0.00019002287352724227
t10,5483.759877583262,0.00041665523299943115,33799.26074268486,0.00026141856087216633,0.00020952566570922308,34695.86986513824,0.0005913916705295041,0.00032898369593663236,0.0006698117331340843,0.0007242815943616724,0.0,0.00014807972759464525,0.00031493951729149634,0.0031981947804739412,0.0003459646322346977,28714.17975280688,0.0004896320338379419,0.0010562080087905773,0.0013470156420403875,0.0005337824268117184,0.0,5173.244670146931,0.0002479426562579453,0.0001547274948541526,0.00025350351880176015,5901.475768988347,18734.84578828497,0.00018808696776023926,0.0003659645883442402,0.0009226546913125069,4048.991597459126,0.0002063631085451015,0.0003719069664312291,0.0,0.00020962196812294951,0.0003693075754455301,0.00015250684398467924,0.00016748688164457725,0.00017652218705380122,0.00018515502804917946,36086.599172379836,0.0004542712934661976,212348.4668655095,0.0002923100419284112,66210.38695573402,0.00020889659156023602,0.0002547208773534947,0.00012957896781237555,0.00015404324860673665,235212.25183436685,0.0003775694886793554,0.0002518651788336769,0.00011519802097470375,9.199537872608772e-5,0.00030161757333270386,0.00022082494568202807,9.786830169445057e-5,0.0001237203048947584,0.0003733046576272711,0.00014557675518561965,0.00010177758315815971,9.444272180218274e-5,0.0006170186757697217,0.00031108835980416807,0.00013925716405168944,0.00015623843030755785,0.0007780684418468548,0.00042916917385319814,0.0001224657304565131,9.387128524452664e-5,0.0016921091175326338,0.00022942886664648963,9.979405346211622e-5,9.726154324491782e-5,0.00032230999227268997,0.0001918864968439234,0.00014642835768622825,0.00013033139461193985,0.00039643963320428724,0.00017428542385625228,9.160054808430925e-5,0.00010166333030816959,0.0013084902652498408,0.000475410148004717,0.00010542729524356541,8.784185510118074e-5,102220.60399692267,0.0001495490416740701,9.320832172816821e-5,7.896290675803573e-5,0.00013381035628808386,0.0022372458204588546,0.0001728461774502657,0.00015331629689851258,0.0001831889216404593
