model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,8526
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,2959
USENSYS,ISNE,ISNE_ISNE_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,273
USENSYS,ISNE,ISNE_ISNE_naturalgas_hframe_cc_moderate_0,ISNE_naturalgas_hframe_cc_moderate_0,2027,full-base-200-no-ccs,MW,0,4969
USENSYS,MISC,MISC_MISC_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,6115
USENSYS,MISC,MISC_MISC_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,2914
USENSYS,MISC,MISC_MISC_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,3110
USENSYS,MISC,MISC_MISC_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,4962
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,92
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_1_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,60
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_10_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,224
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_11_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,116
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_12_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,13
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_13_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,15
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_14_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,5
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,87
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,674
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_4_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,469
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,149
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_6_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,105
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_7_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,16
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_8_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,50
USENSYS,MISE,MISE_MISE_landbasedwind_class3_moderate_9_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,1018
USENSYS,MISS,MISS_MISS_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,1517
USENSYS,MISW,MISW_MISW_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,6828
USENSYS,MISW,MISW_MISW_landbasedwind_class3_moderate_6_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,1167
USENSYS,PJME,PJME_PJME_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,206
USENSYS,PJME,PJME_PJME_landbasedwind_class3_moderate_2_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,1663
USENSYS,PJMW,PJMW_PJMW_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,1778
USENSYS,PJMW,PJMW_PJMW_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,2618
USENSYS,PJMW,PJMW_PJMW_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,752
USENSYS,PJMW,PJMW_PJMW_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,3643
USENSYS,RMRG,RMRG_RMRG_landbasedwind_class3_moderate_1_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,3297
USENSYS,RMRG,RMRG_RMRG_landbasedwind_class3_moderate_4_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,409
USENSYS,RMRG,RMRG_RMRG_landbasedwind_class3_moderate_6_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,1810
USENSYS,RMRG,RMRG_RMRG_landbasedwind_class3_moderate_7_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,2679
USENSYS,SPPC,SPPC_SPPC_landbasedwind_class3_moderate_4_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,1617
USENSYS,SPPN,SPPN_SPPN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,4677
USENSYS,SPPN,SPPN_SPPN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,1600
USENSYS,SPPS,SPPS_SPPS_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,6597
USENSYS,SRCA,SRCA_SRCA_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,272
USENSYS,SRCA,SRCA_SRCA_landbasedwind_class3_moderate_1_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,983
USENSYS,SRCA,SRCA_SRCA_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,198
USENSYS,SRCA,SRCA_SRCA_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,27
USENSYS,SRCE,SRCE_SRCE_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,6012
USENSYS,SRCE,SRCE_SRCE_landbasedwind_class3_moderate_2_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,7591
USENSYS,SRSG,SRSG_SRSG_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,1637
USENSYS,SRSG,SRSG_SRSG_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,5155
USENSYS,TRE,TRE_TRE_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MW,0,3240
USENSYS,TRE,TRE_TRE_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,4188
USENSYS,TRE,TRE_TRE_landbasedwind_class3_moderate_2_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,512
USENSYS,TRE,TRE_TRE_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,4494
USENSYS,TRE,TRE_TRE_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,2487
USENSYS,TRE,TRE_TRE_landbasedwind_class3_moderate_6_anyQual_1,Wind,2027,full-base-200-no-ccs,MW,0,3638
USENSYS,BASN,BASN_BASN_batteries_1,Battery,2027,full-base-200-no-ccs,MW,936,936
USENSYS,BASN,BASN_BASN_biomass_1,Other,2027,full-base-200-no-ccs,MW,8,8
USENSYS,BASN,BASN_BASN_biomass_2,Other,2027,full-base-200-no-ccs,MW,21,21
USENSYS,BASN,BASN_BASN_conventional_hydroelectric_1,Hydro,2027,full-base-200-no-ccs,MW,2490,2490
USENSYS,BASN,BASN_BASN_conventional_steam_coal_1,Coal,2027,full-base-200-no-ccs,MW,1178,1178
USENSYS,BASN,BASN_BASN_conventional_steam_coal_2,Coal,2027,full-base-200-no-ccs,MW,1822,1822
USENSYS,BASN,BASN_BASN_distributed_generation_1,Distributed Solar,2027,full-base-200-no-ccs,MW,1193,1193
USENSYS,BASN,BASN_BASN_geothermal_1,Geothermal,2027,full-base-200-no-ccs,MW,462,462
USENSYS,BASN,BASN_BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,full-base-200-no-ccs,MW,1018,1018
USENSYS,BASN,BASN_BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,full-base-200-no-ccs,MW,7294,7294
USENSYS,BASN,BASN_BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,full-base-200-no-ccs,MW,1947,1947
USENSYS,BASN,BASN_BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,full-base-200-no-ccs,MW,236,236
USENSYS,BASN,BASN_BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2027,full-base-200-no-ccs,MW,221,221
USENSYS,BASN,BASN_BASN_natural_gas_steam_turbine_1,Natural Gas,2027,full-base-200-no-ccs,MW,468,468
USENSYS,BASN,BASN_BASN_onshore_wind_turbine_1,Wind,2027,full-base-200-no-ccs,MW,2030,2030
USENSYS,BASN,BASN_BASN_petroleum_liquids_1,Other,2027,full-base-200-no-ccs,MW,26,26
USENSYS,BASN,BASN_BASN_small_hydroelectric_1,Hydro,2027,full-base-200-no-ccs,MW,173,173
USENSYS,BASN,BASN_BASN_solar_photovoltaic_1,Solar,2027,full-base-200-no-ccs,MW,8006,8006
USENSYS,CANO,CANO_CANO_batteries_1,Battery,2027,full-base-200-no-ccs,MW,2651,2651
USENSYS,CANO,CANO_CANO_biomass_1,Other,2027,full-base-200-no-ccs,MW,156,156
USENSYS,CANO,CANO_CANO_biomass_2,Other,2027,full-base-200-no-ccs,MW,72,72
USENSYS,CANO,CANO_CANO_conventional_hydroelectric_1,Hydro,2027,full-base-200-no-ccs,MW,7197,7197
USENSYS,CANO,CANO_CANO_distributed_generation_1,Distributed Solar,2027,full-base-200-no-ccs,MW,4470,4470
USENSYS,CANO,CANO_CANO_hydroelectric_pumped_storage_1,Hydro,2027,full-base-200-no-ccs,MW,2277,2277
USENSYS,CANO,CANO_CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,full-base-200-no-ccs,MW,3113,3113
USENSYS,CANO,CANO_CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,full-base-200-no-ccs,MW,8297,8297
USENSYS,CANO,CANO_CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,full-base-200-no-ccs,MW,2249,2249
USENSYS,CANO,CANO_CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,full-base-200-no-ccs,MW,2427,2427
USENSYS,CANO,CANO_CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,full-base-200-no-ccs,MW,444,444
USENSYS,CANO,CANO_CANO_natural_gas_steam_turbine_1,Natural Gas,2027,full-base-200-no-ccs,MW,3,3
USENSYS,CANO,CANO_CANO_onshore_wind_turbine_1,Wind,2027,full-base-200-no-ccs,MW,1442,1442
USENSYS,CANO,CANO_CANO_petroleum_liquids_1,Other,2027,full-base-200-no-ccs,MW,177,177
USENSYS,CANO,CANO_CANO_small_hydroelectric_1,Hydro,2027,full-base-200-no-ccs,MW,230,230
USENSYS,CANO,CANO_CANO_solar_photovoltaic_1,Solar,2027,full-base-200-no-ccs,MW,6328,6328
USENSYS,CASO,CASO_CASO_batteries_1,Battery,2027,full-base-200-no-ccs,MW,8928,8928
USENSYS,CASO,CASO_CASO_biomass_1,Other,2027,full-base-200-no-ccs,MW,117,117
USENSYS,CASO,CASO_CASO_biomass_2,Other,2027,full-base-200-no-ccs,MW,24,24
USENSYS,CASO,CASO_CASO_conventional_hydroelectric_1,Hydro,2027,full-base-200-no-ccs,MW,973,973
USENSYS,CASO,CASO_CASO_distributed_generation_1,Distributed Solar,2027,full-base-200-no-ccs,MW,6944,6944
USENSYS,CASO,CASO_CASO_geothermal_1,Geothermal,2027,full-base-200-no-ccs,MW,24,24
USENSYS,CASO,CASO_CASO_hydroelectric_pumped_storage_1,Hydro,2027,full-base-200-no-ccs,MW,1665,1665
USENSYS,CASO,CASO_CASO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,full-base-200-no-ccs,MW,2105,2105
USENSYS,CASO,CASO_CASO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,full-base-200-no-ccs,MW,7482,7482
USENSYS,CASO,CASO_CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,full-base-200-no-ccs,MW,1872,1872
USENSYS,CASO,CASO_CASO_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,full-base-200-no-ccs,MW,4573,4573
USENSYS,CASO,CASO_CASO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,full-base-200-no-ccs,MW,50,50
USENSYS,CASO,CASO_CASO_natural_gas_steam_turbine_1,Natural Gas,2027,full-base-200-no-ccs,MW,2,2
USENSYS,CASO,CASO_CASO_onshore_wind_turbine_1,Wind,2027,full-base-200-no-ccs,MW,4056,4056
USENSYS,CASO,CASO_CASO_petroleum_liquids_1,Other,2027,full-base-200-no-ccs,MW,14,14
USENSYS,CASO,CASO_CASO_small_hydroelectric_1,Hydro,2027,full-base-200-no-ccs,MW,68,68
USENSYS,CASO,CASO_CASO_solar_photovoltaic_1,Solar,2027,full-base-200-no-ccs,MW,13797,13797
USENSYS,FRCC,FRCC_FRCC_batteries_1,Battery,2027,full-base-200-no-ccs,MW,555,555
USENSYS,FRCC,FRCC_FRCC_biomass_1,Other,2027,full-base-200-no-ccs,MW,84,84
USENSYS,FRCC,FRCC_FRCC_biomass_2,Other,2027,full-base-200-no-ccs,MW,114,114
USENSYS,FRCC,FRCC_FRCC_conventional_hydroelectric_1,Hydro,2027,full-base-200-no-ccs,MW,44,44
USENSYS,FRCC,FRCC_FRCC_conventional_steam_coal_1,Coal,2027,full-base-200-no-ccs,MW,3135,3135
USENSYS,FRCC,FRCC_FRCC_conventional_steam_coal_2,Coal,2027,full-base-200-no-ccs,MW,442,442
USENSYS,FRCC,FRCC_FRCC_distributed_generation_1,Distributed Solar,2027,full-base-200-no-ccs,MW,2945,2945
USENSYS,FRCC,FRCC_FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,2027,full-base-200-no-ccs,MW,31114,31114
USENSYS,FRCC,FRCC_FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,2027,full-base-200-no-ccs,MW,2699,2699
USENSYS,FRCC,FRCC_FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,full-base-200-no-ccs,MW,7864,7864
USENSYS,FRCC,FRCC_FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,full-base-200-no-ccs,MW,1069,1069
USENSYS,FRCC,FRCC_FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,2027,full-base-200-no-ccs,MW,251,251
USENSYS,FRCC,FRCC_FRCC_natural_gas_steam_turbine_1,Natural Gas,2027,full-base-200-no-ccs,MW,746,746
USENSYS,FRCC,FRCC_FRCC_nuclear_1,Nuclear,2027,full-base-200-no-ccs,MW,3737,3737
USENSYS,FRCC,FRCC_FRCC_petroleum_liquids_1,Other,2027,full-base-200-no-ccs,MW,456,456
USENSYS,FRCC,FRCC_FRCC_solar_photovoltaic_1,Solar,2027,full-base-200-no-ccs,MW,9458,9458
USENSYS,ISNE,ISNE_ISNE_batteries_1,Battery,2027,full-base-200-no-ccs,MW,368,368
USENSYS,ISNE,ISNE_ISNE_biomass_1,Other,2027,full-base-200-no-ccs,MW,60,60
USENSYS,ISNE,ISNE_ISNE_biomass_2,Other,2027,full-base-200-no-ccs,MW,132,132
USENSYS,ISNE,ISNE_ISNE_conventional_hydroelectric_1,Hydro,2027,full-base-200-no-ccs,MW,876,876
USENSYS,ISNE,ISNE_ISNE_conventional_steam_coal_2,Coal,2027,full-base-200-no-ccs,MW,330,330
USENSYS,ISNE,ISNE_ISNE_distributed_generation_1,Distributed Solar,2027,full-base-200-no-ccs,MW,4179,4179
USENSYS,ISNE,ISNE_ISNE_hydroelectric_pumped_storage_1,Hydro,2027,full-base-200-no-ccs,MW,1830,1830
USENSYS,ISNE,ISNE_ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,2027,full-base-200-no-ccs,MW,3371,3371
USENSYS,ISNE,ISNE_ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,2027,full-base-200-no-ccs,MW,10513,10513
USENSYS,ISNE,ISNE_ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,full-base-200-no-ccs,MW,1338,1338
USENSYS,ISNE,ISNE_ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,full-base-200-no-ccs,MW,438,438
USENSYS,ISNE,ISNE_ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,2027,full-base-200-no-ccs,MW,64,64
USENSYS,ISNE,ISNE_ISNE_natural_gas_steam_turbine_1,Natural Gas,2027,full-base-200-no-ccs,MW,42,42
USENSYS,ISNE,ISNE_ISNE_nuclear_1,Nuclear,2027,full-base-200-no-ccs,MW,3356,3356
USENSYS,ISNE,ISNE_ISNE_offshore_wind_turbine_1,Wind,2027,full-base-200-no-ccs,MW,29,29
USENSYS,ISNE,ISNE_ISNE_onshore_wind_turbine_1,Wind,2027,full-base-200-no-ccs,MW,1542,1542
USENSYS,ISNE,ISNE_ISNE_petroleum_liquids_1,Other,2027,full-base-200-no-ccs,MW,1044,1044
USENSYS,ISNE,ISNE_ISNE_small_hydroelectric_1,Hydro,2027,full-base-200-no-ccs,MW,263,263
USENSYS,ISNE,ISNE_ISNE_solar_photovoltaic_1,Solar,2027,full-base-200-no-ccs,MW,2682,2682
USENSYS,MISC,MISC_MISC_batteries_1,Battery,2027,full-base-200-no-ccs,MW,36,36
USENSYS,MISC,MISC_MISC_biomass_1,Other,2027,full-base-200-no-ccs,MW,42,42
USENSYS,MISC,MISC_MISC_biomass_2,Other,2027,full-base-200-no-ccs,MW,42,42
USENSYS,MISC,MISC_MISC_conventional_hydroelectric_1,Hydro,2027,full-base-200-no-ccs,MW,452,452
USENSYS,MISC,MISC_MISC_conventional_steam_coal_1,Coal,2027,full-base-200-no-ccs,MW,2409,2409
USENSYS,MISC,MISC_MISC_conventional_steam_coal_2,Coal,2027,full-base-200-no-ccs,MW,13084,13084
USENSYS,MISC,MISC_MISC_distributed_generation_1,Distributed Solar,2027,full-base-200-no-ccs,MW,745,745
USENSYS,MISC,MISC_MISC_hydroelectric_pumped_storage_1,Hydro,2027,full-base-200-no-ccs,MW,471,471
USENSYS,MISC,MISC_MISC_natural_gas_fired_combined_cycle_1,Natural Gas,2027,full-base-200-no-ccs,MW,1584,1584
USENSYS,MISC,MISC_MISC_natural_gas_fired_combined_cycle_2,Natural Gas,2027,full-base-200-no-ccs,MW,3192,3192
