model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,BASN,BASN_BASN_batteries_1,Battery,2027,full-base-200-no-ccs,MWh,114390
USENSYS,BASN,BASN_BASN_batteries_1,Battery,2030,full-base-200-no-ccs,MWh,602213
USENSYS,BASN,BASN_BASN_batteries_1,Battery,2035,full-base-200-no-ccs,MWh,698343
USENSYS,BASN,BASN_BASN_battery_moderate_0,Battery,2040,full-base-200-no-ccs,MWh,2763036
USENSYS,BASN,BASN_BASN_biomass_1,Other,2027,full-base-200-no-ccs,MWh,69176
USENSYS,BASN,BASN_BASN_biomass_1,Other,2030,full-base-200-no-ccs,MWh,35065
USENSYS,BASN,BASN_BASN_biomass_1,Other,2035,full-base-200-no-ccs,MWh,33893
USENSYS,BASN,BASN_BASN_biomass_1,Other,2040,full-base-200-no-ccs,MWh,34437
USENSYS,BASN,BASN_BASN_biomass_2,Other,2027,full-base-200-no-ccs,MWh,181776
USENSYS,BASN,BASN_BASN_biomass_2,Other,2030,full-base-200-no-ccs,MWh,94531
USENSYS,BASN,BASN_BASN_biomass_2,Other,2035,full-base-200-no-ccs,MWh,72855
USENSYS,BASN,BASN_BASN_biomass_2,Other,2040,full-base-200-no-ccs,MWh,73732
USENSYS,BASN,BASN_BASN_conventional_hydroelectric_1,Hydro,2027,full-base-200-no-ccs,MWh,8467912
USENSYS,BASN,BASN_BASN_conventional_hydroelectric_1,Hydro,2030,full-base-200-no-ccs,MWh,7429437
USENSYS,BASN,BASN_BASN_conventional_hydroelectric_1,Hydro,2035,full-base-200-no-ccs,MWh,7177111
USENSYS,BASN,BASN_BASN_conventional_hydroelectric_1,Hydro,2040,full-base-200-no-ccs,MWh,4865398
USENSYS,BASN,BASN_BASN_conventional_steam_coal_1,Coal,2027,full-base-200-no-ccs,MWh,2276120
USENSYS,BASN,BASN_BASN_conventional_steam_coal_1,Coal,2035,full-base-200-no-ccs,MWh,6998
USENSYS,BASN,BASN_BASN_conventional_steam_coal_1,Coal,2040,full-base-200-no-ccs,MWh,21504
USENSYS,BASN,BASN_BASN_conventional_steam_coal_2,Coal,2027,full-base-200-no-ccs,MWh,11269869
USENSYS,BASN,BASN_BASN_conventional_steam_coal_2,Coal,2035,full-base-200-no-ccs,MWh,19569
USENSYS,BASN,BASN_BASN_conventional_steam_coal_2,Coal,2040,full-base-200-no-ccs,MWh,55323
USENSYS,BASN,BASN_BASN_distributed_generation_1,Distributed Solar,2027,full-base-200-no-ccs,MWh,2824359
USENSYS,BASN,BASN_BASN_distributed_generation_1,Distributed Solar,2030,full-base-200-no-ccs,MWh,3872685
USENSYS,BASN,BASN_BASN_distributed_generation_1,Distributed Solar,2035,full-base-200-no-ccs,MWh,4679511
USENSYS,BASN,BASN_BASN_distributed_generation_1,Distributed Solar,2040,full-base-200-no-ccs,MWh,4541821
USENSYS,BASN,BASN_BASN_geothermal_1,Geothermal,2027,full-base-200-no-ccs,MWh,4036032
USENSYS,BASN,BASN_BASN_geothermal_1,Geothermal,2030,full-base-200-no-ccs,MWh,3782688
USENSYS,BASN,BASN_BASN_geothermal_1,Geothermal,2035,full-base-200-no-ccs,MWh,3616704
USENSYS,BASN,BASN_BASN_geothermal_1,Geothermal,2040,full-base-200-no-ccs,MWh,2507232
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-no-ccs,MWh,29830409
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2030,full-base-200-no-ccs,MWh,29831066
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2035,full-base-200-no-ccs,MWh,29833139
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2040,full-base-200-no-ccs,MWh,29834578
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,full-base-200-no-ccs,MWh,11141593
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2030,full-base-200-no-ccs,MWh,30749753
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2035,full-base-200-no-ccs,MWh,30751974
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2040,full-base-200-no-ccs,MWh,30753406
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,2035,full-base-200-no-ccs,MWh,29655806
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,2040,full-base-200-no-ccs,MWh,29657230
