model,line_name,planning_year,case,unit,value
USENSYS,BASN_to_CASO,2027,full-base-200-no-ccs,MW,-1
USENSYS,BASN_to_RMRG,2027,full-base-200-no-ccs,MW,-1
USENSYS,BASN_to_SRSG,2027,full-base-200-no-ccs,MW,-1
USENSYS,CANO_to_CASO,2027,full-base-200-no-ccs,MW,-1
USENSYS,CANO_to_NWPP,2027,full-base-200-no-ccs,MW,-1
USENSYS,CASO_to_SRSG,2027,full-base-200-no-ccs,MW,-1
USENSYS,FRCC_to_SRSE,2027,full-base-200-no-ccs,MW,-1
USENSYS,ISNE_to_NYCW,2027,full-base-200-no-ccs,MW,154
USENSYS,MISC_to_PJMC,2027,full-base-200-no-ccs,MW,-1
USENSYS,MISC_to_PJMW,2027,full-base-200-no-ccs,MW,-1
USENSYS,MISC_to_SRCE,2027,full-base-200-no-ccs,MW,-1
USENSYS,MISS_to_SRCE,2027,full-base-200-no-ccs,MW,-1
USENSYS,MISW_to_SPPN,2027,full-base-200-no-ccs,MW,-1
USENSYS,NYCW_to_PJME,2027,full-base-200-no-ccs,MW,4737
USENSYS,PJMD_to_PJMW,2027,full-base-200-no-ccs,MW,-1
USENSYS,PJME_to_PJMW,2027,full-base-200-no-ccs,MW,-1
USENSYS,RMRG_to_SPPN,2027,full-base-200-no-ccs,MW,1468
USENSYS,SPPC_to_SPPN,2027,full-base-200-no-ccs,MW,1591
USENSYS,SPPS_to_TREW,2027,full-base-200-no-ccs,MW,1515
USENSYS,TRE_to_TREW,2027,full-base-200-no-ccs,MW,-2
USENSYS,BASN_to_CASO,2030,full-base-200-no-ccs,MW,-1
USENSYS,BASN_to_SRSG,2030,full-base-200-no-ccs,MW,-1
USENSYS,CANO_to_NWPP,2030,full-base-200-no-ccs,MW,1114
USENSYS,CASO_to_SRSG,2030,full-base-200-no-ccs,MW,6632
USENSYS,FRCC_to_SRSE,2030,full-base-200-no-ccs,MW,5688
USENSYS,ISNE_to_NYCW,2030,full-base-200-no-ccs,MW,268
USENSYS,ISNE_to_NYUP,2030,full-base-200-no-ccs,MW,2999
USENSYS,MISC_to_PJMC,2030,full-base-200-no-ccs,MW,-1
USENSYS,MISC_to_PJMW,2030,full-base-200-no-ccs,MW,19547
USENSYS,MISC_to_SPPC,2030,full-base-200-no-ccs,MW,12465
USENSYS,MISC_to_SPPS,2030,full-base-200-no-ccs,MW,10547
USENSYS,MISS_to_SPPS,2030,full-base-200-no-ccs,MW,15271
USENSYS,MISS_to_SRCE,2030,full-base-200-no-ccs,MW,-1
USENSYS,MISS_to_SRSE,2030,full-base-200-no-ccs,MW,9108
USENSYS,MISW_to_PJMC,2030,full-base-200-no-ccs,MW,11347
USENSYS,MISW_to_SPPN,2030,full-base-200-no-ccs,MW,-1
USENSYS,NWPP_to_RMRG,2030,full-base-200-no-ccs,MW,4405
USENSYS,NYCW_to_NYUP,2030,full-base-200-no-ccs,MW,2490
USENSYS,NYCW_to_PJME,2030,full-base-200-no-ccs,MW,-1
USENSYS,NYUP_to_PJME,2030,full-base-200-no-ccs,MW,5157
USENSYS,PJMC_to_PJMW,2030,full-base-200-no-ccs,MW,9019
USENSYS,PJMD_to_PJME,2030,full-base-200-no-ccs,MW,1938
USENSYS,PJMD_to_PJMW,2030,full-base-200-no-ccs,MW,-1
USENSYS,PJME_to_PJMW,2030,full-base-200-no-ccs,MW,8433
USENSYS,PJMW_to_SRCE,2030,full-base-200-no-ccs,MW,833
USENSYS,RMRG_to_SPPC,2030,full-base-200-no-ccs,MW,9789
USENSYS,RMRG_to_SPPN,2030,full-base-200-no-ccs,MW,3562
USENSYS,RMRG_to_SRSG,2030,full-base-200-no-ccs,MW,2820
USENSYS,SPPC_to_SPPN,2030,full-base-200-no-ccs,MW,980
USENSYS,SPPC_to_SPPS,2030,full-base-200-no-ccs,MW,667
USENSYS,SPPS_to_SRSG,2030,full-base-200-no-ccs,MW,6862
USENSYS,SPPS_to_TRE,2030,full-base-200-no-ccs,MW,9399
USENSYS,SPPS_to_TREW,2030,full-base-200-no-ccs,MW,7339
USENSYS,SRCA_to_SRCE,2030,full-base-200-no-ccs,MW,2758
USENSYS,SRCE_to_SRSE,2030,full-base-200-no-ccs,MW,4519
USENSYS,TRE_to_TREW,2030,full-base-200-no-ccs,MW,-2
USENSYS,MISC_to_MISE,2030,full-base-200-no-ccs,MW,3196
USENSYS,MISC_to_SPPN,2030,full-base-200-no-ccs,MW,9999
USENSYS,MISE_to_MISW,2030,full-base-200-no-ccs,MW,3782
USENSYS,MISS_to_SPPC,2030,full-base-200-no-ccs,MW,9330
USENSYS,NWPP_to_SPPN,2030,full-base-200-no-ccs,MW,1271
USENSYS,SPPN_to_SPPS,2030,full-base-200-no-ccs,MW,6866
USENSYS,SRSG_to_TRE,2030,full-base-200-no-ccs,MW,5268
USENSYS,BASN_to_RMRG,2035,full-base-200-no-ccs,MW,313
USENSYS,CANO_to_CASO,2035,full-base-200-no-ccs,MW,136
USENSYS,CANO_to_NWPP,2035,full-base-200-no-ccs,MW,1877
USENSYS,CASO_to_SRSG,2035,full-base-200-no-ccs,MW,4697
USENSYS,FRCC_to_SRSE,2035,full-base-200-no-ccs,MW,48
USENSYS,ISNE_to_NYCW,2035,full-base-200-no-ccs,MW,300
USENSYS,ISNE_to_NYUP,2035,full-base-200-no-ccs,MW,8918
USENSYS,MISC_to_PJMW,2035,full-base-200-no-ccs,MW,7361
USENSYS,MISC_to_SPPC,2035,full-base-200-no-ccs,MW,404
USENSYS,MISE_to_MISW,2035,full-base-200-no-ccs,MW,1344
USENSYS,MISS_to_SPPC,2035,full-base-200-no-ccs,MW,669
USENSYS,MISS_to_SPPS,2035,full-base-200-no-ccs,MW,1
