model,zone,planning_year,case,unit,value
USENSYS,BASN,2027,full-base-200-no-ccs,tons,25740893
USENSYS,BASN,2030,full-base-200-no-ccs,tons,2712806
USENSYS,BASN,2035,full-base-200-no-ccs,tons,3945764
USENSYS,BASN,2040,full-base-200-no-ccs,tons,4417828
USENSYS,CANO,2027,full-base-200-no-ccs,tons,19762667
USENSYS,CANO,2030,full-base-200-no-ccs,tons,6068185
USENSYS,CANO,2035,full-base-200-no-ccs,tons,8409409
USENSYS,CANO,2040,full-base-200-no-ccs,tons,8743703
USENSYS,CASO,2027,full-base-200-no-ccs,tons,20280962
USENSYS,CASO,2030,full-base-200-no-ccs,tons,6021750
USENSYS,CASO,2035,full-base-200-no-ccs,tons,7813742
USENSYS,CASO,2040,full-base-200-no-ccs,tons,12349195
USENSYS,FRCC,2027,full-base-200-no-ccs,tons,75337936
USENSYS,FRCC,2030,full-base-200-no-ccs,tons,27837695
USENSYS,FRCC,2035,full-base-200-no-ccs,tons,29565717
USENSYS,FRCC,2040,full-base-200-no-ccs,tons,27648957
USENSYS,ISNE,2027,full-base-200-no-ccs,tons,31492140
USENSYS,ISNE,2030,full-base-200-no-ccs,tons,9935543
USENSYS,ISNE,2035,full-base-200-no-ccs,tons,12479084
USENSYS,ISNE,2040,full-base-200-no-ccs,tons,13678699
USENSYS,MISC,2027,full-base-200-no-ccs,tons,37481081
USENSYS,MISC,2030,full-base-200-no-ccs,tons,2839367
USENSYS,MISC,2035,full-base-200-no-ccs,tons,3788393
USENSYS,MISC,2040,full-base-200-no-ccs,tons,3795072
USENSYS,MISE,2027,full-base-200-no-ccs,tons,33024179
USENSYS,MISE,2030,full-base-200-no-ccs,tons,4620126
USENSYS,MISE,2035,full-base-200-no-ccs,tons,8019882
USENSYS,MISE,2040,full-base-200-no-ccs,tons,8946086
USENSYS,MISS,2027,full-base-200-no-ccs,tons,52097914
USENSYS,MISS,2030,full-base-200-no-ccs,tons,11063264
USENSYS,MISS,2035,full-base-200-no-ccs,tons,12322666
USENSYS,MISS,2040,full-base-200-no-ccs,tons,11382970
USENSYS,MISW,2027,full-base-200-no-ccs,tons,43765669
USENSYS,MISW,2030,full-base-200-no-ccs,tons,5153227
USENSYS,MISW,2035,full-base-200-no-ccs,tons,5977580
USENSYS,MISW,2040,full-base-200-no-ccs,tons,5667630
USENSYS,NWPP,2027,full-base-200-no-ccs,tons,16342346
USENSYS,NWPP,2030,full-base-200-no-ccs,tons,587670
USENSYS,NWPP,2035,full-base-200-no-ccs,tons,2270331
USENSYS,NWPP,2040,full-base-200-no-ccs,tons,2666995
USENSYS,NYCW,2027,full-base-200-no-ccs,tons,9549027
USENSYS,NYCW,2030,full-base-200-no-ccs,tons,2969802
USENSYS,NYCW,2035,full-base-200-no-ccs,tons,2380221
USENSYS,NYCW,2040,full-base-200-no-ccs,tons,2024341
USENSYS,NYUP,2027,full-base-200-no-ccs,tons,11956831
USENSYS,NYUP,2030,full-base-200-no-ccs,tons,3487454
USENSYS,NYUP,2035,full-base-200-no-ccs,tons,2835111
USENSYS,NYUP,2040,full-base-200-no-ccs,tons,2340552
USENSYS,PJMC,2027,full-base-200-no-ccs,tons,13469414
USENSYS,PJMC,2030,full-base-200-no-ccs,tons,4396603
USENSYS,PJMC,2035,full-base-200-no-ccs,tons,5020204
USENSYS,PJMC,2040,full-base-200-no-ccs,tons,4587155
USENSYS,PJMD,2027,full-base-200-no-ccs,tons,17631601
USENSYS,PJMD,2030,full-base-200-no-ccs,tons,5911750
USENSYS,PJMD,2035,full-base-200-no-ccs,tons,5152057
USENSYS,PJMD,2040,full-base-200-no-ccs,tons,4511892
USENSYS,PJME,2027,full-base-200-no-ccs,tons,78812215
USENSYS,PJME,2030,full-base-200-no-ccs,tons,31629815
USENSYS,PJME,2035,full-base-200-no-ccs,tons,43274297
USENSYS,PJME,2040,full-base-200-no-ccs,tons,46073943
USENSYS,PJMW,2027,full-base-200-no-ccs,tons,94351074
USENSYS,PJMW,2030,full-base-200-no-ccs,tons,20288781
USENSYS,PJMW,2035,full-base-200-no-ccs,tons,23662237
USENSYS,PJMW,2040,full-base-200-no-ccs,tons,26069775
USENSYS,RMRG,2027,full-base-200-no-ccs,tons,16043167
USENSYS,RMRG,2030,full-base-200-no-ccs,tons,489364
USENSYS,RMRG,2035,full-base-200-no-ccs,tons,792216
USENSYS,RMRG,2040,full-base-200-no-ccs,tons,901134
USENSYS,SPPC,2027,full-base-200-no-ccs,tons,19512688
USENSYS,SPPC,2030,full-base-200-no-ccs,tons,654944
USENSYS,SPPC,2035,full-base-200-no-ccs,tons,821856
USENSYS,SPPC,2040,full-base-200-no-ccs,tons,895587
USENSYS,SPPN,2027,full-base-200-no-ccs,tons,8227478
USENSYS,SPPN,2030,full-base-200-no-ccs,tons,263497
USENSYS,SPPN,2035,full-base-200-no-ccs,tons,498872
USENSYS,SPPN,2040,full-base-200-no-ccs,tons,551882
USENSYS,SPPS,2027,full-base-200-no-ccs,tons,20092632
USENSYS,SPPS,2030,full-base-200-no-ccs,tons,4006082
USENSYS,SPPS,2035,full-base-200-no-ccs,tons,4363754
USENSYS,SPPS,2040,full-base-200-no-ccs,tons,4046441
USENSYS,SRCA,2027,full-base-200-no-ccs,tons,39694508
USENSYS,SRCA,2030,full-base-200-no-ccs,tons,11064946
USENSYS,SRCA,2035,full-base-200-no-ccs,tons,15471327
USENSYS,SRCA,2040,full-base-200-no-ccs,tons,16511881
USENSYS,SRCE,2027,full-base-200-no-ccs,tons,36100672
USENSYS,SRCE,2030,full-base-200-no-ccs,tons,6540273
USENSYS,SRCE,2035,full-base-200-no-ccs,tons,7171192
USENSYS,SRCE,2040,full-base-200-no-ccs,tons,6578119
USENSYS,SRSE,2027,full-base-200-no-ccs,tons,54415764
USENSYS,SRSE,2030,full-base-200-no-ccs,tons,13847381
USENSYS,SRSE,2035,full-base-200-no-ccs,tons,16470425
USENSYS,SRSE,2040,full-base-200-no-ccs,tons,15710667
USENSYS,SRSG,2027,full-base-200-no-ccs,tons,19926750
USENSYS,SRSG,2030,full-base-200-no-ccs,tons,3432121
USENSYS,SRSG,2035,full-base-200-no-ccs,tons,5101316
USENSYS,SRSG,2040,full-base-200-no-ccs,tons,4816532
USENSYS,TRE,2027,full-base-200-no-ccs,tons,70112127
USENSYS,TRE,2030,full-base-200-no-ccs,tons,14641995
USENSYS,TRE,2035,full-base-200-no-ccs,tons,17129695
USENSYS,TRE,2040,full-base-200-no-ccs,tons,19871002
USENSYS,TREW,2027,full-base-200-no-ccs,tons,7651075
USENSYS,TREW,2030,full-base-200-no-ccs,tons,2300521
USENSYS,TREW,2035,full-base-200-no-ccs,tons,2253661
USENSYS,TREW,2040,full-base-200-no-ccs,tons,1933638
