region,marginal_price,total_demand
BASN,46.1725958916924,223174656.0
CASO,48.553280483989234,199559149.0
CANO,47.974901524305025,309235468.0
FRCC,39.97697508268703,398150391.0
ISNE,46.543914490761736,233966756.0
MISC,35.778363832769784,302266317.0
MISE,36.86585992813402,154617099.0
MISS,37.612495153972546,285422687.0
MISW,37.56671194108845,372086880.0
NWPP,78.34260581388747,372645986.0
NYCW,46.65217976814829,120232798.0
NYUP,37.52612613947039,103480882.0
PJMC,38.20084014008654,168907776.0
PJMD,42.70878385755353,168177932.0
PJME,41.71970575924286,442681870.0
PJMW,36.04038727821297,466199508.0
RMRG,42.12271008971136,188991709.0
SPPC,38.25847239560545,124929928.0
SPPN,38.11051233720096,88318595.0
SPPS,36.81094710542802,210273247.0
SRCA,42.99311524290516,340830683.0
SRCE,38.7476528820646,332833523.0
SRSE,40.78739893508738,398994725.0
SRSG,41.632747379008784,258600147.0
TRE,34.288733716074205,648762932.0
TREW,32.49291293076205,31419683.0
