model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,BASN,BASN_batteries_1,Battery,2027,current_policies_52_week_retire_high_coal,all,MWh,440570.0531793527
GenX,BASN,BASN_biomass_1,Other,2027,current_policies_52_week_retire_high_coal,all,MWh,70761.60000000114
GenX,BASN,BASN_biomass_2,Other,2027,current_policies_52_week_retire_high_coal,all,MWh,179961.59999999273
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_retire_high_coal,all,MWh,8528218.539026383
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,current_policies_52_week_retire_high_coal,all,MWh,94509.62386717956
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,current_policies_52_week_retire_high_coal,all,MWh,943326.161646408
GenX,BASN,BASN_geothermal_1,Geothermal,2027,current_policies_52_week_retire_high_coal,all,MWh,4317078.980830857
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_retire_high_coal,all,MWh,68371.98038681223
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_retire_high_coal,all,MWh,24633221.053459264
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_retire_high_coal,all,MWh,9456.840757901296
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_retire_high_coal,all,MWh,11361.546337014615
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_retire_high_coal,all,MWh,11329.54461206309
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_retire_high_coal,all,MWh,3775.433404424377
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2027,current_policies_52_week_retire_high_coal,all,MWh,3949382.8788671694
GenX,BASN,BASN_petroleum_liquids_1,Other,2027,current_policies_52_week_retire_high_coal,all,MWh,524.9459479556349
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2027,current_policies_52_week_retire_high_coal,all,MWh,2006659.2000000705
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2027,current_policies_52_week_retire_high_coal,all,MWh,19880771.410138234
GenX,CANO,CANO_batteries_1,Battery,2027,current_policies_52_week_retire_high_coal,all,MWh,1277611.4738649505
GenX,CANO,CANO_biomass_1,Other,2027,current_policies_52_week_retire_high_coal,all,MWh,1382908.7999999437
