Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_moderate_0,NY_Z_A_battery_moderate_0,NY_Z_B_battery_moderate_0,NY_Z_C&E_battery_moderate_0,NY_Z_D_battery_moderate_0,NY_Z_F_battery_moderate_0,NY_Z_G-I_battery_moderate_0,NY_Z_J_battery_moderate_0,NY_Z_K_battery_moderate_0,PJM_EMAC_battery_moderate_0,PJM_Rest_battery_moderate_0,Total
t14,-0.00033860555121695534,-3.91417437403179e-7,-1.785757874172709e-7,-0.00010983197506478022,2.430015551623071e-6,5.82695059255374e-5,0.0009493086979424364,0.0009564449929816932,0.0010397831750456224,0.0009998727044644772,0.0013465152085846285,0.00041507881078793043,0.0002181408186100445,0.00030565456227127206,0.0007432762667351779,0.00126505362999751,0.007850820869391397
t15,-0.0003521890358369292,-2.2772367966623167e-6,-1.911387858363797e-6,-0.0001162110801370745,2.4474414249059652e-6,4.35320048529511e-5,0.0006577670426119871,0.0006689358324423325,0.0007638705463881792,0.0007628537483429144,0.0007853728796431603,0.001205358273311438,0.001360557267543086,0.00021190711982282658,0.0005062198386396002,0.0008453711991958647,0.0073416044535902164
t16,-0.0003756438910380455,2.858459658617571e-7,-3.8964971986762896e-7,-0.00012164868910165506,-1.8320449514112162e-6,2.455059154192868e-5,0.00033093396680804004,0.0003390135351355322,0.00042406981427226464,0.0004235233310090898,-0.0002631179288168643,0.0001893149193360214,0.0005810848133969873,9.505302059303338e-5,0.00032287846485543905,0.0006161517420931365,0.002584227841379491
t17,-0.00036939063344743165,-0.0003315262193357765,-0.00040407632875698167,-0.0014377791962401783,-3.3276608346800827e-7,-1.5769704333301878e-5,0.00012330204602488642,0.00014067992953487008,0.00022830087506311994,0.0002311313748393079,-0.00039627922022197865,-3.971798466282428e-5,0.0003186531593286607,-1.4203166617960144e-5,0.00013995873849016396,0.00038576015328063126,-0.0014412889431382608
t18,-0.00037144407066843174,-0.0002775625507765834,-0.0001551268896469569,-0.00012890053782713205,0.002479366597523095,-5.280332294364799e-5,-9.508805648404759e-5,-7.133871299250904e-5,1.8012184302646376e-5,2.3250886247332123e-5,-0.0004479828694389102,-0.00016526347732238276,8.26958163443381e-5,-0.0001419408400993995,-4.095754500153668e-5,0.00022867178052194737,0.0008835883917378213
t19,-0.0003505895731928989,-0.00024185988899795086,-0.00014823962186549125,-0.00013723895005346591,0.0041259732588212646,-7.910866737170433e-5,-0.0003137490941032881,-0.0002831297374812126,-0.00018753493068567208,-0.0001765428324642184,-0.0005899057299629003,-0.00031354440925837016,-9.99648089296531e-5,-0.00024053577858434522,-0.00022296231775698766,3.301453698419823e-5,0.0007740814550973036
t20,-0.00022319996475545176,-0.0002407379328702778,-0.00013746897111295667,-0.00013679964651786174,0.003528268021394525,-9.97414452568482e-5,-0.0004953156611854381,-0.00047389790192071946,-0.00034516473824225424,-0.0003358724276922157,-0.0007337983113303843,-0.00041856187240687636,-0.00020531796287043996,-0.00026055249402525717,-0.00041217849313601897,-0.0001475078225589732,-0.0011378476244874492
t21,-0.00037339107936501975,-0.0003190618033467779,-0.0002162183146654887,-0.00013737867134755566,0.0016281330546810144,-0.00011989370517019649,-0.0007922595517208534,-0.000759398738385545,-0.0005952864664484648,-0.000586152585366015,-0.0010060191151004465,-0.0006104977721600836,-0.0003795018638034815,-0.00033977222618879595,-0.0005991835449692634,-0.0003302626103300135,-0.005536144993686987
t22,-0.0001851435809376203,-0.0001794216606501712,-0.00017709262754200464,-0.00019684789502189787,-4.28674787737769e-6,-0.00014668251438975798,-0.0010352286256537961,-0.000980862876514149,-0.0007504802289713296,-0.0007418074728871211,-0.0013009627572347015,-0.0007888572253910191,-0.0005327525929262968,-0.0003839249325949094,-0.0008315635158323841,-6.129846245004617e-6,-0.008242045100669542
t23,-0.00041499891831466186,-0.0003460182548775583,-0.00013997069824144034,-0.00014728005404447328,0.0011824222399840487,-0.00012794653376650128,-0.0010469950469288712,-0.0011104539928990683,-0.0011217862275182528,-0.0011017798689156302,-0.0013493905991824639,-0.0009128475855831133,-0.0006628341659736239,-0.0004267556171319918,-0.0011069154738179022,-0.00034381402941425284,-0.009177364826625758
t24,-0.00042646525354372963,-0.0003637771128904616,-0.00014961838186214495,-0.0002014886151992901,0.0015888675109651566,-0.0001256790931265266,-0.0009586364212347642,-0.001116879232754755,-0.0015776409103738375,-0.00154352579278136,-0.0014924093615722453,-0.0010598920562138125,-0.0007571959798133787,-0.00042464730446073343,-0.0015975032134344861,-0.0003425677562597747,-0.010549058974556144
t25,-0.0007338693880196285,-0.0006993406501196836,-0.00044238765465092546,-0.0005886190766339627,0.001466140634491651,-9.527984446004319e-5,-0.0006827226903158442,-0.0007441483392409751,-0.0009892632944179978,-0.0009778119960248354,-0.0009801297145785378,-0.0007547675013500045,-0.000583696201035083,-0.0003457366225949386,-0.0010544114711956468,-0.0004097276945704161,-0.00861577150471687
t26,-0.0004777077281919283,-0.0005709142205024562,-0.00038469553867272546,-0.002512107664663223,0.0008627015085424304,-0.00013230673189352525,-0.0004884661170881826,-0.0005132615848415076,-0.0006792800143598544,-0.0006785517316311332,-0.0006943969378558494,-0.0005346012410519027,-0.000419962004417662,-0.00022646157624867916,-0.0007648639142154884,-0.00056091258192433,-0.008775788079016017
t27,-0.0004923400368141727,-0.0004600079277820254,-0.00032701458421165934,-0.0030620961919183703,0.0009804320436604338,-0.00013717965525583998,-0.00041184680852724434,-0.00041966551476865636,-0.0005579578980080282,-0.0005634990916480951,-0.0005808449740484855,-0.0004475642706078187,-0.0003583049781667487,-0.00018457936634462424,-0.0005859535077072877,-0.0006480690429438784,-0.0082564918050925
t28,-0.0005099552912037448,-0.0004023940005654322,-0.00029212608763521926,-0.003760679637170644,0.001040321015497554,-0.00013806226203964846,-0.0004631563254397701,-0.0004726507544259352,-0.000609021445369347,-0.0006181283691856876,-0.0006439474713321212,-0.000489799380474636,-0.0004020878626616392,-0.00020359263589908453,-0.0005558487224799273,-0.0008930450934280093,-0.009414174323813293
t29,-0.0005913847240417414,-0.000261269340567793,-0.0002279902567774602,-0.003461927605818956,0.0006679389317834525,-0.00015102644492617792,-0.0005106602030075925,-0.0005128305847193063,-0.0006307503456792415,-0.0006466561327815478,-0.0006560076552990531,-0.0005232950019415812,-0.0004497217493503931,-0.00023919305041376814,-0.0006469953879451683,-0.0011601963766664743,-0.010001965928152803
t30,-0.0007815968531129108,-0.00017560863823114814,-0.00018238100359676347,-0.0041195744958345566,0.0005386439436220007,-0.00021580832106356064,-0.0007199161460675411,-0.000717189771066173,-0.0008410222637533196,-0.0008616317902021831,-0.0008726903222836008,-0.000718427688075128,-0.0006346945738186658,-0.0003492790409674446,-0.0008180434156940038,-0.0014668585521605737,-0.012936078932305571
t31,-0.0008178831389234335,-0.00010715094875503432,-0.00014132571315278634,-0.004950260618326668,0.0005405833549281862,-0.00029521112339522565,-0.0013919764479262918,-0.0013921730208883837,-0.001691216060823918,-0.0017017887040700157,-0.0017614706169695041,-0.0014702075087911397,-0.0013024647005336549,-0.0006653990939834053,-0.0013406448431066147,-0.002292360846366048,-0.02078095003108394
t32,-2.399537507101467e-5,9.475159481621946e-6,-9.660036588289887e-5,-0.0003969588899519113,0.00048320501257788216,-2.690146480735456e-5,-0.0009044865755439191,-0.0009042414576106636,-0.000752231349240993,-0.0007649931037625229,-0.0007557021492210374,-0.0007052843004405256,-0.0006776351901706431,-0.00037881167254995844,-0.00042267063542800057,-0.004214420670200924,-0.010532253027822864
t33,-0.00021455707561623982,9.969702128299367e-5,-4.485282726211971e-5,0.001696957912187337,0.0004508939632767371,-0.00016342542988069024,-0.001024367240152979,-0.0009693679566954538,-0.0008948009428677333,-0.0009036892499971346,-0.0008890437962862646,-0.0008568834564789056,-0.0008404066034642925,-0.00013112038077629228,0.0004622777181908275,-0.0015120328671314402,-0.005734721211671651
t34,0.00015902722191032457,5.322654581430642e-7,-5.8658120531634545e-8,0.0017628681795534551,6.227655897469141e-7,4.381638211649957e-5,-1.8432587567560198e-5,-1.5729157333363217e-5,-1.370991153603943e-5,-1.2567204239756364e-5,-1.435401223727263e-5,-1.653889340764675e-5,-1.6042180143283296e-5,0.0003068457535564162,0.0027289490604627603,-9.341494207994522e-5,0.004801814081981947
t35,3.8092750150867016e-5,4.0034098879195064e-7,-2.907752344784962e-7,0.0015154319433287723,-1.0981635044363334e-6,6.948639397192182e-5,0.004311305370047106,0.00430907941011159,0.0035888555753488564,0.0035945893273341837,0.0035232447976209667,0.0026295245432707707,0.0022388443664723996,0.0005550734250570407,0.0014210387586689075,0.004144802667679546,0.031938380731312804
t36,2.3719487907575203e-5,2.6185849501380376e-7,-4.4757164047952674e-7,0.0013316967656707836,-1.1206021448690766e-6,0.00010005704044537037,0.0015963168227594888,0.0015930884097266464,0.0017246413127940466,0.0017390177466651553,0.0017246143808932015,0.0014103508468108381,0.0012327608010070598,0.00039973782730629714,0.0008958196228120655,0.0017253899599338676,0.015495904709442062
t37,3.514875574694439e-5,3.545585448414796e-7,-3.6062652144618016e-7,0.0011920353378114597,-7.310481910117766e-7,8.602777658585623e-5,0.000921605466838357,0.0009141744819011657,0.0009726685800032945,0.000961302118499693,0.0009628269565956936,0.000803227304026198,0.0007001598193690911,0.00027700236115092225,0.0005647762627450439,0.0009331032664315004,0.009323321371537603
t38,3.4391877965241805e-5,2.1729080677257231e-7,-4.6928356204037084e-7,0.0010633306709330822,-8.712996122101962e-7,5.683657837553476e-5,0.0005555002319434407,0.0005550751467989594,0.0005948888025787039,0.0005887698869995593,0.0005779496027116488,0.0004811068289917726,0.000411433668992623,0.00017208043746635166,0.0003355195292994973,0.0005605490272010184,0.005986308997889956
t39,2.993463524963499e-5,1.7549068723980185e-7,-4.3018902859457026e-7,0.0009447731788429389,-1.0548916186599013e-6,2.129872212081478e-5,0.0003062232894643022,0.0003129638113243437,0.00041868866552388455,0.0004028808455838995,0.00037268347276170246,0.0002932808005853066,0.0002405417479486426,8.671490806126423e-5,0.00015537676266582636,0.00030317228879786246,0.003887223538970408
t40,3.127318823074888e-5,1.2862376568788302e-7,-4.127908751650929e-8,0.000881537195047244,-1.056515462645394e-6,-1.2627337835825275e-5,0.00010836077142498712,0.00011474864796330676,0.00018426684548954945,0.0001783748556261164,0.00016160440209537968,0.00011700330074202374,9.07150696426644e-5,8.446148854016207e-6,1.4050314809110406e-5,4.7992537274241465e-5,0.0019247767685790897
t41,0.00022130996500452818,1.2260518780766864e-5,2.2648217884185187e-6,0.0009012913605286075,1.1325068686081956e-7,0.00010873994635482144,-2.3902802797732766e-5,-1.9443310635668538e-5,3.0241651690641593e-5,3.062173228189069e-5,1.5788137938068213e-5,-4.267848514651237e-6,-1.1230696798274302e-5,-6.085966160271372e-5,-0.00014045043537146254,-0.00010335522959673074,0.0009591213997373701
t42,0.0001033282271006374,0.00018843477147429142,-1.3815899023837784e-5,0.0007902006730598099,0.00014311168012010733,-0.00011998606834810745,-0.0002260649148639692,-0.0002316364782958466,-0.00018228911226565096,-0.00017801604218171122,-0.00019604306402789856,-0.00019775598986680984,-0.00018944750205905257,-0.00019600691974957092,-0.000333618839216535,-0.000267287896985509,-0.0011068933751296529
t43,0.00010779521876368456,0.00016781942209186565,-1.4678648157298137e-5,0.0007144684681842947,0.00010234155638640418,-0.00015558733761514428,-0.000401594175079712,-0.0004002732713262006,-0.0003544255898765964,-0.00034883783734514695,-0.00036127161960028073,-0.0003472467366784403,-0.00032388643658018103,-0.00028384220326832586,-0.00047690982807115534,-0.0004777175995900576,-0.0028538466177622903
t44,9.455173040091989e-5,0.00015752829713011656,-2.3976934818694695e-5,0.0006852760117970516,5.160628597307642e-5,-0.00018048785333079834,-0.000601682479704855,-0.0005961850003530805,-0.0005528651650282464,-0.0005460454732568176,-0.0005516072909190391,-0.0005127468061429516,-0.0004717537244231306,-0.00037076749434548456,-0.0006664545926423186,-0.0006733528139120031,-0.004758963303576256
t45,9.43777014371374e-5,0.0001424515787538712,-2.6169838761509642e-5,0.0006414943455647904,4.286757190767017e-5,-0.00017939607138694008,-0.0008589541684663794,-0.0008550830955894054,-0.0008075128103119884,-0.0008024756316874312,-0.0007995519284224002,-0.0007116542988914189,-0.0006468100126957132,-0.0004624187480390004,-0.0009235459481120501,-0.0009554674202527663,-0.007107848774953534
t46,8.479938099893231e-5,0.00013093140231999176,-3.082250266893927e-5,0.0005935174212954533,3.0115646451962106e-5,-0.00019640344459526408,-0.001215528730950936,-0.001210351976400293,-0.0011612858426821534,-0.0011581591213278232,-0.0011383853759412094,-0.0009762820643903467,-0.0008695725538197578,-0.0005727183628538806,-0.00126498041019288,-0.001310408966308925,-0.01026553550106607
t47,7.575697872557582e-5,0.00012021087920927569,-4.072974208534851e-5,0.0005476802292360492,5.6448671073529715e-6,-0.0002103178238020127,-0.0018251795876236593,-0.0018225148133402614,-0.0017692295311133922,-0.0017649691698981439,-0.001725680520682983,-0.0013840445559198384,-0.0011910682323671416,-0.0007134469694765717,-0.0018459793420692993,-0.001863232411985474,-0.01540709974608587
t48,6.583501131332567e-5,0.00010798166579460198,-4.5919028085670446e-5,0.0005098432110172046,-1.6755185056358134e-5,-0.0002037907081114503,-0.0035992574890300957,-0.0036012115074875316,-0.0035836211937417704,-0.00353077796795782,-0.0034766301582534387,-0.002295702459756623,-0.0018052488797982939,-0.0009167720593666861,-0.003504045905238769,-0.0032530516066147526,-0.029149124260374127
t49,5.499997508114842e-5,0.00011141971005186725,-4.848388154545673e-5,0.0004684298223143663,-3.390566995380518e-5,-0.00017473729977099425,2.3712348120038742e-5,3.852089678677346e-5,3.9102125573836187e-5,3.79838160585889e-5,4.2086784021703005e-5,4.026744118631571e-5,4.142853229296656e-5,4.264633673036599e-5,3.0003905269722402e-5,1.7077799386914965e-5,0.0007305526416043518
t50,3.7041217312727465e-5,9.671767360589401e-5,-5.745273968844451e-5,0.0004109380375564244,-5.250573349054332e-5,-8.651747240922227e-5,0.00016904028108882612,0.00017864395723211538,0.00017579887652446525,0.00017011166857680554,0.00017855143515586506,0.00017067247647262003,0.00016695012717118587,0.00014999067915223767,0.00017239324355852124,0.00018219907688180764,0.0020625728047012856
t51,5.5225125821467476e-5,7.995003138254144e-5,-6.66509422747208e-5,0.00037635560472120154,-7.113664817254655e-5,-9.275914052174232e-5,8.710085343005642e-5,9.303555419979243e-5,8.634414648147022e-5,8.49901619299992e-5,8.890015613219034e-5,8.520205896608438e-5,8.444198305821692e-5,7.072447475772166e-5,8.439413930361897e-5,9.9061547560372e-5,0.0011451791067757233
t52,4.380047912755601e-5,6.491342429741253e-5,-7.499346552366057e-5,0.0003483671243176722,-9.062089678833909e-5,-0.0001223231354570461,-2.0501825605442006e-5,-1.6928531223050084e-5,-2.701733278989009e-5,-2.560916123079054e-5,-2.384401064597387e-5,-2.4272520934327925e-5,-2.107671944065495e-5,-2.600851096548013e-5,-3.0111748594446648e-5,3.4978186365498896e-6,-4.2729012819911396e-5
t53,4.239852390468312e-5,5.432937738724991e-5,-7.718031707628457e-5,0.0003229650546880891,-0.00010695555525132423,-0.00016930800439980055,-0.00014057507040629032,-0.0001442300284229476,-0.00013949542785526031,-0.00014357065864070234,-0.0001340015171455929,-0.00012690337859067692,-0.00012010859739777861,-0.00011558749238368575,-0.00015027597052237447,-0.00011488444572720675,-0.0012633835078399032
t54,4.605001187516175e-5,3.617075654694673e-5,-8.051513200276826e-5,0.0002837921787899683,-0.00013283080646716279,-0.00022194045944334451,-0.0002740933857305277,-0.0002845563109235928,-0.00026705050039346073,-0.0002716546559310915,-0.00026191222327656786,-0.00025109953383930665,-0.00024176316206601538,-0.00022522208160334235,-0.000264643841914615,-0.00023448032343141201,-0.0026457494698111307
t55,3.7011269979085734e-5,5.261810830799491e-6,-8.919989924815109e-5,0.000257742542978778,-0.00015808364466911556,-0.0002759201673880818,-0.0004531310460607305,-0.00046242330816689077,-0.00046006636988182284,-0.00046371552711786717,-0.00045678763787165236,-0.00044112452958134713,-0.0004291453633333356,-0.00039458090160771276,-0.00041731634326529167,-0.00040373537753085517,-0.004605214491934191
t56,4.861978035481619e-5,-3.1854921608744286e-5,-6.885743780934948e-5,0.0002250980806457506,-0.00018811271299380459,-0.0003524393481203867,-0.0007079157592685331,-0.0007510840511628884,-0.0007346999594058951,-0.0007409859628916755,-0.0007269324948516811,-0.0006916406369127842,-0.000670955367861327,-0.0006038063333198905,-0.0006383445286455063,-0.0006709801942125074,-0.007304891848064407
t57,1.7187915595942647e-5,-9.53917246994561e-6,-7.713440442838558e-5,0.0002214077035376241,-0.00018872345201323756,-0.00035790595636723524,-0.0016854845031220708,-0.0016629694272553039,-0.001650018134547215,-0.0016617527425870937,-0.0016283052359872268,-0.0015505965733662484,-0.001496663987727596,-0.0012613684343656603,-0.0015878994379714625,-0.0017964306890578495,-0.016376196532132965
t58,-7.713575600243022e-7,-1.0243803188288644e-7,-4.64398078469011e-7,-3.4815016897436347e-7,-9.746727550682924e-7,2.3267100293283186e-5,-4.89546059431669e-5,-3.29551684991031e-5,-3.400879324953891e-5,-3.3926927622719096e-5,-3.5140906269088006e-5,-3.888377444249358e-5,-3.985053942252457e-5,-4.461254418802198e-5,-5.945420544994901e-6,-2.365094229399339e-5,-0.0003173235387767801
t59,-5.458220734188835e-7,-1.9492851934284584e-7,-3.211526635293759e-7,-2.3670939524220344e-7,-1.8712405037035354e-6,0.00014392374615189633,6.564861528789296e-5,6.480011438216294e-5,6.018927635753243e-5,6.420697047968761e-5,5.822636331214493e-5,5.321504845936993e-5,5.246469486336402e-5,6.816133550324712e-5,0.004169211320924149,0.005765416931589682,0.010562294564155892
t60,1.902215713517723e-7,-3.417805257460712e-7,-4.7577828861132197e-7,-2.74295982880731e-7,-2.2957463516856588e-6,0.0002690506447278267,0.005080822502886023,0.005066421584312012,0.005029056644843569,0.005024702505381007,0.004913158731461438,0.0031610844599113757,0.0025178102948449402,0.0014337965449460913,0.002272317436917862,0.002314756741878474,0.03707978071253305
t61,-2.1220313270985055e-7,-1.3938563572654206e-7,-4.252351753892205e-7,-1.098080330369028e-7,-2.0922878390835284e-6,0.0002456710434658192,0.002210154202612329,0.0021901206658462933,0.0022147662683250297,0.0021877777584665375,0.0020668172704397013,0.0015058679155198285,0.0012370844860008457,0.0007540062873325849,0.0014134739816564369,0.00146535286358798,0.01748811382343744
t62,-1.5724160692011717e-7,-2.32588264719515e-7,-5.217645239832638e-7,-3.640784016070872e-7,-2.2132605062513415e-6,0.0001667503957048799,0.0013586823600946216,0.001344043662813657,0.0013418487788520181,0.0013424230427939408,0.001319743192618313,0.0009749116423223395,0.0007917765851351836,0.00046492978322353317,0.0009910023671569684,0.001035580208419028,0.011128203085831002
t63,-1.531769939499563e-7,-2.735261603638981e-7,-5.541970291794573e-7,-4.874004603295096e-7,-2.4018815747669804e-6,0.0002651864569058429,0.0009748422290081258,0.0009751187118912814,0.0010094000988262475,0.001010274304551542,0.0009658706112398729,0.0007094397375256329,0.0005694082158449936,0.0003400108257149194,0.00071966198323086,0.000761143482135018,0.008296486474655747
t64,-1.1491081388719788e-5,-3.3799333766811e-7,-4.819754967640507e-7,4.755023590724532e-5,-2.313554583507101e-6,0.00019815624226630246,0.0007298329968117969,0.0007411722932458649,0.0007679967926181476,0.0007539803388264305,0.0007195437757901685,0.0005209706555596937,0.00041603015753531266,0.00020332277549774065,0.0005369749559982406,0.000565524431398048,0.006186431046648333
t65,-1.7375264781617956e-5,-8.079994664168389e-7,-1.3395044320878232e-7,3.431950928124773e-5,-1.3914280657932377e-6,7.732670220055175e-5,0.0005297393177505351,0.000532387530937923,0.0005688298394694059,0.0005639439388668836,0.0005305384377415943,0.0003813473050776397,0.00030297606628979336,0.00010838268878168243,0.00038294998102701835,0.00038228029614034427,0.004375312970807583
t66,-5.208508217206435e-5,-0.00011106521639957542,-0.000141836967386106,3.665304864150902e-5,-0.00038279108599620235,2.6704198149933172e-5,0.00036315368503375656,0.0003654961855399142,0.00040028138289374747,0.00040492630923219183,0.00037055038754753907,0.0002561089215187552,0.0002011470761392113,2.210218300392319e-5,0.00027645849001017435,0.00028170620630584925,0.0023175097220625566
t67,-4.370128450049027e-5,-0.00012018738553678385,-0.00014520978035570663,-1.7832110440024166e-6,-0.0004510482397632349,-6.2543437337136216e-6,0.00022314016228946486,0.0002254999863515343,0.0002547193055430772,0.00026346936816428113,0.00023189404394345658,0.00013198738771226816,8.3805900942304e-5,-6.507035445945931e-5,0.00011317499753614419,0.00014666868883171237,0.0008411052419208518
t68,-6.147143936961068e-5,-0.0001306950626048215,-0.0001522453335435781,-2.0512062324815938e-5,-0.0004550493776402698,-3.339985731366306e-5,9.419918415607671e-5,9.252179791995204e-5,0.00013233441735536697,0.00013968709948014997,0.00011599655551198242,3.628457333625834e-5,-5.208333474763257e-6,-0.00011958390257360303,-5.197424987457821e-9,2.862715275388839e-5,-0.000338519785756438
t69,-7.085614931971989e-5,-0.00013830567632646033,-0.00015193643376461993,-4.031140353216563e-5,-0.00048200073664744693,-6.347920404965632e-5,-2.5313027173109316e-5,-2.382759317265975e-5,-3.4848214157156644e-6,-5.413616320282885e-7,-1.39696514461004e-5,-7.388237936018379e-5,-9.985924790287842e-5,-0.00016780420321809025,-7.379789383984663e-5,-7.082126509846142e-5,-0.001500191047899143
t70,-8.69141487242545e-5,-0.00015039406597578496,-0.00015826576910358287,-6.09195285156343e-5,-0.0005040122228830781,-8.854773325686625e-5,-0.00014050109757025883,-0.0001377333643575278,-0.0001214781136246268,-0.00011649755658991831,-0.0001267766865137756,-0.00016445098565407148,-0.00017852554333768375,-0.00020387058768065662,-0.00015584268000272964,-0.00016839209195046133,-0.002563122175740911
