Segment,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Total
Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,0
AnnualSum,2.6196902760662306,2.6388045523100607,2.6403755058654403,2.635191265724271,4846.316417599289,2.6261550692646174,2.632761573658793,2.6186643500409317,2.6261483030998454,2.6478687685276863,2.673863589239203,2.633090048263626,2.63048190805727,2.6378017664453393,2.6400474520912516,2.6434516609058485,2.6043574909726726,2.6100217123096496,2.6003503768856575,2.619004671752835,2.6343587539361697,2.6306353100628836,2.6353785373885734,2.629934353719157,2.6267350024872904,2.613732672025751,4912.065322570387
t1,5.8924904660416166e-5,6.111888583714481e-5,6.122660716384371e-5,6.003006397136353e-5,6.017217025808336e-5,5.88333315734992e-5,5.9593432001269e-5,5.844417126126186e-5,5.939255164823904e-5,5.966074013355127e-5,6.18302730615341e-5,6.075501343771509e-5,5.9252941904945195e-5,6.020037148399362e-5,5.9775404232157394e-5,5.952922654766258e-5,5.788618863285557e-5,5.775474938105389e-5,5.849939658953088e-5,5.811627953506011e-5,5.9706128724643806e-5,5.944454656947013e-5,5.93214209262102e-5,5.939522630203895e-5,5.882355348358071e-5,6.014256604979305e-5,0.001547830145370917
t2,5.867739889968532e-5,6.0425982894798204e-5,6.0447852911360597e-5,5.9499602728305336e-5,6.001703127148176e-5,5.86002238305392e-5,5.94391522906063e-5,5.799213989765414e-5,5.926266485564763e-5,5.9371186543538996e-5,6.151454507385818e-5,6.0420600900443655e-5,5.8934588096567824e-5,6.000823102542005e-5,5.9497431254099166e-5,5.9361759600280384e-5,5.72780122783573e-5,5.758860273628256e-5,5.814017321175055e-5,5.759978411197919e-5,5.951009359668768e-5,5.9307221553419335e-5,5.9135553081931716e-5,5.91407046549188e-5,5.836172949954683e-5,5.9753230397996575e-5,0.0015392854971971572
t3,5.862737969134543e-5,5.9606809113189044e-5,5.961517072344812e-5,5.8854892896938844e-5,5.962670638094611e-5,5.811731633662982e-5,5.886932042008343e-5,5.764219416073954e-5,5.8541493006095645e-5,5.9143209057519735e-5,6.104782232915507e-5,6.006391605570232e-5,5.836155545944782e-5,5.968843547284508e-5,5.925680281999147e-5,5.862103942942173e-5,5.695761418053056e-5,5.7621357399780055e-5,5.795280845062793e-5,5.755763906960833e-5,5.911569462029056e-5,5.868150115573854e-5,5.837816489674233e-5,5.90245556540002e-5,5.814734798582071e-5,5.93624387555281e-5,0.0015284831855221664
t4,5.858755155953567e-5,5.9718793920041735e-5,5.98651702371451e-5,5.9132441624601474e-5,5.925697918972521e-5,5.815700994239367e-5,5.902328179166912e-5,5.797611823555542e-5,5.866436055618199e-5,5.9332405965230515e-5,6.0875359396037374e-5,5.998718387142859e-5,5.8494379872033764e-5,5.9518486356407366e-5,5.908120501130915e-5,5.8795159823530246e-5,5.7689606687429484e-5,5.771242876937127e-5,5.8463374065081894e-5,5.7956390506569015e-5,5.886122981457746e-5,5.8690748234183985e-5,5.84351436522472e-5,5.9164706337133386e-5,5.8400764185184665e-5,5.995470521908189e-5,0.0015317949848236865
t5,5.84173762171843e-5,5.960284243894136e-5,5.9632608333081054e-5,5.873955738987245e-5,5.925603913546572e-5,5.7953448927355934e-5,5.889465271423196e-5,5.756328235364596e-5,5.861894261064007e-5,5.906736128217035e-5,6.0104561497842626e-5,5.960567015497727e-5,5.820292493495908e-5,5.929130507203359e-5,5.8683157928524296e-5,5.870740500376485e-5,5.720141416380911e-5,5.759446027278972e-5,5.815133632480352e-5,5.746960602085564e-5,5.879150593285013e-5,5.860904580215003e-5,5.842371083747527e-5,5.8987890860790826e-5,5.813836308842818e-5,5.9620603756745745e-5,0.001525329073055389
t6,5.8501442309973655e-5,5.946179983100753e-5,5.946841786823664e-5,5.87454914127672e-5,5.8962029116501184e-5,5.793874770196824e-5,5.8733530757485794e-5,5.7488352533850516e-5,5.820032287049655e-5,5.8943732030798684e-5,5.991586378890264e-5,5.9315289631524734e-5,5.812561857901877e-5,5.9109963878705475e-5,5.860774143175733e-5,5.845238374344769e-5,5.698596590766432e-5,5.765746375924915e-5,5.7982010178077824e-5,5.751643151031782e-5,5.867873245530024e-5,5.851559988976192e-5,5.8247163772602975e-5,5.893531839269473e-5,5.80922778496215e-5,5.9336776534055864e-5,0.0015219184677357886
t7,5.85286157689153e-5,5.961901860649808e-5,5.976462471873717e-5,5.9170047279592585e-5,5.887406741255644e-5,5.786366800171858e-5,5.868612175561808e-5,5.791489040901301e-5,5.8416245215671734e-5,5.923623329871196e-5,5.992593404728268e-5,5.9547080543578755e-5,5.818892756416033e-5,5.908933428307831e-5,5.8605864822769853e-5,5.84441267629735e-5,5.768629228601609e-5,5.7728634694549454e-5,5.846556896198656e-5,5.792404332848534e-5,5.887550640673836e-5,5.837849369936833e-5,5.83711442300719e-5,5.910878910359252e-5,5.837944432765376e-5,5.994767278303032e-5,0.001526740390312369
t8,5.837285346231387e-5,5.953524625945935e-5,5.957026391232911e-5,5.900239785405814e-5,5.8877993075243185e-5,5.775399947304789e-5,5.859573495481943e-5,5.752779311180039e-5,5.845348057528809e-5,5.9015791978805904e-5,5.9775775565713074e-5,5.929508133964416e-5,5.798665041874631e-5,5.898411875650747e-5,5.8365154998705576e-5,5.842339665324204e-5,5.720254554443181e-5,5.7573076048972376e-5,5.812104650078111e-5,5.743756587305741e-5,5.895292046904216e-5,5.84235753864749e-5,5.8470050131510394e-5,5.894303892915576e-5,5.8124892644752204e-5,5.960202435255391e-5,0.001522386468270456
t9,5.8491866986298664e-5,5.942638082419559e-5,5.943241908381757e-5,5.9183721896201825e-5,5.882477334524798e-5,5.790098649516586e-5,5.8558558173865185e-5,5.758032801771622e-5,5.838519388722631e-5,5.8956022083014185e-5,5.977407955647331e-5,5.9160588614657e-5,5.8066637073814976e-5,5.8944445080739134e-5,5.851531843757146e-5,5.8371953802201744e-5,5.6987022867054314e-5,5.761339636431052e-5,5.793815252597823e-5,5.758127128015416e-5,5.895233521805724e-5,5.8555917050214776e-5,5.8456878527264226e-5,5.892289919142186e-5,5.820859662844007e-5,5.940488050713308e-5,0.0015221946235182355
