Constraint,CapRes_1,CapRes_2,CapRes_3
t325,2.7995446449675323e-9,3.1025635215704033e-9,6.806927029690108e-10
t326,2.7237938843714416e-9,3.098652573409794e-9,6.973732472976922e-10
t327,2.7635135163405832e-9,3.137893276202296e-9,7.475460461729565e-10
t328,2.7798447073658866e-9,3.1416818299777136e-9,8.195521899540364e-10
t329,2.7653857413377477e-9,4.0404120676720445e-9,1.4909191936396716e-9
t330,4.853820732357288e-9,8.981476955757692e-9,6.079325484913732e-8
t331,5.800031213924347e-9,9.32246742334871e-9,4.6947751892749765e-8
t332,4.507805198071506e-9,6.76465636273595e-9,8.848389303274346e-9
t333,4.0566670757389135e-9,6.113229418668597e-9,4.47722302738991e-9
t334,3.728519818217173e-9,5.3431705316794235e-9,2.9369472042674697e-9
t335,3.2382803936953425e-9,4.461476795405668e-9,1.9760354388431334e-9
t336,2.6380555712578905e-9,4.1458673185699924e-9,1.4524206520343716e-9
t337,2.7286998942331084e-9,3.891866470900519e-9,1.2477605213392663e-9
t338,2.396204739041407e-9,3.784527363396019e-9,1.123709558147286e-9
t339,2.3623627073246443e-9,3.90588051018548e-9,1.1012561012011713e-9
t340,2.2928210615590098e-9,3.843894254229902e-9,1.1608940173695589e-9
t341,2.3658304115533507e-9,3.095624694131237e-9,1.3092424679416973e-9
t342,2.447332154344372e-9,2.9409307971277625e-9,2.0410780256402687e-9
t343,2.6931735108534004e-9,3.3836230489366098e-9,3.2061133580385938e-9
t344,3.921193198692444e-9,5.663579590193475e-9,6.889579568635547e-9
t345,3.281122146609547e-9,6.230969860426177e-9,1.3881926487105685e-8
t346,3.2562462203613583e-9,4.379922878967871e-9,2.3683323290438244e-9
t347,3.119211868443443e-9,4.3370511708927145e-9,1.6631584386260056e-9
t348,3.1253576557167545e-9,4.450627279021707e-9,1.550991585101206e-9
t349,3.0585551668633725e-9,4.413525601873579e-9,1.5138092092593232e-9
t350,2.6200076436158825e-9,4.3448965359031106e-9,1.6381507513358295e-9
t351,2.9002203878382574e-9,4.3361681047944e-9,1.7911168545938132e-9
t352,3.1961112909905523e-9,4.461067543565113e-9,2.48271840690523e-9
t353,3.866961836178371e-9,7.931616791198188e-9,1.5255358743987132e-8
t354,4.9455323427280055e-6,4.518123410379524e-6,3.1417974774290154
t355,0.0007631638762157335,5.063040584776852e-6,3.141797425457024
t356,3.492842274086416e-8,3.093589581518442e-8,2.967735354240183
t357,2.1590637255512076e-8,1.9226724109869738e-8,2.9677351636749925
t358,1.4747977244279046e-8,1.4325257868064914e-8,2.9677350902040622
t359,7.638727308968276e-9,6.4132883973405384e-9,0.025493747103077627
t360,4.7895420820240946e-9,5.416182485596252e-9,1.1978299040654148e-8
t361,3.067832124809715e-9,5.567344064670221e-9,3.925780874917261e-9
t362,3.006230471046317e-9,3.830738968657208e-9,3.1895656381813415e-9
t363,3.0040988783706577e-9,3.678443512016524e-9,3.5220360585568567e-9
t364,3.1300415336333595e-9,3.4467841669147724e-9,4.161739411897011e-9
t365,3.126035966877946e-9,3.1345307224412447e-9,6.65802019558446e-9
t366,3.1764728573538805e-9,3.2429401406073745e-9,1.8838954420378835e-8
t367,3.4581951581467025e-9,4.654378841894645e-9,0.005183850382992003
t368,9.051605762836968e-9,9.874835343799253e-9,0.0854390302772943
t369,9.871042446586215e-9,1.5854141002331885e-8,0.08543901635079675
t370,3.2750905281442552e-9,7.113323328538002e-9,3.56882056807944e-8
t371,3.6305353552545262e-9,7.805842521544723e-9,9.264295492002495e-9
t372,5.215167798974743e-9,7.894626460877992e-9,4.92377284584504e-9
t373,5.189530894003282e-9,6.425676410577183e-8,2.73317658277608e-9
