Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,44.566326699849405
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,1.0445181671973134e9
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,31.132486622266036
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,20.96888357426378
NENG_Rest_nuclear_1,new_england_uranium,1,5.2346937751802176e7
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,20.561069090541633
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,16.238718854083466
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,23.334513656121157
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,23.964351737028576
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,8.817881307871392
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,3.452814305957236
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,23.072899690666425
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,29.278823756809455
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,1.9281412252583644e8
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,19.483170802254257
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,25.685581984120724
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,43.11794019504002
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,24.235560683782893
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,67.98403575707755
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,12.913665561580874
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,7,10.093731235766224
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,7,11.304381751464014
NY_Z_J_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,8,1.2577092242000252e7
NY_Z_J_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,8,1.2717905805704305e8
NY_Z_J_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,8,15.974143190513269
NY_Z_J_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,8,29.80603762874839
NY_Z_K_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,9,2.569161875459049e6
NY_Z_K_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,9,4.631647638379405e7
NY_Z_K_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,9,18.86337032155348
NY_Z_K_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,9,3.2660133357887994e6
PJM_EMAC_conventional_steam_coal_1,middle_atlantic_coal,10,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,10,1.3198731134380768e8
PJM_EMAC_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,10,2.0128450631035829e9
PJM_EMAC_natural_gas_fired_combined_cycle_3,middle_atlantic_naturalgas,10,17.57747992025654
PJM_EMAC_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,10,4.441176443341712e6
PJM_EMAC_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,10,2.9020307411921263e7
PJM_EMAC_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,10,1.2599357757940738e7
PJM_EMAC_nuclear_1,middle_atlantic_uranium,10,5.2034919365957683e8
PJM_EMAC_nuclear_2,middle_atlantic_uranium,10,168.16323209662076
PJM_Rest_conventional_steam_coal_1,east_north_central_coal,11,5.1089601972586e9
PJM_Rest_natural_gas_fired_combined_cycle_1,east_north_central_naturalgas,11,1.1300735353548625e7
PJM_Rest_natural_gas_fired_combined_cycle_2,east_north_central_naturalgas,11,2.1819214785792336e9
PJM_Rest_natural_gas_fired_combustion_turbine_1,east_north_central_naturalgas,11,489021.7465443418
PJM_Rest_natural_gas_fired_combustion_turbine_2,east_north_central_naturalgas,11,821865.0655510649
PJM_Rest_natural_gas_fired_combustion_turbine_3,east_north_central_naturalgas,11,13.394307422771778
PJM_Rest_natural_gas_fired_combustion_turbine_4,east_north_central_naturalgas,11,16.72065741828292
PJM_Rest_nuclear_1,east_north_central_uranium,11,4.926476043197947e8
NENG_Rest_naturalgas_ccavgcf_moderate_0,new_england_naturalgas,1,48.22595026792772
NENG_Rest_naturalgas_ctavgcf_moderate_0,new_england_naturalgas,1,23.155858343037064
NENG_Rest_nuclear_nuclear_moderate_0,new_england_uranium,1,3.009292912968109
NENG_Rest_naturalgas_ccs100_moderate_0,new_england_naturalgas_ccs100,1,10.498802161681674
NY_Z_A_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,2,18.843424584402953
NY_Z_A_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,2,17.09660644106916
NY_Z_A_nuclear_nuclear_moderate_0,middle_atlantic_uranium,2,1.2780148962500217
NY_Z_A_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,2,5.761040168875293
NY_Z_B_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,3,16.324606112039408
NY_Z_B_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,3,7.658905641136038
NY_Z_B_nuclear_nuclear_moderate_0,middle_atlantic_uranium,3,1.368708451967227
NY_Z_B_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,3,5.157651661439112
NY_Z_C&E_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,4,53.840716329839665
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,4,11.453236728643569
NY_Z_C&E_nuclear_nuclear_moderate_0,middle_atlantic_uranium,4,2.2381823876895917
NY_Z_C&E_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,4,6.877763826834903
NY_Z_D_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,5,10.979107926466593
NY_Z_D_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,5,11.380767597414948
NY_Z_D_nuclear_nuclear_moderate_0,middle_atlantic_uranium,5,1.284230483503582
NY_Z_D_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,5,5.893095241974439
NY_Z_F_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,6,75.3644619262318
NY_Z_F_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,6,20.203098012857392
NY_Z_F_nuclear_nuclear_moderate_0,middle_atlantic_uranium,6,2.5766174173398295
NY_Z_F_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,6,8.209588527768021
NY_Z_G-I_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,7,1.1423582010537279e9
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,7,10.654902754847383
NY_Z_G-I_nuclear_nuclear_moderate_0,middle_atlantic_uranium,7,2.39645333570329
NY_Z_G-I_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,7,8.62116414178263
NY_Z_J_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,8,15.505415389953626
NY_Z_J_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,8,29.290283633688222
NY_Z_J_nuclear_nuclear_moderate_0,middle_atlantic_uranium,8,1.282860902443278
NY_Z_J_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,8,9.49311821778253
