Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,-1343.984840507767,-0.0002906247335278081,-7.527734565884732e-5,1010.192347052624,999.9996029848359,206.93153545187545,-2341.236655724472,1922.0876845398445,585.2429982112816,1509.9922546094454,0.000203185942369153,5063.523589268891,244.47018329765444,0.000617828855634973,-995.0146248648277,578.5406315674207
t2,0.0,-0.001747029309616954,-704.8237711404148,-0.00045054839682310085,-446.35501688810905,999.9998209175059,-1347.6814557757525,-2323.580010114019,784.85749151696,-0.00014393900016765687,1509.999799821524,-17.865425112223825,3854.2623621810344,97.85109024760264,0.0006655653952261188,-1194.6816374526486,599.9997891469914
t3,0.0,-0.001392690516132233,-1068.710673996399,-0.000489887648807045,-525.2811489666418,999.9998158817475,-1363.8938868718592,-2108.074447882736,665.1049488988247,-0.00011231749136467722,1509.9998116179693,-18.680057888966825,3540.8515302707915,236.47156164204563,0.0006802049786157488,-809.791809780305,599.9997831546201
t4,0.0,-446.4225746122215,-1199.9969838078307,-0.0008365843201298372,-736.8169520184883,999.9998856646804,-1576.8490961697444,-1938.2205182435546,334.8883099112269,2.971240446404711e-5,1509.9998921365325,-734.6290995773429,2834.219658701452,73.09594481655601,0.0007327437503845345,-1229.8680180576262,599.9998243684421
t5,0.0,-562.1913410015511,-1199.9969169120873,-0.0009331564677406483,-447.92207705619995,999.9998815088609,-1190.868096356662,-1934.743246440244,871.5708753700994,-7.134914199843894e-6,1509.9998858233778,-163.6586313685484,3633.5380380963265,3.6121357050995018,0.0005548545698241269,-1251.6945562345063,599.9998238853588
t6,0.0,-482.95873795789,-1107.2775492416426,-169.27119625014717,-196.5824603366223,999.9998210670432,-880.3414942415291,-1627.8669321143623,976.580319365408,0.00010018458011967081,1509.999821989269,-0.0012318203430731606,3967.650215295074,-0.00045373369903127546,-349.9960816893796,-1319.9996638315217,599.9998300372033
t7,0.0,-1599.9990477263048,-557.1932155384499,-0.0003997822002061079,2226.166933191584,999.9995816019915,1557.7525567917694,-1903.6195666931465,1791.006589793324,1832.901820580932,1509.9921288910414,0.00023050252285438815,5387.818654370338,869.9044238925802,0.0006350131643344285,-20.980320521897937,499.55607195540074
t8,0.0,-1599.9994050300306,-1199.9988422616861,-400.06433380832704,3004.743582914398,999.9994833134575,2256.2663677716823,-2818.0776456646263,1381.75572133372,3709.8744510612833,1509.9915278370727,0.001138458072704995,7054.287164038855,218.3996566220557,0.0005925626845328375,-1318.4718867113652,422.80548290287385
t9,0.0,-1599.9995274273617,-1199.9988927418653,-665.382110139191,3172.5803404708845,999.9994900434177,2339.919421252425,-2923.142081614656,1580.4220295666455,3711.785132809277,1509.9929092196473,82.77879182698824,6759.5784115837205,702.4759195929331,0.0006805207004728297,-1319.999016542836,424.8315120444979
t10,0.0,-1599.999942961087,-1199.999942898059,-1519.9998783415438,2976.169697017291,905.387888561502,2021.875243454418,-2682.120679313892,3828.390494650524,3711.7847346214885,9.570133418353921e-5,1405.159386891721,6373.769017675003,2579.9998685257033,349.999868086171,-485.7177231573814,-599.999779685994
t11,0.0,-1599.9999430270752,-1199.9999426257234,-1519.999874797355,1610.2851688820879,-915.0496156030168,533.4425278127733,-2989.2385464620193,4798.110828979141,3711.784770664683,-1509.9947899850188,2320.6587334052588,7422.384505861936,2579.999877722349,349.9998763484991,-471.83442552937197,-599.9998280695336
t12,0.0,-1599.9999419694586,-1199.999939891035,-1519.9998710608925,1298.7924197527082,-917.400504189255,294.51924770476114,-2985.4470442664983,4838.037188037462,3711.784799245203,-1509.994547849431,2686.771217742765,8049.937356126369,2579.999872681542,349.9998570087644,-435.97757128390106,-599.9998280422706
t13,0.0,-1599.9999430811663,-1199.9999401538294,-1519.9998763596182,1171.919855495191,-912.4470237704205,144.31033513875974,-2808.3865732786135,4636.194456933307,3711.784720429222,-1509.9943217080393,2504.5061209850946,7895.222184222096,2579.9998686277727,349.9998643952575,-432.47979518556264,-599.9998277406547
t14,0.0,-1599.9999429233178,-1199.9999407510388,-1519.9998737393423,1089.3644241098918,-907.9598913346982,83.29219345705818,-2287.96922060332,4243.102977539304,3711.7846370360785,-1509.9941780535098,2184.0006683842057,7252.12312218874,2579.9998736828147,349.9998772612388,-423.1405050416788,-599.9998281854843
t15,0.0,-1599.9999412634709,-1199.999939410963,-1519.999875628926,1150.2371878676875,-907.4667046050814,74.01073582195983,-1351.6824795715045,3168.0007817268715,3711.784643383647,-1509.9939560820749,1049.3896022981164,5972.543380525678,2579.9998683982785,349.99987554718786,-455.7138023409818,-599.9998276334886
t16,0.0,-1599.999941566366,-1199.999939669009,-1519.9998795921322,1183.0574884897494,-909.1561458797697,73.74728858586624,-1197.8756520360182,2285.110768951372,3711.78467990108,-1509.9940671545955,350.4301768955681,5054.49420081732,2579.999866140917,349.9998742890034,-595.9809532679592,-599.9998267396863
t17,0.0,-1599.999925660997,-1199.9999211270456,-1519.9999111434418,2477.032991375033,-0.00198647940236145,1437.2012034164732,-2040.6893053370627,2064.169162225616,3711.7848167854254,-258.6184909835536,65.30212712808108,4614.287372838292,2579.9997725451553,349.99979269504666,-430.86127696427525,-599.9997739714405
t18,0.0,-1599.9989184893252,-1090.5095166186902,-0.00044434390866084875,2490.7168546565044,999.9990527479363,1515.2818010960132,-1413.2350291580922,996.2960760220794,2876.2231977720235,0.000360240001235241,0.00022705960504762943,4602.882925680679,1548.030428806333,0.0005268459495177566,-82.16085137023136,0.0002991494551747058
t19,0.0,-1599.9989141516855,-948.499794048763,-0.00040894093655055244,3146.548236084976,999.9990528137155,2076.530078130749,-1659.982925546701,1234.977540410391,3299.6602929601167,0.0002631759520428051,0.000219663820694802,5000.403868254204,1597.8660708451148,0.0005674096733265893,-146.0849298869377,0.0002948111487199396
