Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-7.74818119103752e-12,-7.243095857367823e-11,-9.331404804405938e-11,-4.755946611647013e-11,-4.222458819325173e-10,-7.652807266825001e-11,-4.468107142831332e-11,-1.327709296979739e-11,-3.624556563956392e-11,-5.688408252423385e-12,-1.7361120186555517e-12
t2,-8.247118702970683e-12,-7.764087768923762e-11,-1.0030984244020532e-10,-5.103907442640551e-11,-4.5367868457120023e-10,-8.220847224661341e-11,-4.7841315083356286e-11,-1.4180777295889013e-11,-3.885948474646778e-11,-5.8676130457349154e-12,-1.7812943865449851e-12
t3,-8.542264759776502e-12,-8.09193456928278e-11,-1.0475947901001924e-10,-5.323723171064998e-11,-4.748782537701124e-10,-8.577964539393221e-11,-4.982319641881316e-11,-1.4735835939164242e-11,-4.049666516794316e-11,-5.9520675299961506e-12,-1.810241415785417e-12
t4,-8.67392266484715e-12,-8.27744562025238e-11,-1.0732554726207477e-10,-5.448957088173624e-11,-4.875314488954035e-10,-8.781175066958811e-11,-5.091851677545319e-11,-1.5056364649071853e-11,-4.1432223869927726e-11,-5.964116494489325e-12,-1.8087214730003963e-12
t5,-8.73240602375693e-12,-8.421211900375936e-11,-1.0911396449966973e-10,-5.5416001004100715e-11,-4.954846647997879e-10,-8.942959414234156e-11,-5.177828211397918e-11,-1.529254534646951e-11,-4.2121308880514095e-11,-5.891372555694705e-12,-1.7732586522849129e-12
t6,-8.500616952045762e-12,-8.355979633779427e-11,-1.0821940552445151e-10,-5.5000079742808834e-11,-4.928470218914143e-10,-8.874414265673764e-11,-5.135804149436767e-11,-1.5194467672828967e-11,-4.1774117933824686e-11,-5.573703080064336e-12,-1.6668409922940486e-12
t7,-8.42492724860447e-12,-7.953631829213659e-11,-1.0279015919713152e-10,-5.2309036137811196e-11,-4.6533504534613173e-10,-8.430861125919523e-11,-4.884446898808605e-11,-1.4536805549124832e-11,-3.9618880993972194e-11,-5.041161010884622e-12,-1.498961929757446e-12
t8,-7.2537498406313925e-12,-7.1119284176928e-11,-9.167694294165222e-11,-4.671489461670341e-11,-4.128717891459896e-10,-7.517645787605912e-11,-4.38087425583072e-11,-1.3099316841534821e-11,-3.544577324183149e-11,-4.935274763674657e-12,-1.41059895743182e-12
t9,-6.9003162344567755e-12,-7.826048253378666e-11,-1.0049785097573795e-10,-5.377351791954314e-11,-3.918009434691634e-10,-8.408421196320649e-11,-4.8718929481567346e-11,-1.3167841885647132e-11,-4.0936261461534686e-11,-4.946287205429554e-12,-1.425755983680991e-12
t10,-6.9307184155537316e-12,-6.429533849499095e-11,-8.242546386628013e-11,-4.215671489873133e-11,-3.711226630350999e-10,-6.760335885707491e-11,-3.9768205345686804e-11,-1.1866003663582178e-11,-3.217613900543157e-11,-4.787299265543533e-12,-1.4701888436685592e-12
t11,-6.87949475618736e-12,-6.352108136812107e-11,-8.150170417569521e-11,-4.169403384252443e-11,-3.6530609749493496e-10,-6.684705973620404e-11,-3.9326984103558656e-11,-1.1740818696788908e-11,-3.1830193952845e-11,-4.821545508092103e-12,-1.5049309618249254e-12
t12,-6.70891397991867e-12,-6.378548113010354e-11,-8.176235689970438e-11,-4.184411539470233e-11,-3.680910351656446e-10,-6.711107509346851e-11,-3.9525300958499424e-11,-1.1773082954008762e-11,-3.200314988424792e-11,-4.93190769356284e-12,-1.531105927260098e-12
t13,-6.3162621589137165e-12,-6.394699535688097e-11,-8.19724605996534e-11,-4.1950699153148404e-11,-3.6806645850151253e-10,-6.720571730260983e-11,-3.9601723674871637e-11,-1.1794340371286253e-11,-3.2098365071032465e-11,-4.994356604241205e-12,-1.5537002761061974e-12
t14,-6.387367702703519e-12,-6.45708360008747e-11,-8.284407574555952e-11,-4.237141104915511e-11,-3.725438080074407e-10,-6.793134519251817e-11,-4.001248693465938e-11,-1.1903317736973204e-11,-3.2434271457252086e-11,-5.029066102634494e-12,-1.5819072027177488e-12
