Zone,1,2,3,4,5,6,7,8,9,10,11
t1,0.2963630932218598,0.2840029582137996,0.2855407402320661,0.28826633598588713,0.28440083000342764,0.29119260299756916,0.2944723266364342,0.2964222793794095,0.30417002076318334,0.337656599887465,0.2768797421775772
t2,0.28924767786389455,0.2840028958319055,0.2855406674084838,0.28826625293513086,0.28440074740713706,0.29119251800923757,0.2944722403032026,0.29642219218555144,0.29686717627680553,0.3376565971421252,0.27687974158478146
t3,0.2883820739359923,0.2831530414224737,0.2846862086825927,0.28740363302477884,0.28354969511476596,0.29032111060046895,0.2935910175357777,0.2955351338596007,0.2959787798496124,0.3376565942131566,0.2768797414397787
t4,0.2705835066233245,0.26993519730312765,0.2713967927960348,0.2739873399468025,0.2703133076425324,0.2743712080069368,0.2774614699677806,0.27929877845664797,0.2797180503515778,0.33765655638073416,0.27687974112469116
t5,0.2634273726160528,0.26993515575666815,0.26928733623253964,0.26674120135389273,0.2631643358721386,0.2671149149965808,0.27012344835190455,0.2719121637218392,0.2723203485696102,0.3375912624181823,0.27687974029170936
t6,2.5258649116975863e-7,2.6761189295050277e-7,2.660364258324818e-7,2.523778647934504e-7,2.443928481033273e-7,2.54371329898385e-7,2.5661985582271583e-7,2.575953557686498e-7,2.677432865979483e-7,0.28608421230413744,0.2768797392728461
t7,1.1491601879117565e-9,3.3982722711947276e-9,1.9978561238512293e-9,-9.396736129690284e-11,-4.541056186135691e-9,6.619740786810628e-10,1.1452188077380355e-9,1.703871514163961e-9,3.6175658363940373e-9,5.8909063563165864e-9,0.18332819295341377
t8,2.337638006591339e-9,-1.7232525776439168e-9,-1.5217729519773983e-9,-4.571470478722854e-10,-4.686277343190093e-9,1.5166823050790035e-10,5.368215409037862e-10,1.0336676901950503e-9,2.9793760947496767e-9,1.2325911986662665e-9,5.388758447051921e-9
t9,2.674989561433701e-9,-2.2270079321699874e-9,-1.8690028985692325e-9,-5.182307288417572e-10,-4.447068757446217e-9,7.24657705046308e-11,4.93099809556479e-10,1.0582118225556542e-9,3.2543751978420237e-9,5.832055130961393e-10,1.2935805696326134e-9
t10,1.6810665162413267e-9,-1.6156475529640631e-9,-1.506568766429584e-9,-4.901372798681347e-10,-3.962355379324803e-9,1.2763359437927513e-10,6.700784131199298e-10,1.5275060073832388e-9,3.382206717414157e-9,3.585835838478624e-10,1.8740634001554995e-9
t11,1.7270730896790312e-9,-6.271703643885534e-10,-9.83947553700625e-10,-4.063130492619554e-10,-3.761668320767698e-9,3.030157962696544e-10,1.0222538755540334e-9,2.2917021989121877e-9,3.7077024898389257e-9,3.6924648654970447e-10,3.347786649599459e-9
