Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-2.55215944433394e-10,-2.0378794021567103e-9,-2.6714286217620728e-9,-1.3972780657606144e-9,-1.2222286231592946e-8,-2.1922559237448316e-9,-1.2833422660245475e-9,-4.3396967827127257e-10,-1.1057792349100175e-9,-2.0925278556146138e-10,-5.569343655209197e-11
t2,-2.7731004873086884e-10,-2.1591840375037333e-9,-2.835703154341499e-9,-1.4750951537475032e-9,-1.3053256497312702e-8,-2.3227206138426093e-9,-1.3554819191948117e-9,-4.5446102502548674e-10,-1.1670323091567303e-9,-2.1670927023084357e-10,-5.652486871396196e-11
t3,-2.932336150067246e-10,-2.2482263823822105e-9,-2.9559729581267234e-9,-1.5335452598043105e-9,-1.3565000547403502e-8,-2.420542184339269e-9,-1.407645848278072e-9,-4.691962644043886e-10,-1.2108443950931498e-9,-2.2463972730701043e-10,-5.895246077213314e-11
t4,-3.0426821070669453e-10,-2.3003064825265644e-9,-3.028256919810244e-9,-1.5674113020368693e-9,-1.400378102180519e-8,-2.4781369185716115e-9,-1.4407887566223035e-9,-4.77901339089284e-10,-1.2387499009800962e-9,-2.3001816308222874e-10,-6.050722429755996e-11
t5,-3.0989890083196264e-10,-2.3240094547804653e-9,-3.059800616299182e-9,-1.5827323063949386e-9,-1.4115189243879612e-8,-2.5024372930394863e-9,-1.453426126858459e-9,-4.814725448795183e-10,-1.2499808649798113e-9,-2.3224644124030293e-10,-6.142587996292526e-11
t6,-3.1049380921641904e-10,-3.175359420486251e-9,-3.925255581014368e-9,-2.2068547326789843e-9,-1.3784999486292592e-8,-3.3714401198217564e-9,-2.0232679529809848e-9,-5.524714912424576e-10,-1.724471492083201e-9,-2.5137440523786686e-10,-8.739915652292185e-11
t7,-3.1099416381665664e-10,-2.3257252360199898e-9,-3.0597177471309236e-9,-1.5844206877889483e-9,-1.414219390619774e-8,-2.503714232734234e-9,-1.4524880235864118e-9,-4.822130939789628e-10,-1.247661244028837e-9,-2.4867933561070305e-10,-8.381850036232954e-11
t8,-2.9969956784848204e-10,-2.1770297068453826e-9,-2.859872148425992e-9,-1.4894921010354505e-9,-1.3180810784092738e-8,-2.346420491278376e-9,-1.3633158836528605e-9,-4.588771250463065e-10,-1.1718968570040245e-9,-2.3613760777487606e-10,-8.582541057629527e-11
t9,-2.737655990238932e-10,-2.015948093973962e-9,-2.6410563750028696e-9,-1.3819762504401679e-9,-1.2079520661552249e-8,-2.1688289348777027e-9,-1.2663785139890937e-9,-4.3012273949256617e-10,-1.0908293744888382e-9,-2.185556803696897e-10,-7.920598247777474e-11
t10,-2.4733126025785716e-10,-1.8782087251264055e-9,-2.4548753461744256e-9,-1.292890193939872e-9,-1.1218283420074867e-8,-2.0222462205809586e-9,-1.185913595554606e-9,-4.0491942018201306e-10,-1.0225171144562023e-9,-2.0725258740970254e-10,-7.924350828326198e-11
t11,-2.300415692551178e-10,-1.7846585852732528e-9,-2.3301150750756993e-9,-1.2319903793383317e-9,-1.0597707321685595e-8,-1.9190928197831323e-9,-1.1313944369704492e-9,-3.864310375913693e-10,-9.771830052405644e-10,-1.9793830086704533e-10,-7.662254222613356e-11
t12,-2.2021909293107732e-10,-1.7206282840328091e-9,-2.2454139623330086e-9,-1.1904622860775307e-9,-1.0158041160911142e-8,-1.8518005278260102e-9,-1.0939269934357952e-9,-3.7354223881833727e-10,-9.450680205786242e-10,-1.7480657064920168e-10,-4.421979909083498e-11
t13,-2.1383240642289235e-10,-1.6802399807594344e-9,-2.187592525833428e-9,-1.163390335461299e-9,-9.905706032405669e-9,-1.806048307132951e-9,-1.068387082762495e-9,-3.650503697670896e-10,-9.237651522783755e-10,-1.7011196655732372e-10,-4.2506364608451684e-11
t14,-2.1115800938585267e-10,-2.076924187931168e-9,-2.5734613920997336e-9,-1.510074054724839e-9,-9.653861616296926e-9,-2.202929938637528e-9,-1.3846216953739147e-9,-3.850177942507824e-10,-1.1787574519800412e-9,-1.675254008358545e-10,-4.142069159427587e-11
t15,-2.105912136246594e-10,-1.6525615305859273e-9,-2.154027592251102e-9,-1.1457826949767875e-9,-9.738990434152227e-9,-1.7775792504229665e-9,-1.052918610620077e-9,-3.5955769708580903e-10,-9.103993804464596e-10,-1.6506954305273334e-10,-4.0522052802873046e-11
t16,-2.100667450794052e-10,-1.6408881921348904e-9,-2.1360512933253844e-9,-1.138094045659839e-9,-9.628083459374204e-9,-1.7636108098538192e-9,-1.0456497145545133e-9,-3.5713002318821105e-10,-9.036204717888193e-10,-1.6223077448930278e-10,-3.980800443538633e-11
t17,-2.0827692981688419e-10,-1.6193375218415469e-9,-2.1078348916016514e-9,-1.123623659801546e-9,-9.51742529807831e-9,-1.7419928530646992e-9,-1.0327181024993586e-9,-3.5267166165341657e-10,-8.923249696915751e-10,-1.5928761297332597e-10,-3.93153205368003e-11
t18,-2.061003388479531e-10,-1.6071466622573705e-9,-2.090907299271076e-9,-1.1153849559990677e-9,-9.412877163153465e-9,-1.7276948754287517e-9,-1.0248933693469977e-9,-3.50295259406615e-10,-8.862573127530497e-10,-1.5705920733495271e-10,-3.912743707192519e-11
t19,-2.081499953646929e-10,-2.2231836224495355e-9,-2.8552369105253232e-9,-1.515307903354689e-9,-9.536873859553165e-9,-2.387834486239698e-9,-1.3828029756366254e-9,-3.794530297222752e-10,-1.1720806850851353e-9,-1.5660738302020232e-10,-3.95267632359039e-11
t20,-2.0287397856513522e-10,-2.2522621874400235e-9,-2.9114894963887975e-9,-1.5355986737960288e-9,-9.661229324110414e-9,-2.421919447610874e-9,-1.4013341017088826e-9,-3.838046785894413e-10,-1.1876629380434723e-9,-1.5698171734149178e-10,-4.024785064447485e-11
t21,-2.0421264604054715e-10,-2.2038166875721607e-9,-2.8285293562942106e-9,-1.5022125382756869e-9,-9.485997920457977e-9,-2.3661864766868928e-9,-1.372633442309679e-9,-3.754206030032574e-10,-1.1647550803161666e-9,-1.698267932629455e-10,-7.018320092314475e-11
t22,-1.9874847104385933e-10,-1.5957822461517768e-9,-2.0774370464142276e-9,-1.109134535920617e-9,-9.354292765173431e-9,-1.7144860144850005e-9,-1.0198532505625785e-9,-3.4775795394023893e-10,-8.822481470337827e-10,-1.5597298257575328e-10,-4.0931408962854447e-11
