model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,Results_p1,MW,0.0418334
GenX,2,BASN_to_CASO,2027,Results_p1,MW,0.19899
GenX,3,BASN_to_NWPP,2027,Results_p1,MW,0.282682
GenX,4,BASN_to_RMRG,2027,Results_p1,MW,0.086454
GenX,5,BASN_to_SRSG,2027,Results_p1,MW,0.214314
GenX,6,CANO_to_CASO,2027,Results_p1,MW,0.120475
GenX,7,CANO_to_NWPP,2027,Results_p1,MW,0.00232059
GenX,8,CASO_to_NWPP,2027,Results_p1,MW,0.0131816
GenX,9,CASO_to_SRSG,2027,Results_p1,MW,0.410751
GenX,10,FRCC_to_SRSE,2027,Results_p1,MW,0.109883
GenX,11,ISNE_to_NYCW,2027,Results_p1,MW,0.0243334
GenX,12,ISNE_to_NYUP,2027,Results_p1,MW,617.266
GenX,13,MISC_to_MISE,2027,Results_p1,MW,1.87129
GenX,14,MISC_to_MISS,2027,Results_p1,MW,0.196434
GenX,15,MISC_to_MISW,2027,Results_p1,MW,0.142205
GenX,16,MISC_to_PJMC,2027,Results_p1,MW,0.999877
GenX,17,MISC_to_PJMW,2027,Results_p1,MW,0.139419
GenX,18,MISC_to_SPPC,2027,Results_p1,MW,0.0336749
GenX,19,MISC_to_SPPN,2027,Results_p1,MW,2.69251
GenX,20,MISC_to_SPPS,2027,Results_p1,MW,0.0298059
GenX,21,MISC_to_SRCE,2027,Results_p1,MW,0.357227
GenX,22,MISE_to_MISW,2027,Results_p1,MW,1.54491
GenX,23,MISE_to_PJMW,2027,Results_p1,MW,0.0271708
GenX,24,MISS_to_SPPC,2027,Results_p1,MW,3.28015
GenX,25,MISS_to_SPPS,2027,Results_p1,MW,0.371194
GenX,26,MISS_to_SRCE,2027,Results_p1,MW,1.60645
GenX,27,MISS_to_SRSE,2027,Results_p1,MW,0.00161174
GenX,28,MISW_to_NWPP,2027,Results_p1,MW,0.0200373
GenX,29,MISW_to_PJMC,2027,Results_p1,MW,0.183931
GenX,30,MISW_to_SPPC,2027,Results_p1,MW,1.74077
GenX,31,MISW_to_SPPN,2027,Results_p1,MW,0.314217
GenX,32,NWPP_to_RMRG,2027,Results_p1,MW,0.143853
GenX,33,NYCW_to_NYUP,2027,Results_p1,MW,4086.82
GenX,34,NYCW_to_PJME,2027,Results_p1,MW,160.387
GenX,35,NYUP_to_PJME,2027,Results_p1,MW,0.301338
GenX,36,PJMC_to_PJMW,2027,Results_p1,MW,0.0745332
GenX,37,PJMD_to_PJME,2027,Results_p1,MW,0.203883
GenX,38,PJMD_to_PJMW,2027,Results_p1,MW,0.0875309
GenX,39,PJMD_to_SRCA,2027,Results_p1,MW,0.0882203
GenX,40,PJME_to_PJMW,2027,Results_p1,MW,0.590056
GenX,41,PJMW_to_SRCA,2027,Results_p1,MW,0.0554861
GenX,42,PJMW_to_SRCE,2027,Results_p1,MW,0.0689061
GenX,43,RMRG_to_SPPC,2027,Results_p1,MW,1.73016
GenX,44,RMRG_to_SPPN,2027,Results_p1,MW,238.83
GenX,45,RMRG_to_SRSG,2027,Results_p1,MW,0.228505
GenX,46,SPPC_to_SPPN,2027,Results_p1,MW,125.991
GenX,47,SPPC_to_SPPS,2027,Results_p1,MW,0.00760006
GenX,48,SPPN_to_SPPS,2027,Results_p1,MW,8.04014
GenX,49,SPPS_to_SRSG,2027,Results_p1,MW,0.192881
GenX,50,SPPS_to_TRE,2027,Results_p1,MW,0.128677
GenX,51,SPPS_to_TREW,2027,Results_p1,MW,502.17
GenX,52,SRCA_to_SRCE,2027,Results_p1,MW,0.003339
GenX,53,SRCA_to_SRSE,2027,Results_p1,MW,1.07851
GenX,54,SRCE_to_SRSE,2027,Results_p1,MW,0.259827
GenX,55,TRE_to_TREW,2027,Results_p1,MW,0.0624456
GenX,56,NWPP_to_SPPN,2027,Results_p1,MW,1.48123
GenX,57,SRSG_to_TRE,2027,Results_p1,MW,1.85854
GenX,1,BASN_to_CANO,2030,Results_p2,MW,0.00964064
GenX,2,BASN_to_CASO,2030,Results_p2,MW,0.0217965
GenX,3,BASN_to_NWPP,2030,Results_p2,MW,0.0205736
GenX,4,BASN_to_RMRG,2030,Results_p2,MW,0.0419906
GenX,5,BASN_to_SRSG,2030,Results_p2,MW,0.00502664
GenX,6,CANO_to_CASO,2030,Results_p2,MW,0.0322586
GenX,7,CANO_to_NWPP,2030,Results_p2,MW,0.0274326
GenX,8,CASO_to_NWPP,2030,Results_p2,MW,0.00499386
GenX,9,CASO_to_SRSG,2030,Results_p2,MW,0.584643
GenX,10,FRCC_to_SRSE,2030,Results_p2,MW,0.0420473
GenX,11,ISNE_to_NYCW,2030,Results_p2,MW,0.0575252
GenX,12,ISNE_to_NYUP,2030,Results_p2,MW,2972.59
GenX,13,MISC_to_MISE,2030,Results_p2,MW,0.685925
GenX,14,MISC_to_MISS,2030,Results_p2,MW,0.0480226
GenX,15,MISC_to_MISW,2030,Results_p2,MW,0.0336217
GenX,16,MISC_to_PJMC,2030,Results_p2,MW,0.233905
GenX,17,MISC_to_PJMW,2030,Results_p2,MW,0.166401
GenX,18,MISC_to_SPPC,2030,Results_p2,MW,0.0689299
GenX,19,MISC_to_SPPN,2030,Results_p2,MW,0.640731
GenX,20,MISC_to_SPPS,2030,Results_p2,MW,0.0597983
GenX,21,MISC_to_SRCE,2030,Results_p2,MW,0.111593
GenX,22,MISE_to_MISW,2030,Results_p2,MW,0.000598134
GenX,23,MISE_to_PJMW,2030,Results_p2,MW,0.100651
GenX,24,MISS_to_SPPC,2030,Results_p2,MW,5.11951
GenX,25,MISS_to_SPPS,2030,Results_p2,MW,3067.69
GenX,26,MISS_to_SRCE,2030,Results_p2,MW,0.243807
GenX,27,MISS_to_SRSE,2030,Results_p2,MW,0.878464
GenX,28,MISW_to_NWPP,2030,Results_p2,MW,0.0996713
GenX,29,MISW_to_PJMC,2030,Results_p2,MW,0.0337901
GenX,30,MISW_to_SPPC,2030,Results_p2,MW,0.0831293
GenX,31,MISW_to_SPPN,2030,Results_p2,MW,1.19913
GenX,32,NWPP_to_RMRG,2030,Results_p2,MW,0.00325563
GenX,33,NYCW_to_NYUP,2030,Results_p2,MW,0.0436494
GenX,34,NYCW_to_PJME,2030,Results_p2,MW,1125.97
